loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,qE,qDotE,emgA,emgB,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
2,0,-0.1269526,-0.1875622,0.2353648,-1.48211,1.540275,-2.420111,0.3556517,1.258345,0.4392662,-0.6323718,0.08562142,10.05305,14.24898,-0.127221,0.09706131,0.1308366,-0.4537302,-3.69211,-0.6003236,0.4103733,1.438587,0.3669698,-0.10139,-0.004367329,-0.0211435,-1.202764,0.2284065,-0.08297877,0.5301284,1.488039,0.1940207,0.05429898,1.111734,0.4072531,297.5405,264.4245,9.004562,True
2,0.01111111,-0.134445,-0.1662243,0.2523538,-1.483834,1.543355,-2.418678,0.3552103,1.258543,0.4384956,-0.6321045,0.02342498,9.496022,14.31326,-0.1251329,0.09284171,0.1190972,-0.4534293,-3.689428,-0.6015058,0.4103329,1.438906,0.3665397,-0.1067592,-0.002231166,-0.02534327,-1.203138,0.2284144,-0.08162775,0.5301979,1.487971,0.193573,0.05379428,1.111939,0.4056605,298.2472,260.9352,12.59411,True
2,0.02222222,-0.1430196,-0.1491469,0.2586555,-1.485157,1.545079,-2.4167,0.3548985,1.260207,0.4402034,-0.6317604,0.03106814,8.753316,14.35612,-0.1250745,0.06197757,0.1083357,-0.4526117,-3.689452,-0.6002083,0.4104038,1.439104,0.3660645,-0.10575,-0.008607056,-0.03175998,-1.203684,0.2280144,-0.08035529,0.5302805,1.487937,0.1931598,0.05318034,1.112236,0.4041936,298.8002,258.2525,15.40212,True
2,0.03333334,-0.1462236,-0.1545244,0.2480332,-1.485695,1.548046,-2.415242,0.3543975,1.260542,0.4395692,-0.63102,0.06717569,7.95756,14.33469,-0.1323329,0.01505725,0.1146222,-0.4504391,-3.690365,-0.5977193,0.4104056,1.439363,0.3655534,-0.1004897,-0.02030506,-0.04036374,-1.204401,0.2271851,-0.07924875,0.5305679,1.487854,0.1927686,0.05275038,1.112497,0.4030289,299.3572,256.9106,17.12481,True
2,0.04444445,-0.1451152,-0.181236,0.224695,-1.485041,1.551426,-2.4141,0.3537322,1.260825,0.4388933,-0.6302669,0.06815038,7.161804,14.27041,-0.1355243,0.01716913,0.1167755,-0.4494708,-3.688013,-0.5982296,0.4103633,1.439609,0.3650632,-0.09422597,-0.01707863,-0.05319859,-1.20537,0.2269845,-0.0783044,0.530693,1.48777,0.1922722,0.05237895,1.112818,0.402309,299.8407,255.9475,18.2507,True
2,0.05555556,-0.1407847,-0.2218126,0.1939373,-1.483231,1.555034,-2.413019,0.3531565,1.261225,0.4383597,-0.6304171,-0.01442537,6.366048,14.14185,-0.1280376,0.02568808,0.1274219,-0.448348,-3.684034,-0.6007327,0.4103133,1.439829,0.3644886,-0.09428282,-0.009609066,-0.05850726,-1.206222,0.2270691,-0.07730944,0.5308378,1.487631,0.1918468,0.05178933,1.113257,0.4022392,300.2252,255.305,18.60025,True
2,0.06666667,-0.1397077,-0.2346523,0.1801285,-1.482283,1.558383,-2.411811,0.3523736,1.261154,0.4370089,-0.6305492,-0.0119474,5.729441,14.03471,-0.1226755,0.02781686,0.1348595,-0.4471213,-3.680981,-0.6023514,0.4101943,1.440027,0.3639762,-0.102786,-0.01068925,-0.05629677,-1.206689,0.2268004,-0.07569529,0.5309577,1.487538,0.1914756,0.05131,1.1135,0.402146,300.5617,255.9236,18.17675,True
2,0.07777778,-0.1461163,-0.2314843,0.1769393,-1.482214,1.561376,-2.410216,0.3517241,1.261371,0.4362235,-0.6304134,0.01235952,5.278513,13.949,-0.1289739,0.02667539,0.151934,-0.4453636,-3.677357,-0.6039831,0.4101319,1.440292,0.3634677,-0.1230698,-0.006434664,-0.06035437,-1.207525,0.2268487,-0.07356264,0.5311465,1.487427,0.1910577,0.05095913,1.113549,0.4016901,300.8738,255.8633,18.50739,True
2,0.08888889,-0.1482608,-0.2304391,0.1737459,-1.481888,1.564539,-2.408764,0.3512397,1.261802,0.4356992,-0.6301183,0.02675823,5.013261,13.90615,-0.1428617,0.03940129,0.1541772,-0.4443548,-3.673463,-0.6052614,0.4100512,1.440608,0.3629851,-0.1231437,-0.005352594,-0.0688812,-1.208701,0.2266591,-0.07225049,0.531357,1.487343,0.1906624,0.05067018,1.113564,0.4008915,301.2459,255.0922,19.5643,True
2,0.1,-0.1471864,-0.2325702,0.1726837,-1.481474,1.567792,-2.407496,0.3507459,1.262188,0.4348407,-0.6295963,0.0473769,4.854112,13.90615,-0.1354702,0.05116172,0.1488443,-0.4437577,-3.669698,-0.607421,0.4100651,1.440878,0.3625166,-0.1158493,-0.003173847,-0.08598793,-1.210194,0.2266102,-0.07124782,0.5315692,1.487272,0.1902823,0.05032453,1.1136,0.399838,301.719,254.0874,20.94459,True
2,0.1111111,-0.1472127,-0.2347439,0.1609733,-1.480681,1.570728,-2.406095,0.3503134,1.262664,0.4343224,-0.6295766,0.001321927,4.615383,13.949,-0.1248673,0.04484434,0.1359874,-0.4429481,-3.667716,-0.6081004,0.4100333,1.441172,0.362071,-0.1180663,0.00323616,-0.09447449,-1.21159,0.2268087,-0.06992662,0.5317957,1.487191,0.1898878,0.04994157,1.11373,0.398831,302.2668,253.0102,22.31537,True
2,0.1222222,-0.1493471,-0.2497524,0.1386573,-1.478959,-4.709504,-2.404639,0.3498717,1.262742,0.4328613,-0.629681,-0.009528115,4.403181,14.03471,-0.1247805,0.02565594,0.1391175,-0.441411,-3.666315,-0.6080124,0.4101066,1.441495,0.3615613,-0.1223677,0.004306562,-0.09869344,-1.212833,0.22679,-0.06840196,0.532074,1.487063,0.1894815,0.04937275,1.113933,0.3979649,302.7067,251.9336,23.55171,True
2,0.1333333,-0.154722,-0.2583976,0.1110073,-1.477025,-4.706913,-2.402964,0.3494399,1.263281,0.4323859,-0.6295084,0.01580258,4.270555,14.14185,-0.1268,0.02345026,0.1593692,-0.4394173,-3.662719,-0.6097028,0.4102415,1.441905,0.3609564,-0.1286854,-0.01169535,-0.09227584,-1.213508,0.22599,-0.06647357,0.5323662,1.487048,0.1890063,0.04895296,1.114125,0.3972271,303.2119,251.3904,24.35017,True
2,0.1444445,-0.1536856,-0.2616504,0.09396581,-1.475366,-4.704474,-2.401649,0.3490268,1.263478,0.4311931,-0.6293646,0.01295296,4.164455,14.24898,-0.1256818,0.026604,0.1721613,-0.4376804,-3.65872,-0.6119148,0.4103671,1.442191,0.3604515,-0.1297849,-0.02020723,-0.09655116,-1.214724,0.2253988,-0.06479684,0.5326691,1.486931,0.1885638,0.04858521,1.114278,0.3965798,303.6151,251.0801,24.95164,True
2,0.1555556,-0.15477,-0.2584667,0.09182663,-1.474198,-4.701797,-2.400155,0.3486412,1.263973,0.4307375,-0.629118,0.02246311,4.190982,14.33469,-0.1148894,0.01698957,0.1923152,-0.4352841,-3.655164,-0.6142072,0.4105047,1.442518,0.3599222,-0.1372595,-0.02340422,-0.09861797,-1.215867,0.2249141,-0.06286045,0.5329501,1.486806,0.188096,0.04826782,1.114368,0.39585,303.9991,250.6533,25.69436,True
2,0.1666667,-0.1623144,-0.2425521,0.08326574,-1.473212,-4.699763,-2.398327,0.3482963,1.264316,0.4299636,-0.629428,-0.02856101,4.429708,14.37754,-0.1083969,0.003124647,0.2039587,-0.4328974,-3.652423,-0.6155756,0.4105429,1.442832,0.359488,-0.1458549,-0.02871701,-0.1070756,-1.217374,0.224336,-0.06081062,0.5332181,1.486647,0.1876228,0.0479546,1.114478,0.3951923,304.4276,250.0854,26.46141,True
