loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,qE,qDotE,emgA,emgB,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
2,0,-0.09939027,-1.478485,0.247817,-1.362402,-4.359051,-2.937899,0.2902815,1.188145,0.4233382,-1.342879,-0.01973809,11.83024,14.54896,-0.3893276,0.4926515,0.4113777,-0.8723376,-3.248262,-0.6381142,0.2803238,1.377456,0.3361592,-0.4672798,0.1541123,0.1806805,-0.7005898,0.8247386,-0.3969972,0.4410002,1.499974,0.2235565,0.03231259,1.101563,0.3321296,293.3238,215.5223,55.70378,True
2,0.01111111,-0.1207301,-1.46042,0.2499863,-1.361992,-4.342777,-2.939269,0.2882893,1.188378,0.4214852,-1.342209,0.06146513,11.90981,14.69895,-0.3925914,0.4947777,0.4028859,-0.872189,-3.239255,-0.6395395,0.2795315,1.377744,0.3345163,-0.4631279,0.1413528,0.1710295,-0.6999277,0.8274878,-0.3938773,0.4410684,1.500104,0.2226803,0.03083994,1.101461,0.3296832,294.8132,213.5831,58.53488,True
2,0.02222222,-0.1314186,-1.446593,0.2553274,-1.361769,-4.326585,-2.94086,0.2862084,1.188666,0.4196815,-1.341721,0.04403448,11.96286,14.78466,-0.3893769,0.4884065,0.4017917,-0.8718603,-3.230337,-0.6411009,0.2787161,1.378022,0.3329508,-0.454758,0.1339192,0.154956,-0.6995549,0.8302966,-0.3909835,0.4408062,1.500135,0.221853,0.02934663,1.101424,0.3270968,296.4554,211.8423,61.14728,True
2,0.03333334,-0.1452896,-1.426373,0.2606962,-1.361832,-4.310894,-2.942072,0.2842863,1.188911,0.4178491,-1.341704,0.0014233,11.98939,14.87037,-0.3679496,0.4682125,0.4111947,-0.8704771,-3.221982,-0.6431987,0.2781176,1.378385,0.3313479,-0.4485145,0.1264727,0.1367899,-0.6991522,0.8324493,-0.3879227,0.4408326,1.500205,0.2210305,0.02781238,1.101458,0.3244582,298.1538,210.453,63.38517,True
2,0.04444445,-0.1527741,-1.410421,0.2681824,-1.362039,-4.294734,-2.94353,0.2822806,1.189207,0.4160306,-1.342088,-0.03504758,11.98939,14.93465,-0.3604806,0.458648,0.4090029,-0.8697304,-3.213487,-0.6449422,0.2774315,1.378685,0.3298323,-0.4400269,0.1200643,0.1356487,-0.6981232,0.835066,-0.3851304,0.440631,1.500196,0.2202516,0.02713965,1.100302,0.3195983,303.9606,205.6021,66.15334,True
2,0.05555556,-0.1581103,-1.396575,0.2756391,-1.362345,-4.278789,-2.944839,0.2804382,1.189459,0.4141634,-1.341983,0.01003216,11.93634,14.9775,-0.3392101,0.442733,0.3981739,-0.869145,-3.205672,-0.6468203,0.2768233,1.379096,0.3283858,-0.4337096,0.106211,0.1291925,-0.697255,0.8368086,-0.3818123,0.4406855,1.500268,0.2193902,0.02551026,1.101121,0.3168459,304.1716,206.1042,68.79402,True
2,0.06666667,-0.1634842,-1.37744,0.284108,-1.362467,-4.262893,-2.946327,0.2785624,1.189529,0.4120617,-1.342232,-0.02286897,11.85676,14.99893,-0.3210121,0.3863371,0.3873294,-0.8675082,-3.199941,-0.6475705,0.276346,1.379451,0.3269966,-0.4284453,0.09129262,0.1269899,-0.6962904,0.838515,-0.3782757,0.4406782,1.500242,0.2185993,0.0245507,1.100596,0.3133604,308.2391,204.5827,68.74166,True
2,0.07777778,-0.1688821,-1.348722,0.2734299,-1.362349,-4.248079,-2.947529,0.2768707,1.189843,0.4101636,-1.342265,-0.002673957,11.77719,15.02035,-0.3178477,0.3735847,0.3776988,-0.8668025,-3.192867,-0.6486787,0.275765,1.379727,0.3255355,-0.4274456,0.08490938,0.1195198,-0.695525,0.840235,-0.3749299,0.4407197,1.500307,0.2177689,0.02376637,1.100172,0.3095537,311.166,203.7324,69.99514,True
2,0.08888889,-0.173215,-1.31041,0.2617736,-1.362514,-4.233826,-2.948501,0.2752842,1.190195,0.4082634,-1.342541,-0.0252168,11.67109,15.04178,-0.3084065,0.3533985,0.3509722,-0.8663151,-3.187141,-0.6493261,0.2754101,1.380109,0.3239005,-0.4222257,0.07639486,0.1077497,-0.6950755,0.8414723,-0.3713261,0.4408922,1.500311,0.2168057,0.02291872,1.100158,0.3062996,313.1621,203.5703,70.90195,True
2,0.1,-0.1807604,-1.278521,0.2500291,-1.362288,-4.219296,-2.949293,0.2737366,1.190509,0.4063735,-1.342576,-0.00288194,11.59151,15.04178,-0.3031411,0.3513047,0.341336,-0.8659812,-3.180179,-0.6506031,0.2750411,1.38033,0.3224492,-0.4116423,0.05933577,0.1023275,-0.6941886,0.8421574,-0.3676683,0.4411179,1.500339,0.2159181,0.02193473,1.100352,0.3035645,314.3954,203.9801,71.38605,True
2,0.1111111,-0.189434,-1.231687,0.2318907,-1.361876,-4.206728,-2.949495,0.2723494,1.190819,0.4045854,-1.34252,0.005198292,11.48541,14.89179,-0.2894067,0.3417813,0.3231012,-0.8658139,-3.174108,-0.6517608,0.2745931,1.380777,0.3208547,-0.402123,0.05932164,0.09373283,-0.6936725,0.8434569,-0.3644099,0.441326,1.500313,0.214962,0.02098596,1.10059,0.3011762,315.2441,204.5057,71.6065,True
2,0.1222222,-0.1981281,-1.180612,0.2127109,-1.361347,-4.194424,-2.949605,0.2709683,1.191349,0.4027362,-1.342337,0.01664907,11.37931,14.67752,-0.2702613,0.3301425,0.3144158,-0.8654101,-3.168023,-0.6532963,0.2742382,1.381104,0.3194242,-0.3872658,0.04757881,0.08934719,-0.6928895,0.8441638,-0.3610807,0.4414986,1.500388,0.2140005,0.02013729,1.100764,0.2988738,316.0133,204.9229,71.78689,True
2,0.1333333,-0.1950693,-1.133747,0.1998667,-1.361006,-4.183038,-2.949899,0.2696952,1.191724,0.4010801,-1.342211,0.0114383,11.24668,14.39897,-0.2531247,0.3120784,0.3195973,-0.8641462,-3.162024,-0.6549674,0.2738656,1.381672,0.3178704,-0.3809001,0.03478193,0.08928326,-0.691934,0.8445914,-0.3574061,0.4416778,1.500444,0.2130725,0.01939484,1.100814,0.2964823,316.8988,205.1449,72.05473,True
2,0.1444445,-0.185569,-1.104993,0.1891321,-1.360519,-4.170971,-2.950746,0.268424,1.192074,0.3993738,-1.342249,-0.003479256,11.14058,14.05614,-0.2476914,0.2993081,0.3280685,-0.8628013,-3.155711,-0.6564758,0.2736352,1.38204,0.3164887,-0.3873715,0.02734187,0.08078898,-0.6914168,0.8448473,-0.3529887,0.4419102,1.500468,0.21227,0.01873112,1.100815,0.2940296,317.8707,205.2349,72.35167,True
2,0.1555556,-0.1611751,-1.068753,0.1731077,-1.360069,-4.159523,-2.952214,0.267188,1.192489,0.3977087,-1.342703,-0.04137716,11.03448,13.71331,-0.2369008,0.2759062,0.3364865,-0.8610596,-3.14996,-0.6579438,0.2734502,1.382326,0.3150482,-0.389452,0.0369283,0.08507753,-0.6906275,0.8464764,-0.3498232,0.4421316,1.500492,0.2113841,0.01814815,1.102962,0.2851654,311.0948,205.6567,68.48357,True
2,0.1666667,-0.1325718,-1.02933,0.1474399,-1.359064,-4.148589,-2.953978,0.2660852,1.192924,0.396215,-1.343196,-0.04471068,10.95491,13.3919,-0.2231407,0.2759577,0.3246642,-0.8603747,-3.144183,-0.6596717,0.2732328,1.38258,0.3136487,-0.3786761,0.0518049,0.09673262,-0.6896746,0.8488675,-0.3479521,0.4424326,1.500467,0.2104669,0.019743,1.101772,0.2787507,312.7459,201.9819,70.50607,True
2,0.1777778,-0.1274284,-0.9761149,0.1175027,-1.357569,-4.139009,-2.95481,0.2651905,1.193258,0.3948007,-1.343959,-0.06942358,10.87533,13.04907,-0.2116923,0.3154249,0.3033119,-0.8612663,-3.136901,-0.6625231,0.2730009,1.382883,0.3123541,-0.3680564,0.03900182,0.09557352,-0.6887036,0.8494295,-0.3446511,0.442743,1.500491,0.2095652,0.02022398,1.100099,0.274035,317.4748,198.2357,74.60558,True
2,0.1888889,-0.1318207,-0.9367424,0.09728141,-1.356473,-4.129513,-2.955116,0.2642162,1.193667,0.3933179,-1.344329,-0.0333451,10.82228,12.68481,-0.2075353,0.3367481,0.2979722,-0.8615784,-3.129725,-0.6650286,0.2728071,1.383176,0.3110034,-0.3542667,0.01447999,0.09331751,-0.6875062,0.8489051,-0.3408535,0.4430611,1.500585,0.208715,0.02034733,1.101315,0.2660303,313.4789,198.9502,71.19593,True
2,0.2,-0.1299375,-0.8590463,0.05774681,-1.354471,-4.122276,-2.955467,0.2635276,1.194036,0.3921385,-1.343576,0.06903521,10.74271,12.42768,-0.2020839,0.344213,0.3171083,-0.8609121,-3.122109,-0.6678982,0.2728317,1.383453,0.3097851,-0.3416641,-0.002564162,0.07296457,-0.6871361,0.848112,-0.3369184,0.443352,1.500662,0.2078781,0.02123643,1.100972,0.2625067,316.0629,196.8892,72.88115,True
2,0.2111111,-0.126887,-0.8143271,0.04174542,-1.353205,-4.114425,-2.955784,0.2626824,1.194388,0.3908823,-1.342892,0.06182862,10.68966,12.23484,-0.1999035,0.3420824,0.3234766,-0.8601813,-3.115345,-0.6701334,0.2727065,1.383785,0.3084788,-0.3288915,-0.004722357,0.0717997,-0.6864132,0.8482885,-0.3338991,0.4436907,1.500734,0.2071397,0.02095168,1.100665,0.260302,317.1958,197.0011,73.13914,True
