loc,t,aDotS,bDotS,gDotS,aS,bS,gS,aDotE,bDotE,gDotE,aE,bE,gE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
1,0,-1.391511,0.001575381,0.2094719,-1.177473,3.416872,-2.809489,0.4817208,-0.04741624,-0.2452531,-1.228517,3.554619,1.346131,-0.7909723,0.2413841,0.1397389,-0.4070264,3.620919,-0.2667313,-0.1250346,0.2242329,-0.006835739,-0.887729,1.590913,-0.04449583,0.2016565,1.137173,0.7108845,288.7719,306.2548,38.0513
1,0.01111111,-1.338122,-0.0818361,0.1730763,-1.177105,3.421222,-2.798185,0.6837887,-0.08974859,-0.2917604,-1.232222,3.559218,1.330588,-0.8373002,0.05155396,0.2407554,-0.3998497,3.611008,-0.2469757,-0.1078805,0.2260831,0.02297241,-0.8862947,1.594685,-0.04638907,0.1993678,1.134354,0.7143528,288.4588,306.498,37.10956
1,0.02222222,-1.219795,-0.236489,0.1513087,-1.17562,3.429758,-2.791964,0.7691818,-0.05020946,-0.3894427,-1.233366,3.567159,1.316511,-0.8508037,-0.04022217,0.2991758,-0.3935758,3.604841,-0.2313922,-0.1184825,0.2184755,0.05704452,-0.88457,1.597578,-0.0465952,0.1975037,1.132153,0.7173231,288.0074,307.4368,35.80966
1,0.03333334,-1.100453,-0.3718233,0.1475125,-1.174297,3.439505,-2.787736,0.7371618,0.08504945,-0.4988909,-1.230277,3.577958,1.306169,-0.8346647,-0.1490259,0.3402306,-0.3874239,3.594831,-0.2136236,-0.1385542,0.2333914,0.07958136,-0.8830206,1.601999,-0.04731718,0.1953962,1.12982,0.7202019,287.8474,308.5799,34.43471
1,0.04444445,-0.9384739,-0.5232162,0.1322506,-1.171595,3.451245,-2.787519,0.6940075,0.1531739,-0.5507147,-1.228463,3.587114,1.296857,-0.7734092,-0.1787973,0.2873983,-0.3854835,3.587819,-0.2007475,-0.1511578,0.2611464,0.08298878,-0.8821636,1.607038,-0.04839789,0.1939585,1.128141,0.7221318,288.1741,310.4442,32.89492
1,0.05555556,-0.8062897,-0.5713674,0.1075231,-1.169528,3.459133,-2.785839,0.5785477,0.1871098,-0.5923373,-1.227737,3.596021,1.291371,-0.6826486,-0.1615977,0.1865005,-0.3866963,3.584345,-0.1933037,-0.1668205,0.311354,0.07702529,-0.881134,1.613952,-0.05075319,0.1922543,1.126786,0.7245865,288.859,311.7072,31.69287
1,0.06666667,-0.6826588,-0.6236913,0.09450598,-1.167295,3.468374,-2.786015,0.4102283,0.2412122,-0.58342,-1.225217,3.603443,1.289878,-0.606799,-0.08254689,0.07421613,-0.3901062,3.587423,-0.1919926,-0.1933311,0.3458328,0.04323667,-0.8819702,1.620535,-0.05198171,0.1905692,1.12609,0.7259561,289.9467,313.2144,30.3347
1,0.07777778,-0.5877948,-0.6280676,0.08098787,-1.165363,3.475843,-2.785634,0.1590527,0.2515212,-0.5556908,-1.223696,3.609849,1.29373,-0.5526373,0.06559199,0.02095117,-0.3925404,3.601285,-0.2005595,-0.2316172,0.3643242,0.02115077,-0.8821135,1.626456,-0.05211114,0.1886793,1.125546,0.7277458,290.6827,314.5645,28.87137
1,0.08888889,-0.3544301,-0.5494092,0.05867059,-1.164207,3.479433,-2.791095,-0.03243935,0.2746964,-0.521008,-1.221231,3.615712,1.298269,-0.4872937,0.2625671,0.01675282,-0.3942671,3.625078,-0.2191592,-0.2601313,0.3888641,0.04698996,-0.8805795,1.633497,-0.05311115,0.1865868,1.126263,0.728514,291.1628,316.8577,26.20732
1,0.1,-0.2638648,-0.4897758,0.05525975,-1.163677,3.483193,-2.792627,-0.2395057,0.2499073,-0.4467763,-1.219923,3.618695,1.306955,-0.414387,0.3933751,0.03889221,-0.3951508,3.647773,-0.2380232,-0.2728185,0.3984485,0.05987144,-0.8797145,1.639762,-0.0536342,0.1852219,1.127867,0.7294325,290.8725,319.9482,22.57733
1,0.1111111,-0.2883815,-0.3278563,0.05383655,-1.164976,3.481175,-2.787526,-0.2730432,0.08260924,-0.4092442,-1.225726,3.621369,1.30935,-0.2926476,0.4985726,0.04668558,-0.396484,3.670217,-0.2596457,-0.2972174,0.3963129,0.08975998,-0.8780165,1.645899,-0.05378334,0.1836734,1.129784,0.7301346,289.8304,323.2149,18.76586
1,0.1222222,-0.2746395,-0.2583426,0.08525144,-1.166673,3.482569,-2.785013,-0.3577775,-0.00379926,-0.3659045,-1.229141,3.623183,1.315358,-0.2210162,0.5313905,0.06746781,-0.3968632,3.688669,-0.2766582,-0.3206962,0.3717116,0.1280204,-0.8754354,1.650304,-0.05229783,0.181898,1.132326,0.7306489,288.4483,325.2504,16.21517
1,0.1333333,-0.03188402,-0.2653922,0.1318819,-1.168604,3.487447,-2.794564,-0.5832186,0.01719999,-0.3149671,-1.228332,3.625695,1.328662,-0.163022,0.5225798,0.1191245,-0.3954837,3.70414,-0.2910603,-0.3336053,0.3451144,0.1385335,-0.8738753,1.654559,-0.05106052,0.1807263,1.135178,0.7314816,287.5585,324.1623,17.05235
1,0.1444445,0.06187639,-0.254746,0.1310232,-1.169288,3.490702,-2.799805,-0.7915972,0.1202442,-0.249238,-1.223339,3.627434,1.344492,-0.1277133,0.4723455,0.1474069,-0.3940227,3.714794,-0.3007241,-0.3284795,0.3174461,0.1287531,-0.8729048,1.657957,-0.049787,0.1792344,1.138204,0.7325912,287.12,322.1587,18.84106
1,0.1555556,0.04069313,-0.1911858,0.08887206,-1.168777,3.490383,-2.799023,-0.7897791,0.03182605,-0.1768284,-1.2259,3.626595,1.352314,-0.1381726,0.3411757,0.1982013,-0.3900556,3.715288,-0.2991545,-0.2958909,0.2523469,0.1165205,-0.8721778,1.658943,-0.04839656,0.1779513,1.141789,0.734089,287.1829,317.6422,23.18365
1,0.1666667,-0.0007278882,-0.08611624,0.04312323,-1.168805,3.487479,-2.796362,-0.7962781,-0.008672729,-0.07237244,-1.226789,3.623551,1.361984,-0.183736,0.2452321,0.2473019,-0.3856108,3.717032,-0.2972026,-0.2716951,0.206445,0.1087066,-0.8712052,1.660081,-0.04701305,0.1767147,1.145785,0.736236,287.1519,313.0759,27.40824
1,0.1777778,-0.03253898,0.03060682,-0.0112237,-1.168645,3.482554,-2.7931,-0.8617819,0.02213162,-0.003633827,-1.224793,3.621868,1.374461,-0.1943884,0.1823736,0.2620942,-0.3828683,3.720982,-0.2983052,-0.2611018,0.1860391,0.1266472,-0.8693357,1.662362,-0.04600983,0.1754151,1.14962,0.7383555,286.8932,309.8018,30.32795
1,0.1888889,-0.07178401,0.09069345,-0.08319232,-1.167448,3.479323,-2.790425,-0.9783723,0.08375505,0.07514754,-1.220994,3.618833,1.390698,-0.1796038,0.1301553,0.2596552,-0.3801918,3.722191,-0.2979569,-0.24405,0.1913327,0.1159819,-0.8684121,1.6656,-0.04593607,0.1739948,1.15369,0.7406763,286.5586,308.4291,31.48586
1,0.2,-0.1088823,0.0859827,-0.1365472,-1.164037,3.476772,-2.786372,-1.123191,0.1868985,0.09876129,-1.215379,3.618224,1.408038,-0.1755053,0.1387417,0.2394033,-0.3789955,3.729128,-0.3026968,-0.2323073,0.2020135,0.1000398,-0.8679695,1.669092,-0.04602688,0.1716765,1.158187,0.7432705,285.8714,309.4188,30.29431
1,0.2111111,-0.1864539,0.04599238,-0.2014128,-1.159597,3.476328,-2.781477,-1.163756,0.2305358,0.09483823,-1.211547,3.618109,1.421887,-0.1992686,0.157035,0.1991992,-0.3788879,3.736433,-0.3063221,-0.2087788,0.2254377,0.07987064,-0.8680073,1.673498,-0.0473265,0.169539,1.1624,0.7457377,284.8636,311.7415,27.78136
1,0.2222222,-0.2950026,0.007277519,-0.2429435,-1.155483,3.476053,-2.774298,-1.23327,0.3103421,0.07626936,-1.205511,3.618813,1.437642,-0.2251987,0.1518884,0.159997,-0.3790594,3.740483,-0.3065879,-0.1969787,0.2413838,0.0735479,-0.8675796,1.677739,-0.04829909,0.1681017,1.167034,0.7487711,283.9832,314.0988,25.26431
1,0.2333333,-0.3705735,-0.03446489,-0.2641009,-1.15165,3.476507,-2.767782,-1.281507,0.3976343,0.05538726,-1.198306,3.619874,1.453187,-0.2703399,0.124406,0.1219598,-0.379256,3.741341,-0.3027066,-0.2065563,0.245755,0.0672182,-0.8670337,1.681638,-0.04816779,0.1649666,1.171436,0.7515817,283.0399,317.1986,22.21475
1,0.2444444,-0.501507,-0.1103729,-0.2936623,-1.146305,3.478885,-2.758656,-1.303185,0.4498089,0.02042335,-1.191785,3.621651,1.467763,-0.3171355,0.08715659,0.139303,-0.376734,3.742136,-0.2984186,-0.2203952,0.2523012,0.05664803,-0.866909,1.68564,-0.04782478,0.1634841,1.176592,0.7550039,282.2871,319.7886,19.7752
1,0.2555556,-0.6207879,-0.1381784,-0.3054801,-1.142105,3.479636,-2.748101,-1.317114,0.4604668,0.0120143,-1.186794,3.622213,1.482279,-0.3591976,0.04867232,0.2098758,-0.3718689,3.744585,-0.2952473,-0.2406391,0.2546263,0.04712705,-0.8669058,1.689492,-0.04703968,0.1613237,1.181911,0.758634,281.6876,321.2786,18.72063
1,0.2666667,-0.7230366,-0.1425277,-0.3121213,-1.138123,3.47993,-2.736814,-1.347096,0.4806696,-0.002639681,-1.180836,3.6233,1.49793,-0.4169248,0.04954427,0.3062772,-0.3655716,3.751506,-0.2950628,-0.2662445,0.2516244,0.04079325,-0.8668067,1.692922,-0.04548626,0.1596128,1.187887,0.7629144,281.2436,321.4655,19.15368
1,0.2777778,-0.7986303,-0.143721,-0.3272494,-1.133658,3.479575,-2.725276,-1.359893,0.5062226,-0.0004151762,-1.174492,3.623794,1.513289,-0.4664164,0.08035696,0.3632876,-0.3605595,3.762154,-0.298282,-0.2842621,0.2655739,0.0430491,-0.8664137,1.697403,-0.04453205,0.1576581,1.193648,0.7670014,280.7238,321.8762,19.15829
1,0.2888889,-0.9754102,-0.1268836,-0.3492072,-1.12914,3.478267,-2.707837,-1.355516,0.5083572,0.01339674,-1.168705,3.623437,1.528412,-0.5766363,0.1091605,0.4208377,-0.3547693,3.774077,-0.2991385,-0.2927573,0.2720079,0.04203832,-0.8662437,1.701404,-0.04354348,0.155582,1.199865,0.7719802,280.0951,322.2268,19.16432
1,0.3,-1.062765,-0.1119776,-0.3495905,-1.125317,3.477046,-2.692721,-1.360688,0.5009055,0.02940977,-1.163365,3.622658,1.543908,-0.6328737,0.09853226,0.4468866,-0.3493886,3.780655,-0.2966873,-0.2906868,0.2688868,0.02816321,-0.8665245,1.705189,-0.04281804,0.1534218,1.206509,0.7771593,279.4699,322.9364,18.74553
