loc,t,aDotS,bDotS,gDotS,aS,bS,gS,aDotE,bDotE,gDotE,aE,bE,gE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
7,0,-0.8825556,-0.3123403,-0.03468038,-1.262045,3.422511,-2.951938,-0.07736605,0.2062484,-0.3324455,-1.325148,3.542412,1.348215,-0.5038192,0.3491331,0.1128458,-0.4462835,3.541852,-0.236901,-0.2172106,0.2446623,0.1119881,-0.8993345,1.605487,-0.06510044,0.2055479,1.105051,0.6809741,288.8069,342.2978,358.2491
7,0.01111111,-0.8687252,-0.3464182,-0.03324792,-1.260787,3.427475,-2.944153,-0.01467495,0.1977611,-0.354238,-1.324329,3.547548,1.345086,-0.5181013,0.3568082,0.06827638,-0.4480422,3.550813,-0.2387436,-0.2150577,0.2445971,0.1204999,-0.8979306,1.608999,-0.06492014,0.2041319,1.105101,0.6842285,288.5759,342.3695,358.3963
7,0.02222222,-0.8474681,-0.360174,-0.02128899,-1.260401,3.432181,-2.936834,0.04504839,0.1775731,-0.3482958,-1.323752,3.551503,1.341677,-0.5459811,0.3537815,0.05149829,-0.4490281,3.559388,-0.239431,-0.209721,0.2445519,0.1236767,-0.8966981,1.612674,-0.0650565,0.2026763,1.104928,0.6872767,288.2456,342.0678,358.7692
7,0.03333334,-0.8294241,-0.3237486,0.0008134246,-1.260642,3.434639,-2.928999,0.08779648,0.1616314,-0.3326445,-1.323282,3.555053,1.338443,-0.5727173,0.3432531,0.04534443,-0.4494308,3.567571,-0.2394858,-0.2044536,0.239209,0.1172769,-0.8952504,1.615753,-0.06485116,0.2010438,1.104624,0.6902509,288.0335,340.9648,359.8066
7,0.04444445,-0.8188211,-0.2575278,0.01942521,-1.261308,3.43553,-2.920441,0.1339362,0.1233393,-0.2935646,-1.323643,3.556978,1.334949,-0.578993,0.3176464,0.06448866,-0.4487943,3.574712,-0.2394184,-0.2023473,0.2371004,0.1108733,-0.8943182,1.619144,-0.06487647,0.1994088,1.104222,0.6931994,288.0464,339.1182,1.451094
7,0.05555556,-0.8092456,-0.2063236,0.02751598,-1.26169,3.436181,-2.91202,0.1524536,0.1010087,-0.2436343,-1.323518,3.558311,1.332438,-0.5768849,0.2856525,0.07287277,-0.4481519,3.580204,-0.2381923,-0.1981425,0.2371734,0.09275094,-0.8940424,1.62253,-0.06495796,0.1976326,1.103705,0.6960832,288.2581,337.4874,2.760622
7,0.06666667,-0.7868909,-0.1465956,0.03557718,-1.262532,3.436028,-2.903841,0.1601782,0.08611816,-0.2106729,-1.323391,3.559979,1.330008,-0.5866192,0.2313538,0.07702917,-0.4473839,3.582872,-0.2337467,-0.1971544,0.2286864,0.08310934,-0.8935976,1.625255,-0.0645473,0.1956168,1.103052,0.6986584,288.4495,336.8617,2.953602
7,0.07777778,-0.7570567,-0.1167572,0.03753999,-1.262898,3.436527,-2.89654,0.1572111,0.05630171,-0.1839994,-1.324003,3.561131,1.328042,-0.5996541,0.2005589,0.06319536,-0.447386,3.585614,-0.2290358,-0.1950449,0.2254753,0.08414918,-0.8927677,1.628532,-0.06442666,0.1938268,1.102446,0.7009263,288.6249,337.351,1.946152
7,0.08888889,-0.6962874,-0.1318379,0.02299947,-1.262307,3.438738,-2.891396,0.1348465,0.0584145,-0.1838312,-1.323825,3.563459,1.326554,-0.6225876,0.1336513,0.03121589,-0.4479639,3.583103,-0.219017,-0.1855037,0.213649,0.09257343,-0.891654,1.631172,-0.06433904,0.1922199,1.102051,0.7030917,288.813,337.7806,1.168413
7,0.1,-0.6258979,-0.1757627,-0.001908734,-1.260658,3.441988,-2.887684,0.1026991,0.07968667,-0.2059641,-1.322952,3.566879,1.325628,-0.6591549,0.08592939,0.01330622,-0.4483261,3.581992,-0.2095333,-0.1854787,0.2125205,0.1042828,-0.8902751,1.63431,-0.06416993,0.1906326,1.101795,0.7045397,289.1014,338.5279,0.1629197
