loc,t,aDotS,bDotS,gDotS,aS,bS,gS,aDotE,bDotE,gDotE,aE,bE,gE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
4,0,-0.6504334,-0.4995911,0.1506287,-1.327061,3.412884,-3.029867,0.5468024,-0.08218861,-0.5793395,-1.377274,3.519109,1.504074,-0.2957216,0.3042912,-0.03832835,-0.4517121,3.513507,-0.2312199,-0.06462248,0.1573482,0.07543584,-0.9089161,1.569238,-0.03810291,0.19521,1.151723,0.665801,275.7286,357.8171,351.9749
4,0.01111111,-0.6908953,-0.5114889,0.128302,-1.326988,3.419126,-3.022346,0.6095569,-0.05338365,-0.5904481,-1.377487,3.526153,1.493958,-0.3202799,0.2531502,-0.02349629,-0.4516423,3.515756,-0.2288124,-0.04231985,0.1431675,0.1051613,-0.9068686,1.570812,-0.03938149,0.1947547,1.149439,0.6677243,275.7089,354.3403,356.624
4,0.02222222,-0.7334843,-0.5244333,0.1081315,-1.326967,3.425765,-3.014371,0.6595995,-0.02990901,-0.5918854,-1.377736,3.533138,1.483607,-0.3320273,0.2339967,-0.01924029,-0.45216,3.520473,-0.2289844,-0.03701613,0.1377045,0.120072,-0.9045538,1.572276,-0.04002332,0.1947654,1.147158,0.6699105,275.5377,350.5118,1.601467
4,0.03333334,-0.7664593,-0.5364012,0.08049256,-1.326082,3.432228,-3.006455,0.7375133,0.004262328,-0.5668817,-1.377169,3.538828,1.471638,-0.3340841,0.2040555,0.0008405298,-0.4517254,3.523566,-0.2279669,-0.03503509,0.116286,0.1391372,-0.9024808,1.573147,-0.04018657,0.1951983,1.144821,0.6724941,275.4268,344.1818,8.911919
4,0.04444445,-0.8174652,-0.4693818,0.06580904,-1.325979,3.43559,-2.996379,0.8306346,0.01610219,-0.5014913,-1.377085,3.542552,1.458686,-0.328519,0.09601295,0.07045661,-0.4479298,3.519123,-0.22051,-0.04263253,0.09818231,0.1476225,-0.8998688,1.573602,-0.03971279,0.1951361,1.1422,0.6750094,275.4846,336.5093,17.44975
4,0.05555556,-0.8853893,-0.327757,0.05132738,-1.326285,3.434783,-2.98431,0.9367869,-0.01036888,-0.4052568,-1.378315,3.543866,1.444741,-0.3283659,0.04038298,0.1095407,-0.4452582,3.51752,-0.2153911,-0.05641054,0.1046482,0.1562131,-0.897733,1.575567,-0.03994262,0.1957181,1.139639,0.677912,275.7147,326.1459,28.45816
4,0.06666667,-0.8991225,-0.2585345,0.04733455,-1.326541,3.435559,-2.974133,1.036614,-0.02725622,-0.2983576,-1.379393,3.544157,1.429956,-0.3348507,0.01270187,0.1104977,-0.4439415,3.516521,-0.210525,-0.05741851,0.1110432,0.1573097,-0.8960509,1.577524,-0.04051627,0.1958255,1.136676,0.680927,276.1909,316.8025,38.29105
4,0.07777778,-0.9000766,-0.1947042,0.04024494,-1.326871,3.435625,-2.964101,1.060255,-0.02614874,-0.2686926,-1.379936,3.546309,1.417038,-0.351126,-0.009466201,0.08707716,-0.4437279,3.514834,-0.2044823,-0.04996163,0.1175453,0.1221748,-0.895938,1.579522,-0.04145556,0.1958563,1.133659,0.6839287,276.6778,310.9943,44.3945
4,0.08888889,-0.8667763,-0.08665192,-0.0109517,-1.325496,3.432613,-2.955094,1.111083,-0.02389145,-0.1572006,-1.379883,3.544322,1.403418,-0.3994494,-0.06349567,0.06695327,-0.4432491,3.508735,-0.1927681,-0.0510663,0.1198729,0.08383505,-0.8962831,1.581208,-0.04194692,0.1957533,1.130554,0.6868149,277.1392,308.3391,47.10652
4,0.1,-0.8336546,-0.05179014,-0.03256083,-1.324682,3.432112,-2.946993,1.093052,-0.01750857,-0.1464326,-1.380167,3.546043,1.391755,-0.4111979,-0.08904967,0.07329802,-0.4418621,3.50555,-0.1851608,-0.05315536,0.1307088,0.05086533,-0.896943,1.583611,-0.04284733,0.1959397,1.127923,0.6894553,277.6455,307.7593,47.86135
4,0.1111111,-0.7484992,-0.1181671,-0.05082428,-1.322858,3.435521,-2.942394,0.983316,0.01649517,-0.1435706,-1.379064,3.547765,1.38456,-0.4189333,-0.07068151,0.03512457,-0.442791,3.504989,-0.1799559,-0.07012711,0.1426276,0.03816054,-0.897023,1.585836,-0.04293521,0.1954495,1.125267,0.6918478,278.3145,312.2661,43.30136
4,0.1222222,-0.6952782,-0.1695546,-0.06612444,-1.320895,3.439033,-2.937391,0.8604856,0.06856292,-0.1832709,-1.377192,3.552179,1.37852,-0.4202077,0.03838265,-0.0313241,-0.446194,3.513482,-0.1829011,-0.07309718,0.1649296,0.05851668,-0.8958155,1.589455,-0.04428331,0.1953723,1.122918,0.6943206,278.8074,319.5755,35.80765
4,0.1333333,-0.6377413,-0.1890325,-0.08494732,-1.318896,3.441932,-2.933069,0.7601667,0.1025521,-0.204976,-1.375594,3.55563,1.372515,-0.4221581,0.1333215,-0.04991089,-0.4481653,3.523724,-0.1873467,-0.09508812,0.202195,0.1002794,-0.8934884,1.594035,-0.04544152,0.194735,1.120227,0.6965958,279.1488,326.1355,28.98593
4,0.1444445,-0.5812564,-0.1720628,-0.08393118,-1.318055,3.443363,-2.928694,0.675936,0.1195127,-0.2140222,-1.374645,3.559003,1.366522,-0.4067643,0.186336,-0.01883831,-0.4480385,3.532317,-0.1910211,-0.1362934,0.2375544,0.1303384,-0.8913313,1.599141,-0.04575551,0.194508,1.11824,0.6985184,279.2785,337.5521,16.94448
4,0.1555556,-0.5354815,-0.1966547,-0.08569406,-1.316459,3.44621,-2.924839,0.6086742,0.1279727,-0.233805,-1.373515,3.56265,1.361217,-0.3967594,0.2009827,0.02058345,-0.4468779,3.539099,-0.1930707,-0.154314,0.251635,0.1133899,-0.8908833,1.603261,-0.04602288,0.1942857,1.116403,0.7005278,279.6903,343.7709,10.40328
4,0.1666667,-0.4194741,-0.2799729,-0.08876098,-1.31459,3.451828,-2.925181,0.4614919,0.1342185,-0.2583764,-1.372758,3.567047,1.360151,-0.3920588,0.2028024,0.0684925,-0.4448699,3.545254,-0.1943205,-0.1766337,0.2593276,0.1049314,-0.8903107,1.607483,-0.0459872,0.1933062,1.115449,0.7016839,280.0193,352.268,1.24389
4,0.1777778,-0.2459563,-0.3654659,-0.08849969,-1.312468,3.458749,-2.929844,0.2547273,0.1553881,-0.2686657,-1.370397,3.570654,1.363553,-0.4133574,0.1954075,0.07184178,-0.4444262,3.549872,-0.1931687,-0.2041796,0.280957,0.08589607,-0.8902766,1.61236,-0.04590784,0.1929165,1.115426,0.7028682,280.4719,358.99,353.8618
4,0.1888889,-0.1330386,-0.3688211,-0.08716134,-1.310713,3.462944,-2.933325,0.04390454,0.1669293,-0.2501785,-1.368937,3.573394,1.36928,-0.4413855,0.2085423,0.03062757,-0.4460619,3.555614,-0.1924326,-0.2210137,0.3055797,0.09030565,-0.8892944,1.617838,-0.04638401,0.1922604,1.116192,0.7036235,280.8369,3.773663,348.5469
4,0.2,-0.0700595,-0.2579522,-0.07119402,-1.310903,3.462156,-2.934626,-0.04104674,0.1370535,-0.2144185,-1.368731,3.574748,1.37228,-0.4790933,0.3018683,-0.05263334,-0.45118,3.569477,-0.1981922,-0.2326069,0.3194896,0.09891187,-0.8880886,1.623201,-0.04671957,0.192036,1.117204,0.7044718,280.8931,6.257576,345.8097
4,0.2111111,-0.1050483,-0.09448333,-0.03258052,-1.313007,3.457552,-2.930697,-0.09794409,0.04119052,-0.1351147,-1.371522,3.572861,1.375358,-0.4780322,0.3872954,-0.08728496,-0.4547923,3.585002,-0.2068544,-0.2515212,0.3461768,0.120377,-0.8862595,1.629435,-0.04729321,0.1918266,1.118486,0.7050923,280.7695,7.538405,344.4189
4,0.2222222,-0.08680334,0.02394424,-0.01468283,-1.314392,3.453178,-2.928831,-0.2655273,0.01875683,-0.03166826,-1.371568,3.569874,1.384195,-0.4419367,0.5111235,-0.1507851,-0.4605159,3.604998,-0.2211769,-0.27901,0.3654291,0.1524734,-0.883696,1.635763,-0.0472269,0.1926554,1.120534,0.7057753,279.8617,4.951095,347.2295
4,0.2333333,0.03356018,0.03028884,-0.002786037,-1.314879,3.452681,-2.933285,-0.3705772,0.04961377,0.03189065,-1.369406,3.567947,1.392018,-0.3500208,0.6002826,-0.1542808,-0.4645277,3.625308,-0.2388232,-0.2894442,0.3866979,0.1781602,-0.8811212,1.642407,-0.04789775,0.1937641,1.123106,0.7066249,278.7821,0.3282075,351.8944
4,0.2444444,0.1487291,0.07129329,-0.03601342,-1.313973,3.450393,-2.938149,-0.3892587,0.02301657,0.0991505,-1.369405,3.564619,1.397596,-0.1630817,0.5757598,-0.08901936,-0.4643866,3.637711,-0.2550387,-0.2746562,0.3683918,0.1929648,-0.878653,1.64719,-0.04839842,0.194861,1.126027,0.7078633,277.8501,353.9163,358.1733
