loc,t,aDotS,bDotS,gDotS,aS,bS,gS,aDotE,bDotE,gDotE,aE,bE,gE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
6,0,-1.182287,-0.1678327,-0.2332317,-1.300491,3.406128,-2.934245,0.04259384,0.342539,-0.1828172,-1.352157,3.523406,1.476152,-0.660654,0.2088919,0.03789915,-0.4489722,3.458438,-0.193317,-0.1509796,0.2544182,0.1615887,-0.8447233,1.532599,-0.03470445,0.1934422,1.14215,0.659453,275.3889,330.4074,17.01976
6,0.01111111,-1.163282,-0.1278096,-0.1835772,-1.300071,3.406085,-2.921918,0.01191887,0.2562491,-0.1411097,-1.352547,3.523309,1.477005,-0.6707968,0.450985,-0.01205004,-0.4538181,3.488734,-0.2127988,-0.1584871,0.2523882,0.1520051,-0.8436607,1.536135,-0.03501844,0.1927468,1.142213,0.6639948,275.3249,332.0304,15.66868
6,0.02222222,-1.135802,-0.05349112,-0.1151145,-1.301478,3.404481,-2.909783,0.01857516,0.1688871,-0.09108859,-1.353612,3.52247,1.476769,-0.653364,0.546801,-0.01500628,-0.4558549,3.508922,-0.2244629,-0.1575215,0.2546788,0.1157919,-0.8437533,1.540027,-0.03584109,0.1923515,1.142444,0.6685061,275.2752,332.3348,15.57306
6,0.03333334,-1.114636,-0.009295836,-0.07189205,-1.302504,3.402995,-2.897677,0.03586566,0.1113503,-0.04646417,-1.354159,3.521732,1.475755,-0.629117,0.6530923,0.01502387,-0.4573361,3.533935,-0.2408086,-0.1449207,0.2515874,0.06891222,-0.8439717,1.543323,-0.03682353,0.1929353,1.142905,0.6733415,275.4272,328.0334,19.87233
6,0.04444445,-1.090291,0.06697728,-0.01946723,-1.304867,3.399451,-2.885185,0.09278529,0.02501364,0.03087857,-1.355922,3.51895,1.474193,-0.6266676,0.6710967,0.03638392,-0.4580136,3.551651,-0.2498402,-0.1407781,0.2452681,0.04649859,-0.8443494,1.546643,-0.03760996,0.1923242,1.142994,0.6777143,275.8498,321.636,26.2459
6,0.05555556,-1.062666,0.1419271,0.01274973,-1.307232,3.395433,-2.873282,0.125944,-0.004799269,0.06167035,-1.357342,3.516618,1.471298,-0.6285039,0.6304479,0.0788455,-0.4570687,3.565378,-0.255007,-0.1302844,0.2357324,0.01661063,-0.8450167,1.549471,-0.03847096,0.1921727,1.142948,0.6820439,276.4009,315.2542,32.70973
6,0.06666667,-1.003166,0.197888,0.06237531,-1.310637,3.391802,-2.863114,0.18252,-0.05275322,0.08371487,-1.359419,3.514614,1.467703,-0.6370202,0.5141625,0.1253011,-0.4545542,3.571009,-0.2526836,-0.1196887,0.2335727,0.004862122,-0.8452495,1.552765,-0.03964088,0.1913985,1.142684,0.6858015,276.7643,309.8349,38.22166
6,0.07777778,-0.961709,0.1756958,0.0798963,-1.312344,3.391234,-2.853361,0.215528,-0.1092249,0.08138227,-1.362398,3.513897,1.464248,-0.6415118,0.3798143,0.157782,-0.4515539,3.571329,-0.2456194,-0.1143651,0.2410871,-0.01428709,-0.8460213,1.556841,-0.041226,0.1910461,1.142637,0.6895475,277.0446,306.5092,41.65509
6,0.08888889,-0.8924818,0.115904,0.073475,-1.312905,3.39217,-2.84604,0.2014857,-0.1166707,0.04736772,-1.363779,3.514526,1.462464,-0.6319182,0.1518121,0.1534657,-0.4483437,3.557671,-0.2266939,-0.1004258,0.260241,-0.03236483,-0.8472788,1.561402,-0.04368436,0.1901331,1.142301,0.6926214,276.9586,306.0791,42.06618
6,0.1,-0.8157732,0.07314619,0.06791824,-1.313138,3.39331,-2.839983,0.1405548,-0.08256317,0.009366039,-1.363716,3.515712,1.462626,-0.6048316,0.005091906,0.06194431,-0.4498564,3.545053,-0.2096126,-0.1034206,0.2879662,-0.03329159,-0.8478967,1.566839,-0.04605378,0.1891596,1.141998,0.6953619,276.3603,309.5899,38.38633
6,0.1111111,-0.7699941,0.06040995,0.07465079,-1.314225,3.39342,-2.833142,0.1042754,-0.07935786,-0.002145758,-1.364512,3.515945,1.462451,-0.5555155,-0.02533591,-0.0889603,-0.4559396,3.541057,-0.2017515,-0.1075356,0.2996472,-0.01618986,-0.8478013,1.571951,-0.04814862,0.1883391,1.141562,0.6978552,275.6405,317.0348,30.69444
6,0.1222222,-0.7135975,0.06484347,0.09296057,-1.316211,3.393236,-2.827091,0.0766293,-0.1187684,0.008660607,-1.367093,3.515206,1.462756,-0.5127636,-0.007023692,-0.1788501,-0.4610885,3.539872,-0.1965125,-0.1054386,0.2932203,-0.01196492,-0.8479297,1.575976,-0.04971003,0.1875762,1.141106,0.7004061,275.2394,324.5259,23.00764
