loc,t,aDotS,bDotS,gDotS,aS,bS,gS,aDotE,bDotE,gDotE,aE,bE,gE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
2,0,-1.288389,-0.04750167,-0.3103853,-1.288364,3.48095,-2.97014,-0.07633121,0.4099533,-0.02547365,-1.349038,3.602424,1.330391,-0.6609961,0.3369269,0.1195172,-0.4392277,3.59883,-0.307198,-0.1217899,0.1599891,0.1111359,-0.9036201,1.597908,-0.06973727,0.1866488,1.106251,0.6628281,287.2499,328.9406,21.79401
2,0.01111111,-1.311926,-0.03660673,-0.2839392,-1.286133,3.480511,-2.954583,0.121998,0.3452503,-0.01542456,-1.347256,3.602742,1.322394,-0.6705768,0.3113362,0.1258799,-0.4381987,3.604666,-0.3045974,-0.1078755,0.1662337,0.1207241,-0.9020824,1.600663,-0.07070826,0.1857646,1.106301,0.6679524,286.8619,326.2503,24.42448
2,0.02222222,-1.329145,-0.01811868,-0.238341,-1.285116,3.479862,-2.939165,0.2573456,0.2793931,-0.02081965,-1.346285,3.603334,1.315303,-0.6580236,0.295433,0.1043806,-0.4385694,3.611303,-0.3036992,-0.09080572,0.1682277,0.1249559,-0.9006688,1.603253,-0.07192878,0.1843521,1.105232,0.6727702,286.053,326.3494,23.76056
2,0.03333334,-1.319648,-0.02532468,-0.2126815,-1.283481,3.480107,-2.92511,0.2882151,0.2613285,-0.02747558,-1.344163,3.604558,1.310969,-0.6374694,0.2371344,0.03573822,-0.4404272,3.611948,-0.297878,-0.06218696,0.1596341,0.1077377,-0.8998012,1.604723,-0.07289018,0.1829529,1.103912,0.6774294,285.8077,326.3085,23.57806
2,0.04444445,-1.309136,-0.02074067,-0.1753843,-1.282828,3.480096,-2.911074,0.3839852,0.2135293,-0.04852232,-1.343765,3.606013,1.30317,-0.6262791,0.1755492,-0.009399749,-0.4418387,3.610717,-0.2905176,-0.0557654,0.1660741,0.08970176,-0.899757,1.60719,-0.07419354,0.181861,1.102632,0.6820759,285.8123,325.9874,23.78187
2,0.05555556,-1.312459,0.01365367,-0.1416125,-1.282603,3.478624,-2.895958,0.4221921,0.2018652,-0.06801921,-1.342219,3.607845,1.297014,-0.6407644,0.07352865,-0.05662298,-0.4431734,3.603211,-0.2762257,-0.06546387,0.1566675,0.07049449,-0.8996803,1.609022,-0.0742729,0.1813024,1.101255,0.6862194,286.4504,326.2557,23.61386
2,0.06666667,-1.302957,0.0181234,-0.117097,-1.28232,3.478193,-2.881528,0.4646132,0.22216,-0.08754374,-1.339659,3.610229,1.28976,-0.6836771,-0.009407461,-0.07152787,-0.4436443,3.596326,-0.2608947,-0.08682972,0.1504596,0.06199048,-0.8993793,1.610874,-0.07370698,0.1804093,1.099873,0.6898187,287.6094,326.6671,23.67769
2,0.07777778,-1.215673,-0.137334,-0.10578,-1.279936,3.484586,-2.872376,0.4907614,0.2317851,-0.1431575,-1.337831,3.614511,1.282541,-0.7138238,-0.0337162,-0.09905279,-0.4451586,3.592618,-0.2481712,-0.1113095,0.1527172,0.06421312,-0.8985239,1.613113,-0.07300816,0.1793673,1.098717,0.6930419,288.4402,327.465,23.36182
2,0.08888889,-1.128349,-0.2417379,-0.1023451,-1.27758,3.490673,-2.864386,0.484924,0.2275198,-0.2048958,-1.336843,3.619419,1.276214,-0.7287971,-0.02404684,-0.1084614,-0.4467794,3.592079,-0.2391391,-0.1185624,0.1803842,0.07613039,-0.8974629,1.617047,-0.07387662,0.1784845,1.097828,0.6962902,288.8038,328.2947,22.90115
2,0.1,-0.9974031,-0.31723,-0.08305722,-1.275702,3.496794,-2.859596,0.43467,0.2199938,-0.2279177,-1.335723,3.623426,1.272133,-0.6846714,0.03109914,-0.07238745,-0.4467772,3.598177,-0.2386485,-0.1374584,0.2208924,0.08608996,-0.8957196,1.621747,-0.07479621,0.1777547,1.097181,0.6991148,288.549,329.3299,22.22059
