loc,t,aDotS,bDotS,gDotS,aS,bS,gS,aDotE,bDotE,gDotE,aE,bE,gE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
2,0,-1.01036,-0.2306308,-0.1915942,-1.294795,3.491456,-2.915496,0.0259749,0.2927298,-0.2312406,-1.342622,3.610679,1.464459,-0.3627006,0.1379907,0.04150806,-0.4343008,3.538876,-0.2013661,-0.003911299,0.0175267,0.02605284,-0.8782775,1.564676,-0.02878691,0.1895651,1.150231,0.6883315,278.4152,317.416,36.69744
2,0.01111111,-0.9975827,-0.2017043,-0.1748146,-1.293277,3.492357,-2.905015,0.07831769,0.2799765,-0.2124396,-1.340155,3.612649,1.461413,-0.3424209,0.137899,0.04449799,-0.434116,3.543,-0.2021901,-0.01349699,0.01759425,0.0292691,-0.8778205,1.564978,-0.02844229,0.1886672,1.150073,0.6913809,278.5713,314.9394,38.95263
2,0.02222222,-0.9901094,-0.1546846,-0.1603806,-1.292042,3.492101,-2.894285,0.1244223,0.2651006,-0.1733518,-1.337882,3.613455,1.458232,-0.3298209,0.146481,0.0231068,-0.4349586,3.547132,-0.2027164,-0.02218537,0.0006674416,0.02281111,-0.8776416,1.564346,-0.02746864,0.1880443,1.149504,0.6944875,278.8914,313.0907,40.36047
2,0.03333334,-0.9676937,-0.07462199,-0.1419889,-1.291775,3.490049,-2.883924,0.2604486,0.1831824,-0.07734828,-1.33835,3.610888,1.451332,-0.3137479,0.1367688,0.03568202,-0.434361,3.55057,-0.2028479,-0.02335826,-0.006677804,0.004660441,-0.8782205,1.563968,-0.02686171,0.1873989,1.148874,0.6974842,279.1244,311.332,41.62329
2,0.04444445,-0.9122843,0.01947577,-0.1045293,-1.292721,3.486505,-2.874683,0.3557179,0.1150726,-0.01833885,-1.339042,3.609123,1.444855,-0.3019901,0.1089475,0.05033276,-0.4333783,3.551723,-0.2009587,-0.03297064,-0.00433662,-0.01660774,-0.8790296,1.564212,-0.02633201,0.1861856,1.147486,0.7001248,279.4716,309.5887,42.81571
2,0.05555556,-0.8728634,0.06328581,-0.08785504,-1.292861,3.48465,-2.865561,0.4177991,0.07463487,0.0195926,-1.339148,3.607742,1.438785,-0.2743952,0.0384424,0.06780595,-0.4315253,3.547987,-0.1954193,-0.04038798,0.003258048,-0.02827826,-0.879788,1.564701,-0.02589738,0.1857214,1.146166,0.702527,279.8476,307.9677,43.98293
2,0.06666667,-0.7780437,0.1102632,-0.07006043,-1.293316,3.481844,-2.859053,0.4297458,0.04376547,0.0493553,-1.339457,3.606133,1.433896,-0.2684844,-0.0595369,0.05764988,-0.4304595,3.538921,-0.1845355,-0.05205315,0.01413032,-0.04950242,-0.881109,1.565347,-0.02531255,0.1854281,1.144723,0.7047253,280.0887,308.0156,43.3693
2,0.07777778,-0.6459622,0.09312515,-0.06641117,-1.292956,3.481251,-2.855954,0.4065927,-0.007357508,0.0857852,-1.340954,3.603681,1.430929,-0.2861643,-0.1690836,0.0380846,-0.429774,3.526531,-0.1694958,-0.06251369,0.0420517,-0.07383724,-0.8828422,1.567048,-0.02529737,0.1848089,1.143361,0.7066022,280.113,309.3084,41.5504
2,0.08888889,-0.4968634,0.05466535,-0.06249975,-1.292367,3.48185,-2.855076,0.3488599,-0.01591761,0.05745101,-1.341399,3.603933,1.428837,-0.3109791,-0.1891006,0.01586112,-0.429839,3.520217,-0.1593665,-0.08781581,0.0742729,-0.08107096,-0.8840411,1.569393,-0.02490002,0.1849011,1.141809,0.7076242,279.6102,317.2634,33.16954
2,0.1,-0.4180633,0.04724749,-0.0516062,-1.292341,3.481484,-2.852681,0.2782091,0.009595715,0.01214083,-1.340481,3.605665,1.427557,-0.3045982,-0.1581611,0.00210578,-0.4301911,3.518653,-0.1548527,-0.1172972,0.1117608,-0.07016405,-0.8846377,1.572499,-0.02453544,0.1846261,1.14051,0.7087978,279.4207,323.5182,26.71058
2,0.1111111,-0.3212099,0.02729599,-0.01497016,-1.293483,3.482224,-2.852414,0.2386195,0.01808947,-0.01101175,-1.340105,3.606632,1.425991,-0.2608269,-0.07618088,-0.02135753,-0.4315759,3.523025,-0.1574621,-0.1330164,0.1373639,-0.05188869,-0.8847191,1.575375,-0.02440947,0.1850045,1.139541,0.7091399,279.6501,331.1081,19.53066
2,0.1222222,-0.2446193,-0.01501082,0.02079275,-1.294509,3.484226,-2.852578,0.1936358,-0.02030456,-0.0458154,-1.342009,3.60796,1.424693,-0.2083926,0.03877664,-0.0436659,-0.4335525,3.532658,-0.1656683,-0.1465005,0.1661507,-0.02509006,-0.8845199,1.578933,-0.02455195,0.1855181,1.138657,0.7093316,279.9987,335.0252,16.20238
2,0.1333333,-0.1499056,-0.06489687,0.04708788,-1.295248,3.486999,-2.854435,0.1359799,-0.04377742,-0.0645603,-1.343571,3.609184,1.424727,-0.1798894,0.1578138,-0.01136658,-0.433462,3.546289,-0.1769066,-0.1475148,0.1767167,-0.01755971,-0.8842866,1.581737,-0.0247168,0.1860534,1.137691,0.7096962,280.2323,337.8001,13.74436
2,0.1444445,-0.05512482,-0.07766445,0.05699461,-1.295781,3.4886,-2.857318,0.08797387,-0.04806057,-0.07379308,-1.344385,3.610238,1.425112,-0.1642022,0.2630488,0.02205007,-0.4332026,3.561503,-0.1894666,-0.150761,0.1725188,-0.02396727,-0.8848225,1.584065,-0.024414,0.1865199,1.136971,0.7096174,280.3131,340.402,11.33303
2,0.1555556,0.0002775658,-0.05205965,0.06535839,-1.296906,3.488468,-2.858814,0.07100649,-0.0629745,-0.06407501,-1.345541,3.610477,1.424655,-0.1608536,0.3099174,0.01907262,-0.4339269,3.572094,-0.1972561,-0.157263,0.1597938,-0.02296297,-0.8851436,1.58585,-0.02358815,0.187175,1.136347,0.7098712,280.3523,343.231,8.528497
