loc,t,aDotS,bDotS,gDotS,aS,bS,gS,aDotE,bDotE,gDotE,aE,bE,gE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
5,0,-1.659122,-0.1228435,-0.08780265,-1.285308,3.480014,-2.924174,0.0765757,0.1691566,-0.1758354,-1.333313,3.601131,1.500098,-0.5504593,0.2882798,0.05803897,-0.387752,3.361984,-0.0965838,0.03983609,0.0371874,0.2805894,-0.8601057,1.475704,-0.05655649,0.1730879,1.157823,0.6641613,276.9687,16.01041,333.3774
5,0.01111111,-1.732615,-0.04806581,-0.07388401,-1.285261,3.477689,-2.901362,0.234459,0.1479669,-0.1448986,-1.332415,3.601868,1.492151,-0.5842603,0.2044312,0.01755694,-0.3887864,3.361125,-0.08818658,0.06536482,0.02303869,0.3028185,-0.8559064,1.475748,-0.05816104,0.1721835,1.155952,0.6707259,276.9749,8.100998,341.7752
5,0.02222222,-1.774197,0.004433542,-0.04789776,-1.286081,3.476029,-2.879765,0.4754327,0.09806243,-0.117677,-1.333018,3.602157,1.478874,-0.6070102,0.1395873,0.006874247,-0.3888609,3.359799,-0.07957286,0.08033581,0.03579193,0.2868577,-0.8532385,1.477238,-0.06053711,0.1712024,1.154246,0.6767818,277.0265,357.3789,353.1668
5,0.03333334,-1.717807,0.06021143,-0.00674361,-1.288162,3.473936,-2.861838,0.6589926,0.036414,-0.07410778,-1.334555,3.601623,1.466328,-0.6366142,0.0301367,-0.02949848,-0.3901691,3.350678,-0.06306312,0.07300378,0.06152342,0.2646281,-0.8511388,1.479523,-0.06251398,0.1701366,1.151997,0.6825128,277.5104,343.7165,7.561311
5,0.04444445,-1.642223,0.04540198,0.007464945,-1.288612,3.474048,-2.845994,0.7434221,-0.008255497,-0.0373513,-1.336089,3.60061,1.455422,-0.6553203,-0.05064762,-0.05414296,-0.3914096,3.342028,-0.04720879,0.05079725,0.08838964,0.2520374,-0.8488293,1.482259,-0.06409749,0.1692799,1.149505,0.687732,278.2032,336.2018,15.46639
5,0.05555556,-1.471826,0.01234098,0.01683903,-1.288945,3.47536,-2.835501,0.7989736,-0.0849212,-0.02275953,-1.339556,3.6,1.445186,-0.6954803,-0.1067439,-0.1018913,-0.3939438,3.333081,-0.02987508,0.007527515,0.1527866,0.2226422,-0.8474674,1.487443,-0.06628635,0.1683338,1.147563,0.6928304,278.6124,334.1274,17.66015
5,0.06666667,-1.281189,0.03270325,0.04163986,-1.290383,3.474689,-2.826996,0.7605116,-0.09561199,-0.04061338,-1.341117,3.600939,1.437752,-0.6980646,-0.1065552,-0.1444757,-0.3967966,3.33118,-0.02035134,-0.04618728,0.2363331,0.2146687,-0.845682,1.494803,-0.06887814,0.1669588,1.14539,0.6967452,278.975,338.1276,13.49701
5,0.07777778,-1.098108,0.055557,0.1005261,-1.293905,3.474298,-2.819601,0.6411916,-0.1223311,-0.04515345,-1.343371,3.601488,1.434452,-0.6717023,-0.1001517,-0.1724312,-0.3996707,3.329113,-0.01191791,-0.07567926,0.2813174,0.2117694,-0.8436809,1.500872,-0.07122784,0.1654703,1.143632,0.7002121,279.373,346.2086,5.240484
5,0.08888889,-0.9756854,0.08464113,0.1410595,-1.297459,3.47358,-2.812266,0.501624,-0.1959285,-0.05378956,-1.34806,3.60177,1.433268,-0.6310889,-0.002209127,-0.1980217,-0.4027403,3.33694,-0.01343884,-0.1806213,0.342778,0.2304737,-0.8410177,1.509097,-0.07126113,0.1633732,1.142084,0.7024373,280.0321,357.3394,353.7744
5,0.1,-0.7745117,0.07768832,0.2023947,-1.301664,3.474261,-2.810069,0.3000519,-0.2493442,-0.09400074,-1.352879,3.603554,1.435536,-0.5881254,0.118057,-0.2118219,-0.4056181,3.350353,-0.0205857,-0.2252192,0.3655194,0.2232547,-0.83912,1.515549,-0.07166167,0.1610799,1.140711,0.7050925,280.9193,5.483527,345.3828
5,0.1111111,-0.6116718,0.02581148,0.2460149,-1.305289,3.477377,-2.809669,0.1185941,-0.2526796,-0.1482059,-1.356169,3.606662,1.439501,-0.5590106,0.1786127,-0.2022831,-0.4075254,3.360166,-0.0243831,-0.2802566,0.4149918,0.2161817,-0.8376099,1.524131,-0.07266968,0.1587581,1.140758,0.7055026,282.4502,14.55685,335.9897
5,0.1222222,-0.429681,-0.06976686,0.286936,-1.308431,3.483229,-2.813311,-0.2059462,-0.2220454,-0.2526354,-1.358345,3.613086,1.450719,-0.5267979,0.2910693,-0.1222527,-0.406368,3.377298,-0.03520912,-0.3470477,0.4570531,0.2165768,-0.8356429,1.532999,-0.07265556,0.1572902,1.141816,0.7059556,283.8475,19.48681,331.056
5,0.1333333,-0.2370435,-0.1716368,0.3386121,-1.312086,3.491259,-2.820727,-0.2576947,-0.2785853,-0.3513432,-1.364089,3.619913,1.454102,-0.5126401,0.4217223,-0.04408899,-0.4045736,3.400874,-0.05162404,-0.3948001,0.4808544,0.2189626,-0.8335598,1.541479,-0.07247713,0.1550629,1.142946,0.7061039,284.8651,22.78769,327.8946
