loc,t,aDotS,bDotS,gDotS,aS,bS,gS,aDotE,bDotE,gDotE,aE,bE,gE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
1,0,-1.314502,-0.06901793,-0.3451235,-1.298932,3.423092,-3.012566,-0.4164688,0.4619786,-0.1085338,-1.353184,3.537748,1.443652,-0.5862684,0.2811586,0.1155297,-0.4920653,3.605809,-0.3412966,-0.08074997,0.1120417,0.05986607,-0.8327492,1.56368,-0.05832696,0.1967447,1.122529,0.6661822,283.239,342.2024,2.097021
1,0.01111111,-1.315619,-0.07944312,-0.3194652,-1.296221,3.423977,-2.998308,-0.3622131,0.430027,-0.1195806,-1.349844,3.539948,1.445255,-0.5700793,0.2703429,0.1408958,-0.4904893,3.612685,-0.3416204,-0.08597911,0.1248237,0.0663406,-0.8319129,1.566176,-0.05888329,0.1957784,1.123881,0.6707551,283.066,338.1143,6.330221
1,0.02222222,-1.310339,-0.1048219,-0.2979228,-1.293429,3.42574,-2.984247,-0.2749763,0.3991427,-0.1362173,-1.346786,3.542675,1.444761,-0.555147,0.2510806,0.1491874,-0.4893441,3.618425,-0.3409584,-0.08907406,0.1397587,0.06749988,-0.8311534,1.569175,-0.05986094,0.1943888,1.124597,0.6752793,282.6949,335.7506,8.726094
1,0.03333334,-1.306137,-0.1312074,-0.269982,-1.291097,3.427859,-2.970455,-0.1856338,0.3703898,-0.1560604,-1.343955,3.545561,1.443157,-0.5512738,0.2491074,0.1107812,-0.4904211,3.623366,-0.33943,-0.09651443,0.1430002,0.06753692,-0.8305387,1.571461,-0.06001034,0.1931494,1.124541,0.6797167,282.058,335.9953,8.50405
1,0.04444445,-1.321112,-0.142617,-0.2358199,-1.289044,3.429749,-2.956059,-0.08973239,0.3160859,-0.1556993,-1.342567,3.547648,1.440531,-0.586082,0.2495488,0.03761093,-0.4934816,3.627254,-0.3351873,-0.08060469,0.1322593,0.06530152,-0.8299949,1.572976,-0.06066761,0.1922529,1.124983,0.6840644,281.5929,335.6467,8.912383
1,0.05555556,-1.340359,-0.1188028,-0.1923823,-1.288346,3.430241,-2.940728,0.01167993,0.2575579,-0.1340443,-1.34169,3.548564,1.436918,-0.6313325,0.2200566,-0.005754165,-0.4954438,3.628734,-0.3282024,-0.06790275,0.1247804,0.05245271,-0.8298826,1.574481,-0.06135524,0.1913962,1.124377,0.6882762,281.1643,337.7406,6.854578
1,0.06666667,-1.355316,-0.08554009,-0.1649977,-1.287536,3.429801,-2.92484,0.09065785,0.19793,-0.1154446,-1.341403,3.549235,1.433211,-0.6519411,0.145621,-0.01866914,-0.4959669,3.626967,-0.3186387,-0.07014355,0.1163796,0.0310998,-0.8302559,1.575553,-0.06119465,0.1907277,1.123471,0.6922627,281.1479,340.3345,4.445598
1,0.07777778,-1.352205,-0.02859356,-0.1090231,-1.288683,3.428196,-2.909508,0.1396828,0.1766401,-0.1136756,-1.340283,3.550625,1.429731,-0.6575955,0.01456207,-0.007479176,-0.4943131,3.618739,-0.3038369,-0.06587517,0.1282214,0.004521443,-0.8311672,1.578069,-0.06225964,0.1897718,1.123092,0.6960194,281.4911,339.5917,5.645023
1,0.08888889,-1.313889,-0.03697497,-0.0918318,-1.288087,3.428782,-2.896141,0.1459762,0.147893,-0.1222473,-1.339495,3.552413,1.427312,-0.6580324,-0.07913637,-0.02067373,-0.4935439,3.609877,-0.288713,-0.05302133,0.15821,-0.04009359,-0.8332786,1.581642,-0.06450549,0.1892707,1.122231,0.6990128,282.6611,336.2306,9.837857
1,0.1,-1.203152,-0.07728214,-0.0678204,-1.287655,3.431171,-2.887129,0.1418807,0.1457458,-0.1083331,-1.338089,3.553435,1.425965,-0.6374241,-0.1770432,-0.05860013,-0.4939162,3.597924,-0.2716174,-0.06147189,0.1807718,-0.06659073,-0.8351412,1.585117,-0.06584639,0.1886608,1.122042,0.7023376,283.2071,334.9194,11.3932
1,0.1111111,-1.076386,-0.07835892,-0.06543875,-1.286773,3.431997,-2.879713,0.1602986,0.1053007,-0.07009107,-1.338199,3.552924,1.423698,-0.5980707,-0.1942092,-0.05476949,-0.4933996,3.593478,-0.2616721,-0.1091966,0.2129966,-0.05989844,-0.8357452,1.589759,-0.06602003,0.1877614,1.121589,0.7049143,283.5537,335.247,10.80559
1,0.1222222,-0.9474871,-0.01760328,-0.05614382,-1.286782,3.430421,-2.872986,0.17116,0.08081958,-0.04459058,-1.338114,3.552602,1.421439,-0.5372364,-0.184861,-0.04680046,-0.4931551,3.589729,-0.2544539,-0.1229715,0.2183065,-0.0449244,-0.8359407,1.592731,-0.06626558,0.1866285,1.121323,0.7073268,283.3291,337.117,8.458403
1,0.1333333,-0.8069065,0.08601094,-0.02058162,-1.288748,3.426347,-2.867443,0.1674577,0.02867552,0.02579179,-1.339169,3.54951,1.420412,-0.4880227,-0.1253387,-0.04274639,-0.4939306,3.593247,-0.2533361,-0.1484292,0.2322829,-0.03841303,-0.8364674,1.596273,-0.06622083,0.1857122,1.121155,0.7095074,283.0923,338.6962,6.561458
1,0.1444445,-0.706823,0.1577159,0.01946087,-1.291415,3.422472,-2.861607,0.1370665,-0.06716511,0.08681627,-1.342765,3.54603,1.420699,-0.4545792,-0.06587559,-0.01936448,-0.4937282,3.597346,-0.2528919,-0.1929597,0.2644704,-0.0295838,-0.8367413,1.602048,-0.06643309,0.1852485,1.121472,0.7111304,282.7026,340.7126,4.215172
1,0.1555556,-0.5471368,0.22326,0.08735618,-1.295927,3.418534,-2.859908,0.06065387,-0.1598479,0.119443,-1.347232,3.542986,1.422993,-0.3781432,0.01672602,0.03351825,-0.4924132,3.604968,-0.2580251,-0.2025749,0.2645863,-0.04021223,-0.8377559,1.6059,-0.06646771,0.1845392,1.121838,0.7124821,282.5989,342.1302,2.647761
1,0.1666667,-0.3714595,0.2268699,0.1409176,-1.299957,3.417002,-2.860972,-0.06509165,-0.2099559,0.1129994,-1.351089,3.541307,1.428229,-0.301803,0.08230329,0.08098548,-0.491073,3.61254,-0.2640599,-0.2174488,0.2764967,-0.05928577,-0.8393596,1.610166,-0.06657397,0.1838797,1.122883,0.7124729,282.6917,343.1065,1.877541
1,0.1777778,-0.2415398,0.1950586,0.1616825,-1.302684,3.416627,-2.862725,-0.2060384,-0.2174869,0.06934287,-1.353732,3.541907,1.434565,-0.2628048,0.1266954,0.1319419,-0.48873,3.620346,-0.2691984,-0.2163188,0.2925229,-0.0687819,-0.8405522,1.615211,-0.0675098,0.1841948,1.124174,0.7131289,282.7297,343.8025,1.41881
1,0.1888889,-0.1744378,0.1513658,0.162209,-1.304502,3.417489,-2.863235,-0.2162862,-0.2463222,-0.01684611,-1.357908,3.544354,1.436725,-0.2399781,0.1733455,0.1617409,-0.4870778,3.628341,-0.2744001,-0.2290307,0.2913767,-0.03892597,-0.840205,1.619599,-0.0674331,0.1834523,1.12584,0.7128785,282.6363,345.3591,0.282041
1,0.2,-0.1893731,0.09921819,0.1690452,-1.306204,3.419161,-2.860578,-0.2806088,-0.2059028,-0.06752104,-1.359192,3.546622,1.440985,-0.1739724,0.300693,0.2223856,-0.4847875,3.647324,-0.2915218,-0.2438762,0.2859293,0.001573686,-0.8388371,1.623784,-0.06695081,0.1827312,1.127243,0.7128123,282.2108,348.9519,356.8956
1,0.2111111,-0.08180387,-0.005211577,0.1701749,-1.307085,3.42333,-2.864081,-0.4758802,-0.08986762,-0.1044549,-1.35651,3.549458,1.452475,-0.09489608,0.4048749,0.2114187,-0.485474,3.665259,-0.3090817,-0.2512107,0.2695198,0.08992965,-0.8348925,1.627509,-0.06629806,0.1815626,1.129017,0.7127624,281.7939,353.0268,352.9837
1,0.2222222,0.04714866,-0.128151,0.1256969,-1.305541,3.428622,-2.870332,-0.5853345,-0.02179711,-0.2038136,-1.35509,3.555321,1.461279,0.004279256,0.5250438,0.1800896,-0.4881319,3.686325,-0.3314248,-0.2258571,0.234158,0.09606597,-0.8337499,1.629446,-0.06579686,0.1797096,1.130523,0.7130054,281.6664,357.1109,348.8833
1,0.2333333,0.04825639,-0.1667429,0.09941353,-1.304985,3.431855,-2.87181,-0.5749013,-0.03353563,-0.2326488,-1.356276,3.558877,1.466595,-0.0375284,0.4484812,0.1790887,-0.487228,3.692462,-0.3351942,-0.2080531,0.1968957,0.06919282,-0.8339422,1.630695,-0.06485436,0.1782011,1.132473,0.7136194,281.6487,1.080674,344.7559
1,0.2444444,-0.01881032,-0.2458556,0.06590481,-1.30319,3.437117,-2.870919,-0.6072571,0.06655532,-0.2804186,-1.352926,3.56412,1.473157,-0.1121914,0.3559573,0.201787,-0.4846282,3.695947,-0.3343894,-0.1892616,0.1479291,0.04011482,-0.8344893,1.630552,-0.06333023,0.1762906,1.134323,0.7146623,281.6393,4.792624,340.5709
1,0.2555556,-0.07840849,-0.2706759,0.02873008,-1.301434,3.440344,-2.868442,-0.6255323,0.1411082,-0.2995034,-1.349716,3.56793,1.479168,-0.1771072,0.2195638,0.2550767,-0.479344,3.693293,-0.3277574,-0.1820276,0.117046,0.02821333,-0.8344706,1.630917,-0.06178054,0.1744756,1.136466,0.7160833,281.5875,7.547148,337.3356
1,0.2666667,-0.1816189,-0.3075002,-0.0414416,-1.29757,3.444071,-2.86394,-0.6427318,0.2284447,-0.3164836,-1.344612,3.572633,1.485781,-0.1699988,0.07780698,0.2671601,-0.4745881,3.686432,-0.3196773,-0.1672443,0.09887768,0.02168414,-0.8344648,1.631454,-0.06078399,0.1722175,1.139371,0.7182298,281.3456,6.538337,337.6689
1,0.2777778,-0.2923139,-0.3527323,-0.09983912,-1.293203,3.448425,-2.858299,-0.6567537,0.2848969,-0.3366498,-1.340336,3.577232,1.492358,-0.1755563,0.009646893,0.2669112,-0.4710823,3.683611,-0.3150741,-0.1608139,0.1052258,0.02063488,-0.8343316,1.633296,-0.06044869,0.1701767,1.141881,0.7198414,281.1224,5.853622,337.9163
1,0.2888889,-0.4019746,-0.3829098,-0.1423847,-1.289215,3.452578,-2.851682,-0.6857397,0.3573135,-0.363113,-1.334558,3.582644,1.499545,-0.2463545,-0.04216433,0.2343476,-0.4689811,3.680277,-0.3073099,-0.161743,0.1179003,0.0420121,-0.8332706,1.635761,-0.06029556,0.167887,1.145096,0.7227562,280.7883,2.889014,340.3925
1,0.3,-0.4743807,-0.3969221,-0.1626342,-1.285443,3.456656,-2.845209,-0.7050272,0.3903342,-0.3757547,-1.329556,3.58744,1.506901,-0.2881403,-0.03337607,0.2060222,-0.4681155,3.681844,-0.3045239,-0.1648634,0.1209733,0.06547471,-0.8317771,1.637533,-0.0594612,0.1648714,1.147689,0.724975,280.4137,1.116455,341.8302
1,0.3111111,-0.5798144,-0.4066642,-0.181914,-1.281791,3.460634,-2.836619,-0.7198944,0.400988,-0.3692557,-1.324972,3.591727,1.514288,-0.3489061,0.003130198,0.1897317,-0.4671632,3.686043,-0.3022616,-0.1785855,0.1337256,0.08688864,-0.8301409,1.640157,-0.05867157,0.1622194,1.151602,0.7290806,279.8054,358.7679,343.8461
