loc,t,aDotS,bDotS,gDotS,aS,bS,gS,aDotE,bDotE,gDotE,aE,bE,gE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
1,0,-1.155708,-0.04324394,0.2055777,-1.298439,3.424991,-2.935795,-0.08023591,-0.1196347,-0.1831641,-1.351286,3.544668,1.457231,-0.6371213,0.165892,0.06379877,-0.4826596,3.577668,-0.2642338,-0.1330575,0.20684,0.1221835,-0.8448186,1.576706,-0.06461761,0.1897914,1.127555,0.6910272,282.2962,355.7542,353.9793
1,0.01111111,-1.118365,-0.05525607,0.1770212,-1.299229,3.426271,-2.924945,-0.02589717,-0.1100502,-0.1824844,-1.352315,3.546705,1.455658,-0.6407121,0.168224,0.02549478,-0.484159,3.581069,-0.2599839,-0.1308552,0.2175027,0.1179618,-0.843862,1.580624,-0.06594253,0.1871413,1.126438,0.6952329,282.6065,353.6061,355.5424
1,0.02222222,-1.090627,-0.07889947,0.1581499,-1.299948,3.428402,-2.914344,0.02399899,-0.08343704,-0.2073586,-1.352658,3.550049,1.453368,-0.6369799,0.1844834,-0.03092168,-0.4869643,3.585885,-0.2572355,-0.1296096,0.2420078,0.1169972,-0.8429294,1.585557,-0.06789303,0.1848682,1.125985,0.6992061,282.9757,351.9483,356.8747
1,0.03333334,-1.047961,-0.1302863,0.1342728,-1.299874,3.431976,-2.905224,0.0501865,-0.02915445,-0.2715003,-1.351772,3.555432,1.450741,-0.6288728,0.1985179,-0.07568344,-0.4899801,3.590156,-0.2543029,-0.1376809,0.2920161,0.1438829,-0.8407338,1.592371,-0.07068349,0.1822018,1.124916,0.7028513,283.6653,350.109,358.3561
1,0.04444445,-1.00744,-0.2050544,0.117036,-1.299621,3.437246,-2.896778,0.05840953,-0.01000932,-0.3152454,-1.351887,3.560313,1.448797,-0.6184487,0.187916,-0.09395957,-0.4918779,3.592765,-0.2502021,-0.1577902,0.3113661,0.1387148,-0.8396451,1.597907,-0.07198178,0.1796864,1.124274,0.7061049,284.2148,349.6143,358.6151
1,0.05555556,-0.9520218,-0.2701048,0.1103702,-1.299364,3.442756,-2.889564,0.06872027,0.01126078,-0.3643377,-1.351742,3.566233,1.446398,-0.630137,0.186882,-0.09064551,-0.493268,3.596463,-0.2461027,-0.1863087,0.3456549,0.1400275,-0.8384089,1.604666,-0.07348567,0.1769881,1.123494,0.7091293,284.5589,350.8963,357.0401
1,0.06666667,-0.9083285,-0.3063787,0.1055077,-1.299226,3.447798,-2.882169,0.07597373,0.01975715,-0.3942289,-1.352131,3.571744,1.444027,-0.6351808,0.1750311,-0.06082252,-0.4932382,3.599727,-0.2418579,-0.2127781,0.3692974,0.1370326,-0.8372638,1.61133,-0.07473203,0.1748551,1.12316,0.7122529,284.7138,352.9646,354.6802
1,0.07777778,-0.7943472,-0.3744017,0.1192323,-1.299468,3.454634,-2.879124,0.04579613,0.0314416,-0.4440962,-1.352244,3.578487,1.442986,-0.6378085,0.1875859,-0.01172606,-0.4922747,3.60567,-0.2399516,-0.2562312,0.3983561,0.1415692,-0.8359535,1.618826,-0.07536586,0.1722141,1.12295,0.7147081,284.8163,356.9217,350.5349
1,0.08888889,-0.7314938,-0.4105877,0.1218635,-1.299404,3.460842,-2.874653,-0.03112514,0.04313958,-0.4755285,-1.352302,3.585042,1.444267,-0.6401336,0.2800405,0.0356195,-0.4920323,3.619381,-0.2448297,-0.302884,0.4295909,0.1407991,-0.8348291,1.62676,-0.07574509,0.1697735,1.123272,0.7172574,285.0065,0.09910607,347.3742
1,0.1,-0.6260445,-0.4637093,0.1343412,-1.299467,3.468271,-2.87329,-0.1089933,0.06017941,-0.4899099,-1.35182,3.591142,1.446635,-0.6501065,0.344871,0.07546226,-0.4913793,3.63321,-0.2494503,-0.3359441,0.4341711,0.1228254,-0.8343832,1.633433,-0.07540154,0.1674965,1.124002,0.7196224,285.2482,1.84131,345.6774
1,0.1111111,-0.5674653,-0.4572591,0.1386428,-1.299902,3.473149,-2.870185,-0.2154442,0.05379716,-0.4785131,-1.352116,3.596263,1.451394,-0.6582757,0.4424618,0.1719072,-0.4887529,3.652965,-0.2594563,-0.3435034,0.4225312,0.1174718,-0.8336008,1.639237,-0.07527106,0.1651064,1.125176,0.7218878,285.3503,2.705546,344.7937
1,0.1222222,-0.4950785,-0.3845518,0.1625125,-1.301956,3.475559,-2.8679,-0.2674869,0.0346413,-0.455763,-1.352865,3.60053,1.455222,-0.6375179,0.4730896,0.2091276,-0.4869686,3.66782,-0.2662879,-0.355418,0.4003026,0.1046296,-0.8331071,1.644093,-0.07443402,0.1631358,1.126132,0.7245598,285.4096,3.128205,344.2893
1,0.1333333,-0.4748608,-0.3247838,0.1736492,-1.303829,3.477777,-2.863632,-0.3553334,-0.02175477,-0.3730775,-1.355071,3.601732,1.46189,-0.5895054,0.470725,0.2171405,-0.4858234,3.679466,-0.27166,-0.4013669,0.3814643,0.103631,-0.8322048,1.649039,-0.07170801,0.1606621,1.127903,0.7271333,285.2397,2.736782,344.55
