loc,t,aDotS,bDotS,gDotS,aS,bS,gS,aDotE,bDotE,gDotE,aE,bE,gE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
0,0,-1.318849,-0.07164565,0.08624867,-1.347487,3.398029,-2.880203,0.9317644,-0.07430026,-0.2217707,-1.396954,3.514516,1.472157,-0.5913625,-0.07346314,-0.03327294,-0.4532604,3.500253,-0.1418221,-0.08342535,0.2575272,0.05269173,-0.893523,1.628866,-0.07899681,0.1900929,1.150402,0.6902831,274.1313,265.7975,84.3511
0,0.01111111,-1.289091,-0.08325154,0.100338,-1.348643,3.399696,-2.867261,0.94652,-0.08175287,-0.2463696,-1.398428,3.517957,1.460587,-0.6026311,-0.05492038,-0.1044452,-0.4565947,3.499632,-0.1342721,-0.0929497,0.2671844,0.05169494,-0.8932322,1.633121,-0.08033212,0.1889742,1.147661,0.6939995,276.0224,272.4842,78.3036
0,0.02222222,-1.224182,-0.1024164,0.1114504,-1.349703,3.401986,-2.85618,1.023255,-0.08489341,-0.2436824,-1.399452,3.520867,1.446339,-0.6013936,-0.009091854,-0.1084803,-0.4581995,3.502103,-0.1299734,-0.1068404,0.2673718,0.03255182,-0.8937798,1.63689,-0.08109245,0.1876704,1.144718,0.6978137,277.8547,275.6686,75.53134
0,0.03333334,-1.146434,-0.1239354,0.1055793,-1.350077,3.404354,-2.846307,1.076555,-0.1050998,-0.2397949,-1.401735,3.523518,1.432428,-0.590902,0.02560866,-0.03168426,-0.4562203,3.505663,-0.1268789,-0.1217515,0.2750407,0.0102579,-0.8945825,1.641083,-0.08196997,0.1863803,1.14176,0.7013111,279.2814,277.675,73.41292
0,0.04444445,-1.069717,-0.1230609,0.1015683,-1.35064,3.405983,-2.837198,1.092551,-0.102963,-0.2377921,-1.403373,3.526372,1.419297,-0.5655997,0.06457055,0.03219458,-0.4542112,3.510331,-0.1255417,-0.1290853,0.2985936,-0.003462907,-0.8954272,1.646313,-0.08354123,0.1851615,1.1385,0.704905,279.0524,278.8162,71.27422
0,0.05555556,-0.9279639,-0.1364286,0.07450825,-1.349975,3.407776,-2.831884,1.055302,-0.09020057,-0.2311432,-1.404044,3.528558,1.408503,-0.5613925,0.09983057,0.009974401,-0.4552083,3.514948,-0.1236865,-0.1332463,0.3070637,0.01363583,-0.8949281,1.651055,-0.0849354,0.1834966,1.135346,0.7082137,278.3561,280.732,68.29375
0,0.06666667,-0.7712438,-0.1296371,0.0429996,-1.349087,3.408816,-2.828584,0.8935232,-0.0423775,-0.2045206,-1.403356,3.530363,1.403206,-0.5799245,0.1802266,-0.06931947,-0.4591391,3.524078,-0.1246905,-0.140447,0.3303586,0.05424514,-0.893352,1.656922,-0.08679615,0.1816582,1.132098,0.7112405,276.1154,291.5995,55.99563
0,0.07777778,-0.6572299,-0.1481406,0.02762562,-1.348292,3.410796,-2.825084,0.7932827,-0.01688561,-0.2166396,-1.40314,3.533234,1.397031,-0.5865465,0.2401837,-0.1200806,-0.4627892,3.533273,-0.1261425,-0.1414534,0.3335108,0.0659884,-0.8925547,1.661978,-0.08847287,0.1803591,1.129409,0.7138769,275.4986,305.1864,41.71745
0,0.08888889,-0.6199874,-0.1855653,0.02180281,-1.347414,3.414088,-2.819633,0.6480317,0.05117208,-0.2657721,-1.401311,3.538618,1.393179,-0.57602,0.2882652,-0.1550829,-0.4663712,3.543407,-0.1290224,-0.1383338,0.315288,0.08507255,-0.8912135,1.665922,-0.08953388,0.179639,1.12767,0.7157314,276.3776,318.6322,28.41761
0,0.1,-0.5477425,-0.2836607,0.02640425,-1.345895,3.420272,-2.81708,0.4899808,0.1266781,-0.314807,-1.398324,3.544488,1.391817,-0.5329712,0.2867728,-0.1096947,-0.4662897,3.55016,-0.1304747,-0.1405842,0.2939494,0.0945714,-0.8900226,1.669325,-0.09004308,0.1793001,1.126797,0.716928,278.0067,322.8562,24.80508
0,0.1111111,-0.478574,-0.3446336,0.01670553,-1.344022,3.425792,-2.81494,0.3780835,0.1457647,-0.3194053,-1.397027,3.548731,1.390087,-0.4707576,0.2873428,-0.06767568,-0.4660415,3.557597,-0.1339522,-0.1544618,0.2919376,0.08927082,-0.8894889,1.673441,-0.09041325,0.1790379,1.125946,0.7184736,279.1142,322.5737,25.51097
0,0.1222222,-0.3400073,-0.3376576,-0.002082437,-1.34226,3.429151,-2.816469,0.1738658,0.1168597,-0.2732976,-1.397186,3.550488,1.394209,-0.4046831,0.3009157,-0.07144184,-0.4674945,3.565589,-0.1386346,-0.1744809,0.3294263,0.07565085,-0.8895869,1.679952,-0.09189184,0.1791625,1.125825,0.7196274,279.3576,322.9776,25.13058
0,0.1333333,-0.2386907,-0.2739055,-0.0003600344,-1.342152,3.429701,-2.817061,0.08361629,0.09762889,-0.2300752,-1.396922,3.551754,1.395825,-0.3556951,0.3209952,-0.08246556,-0.4693805,3.574461,-0.1442235,-0.1903287,0.351945,0.06727405,-0.8895651,1.686061,-0.09308387,0.1790555,1.12646,0.7201238,278.9443,325.1628,22.72849
0,0.1444445,-0.08300496,-0.172869,0.009628627,-1.343137,3.428269,-2.821316,-0.02361446,0.06346828,-0.1792923,-1.397483,3.552288,1.399458,-0.3045807,0.3389423,-0.09351268,-0.471444,3.583775,-0.1508638,-0.1945864,0.3498142,0.07366849,-0.8888119,1.691001,-0.09398029,0.1788833,1.126742,0.7210693,278.4685,329.4289,18.15243
0,0.1555556,-0.05934353,-0.07611826,-0.003152719,-1.343516,3.425713,-2.820712,-0.06038122,-0.02708606,-0.1119039,-1.400583,3.5505,1.401741,-0.2109253,0.3599429,-0.1134811,-0.4740064,3.593327,-0.1602275,-0.1905207,0.3231759,0.06820999,-0.8884338,1.694285,-0.09411931,0.1791532,1.128205,0.7212235,277.2952,336.8747,10.14129
0,0.1666667,-0.0665931,0.01109231,-0.01699357,-1.343861,3.422256,-2.818962,-0.1195462,-0.06013469,-0.04225109,-1.402035,3.548307,1.40518,-0.1630221,0.3618778,-0.1182036,-0.4761418,3.601388,-0.1672201,-0.1875224,0.2965465,0.06274845,-0.8881738,1.69723,-0.09399414,0.1794544,1.129284,0.7218435,276.6968,343.0972,3.513028
0,0.1777778,0.0538782,0.02557705,-0.03380371,-1.343067,3.421456,-2.823292,-0.3321533,0.05691858,0.03903835,-1.396738,3.545903,1.41675,-0.08925626,0.332579,-0.07965522,-0.4760619,3.607083,-0.1738645,-0.1739973,0.2388227,0.08481188,-0.8865775,1.698169,-0.09329399,0.180743,1.131969,0.7218209,275.9437,343.5754,2.739738
0,0.1888889,0.219198,0.01499677,-0.09064907,-1.340138,3.421163,-2.831931,-0.5107312,0.1228539,0.1052016,-1.392543,3.543301,1.428693,-0.03130329,0.3192871,-0.03128456,-0.4753711,3.614553,-0.1821557,-0.1647189,0.1940169,0.08351161,-0.8857466,1.699112,-0.09234724,0.1816896,1.133899,0.7222253,275.7034,341.9731,4.182734
0,0.2,0.2525894,0.07476418,-0.166887,-1.336707,3.416796,-2.834935,-0.546496,0.1068672,0.1714959,-1.391321,3.539387,1.4366,-0.02254677,0.2603908,0.01945367,-0.473754,3.617509,-0.1847952,-0.1054441,0.1306761,0.1011775,-0.8840837,1.698337,-0.09266416,0.1831799,1.136887,0.7227373,275.5484,336.0464,9.948771
0,0.2111111,0.2527832,0.1276501,-0.1984053,-1.334754,3.412691,-2.836158,-0.5834174,0.1249664,0.2281983,-1.389098,3.535474,1.444331,-0.04060785,0.2102593,0.04705973,-0.4725252,3.619473,-0.185421,-0.068253,0.1122508,0.1148547,-0.8823655,1.699611,-0.09386657,0.184283,1.139247,0.7230003,275.322,332.8604,12.89232
0,0.2222222,0.2127719,0.2396883,-0.2786881,-1.331709,3.404984,-2.835246,-0.646862,0.1814023,0.3053097,-1.384435,3.529844,1.454701,-0.04296196,0.1495254,0.05208266,-0.4718397,3.618978,-0.1843382,-0.03755348,0.09083964,0.09337214,-0.8821055,1.700126,-0.09484369,0.1858732,1.142492,0.723523,274.798,326.7088,18.70103
0,0.2333333,0.1959669,0.2763975,-0.3303204,-1.327879,3.399199,-2.835454,-0.6965439,0.2389167,0.3706062,-1.379285,3.524427,1.46504,0.02936551,0.1054794,0.06072829,-0.4709822,3.619122,-0.1872277,-0.03131342,0.07382627,0.07835818,-0.881902,1.700565,-0.09486393,0.1878117,1.145574,0.7243394,274.3643,321.7848,23.39948
0,0.2444444,0.161093,0.2904279,-0.4094263,-1.322457,3.393812,-2.834739,-0.7218513,0.3092257,0.417632,-1.373021,3.518865,1.474934,0.1102001,0.06354245,0.06610994,-0.47,3.618315,-0.1903508,-0.01449544,0.03853351,0.08347578,-0.8807425,1.699661,-0.09466978,0.1900403,1.148919,0.7252632,273.9822,316.0099,29.0403
0,0.2555556,0.1378381,0.2930459,-0.4617391,-1.316804,3.388309,-2.834064,-0.7344683,0.3646234,0.4485956,-1.3666,3.513336,1.484612,0.1419551,0.02506614,0.06240025,-0.4692458,3.616337,-0.191211,0.01396044,-0.003163698,0.07362135,-0.8800772,1.697851,-0.09462052,0.1926072,1.152778,0.7261686,273.6611,308.4235,36.58951
0,0.2666667,0.09973562,0.2986135,-0.5375623,-1.309987,3.382211,-2.832097,-0.7703154,0.4242757,0.5116758,-1.359335,3.505991,1.495957,0.1660458,-0.05279011,0.05642272,-0.4682013,3.608989,-0.1871435,0.03293913,-0.02989484,0.06705717,-0.8794887,1.696244,-0.09462531,0.1955391,1.15673,0.7272913,273.3397,300.1888,44.69717
0,0.2777778,0.05531904,0.3382453,-0.6148849,-1.302503,3.37428,-2.829099,-0.8327253,0.5030798,0.5866456,-1.350493,3.497322,1.509309,0.1826122,-0.08036859,0.01989348,-0.4688117,3.60463,-0.1858601,0.0328925,-0.04060519,0.07872248,-0.8781278,1.695452,-0.09436565,0.1993561,1.161323,0.7291691,272.9964,292.8434,51.97076
0,0.2888889,-0.009272188,0.4313059,-0.6843882,-1.295563,3.363041,-2.823683,-0.8707325,0.5424884,0.6433627,-1.342599,3.488336,1.522409,0.1779049,-0.0651667,-0.03218329,-0.4708948,3.603266,-0.1863792,0.02117562,-0.04915652,0.1021395,-0.8761907,1.694678,-0.09367909,0.2033676,1.166167,0.7308297,272.5475,286.1032,58.83353
0,0.3,-0.08135009,0.5373284,-0.7380852,-1.289307,3.350467,-2.816976,-0.9167247,0.5595349,0.7768312,-1.335129,3.474969,1.537238,0.1622539,-0.06633712,0.002055033,-0.4696437,3.602276,-0.1867901,0.02643257,-0.06417836,0.116969,-0.8742529,1.693232,-0.0931832,0.2079539,1.171435,0.7329513,272.1748,277.4795,67.85905
0,0.3111111,-0.1365393,0.6010098,-0.76779,-1.283123,3.338331,-2.809988,-0.9483728,0.5733748,0.8249857,-1.328178,3.464215,1.551251,0.1618423,-0.0709637,0.07021467,-0.4663312,3.601193,-0.1877593,0.02748543,-0.06093949,0.1052595,-0.8735243,1.692516,-0.09302662,0.2114877,1.176326,0.7346298,272.0037,264.9341,80.85301
0,0.3222222,-0.2140545,0.6602502,-0.8134906,-1.27631,3.325659,-2.801301,-1.016325,0.63832,0.8659062,-1.318706,3.452871,1.56775,0.1745979,-0.06944497,0.1755671,-0.4606427,3.602014,-0.1909287,0.01365854,-0.05764994,0.1053085,-0.8723115,1.691969,-0.09235949,0.2166988,1.182286,0.7370002,271.8524,250.0393,96.58243
