loc,t,aDotS,bDotS,gDotS,aS,bS,gS,aDotE,bDotE,gDotE,aE,bE,gE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
3,0,-1.432017,-0.7100927,-0.1444716,-1.33519,3.438895,-2.921175,0.429208,0.2390432,-0.7493143,-1.385854,3.5571,1.531597,-0.8151245,0.1195704,0.08906183,-0.4695728,3.371611,-0.1304286,-0.145063,0.2402911,0.06553219,-0.913346,1.532357,-0.06858812,0.1825761,1.15005,0.6801311,280.3536,358.227,356.5238
3,0.01111111,-1.345771,-0.7325942,-0.1407536,-1.33191,3.447616,-2.911112,0.3448851,0.2741122,-0.7689973,-1.381949,3.566566,1.528676,-0.8511432,0.0875783,0.1254547,-0.4669773,3.37267,-0.1206646,-0.1682421,0.2680603,0.09127703,-0.9117438,1.537635,-0.06925284,0.1797242,1.148402,0.6840159,281.2255,359.9349,354.5681
3,0.02222222,-1.218047,-0.7721549,-0.1334947,-1.328642,3.4574,-2.903831,0.2872569,0.2910972,-0.7813947,-1.378529,3.575987,1.525495,-0.8644935,0.1503687,0.1493649,-0.4651168,3.381894,-0.1189298,-0.211329,0.3374663,0.1278922,-0.9094578,1.545613,-0.07030399,0.1764255,1.147488,0.6875409,282.5339,3.17715,351.1493
3,0.03333334,-1.125368,-0.7379256,-0.1058957,-1.326887,3.46445,-2.89576,0.2308472,0.2899709,-0.7767555,-1.375908,3.585006,1.522764,-0.8299414,0.3144314,0.1233156,-0.4659195,3.402416,-0.1291375,-0.240792,0.3855968,0.133481,-0.9084458,1.553,-0.07108057,0.1734367,1.146317,0.6915616,283.3914,4.351162,349.8407
3,0.04444445,-1.055041,-0.6436903,-0.0546087,-1.326966,3.468697,-2.887421,0.1694851,0.2441469,-0.7209027,-1.375039,3.591263,1.521908,-0.7744285,0.4935446,0.05346537,-0.4693076,3.427007,-0.1443452,-0.2829317,0.4509593,0.1210716,-0.9080607,1.562358,-0.07220416,0.1705731,1.145596,0.6949152,284.0624,6.197914,347.726
3,0.05555556,-0.9708401,-0.5216758,0.007075042,-1.328521,3.471298,-2.879632,0.1383317,0.1610851,-0.6204823,-1.37649,3.594676,1.520222,-0.7304013,0.6736504,0.007168464,-0.4727191,3.45455,-0.1620946,-0.3169018,0.4725994,0.1009842,-0.9080405,1.569413,-0.0719706,0.1679517,1.145136,0.6984996,284.4146,6.813226,346.7303
3,0.06666667,-0.9175386,-0.4478767,0.03937709,-1.329328,3.474173,-2.871855,0.1167117,0.09509498,-0.5201413,-1.377575,3.597124,1.519085,-0.7256494,0.7555816,0.02142568,-0.4739686,3.479141,-0.1760366,-0.3382237,0.4728051,0.09143518,-0.907707,1.5762,-0.07164516,0.1653864,1.144813,0.7020277,284.7709,6.393764,346.7702
3,0.07777778,-0.8503408,-0.3667811,0.06102392,-1.330419,3.476252,-2.86504,0.1108136,0.06529737,-0.4540447,-1.378035,3.600314,1.517267,-0.7341197,0.7795496,0.1281765,-0.4704373,3.500957,-0.186947,-0.3438523,0.4420986,0.05722928,-0.908229,1.58076,-0.07049175,0.1632556,1.144912,0.7057796,284.9149,3.283273,349.5935
3,0.08888889,-0.795859,-0.3009665,0.04977176,-1.330474,3.477521,-2.858259,0.0961035,0.0674364,-0.4241159,-1.377408,3.604151,1.515942,-0.709183,0.7006094,0.3224699,-0.4614273,3.516753,-0.1940254,-0.3430423,0.410167,0.04962403,-0.9081789,1.58516,-0.0693852,0.1609922,1.145863,0.7091517,284.745,0.01218261,352.5867
3,0.1,-0.7457442,-0.3098712,0.02552867,-1.328908,3.481279,-2.852271,0.03981462,0.08232072,-0.3971056,-1.376149,3.607698,1.51677,-0.6661468,0.5260952,0.4468018,-0.4526884,3.521065,-0.1921263,-0.3443112,0.379209,0.06441316,-0.9068996,1.589148,-0.06811327,0.1586989,1.147225,0.7122613,284.218,359.1145,353.249
3,0.1111111,-0.7191352,-0.3463305,0.01010865,-1.327449,3.486392,-2.846146,-0.01882401,0.103567,-0.4009897,-1.374379,3.612921,1.518066,-0.6917445,0.345619,0.4476529,-0.4477051,3.523012,-0.18625,-0.3495663,0.3812214,0.09850942,-0.9048287,1.594737,-0.06752605,0.1564793,1.148546,0.715318,283.8632,359.0017,353.2604
