loc,t,aDotS,bDotS,gDotS,aS,bS,gS,aDotE,bDotE,gDotE,aE,bE,gE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
4,0,-1.076233,-0.1407092,-0.1047011,-1.253676,3.439698,-2.924461,0.327347,0.1812845,-0.2024556,-1.307412,3.563599,1.40762,-0.4564846,0.2855376,-0.03193778,-0.4122094,3.436152,-0.1716474,-0.08269815,0.1107263,0.09906869,-0.8847336,1.519539,-0.03992025,0.1938852,1.126781,0.6828577,287.382,345.5403,1.508709
4,0.01111111,-1.048661,-0.1105735,-0.06756976,-1.254247,3.439874,-2.913903,0.3519534,0.1472296,-0.195177,-1.307295,3.565706,1.402384,-0.4607003,0.2738017,-0.02341686,-0.4126051,3.442585,-0.1723031,-0.08394317,0.09489037,0.07234414,-0.8849413,1.519799,-0.03916578,0.192055,1.125384,0.6861007,287.7136,345.3303,1.129117
4,0.02222222,-0.9656196,-0.1476839,-0.04569179,-1.253767,3.443211,-2.90731,0.359493,0.1110174,-0.1909572,-1.30748,3.567899,1.397766,-0.535373,0.1983534,-0.008048093,-0.4117694,3.441252,-0.1625378,-0.0861967,0.0983586,0.02763038,-0.8861892,1.521451,-0.03921079,0.1900409,1.123749,0.6889846,288.1096,345.8163,359.8014
4,0.03333334,-0.9070228,-0.1732449,-0.04529279,-1.252666,3.446012,-2.900253,0.3636549,0.1024922,-0.2048345,-1.307137,3.570852,1.392817,-0.5890304,0.1677492,-0.0374571,-0.4128848,3.441701,-0.1546617,-0.1065404,0.09436341,0.003168855,-0.8869269,1.522569,-0.03803713,0.1878913,1.12191,0.6916226,288.5647,346.3277,358.4529
4,0.04444445,-0.8101461,-0.1975605,-0.02346715,-1.252353,3.449491,-2.895808,0.3697665,0.1078051,-0.2389801,-1.306393,3.575122,1.387448,-0.5955616,0.1731557,-0.05335314,-0.4143511,3.446418,-0.1521288,-0.1171101,0.1039823,0.00963723,-0.8867612,1.524534,-0.03766456,0.186068,1.120179,0.693996,289.0307,345.9566,358.2649
4,0.05555556,-0.775045,-0.2048761,-0.005177379,-1.252336,3.45231,-2.889224,0.3662099,0.1237543,-0.2815747,-1.305332,3.580168,1.382163,-0.5572155,0.1890351,-0.05898687,-0.4154446,3.452708,-0.1529501,-0.1167997,0.1324992,0.05241247,-0.8847336,1.527846,-0.03850745,0.1842224,1.118601,0.6963578,289.476,345.3664,358.3864
4,0.06666667,-0.712239,-0.2579811,0.01357388,-1.25204,3.457243,-2.884792,0.3499585,0.1354263,-0.3144836,-1.30437,3.58526,1.377402,-0.5116547,0.2284456,-0.09764226,-0.4185642,3.461581,-0.157049,-0.1058906,0.1556443,0.0887327,-0.8825476,1.530949,-0.03967817,0.1823704,1.116742,0.6982869,289.9712,344.2198,359.3069
4,0.07777778,-0.676042,-0.2824055,0.0234786,-1.251627,3.461495,-2.879562,0.3349746,0.1311414,-0.3239485,-1.303797,3.589459,1.373043,-0.4797601,0.2646381,-0.1159288,-0.4212279,3.471506,-0.1618403,-0.1089533,0.1715573,0.1037492,-0.8810429,1.534127,-0.0402369,0.1808453,1.115148,0.700048,290.3911,343.1145,0.1851116
4,0.08888889,-0.6131981,-0.2983381,0.02807623,-1.251114,3.465567,-2.876104,0.3455676,0.1236932,-0.3325545,-1.303559,3.593787,1.36764,-0.4507285,0.2847092,-0.09590066,-0.4223006,3.480991,-0.1666705,-0.1205557,0.1854358,0.1123823,-0.8796922,1.537552,-0.04072293,0.1798422,1.113832,0.7019093,290.7687,342.1379,0.9281074
4,0.1,-0.5567468,-0.287645,0.03243595,-1.250842,3.46857,-2.872648,0.3339211,0.1204842,-0.3249997,-1.302989,3.597406,1.363229,-0.4165229,0.2621564,-0.07714383,-0.4228801,3.486289,-0.1679999,-0.1237017,0.1961552,0.1060572,-0.8789423,1.541052,-0.04151895,0.1789726,1.112575,0.7034863,290.9568,341.3792,1.51646
