loc,t,aDotS,bDotS,gDotS,aS,bS,gS,aDotE,bDotE,gDotE,aE,bE,gE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
1,0,-1.29859,-0.04161717,-0.1802976,-1.279992,3.455911,-2.992259,0.2025928,0.2246394,-0.08206798,-1.344569,3.570699,1.338283,-0.572759,0.2825131,-0.03308249,-0.437796,3.562957,-0.2630806,-0.07284067,0.1466523,0.1323006,-0.8748474,1.555461,-0.01764371,0.1961558,1.102167,0.6776912,290.3264,338.8271,8.239399
1,0.01111111,-1.294337,-0.01915172,-0.1698371,-1.278578,3.455158,-2.97792,0.2635151,0.1853392,-0.06223416,-1.34292,3.570756,1.333082,-0.557813,0.2504596,-0.01950424,-0.4379441,3.567453,-0.2614473,-0.08017815,0.1561543,0.1547474,-0.8723248,1.558063,-0.01803546,0.1950801,1.100959,0.68203,290.0663,341.0039,5.903319
1,0.02222222,-1.297623,-0.01996541,-0.1421202,-1.278082,3.455452,-2.963739,0.2845782,0.1768284,-0.09540947,-1.341519,3.573426,1.328694,-0.5482759,0.2461967,-0.02280602,-0.4390109,3.573807,-0.2612758,-0.08207197,0.1902113,0.1623965,-0.870459,1.562257,-0.01983229,0.1944802,1.100184,0.6861168,290.1449,341.4888,5.737929
1,0.03333334,-1.285074,-0.08669536,-0.09884214,-1.277926,3.458729,-2.95078,0.2946176,0.2140716,-0.172214,-1.339039,3.578932,1.323842,-0.5465184,0.2378377,-0.06014781,-0.4414291,3.577998,-0.2590558,-0.08732581,0.2008852,0.1646022,-0.8686161,1.565694,-0.02091274,0.1936321,1.099578,0.6898037,290.4266,340.0128,8.006193
1,0.04444445,-1.244808,-0.157787,-0.06286103,-1.277777,3.462978,-2.939419,0.3487732,0.1992047,-0.1960587,-1.337815,3.582398,1.317477,-0.5573777,0.2593168,-0.0886992,-0.4441434,3.585437,-0.2591383,-0.09900821,0.2073252,0.163658,-0.8662054,1.568473,-0.02126694,0.1929091,1.098984,0.6935602,290.3929,337.6212,10.81057
1,0.05555556,-1.190533,-0.1512879,-0.04569092,-1.277458,3.464553,-2.928336,0.4225792,0.1343002,-0.163554,-1.338664,3.583002,1.310156,-0.5744902,0.3127429,-0.1127996,-0.4476401,3.596207,-0.2618495,-0.1032816,0.211684,0.1509113,-0.8649974,1.57177,-0.02211755,0.1919191,1.09821,0.6973584,290.1814,335.866,12.56027
1,0.06666667,-1.175608,-0.1246232,-0.03734487,-1.277255,3.465008,-2.915973,0.4529475,0.07045515,-0.09875976,-1.339535,3.581613,1.304582,-0.5764139,0.3158519,-0.09145288,-0.4486681,3.604264,-0.2626905,-0.1097146,0.2150103,0.1328527,-0.8639795,1.574913,-0.02266243,0.1910299,1.097472,0.7012292,289.91,333.9317,14.00044
1,0.07777778,-1.094521,0.007467702,-0.02763358,-1.278225,3.459984,-2.905185,0.474662,0.04600294,-0.04777373,-1.339579,3.580358,1.298794,-0.5803884,0.2869338,-0.05212672,-0.4484769,3.609833,-0.2611797,-0.1257492,0.2162896,0.1126645,-0.8634469,1.578117,-0.02281823,0.1897485,1.096901,0.7047464,289.9062,332.3943,15.05474
1,0.08888889,-1.015604,0.111869,-0.01658598,-1.279552,3.455169,-2.895038,0.416561,0.02894941,0.01340576,-1.339124,3.578255,1.296653,-0.5769809,0.270821,-0.024532,-0.4485035,3.615742,-0.260279,-0.131055,0.2248851,0.1042082,-0.8625563,1.581633,-0.02346298,0.1882658,1.095906,0.7079937,289.9357,332.0291,14.81962
1,0.1,-0.959112,0.173693,-0.005244493,-1.280767,3.451183,-2.885087,0.3466111,-0.0009053871,0.05763513,-1.339456,3.57599,1.295753,-0.534067,0.2193428,0.02277927,-0.4469578,3.618552,-0.2584851,-0.1384894,0.2335066,0.09362411,-0.8619267,1.585306,-0.02413703,0.1868876,1.09511,0.7107794,289.9501,332.7583,13.41262
1,0.1111111,-0.8920382,0.1822559,0.008785844,-1.282098,3.449129,-2.87694,0.2721622,-0.06914468,0.06676145,-1.342195,3.574337,1.295489,-0.4882585,0.1509264,0.04441235,-0.4456869,3.61828,-0.254228,-0.1469781,0.2421199,0.08730449,-0.8612753,1.5893,-0.02480282,0.1857761,1.094656,0.7133479,290.0998,333.3917,12.38096
1,0.1222222,-0.7579323,0.1118494,0.0163044,-1.282191,3.450486,-2.873278,0.1940673,-0.07029764,0.02260823,-1.3432,3.575637,1.295247,-0.4605817,0.09965193,0.05777621,-0.4445455,3.617947,-0.2497345,-0.1649718,0.2614212,0.08427491,-0.8604903,1.593903,-0.02550669,0.1846009,1.094906,0.7150604,290.6639,334.0769,11.6053
1,0.1333333,-0.5908491,-0.009728655,0.02550788,-1.281945,3.455111,-2.873626,0.01557692,-0.01082559,-0.04744595,-1.342164,3.579072,1.300508,-0.4353392,0.07093126,0.03184124,-0.4450131,3.617482,-0.2452966,-0.1913951,0.2935269,0.08772895,-0.859531,1.599529,-0.02627208,0.183497,1.095681,0.7163479,291.0561,334.603,11.24737
