loc,t,aDotS,bDotS,gDotS,aS,bS,gS,aDotE,bDotE,gDotE,aE,bE,gE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
3,0,-0.9783517,-0.4230964,0.04410967,-1.355271,3.413892,-2.917148,0.3771235,0.07636952,-0.4802782,-1.405871,3.53469,1.486763,-0.5955394,0.2978029,0.03485096,-0.4923993,3.565799,-0.2438643,-0.2121818,0.2820527,0.09044065,-0.8523351,1.624294,-0.1025059,0.1875587,1.136457,0.6942086,277.1464,345.7862,7.117559
3,0.01111111,-0.9771613,-0.3388099,0.05368161,-1.35586,3.415159,-2.906484,0.4010096,0.06040639,-0.4122516,-1.405996,3.537159,1.481081,-0.62014,0.2915534,0.0276007,-0.4930832,3.572147,-0.2416496,-0.2174115,0.2883825,0.1128522,-0.8506744,1.629115,-0.1030641,0.1853097,1.134748,0.6979004,277.5987,342.7721,9.501189
3,0.02222222,-0.9610595,-0.2630986,0.06126472,-1.356485,3.41597,-2.896514,0.407742,0.05508667,-0.361161,-1.405792,3.539796,1.475872,-0.612722,0.2734106,0.0306321,-0.4932025,3.577955,-0.2402637,-0.2279248,0.3065125,0.1204043,-0.8496405,1.6344,-0.1037157,0.1829738,1.132987,0.7014632,278.232,341.7217,9.840405
3,0.03333334,-0.9109099,-0.2012389,0.07336283,-1.357662,3.416315,-2.888083,0.4113197,0.03379029,-0.303654,-1.406277,3.541188,1.470924,-0.5967628,0.2370515,0.04413542,-0.4925857,3.581374,-0.2371486,-0.2342097,0.3246685,0.115168,-0.8490296,1.639781,-0.1045224,0.1807295,1.13139,0.7048956,278.759,341.6689,9.226166
3,0.04444445,-0.8704039,-0.1831593,0.07641473,-1.358219,3.417907,-2.880234,0.4232355,-0.01627272,-0.2770903,-1.40837,3.543421,1.465334,-0.5958198,0.2296556,0.03344297,-0.4930459,3.586423,-0.235241,-0.2437262,0.3364582,0.1141763,-0.8482775,1.645533,-0.1052724,0.1787709,1.129739,0.7080829,279.0604,344.867,5.29653
3,0.05555556,-0.7777712,-0.1883596,0.09905535,-1.359369,3.421025,-2.875338,0.4137185,-0.0556922,-0.2684924,-1.410538,3.545941,1.460504,-0.6077148,0.2223263,0.01860556,-0.4938481,3.590869,-0.2319653,-0.2564117,0.3535731,0.1132213,-0.8474051,1.651444,-0.1058029,0.1765924,1.128227,0.7107806,279.2657,348.4997,1.172343
3,0.06666667,-0.7298803,-0.2032319,0.1089397,-1.360148,3.424183,-2.869527,0.3763322,-0.06635723,-0.284226,-1.412055,3.549497,1.456904,-0.6257483,0.2159705,0.02940219,-0.4937746,3.596158,-0.2289533,-0.2840619,0.3676727,0.09630583,-0.8473358,1.657602,-0.1058588,0.1747238,1.12707,0.7129555,279.5753,351.2711,358.2227
3,0.07777778,-0.60427,-0.2599304,0.1078134,-1.360034,3.429139,-2.867898,0.3282899,-0.06317839,-0.3009554,-1.412995,3.553344,1.454086,-0.6170232,0.2051592,0.05482661,-0.4928078,3.601174,-0.2268486,-0.3021458,0.3742125,0.08574343,-0.8469795,1.663193,-0.1058314,0.1728582,1.126141,0.7150907,279.8837,354.1964,355.2816
3,0.08888889,-0.4883381,-0.349444,0.1220029,-1.360027,3.436188,-2.867504,0.1278013,-0.05897379,-0.33267,-1.414024,3.558081,1.458266,-0.6126138,0.1570138,0.09075332,-0.4907109,3.602551,-0.2214517,-0.3223123,0.3903719,0.07414462,-0.8470381,1.669744,-0.1059184,0.1710145,1.125989,0.7164806,280.2946,359.4609,350.0242
3,0.1,-0.4063289,-0.3569816,0.1265406,-1.360403,3.440579,-2.866327,-0.003318917,-0.04195574,-0.3456577,-1.413983,3.562245,1.461484,-0.6135634,0.1494922,0.1056373,-0.4894997,3.606492,-0.21809,-0.3372147,0.3958215,0.06567045,-0.8471393,1.675663,-0.1056495,0.169077,1.125861,0.7181472,280.9079,4.59349,344.7301
