loc,t,aDotS,bDotS,gDotS,aS,bS,gS,aDotE,bDotE,gDotE,aE,bE,gE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
3,0,-1.65407,0.02586071,0.08247864,-1.260418,3.431688,-2.910079,0.2468665,-0.06532364,-0.03294436,-1.31772,3.551888,1.394791,-0.8146728,0.3300956,-0.1929307,-0.4675898,3.570466,-0.2469935,-0.1212214,0.1113726,0.04707801,-0.8546904,1.581533,-0.06123273,0.1991969,1.129935,0.70099,276.9288,321.8763,23.26315
3,0.01111111,-1.618933,0.04834302,0.09831744,-1.262337,3.430718,-2.892706,0.4735182,-0.1175368,-0.0717405,-1.321177,3.55339,1.381362,-0.7888643,0.2951952,-0.04633988,-0.4635786,3.577129,-0.2448313,-0.1467258,0.1168718,0.05145974,-0.8536736,1.583562,-0.0601925,0.1969254,1.12903,0.7057548,276.9854,311.489,33.49512
3,0.02222222,-1.462364,0.01214522,0.1095992,-1.263615,3.432298,-2.882167,0.5486856,-0.07175739,-0.1404807,-1.320561,3.557495,1.372089,-0.7732812,0.2366567,0.1535189,-0.4556775,3.583617,-0.2425152,-0.1700239,0.1405768,0.034607,-0.8539245,1.586914,-0.05980554,0.1948779,1.127949,0.7099667,277.9012,302.7457,42.42858
3,0.03333334,-1.344113,-0.03810732,0.0985747,-1.263742,3.43478,-2.871943,0.5215867,0.01659527,-0.2074884,-1.318253,3.562614,1.366055,-0.7723801,0.1839142,0.2661725,-0.4493999,3.587911,-0.2379042,-0.1667592,0.1512247,0.03038431,-0.8538744,1.589667,-0.05987425,0.192922,1.127211,0.7137323,280.0886,298.1416,47.40615
3,0.04444445,-1.1609,-0.1930073,0.06415933,-1.261483,3.442175,-2.867744,0.4463229,0.1464593,-0.3061704,-1.313514,3.570842,1.361666,-0.7665567,0.08864856,0.357283,-0.4420693,3.586756,-0.2285485,-0.1418735,0.1978669,0.03904352,-0.8533252,1.594626,-0.06255233,0.1900526,1.126281,0.716859,281.2712,298.5455,46.6675
3,0.05555556,-0.9776288,-0.3726987,0.0001553595,-1.256699,3.452098,-2.866052,0.412919,0.1623828,-0.361356,-1.312531,3.577109,1.356737,-0.752023,0.04928064,0.3345685,-0.4394056,3.586216,-0.2204527,-0.1425587,0.2479581,0.03609059,-0.8533546,1.600676,-0.06491375,0.1868354,1.125102,0.7197111,281.3245,301.3411,42.83641
3,0.06666667,-0.8710475,-0.4264312,-0.04281731,-1.253048,3.458318,-2.861949,0.3648605,0.1229417,-0.3801668,-1.313893,3.581789,1.352756,-0.7106336,0.05930626,0.2074369,-0.4421316,3.587668,-0.21523,-0.1753327,0.2704833,0.05867204,-0.8521002,1.60578,-0.06524585,0.1835663,1.124339,0.7223532,280.6068,305.5561,37.29071
3,0.07777778,-0.7187256,-0.4125635,-0.0330814,-1.251841,3.46228,-2.860155,0.1849015,0.135719,-0.3682885,-1.312775,3.585922,1.355381,-0.6667428,0.1641535,0.07433268,-0.4474862,3.598462,-0.2194969,-0.2165247,0.2950498,0.1132425,-0.8491601,1.611571,-0.06517687,0.1803564,1.124141,0.7242231,279.7434,311.3776,30.27585
3,0.08888889,-0.5909623,-0.3332034,0.03141044,-1.254373,3.463987,-2.85842,0.04646899,0.1399751,-0.3598898,-1.311805,3.590134,1.358309,-0.6010628,0.3103035,-0.02575433,-0.4530825,3.616148,-0.2309799,-0.234197,0.3354664,0.1550318,-0.8463808,1.61829,-0.06654361,0.1776457,1.124479,0.7264346,279.2673,315.7357,25.18723
3,0.1,-0.5132368,-0.2902804,0.06844187,-1.256186,3.465943,-2.855688,-0.1452638,0.05899349,-0.3574354,-1.314663,3.593823,1.364936,-0.5232756,0.4252468,-0.0739192,-0.457563,3.634334,-0.2442492,-0.2647449,0.387998,0.1351401,-0.8459297,1.626391,-0.06800462,0.1748662,1.125992,0.7275022,278.7083,321.436,19.09794
3,0.1111111,-0.3844209,-0.2845657,0.116564,-1.258368,3.469742,-2.857352,-0.2880921,-0.001754105,-0.3691782,-1.3177,3.597929,1.372227,-0.3630078,0.543898,-0.07812952,-0.4611503,3.656883,-0.2664069,-0.2942484,0.4394698,0.1120329,-0.8459457,1.635257,-0.06960704,0.1729096,1.127822,0.7288651,278.5428,323.9523,16.59148
3,0.1222222,-0.4047148,-0.2736057,0.1494848,-1.261007,3.473265,-2.852735,-0.4302524,-0.02207145,-0.4384899,-1.319733,3.605052,1.379697,-0.2350978,0.5374658,0.03775898,-0.4582331,3.671622,-0.2818402,-0.3048719,0.444899,0.1067636,-0.845216,1.64187,-0.07041318,0.1706561,1.131085,0.7295262,278.2144,323.7848,17.2966
3,0.1333333,-0.4526837,-0.2766254,0.1654067,-1.262422,3.477172,-2.847114,-0.5815904,0.01199466,-0.4470689,-1.319559,3.610679,1.389441,-0.229437,0.5394247,0.07074231,-0.4578421,3.685777,-0.2919291,-0.333784,0.4227151,0.1142044,-0.8440564,1.647338,-0.06937295,0.1684678,1.134556,0.7305827,277.2854,321.759,19.57613
3,0.1444445,-0.3770518,-0.362083,0.146127,-1.261207,3.484797,-2.847296,-0.7380146,0.1036282,-0.4205052,-1.315981,3.614992,1.401208,-0.2394689,0.5402341,0.1326365,-0.4558522,3.700908,-0.3022645,-0.3318596,0.3831376,0.1470375,-0.8415546,1.651653,-0.06871675,0.1674388,1.137905,0.732215,276.35,317.8121,23.33504
3,0.1555556,-0.3013048,-0.3487942,0.0918088,-1.25939,3.488225,-2.847425,-0.9239305,0.1665346,-0.3447134,-1.311942,3.617007,1.417375,-0.2632065,0.4422615,0.1451909,-0.4547262,3.705447,-0.3023686,-0.2994792,0.2911716,0.1678154,-0.8389245,1.652081,-0.0667777,0.1652768,1.142509,0.7344757,275.8447,313.753,27.02026
3,0.1666667,-0.323517,-0.2428032,0.03431638,-1.258248,3.487144,-2.842777,-0.967935,0.0633007,-0.2388438,-1.314696,3.615688,1.429111,-0.3282291,0.3134002,0.197424,-0.4507816,3.706666,-0.2976373,-0.2700357,0.2494873,0.147292,-0.8381777,1.654059,-0.06611004,0.1637514,1.146686,0.7367534,275.4508,312.507,27.74141
3,0.1777778,-0.3500544,-0.1642413,0.004756689,-1.257524,3.486055,-2.837917,-1.116148,0.05276954,-0.1035846,-1.314028,3.612458,1.446612,-0.3421864,0.2056949,0.2321958,-0.446879,3.706115,-0.2931064,-0.2491503,0.2100883,0.1086932,-0.8384014,1.655211,-0.06495742,0.1615968,1.152428,0.7398826,275.0343,313.2594,26.24411
3,0.1888889,-0.3967461,-0.01671388,-0.05532733,-1.256459,3.480296,-2.830185,-1.263734,0.115683,-0.03125834,-1.310142,3.611108,1.465707,-0.3029426,0.1276852,0.2484724,-0.443591,3.706187,-0.2913221,-0.2751073,0.185029,0.04155345,-0.8400697,1.656836,-0.06209772,0.1589543,1.158344,0.742813,274.1966,317.5789,21.33219
