loc,t,aDotS,bDotS,gDotS,aS,bS,gS,aDotE,bDotE,gDotE,aE,bE,gE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
6,0,-1.347637,-0.02287357,-0.1166907,-1.300556,3.43279,-2.983741,0.08043244,0.1832536,-0.04153135,-1.360592,3.552343,1.376848,-0.6126933,0.1637401,0.3098461,-0.4965293,3.609462,-0.3730474,-0.09249827,0.1035239,0.03633629,-0.8420239,1.567221,-0.102325,0.1893809,1.096499,0.6624057,295.4332,340.3422,9.212267
6,0.01111111,-1.351899,0.02300347,-0.1096738,-1.299779,3.430704,-2.968256,0.1073956,0.1545172,-0.004454974,-1.35945,3.551359,1.375124,-0.6179652,0.1861235,0.3100052,-0.4943344,3.617547,-0.3731565,-0.09343281,0.1151248,0.05558363,-0.8410721,1.569551,-0.1027298,0.1881767,1.096794,0.6672325,295.1877,338.1316,11.34561
6,0.02222222,-1.349682,0.09106029,-0.1219901,-1.298619,3.42712,-2.952693,0.1260206,0.1278882,0.05824832,-1.358438,3.548711,1.373645,-0.5909042,0.229078,0.2279476,-0.4959573,3.625104,-0.3742016,-0.08793162,0.1341517,0.07379751,-0.839936,1.572636,-0.1039219,0.186615,1.096629,0.6723764,295.0889,336.8158,11.85168
6,0.03333334,-1.351721,0.1655027,-0.13546,-1.297369,3.422657,-2.936528,0.1179315,0.1236001,0.1137044,-1.356516,3.546092,1.373209,-0.5778116,0.2433307,0.1405409,-0.4986401,3.630147,-0.3727704,-0.08037224,0.1414503,0.09192879,-0.8385937,1.575393,-0.1051315,0.1846984,1.095976,0.6772174,295.1525,336.9679,10.68664
6,0.04444445,-1.341023,0.2165818,-0.1411881,-1.296613,3.418266,-2.920787,0.1040955,0.1555371,0.1212782,-1.353482,3.545034,1.372763,-0.5777181,0.1809424,0.04861163,-0.501289,3.627768,-0.3645146,-0.06013691,0.1434966,0.08442463,-0.8380531,1.57767,-0.106735,0.18276,1.095616,0.6814708,295.3299,337.8445,8.851475
6,0.05555556,-1.315492,0.1942717,-0.1323515,-1.295852,3.416767,-2.906905,0.1124847,0.1459544,0.1009651,-1.352291,3.545071,1.371141,-0.5848619,0.03096819,0.005315214,-0.5009646,3.617123,-0.3485678,-0.05062892,0.1468429,0.05244885,-0.8390172,1.580038,-0.1080218,0.1812031,1.095455,0.6858156,295.3472,338.5652,7.448711
6,0.06666667,-1.244316,0.0922747,-0.0970104,-1.295579,3.419498,-2.896123,0.1440438,0.09275085,0.0367838,-1.353532,3.546626,1.367926,-0.59918,-0.06793857,-0.0216821,-0.500605,3.607934,-0.3334805,-0.08163026,0.1559219,-0.001746966,-0.8414188,1.582606,-0.1076532,0.1794638,1.095163,0.6894333,295.2014,339.3799,6.424438
6,0.07777778,-1.150808,-0.006451778,-0.05308962,-1.29567,3.42318,-2.887321,0.1497217,0.09705338,-0.05593989,-1.352983,3.550465,1.365317,-0.6453597,-0.1508252,-0.04085348,-0.4999286,3.597376,-0.3151886,-0.1241255,0.1753945,-0.004694374,-0.8417373,1.586022,-0.10716,0.1781432,1.095134,0.6926345,295.0792,339.2372,6.888001
6,0.08888889,-1.067929,-0.06685434,-0.01167417,-1.296337,3.426049,-2.87854,0.1589013,0.110933,-0.1071453,-1.351873,3.553771,1.362515,-0.6966114,-0.1346298,-0.05842039,-0.5007515,3.594601,-0.3031468,-0.1421819,0.1808028,0.001772743,-0.8419126,1.589064,-0.1070175,0.1770507,1.095007,0.6958874,295.0087,338.5598,7.948061
6,0.1,-1.017998,-0.09645458,0.01651293,-1.296873,3.428272,-2.869213,0.2138475,0.09398884,-0.1704276,-1.352155,3.557769,1.357375,-0.7156532,-0.07598579,-0.0590238,-0.5013965,3.597607,-0.2969896,-0.1579433,0.1977157,0.03814674,-0.8405506,1.592942,-0.1073169,0.1760885,1.094952,0.6978115,294.8373,337.9579,9.247794
6,0.1111111,-0.9307896,-0.1249837,0.04698414,-1.297771,3.43099,-2.86255,0.2287652,0.0695512,-0.1758651,-1.351825,3.559876,1.353865,-0.6738853,0.1034853,0.0352465,-0.5004197,3.616129,-0.307205,-0.1662858,0.2060332,0.07975313,-0.8388126,1.59677,-0.1077659,0.1755062,1.094914,0.7004604,294.6149,338.1548,9.092264
6,0.1222222,-0.8125849,-0.1324294,0.05609894,-1.298181,3.433005,-2.857799,0.248162,0.03760251,-0.1547161,-1.352788,3.560711,1.349971,-0.632859,0.161756,0.07991152,-0.4992969,3.625369,-0.3096891,-0.1886569,0.1997538,0.09150052,-0.8377746,1.600525,-0.1075587,0.1746609,1.094758,0.7024417,294.3956,338.7719,8.262853
6,0.1333333,-0.6815146,-0.09418871,0.05208167,-1.298804,3.433039,-2.854602,0.2165926,0.002391189,-0.1097487,-1.353768,3.560396,1.348726,-0.5927346,0.210328,0.1447761,-0.496915,3.637056,-0.3150823,-0.2046772,0.1892379,0.09256461,-0.8367397,1.603892,-0.107376,0.1739125,1.094638,0.7041457,294.2284,339.4184,6.99499
6,0.1444445,-0.5344881,-0.02071319,0.05738574,-1.300162,3.431234,-2.852815,0.1542057,-0.04671519,-0.0570937,-1.355644,3.558872,1.349447,-0.5623296,0.2142045,0.2073769,-0.4934411,3.645066,-0.317085,-0.2164207,0.1915337,0.07874762,-0.8367748,1.606798,-0.1066505,0.1730423,1.094663,0.7062032,294.102,339.7968,6.330251
6,0.1555556,-0.4087619,0.03463319,0.05849868,-1.301448,3.429154,-2.851988,0.02054583,-0.09059673,0.009962581,-1.357571,3.555999,1.354077,-0.5122423,0.1948724,0.2142859,-0.4913745,3.649822,-0.3173282,-0.2311559,0.2140928,0.07154036,-0.8364019,1.612224,-0.1076146,0.1720416,1.095061,0.7070379,294.1308,341.3547,4.144492
6,0.1666667,-0.23721,0.09205619,0.05661008,-1.302974,3.426547,-2.854205,-0.06243227,-0.08965612,0.02444192,-1.358367,3.555309,1.357289,-0.4710205,0.2013548,0.1766538,-0.4915561,3.653939,-0.3171886,-0.2384965,0.2311251,0.08013192,-0.8357287,1.616088,-0.1074072,0.1713622,1.095461,0.7082002,294.023,342.6742,2.526456
6,0.1777778,-0.1051257,0.09306818,0.05931582,-1.304088,3.425974,-2.857248,-0.1168661,-0.09611695,0.009941143,-1.359627,3.555418,1.360563,-0.3812248,0.266661,0.07712048,-0.4956793,3.663676,-0.3239373,-0.2457715,0.2535445,0.0856334,-0.8348914,1.621653,-0.1083784,0.1712526,1.096382,0.7084551,293.8702,343.8684,1.218044
6,0.1888889,-0.08269459,0.08974314,0.04666108,-1.30441,3.425169,-2.856709,-0.1052855,-0.1163371,-0.01252765,-1.361845,3.55601,1.3608,-0.3144484,0.3146867,0.02668542,-0.4987983,3.672944,-0.3309614,-0.255226,0.2684456,0.09639764,-0.8339843,1.626271,-0.1084239,0.170856,1.09716,0.7087837,293.6941,344.1805,0.9064181
6,0.2,-0.05705201,0.01065012,0.02086757,-1.303339,3.427609,-2.857338,-0.1065613,-0.09928065,-0.03701071,-1.362504,3.557095,1.361659,-0.1858509,0.3774772,-0.02423445,-0.5031154,3.683729,-0.34267,-0.2551786,0.2738014,0.09644076,-0.8331923,1.631249,-0.1090953,0.1716207,1.098778,0.7081415,293.2691,343.3671,1.913583
6,0.2111111,0.2019625,-0.1507768,-0.0276749,-1.299736,3.433769,-2.869382,-0.272984,0.05603114,-0.03994384,-1.356935,3.558815,1.369841,-0.05991638,0.3930588,-0.002923325,-0.5043638,3.6944,-0.3552274,-0.2509654,0.2641392,0.1027482,-0.8322671,1.634818,-0.108816,0.1723472,1.100278,0.7078869,292.8296,342.8129,2.423471
6,0.2222222,0.2853559,-0.1781045,-0.09950289,-1.295802,3.435672,-2.87576,-0.4073593,0.1847484,-0.03566842,-1.350689,3.560243,1.378668,0.009589225,0.3329993,0.04196149,-0.5029662,3.699048,-0.3616594,-0.2426142,0.2364127,0.1025549,-0.8312514,1.637652,-0.1084668,0.1729123,1.102098,0.7079084,292.5217,342.6279,2.481271
6,0.2333333,0.350711,-0.1266651,-0.1795849,-1.291615,3.433861,-2.880781,-0.4206442,0.1420998,0.03047173,-1.350277,3.557723,1.383913,-0.01058821,0.2839441,0.06214026,-0.5022051,3.702918,-0.364276,-0.2226326,0.1893397,0.1149824,-0.8296705,1.63882,-0.1075773,0.1738713,1.104366,0.7077965,292.2591,343.0593,1.654737
6,0.2444444,0.3744155,0.02418309,-0.2255973,-1.289292,3.427721,-2.884007,-0.4975768,0.1366298,0.1386614,-1.348089,3.552913,1.392883,-0.04455897,0.2572995,0.0825555,-0.501143,3.707764,-0.3665615,-0.2014477,0.1667684,0.1232996,-0.8281318,1.640422,-0.1071741,0.1748976,1.106583,0.7080553,291.8646,343.7868,0.4292158
6,0.2555556,0.3756735,0.1410697,-0.2586156,-1.286885,3.421081,-2.886354,-0.5812038,0.1684543,0.2138862,-1.344275,3.548765,1.402881,-0.0262477,0.2176675,0.1152105,-0.4987254,3.710621,-0.3689139,-0.1887476,0.1506582,0.1306165,-0.8265398,1.642098,-0.1066995,0.1766806,1.110084,0.7083324,291.4497,344.797,358.7262
6,0.2666667,0.3866368,0.2438174,-0.3223515,-1.283118,3.413757,-2.88871,-0.7073029,0.1980769,0.3075507,-1.340106,3.542629,1.416205,0.08684906,0.1820946,0.14277,-0.4967754,3.713693,-0.376583,-0.174887,0.1430126,0.146519,-0.8243879,1.644373,-0.1069595,0.1778488,1.113226,0.7085179,291.1695,345.2064,357.9816
6,0.2777778,0.3880809,0.2515473,-0.4097701,-1.276852,3.408973,-2.891571,-0.7869503,0.2267247,0.3454583,-1.336019,3.538177,1.428295,0.1805124,0.1616437,0.1386257,-0.4958912,3.716671,-0.3848172,-0.1760604,0.1324541,0.1347397,-0.8234398,1.646283,-0.1062306,0.1799768,1.118061,0.7093474,290.9598,345.3566,357.6736
6,0.2888889,0.3798556,0.2242631,-0.4820024,-1.269729,3.405453,-2.894323,-0.9353144,0.3767373,0.334929,-1.326309,3.536231,1.44424,0.1879692,0.1669688,0.1364536,-0.4956452,3.722247,-0.3919782,-0.1623295,0.1110129,0.1409405,-0.8219191,1.647051,-0.1054822,0.1817483,1.122788,0.7098202,290.6756,345.5102,357.4865
6,0.3,0.346308,0.1218204,-0.619701,-1.258135,3.404748,-2.896583,-1.117855,0.5884938,0.3236144,-1.312397,3.534788,1.463118,0.1572063,0.1680456,0.1505868,-0.4946433,3.728218,-0.3981034,-0.1211776,0.04891461,0.1468139,-0.8199239,1.645157,-0.1042564,0.1843756,1.129549,0.7111078,290.1656,346.1091,357.0944
6,0.3111111,0.2776327,0.01188877,-0.7628207,-1.244388,3.405025,-2.897268,-1.238479,0.7310936,0.3160835,-1.299195,3.532745,1.481428,0.1488665,0.1285034,0.1802916,-0.4918678,3.730722,-0.4016657,-0.1012314,0.01052675,0.1305217,-0.8190802,1.643446,-0.1027693,0.1863341,1.136759,0.712128,289.4123,347.3382,356.0938
6,0.3222222,0.1080157,0.04645348,-0.9534933,-1.219366,3.396308,-2.891901,-1.58871,1.02887,0.4019942,-1.266881,3.523242,1.529646,0.2097921,0.08770554,0.2136271,-0.4869148,3.737229,-0.4134363,-0.07617822,-0.03932648,0.06940441,-0.8194153,1.640049,-0.09947253,0.1915223,1.15441,0.7159222,287.395,352.9691,350.3992
6,0.3333333,-0.01516563,0.2066652,-1.031118,-1.207883,3.384159,-2.883356,-1.712358,1.065938,0.5372309,-1.253788,3.512324,1.555738,0.216245,0.05032252,0.2304296,-0.4836801,3.738522,-0.417128,-0.06235113,-0.03720117,0.05552589,-0.8191361,1.639698,-0.09907838,0.1932996,1.162679,0.7177464,286.2551,355.782,347.3506
6,0.3444445,-0.1416927,0.3946076,-1.08988,-1.197188,3.368679,-2.871884,-1.831536,1.080632,0.6968838,-1.241117,3.498307,1.58453,0.2104812,-0.05775092,0.3290188,-0.4753679,3.735955,-0.4170241,-0.05178224,-0.0381747,0.02992024,-0.8196933,1.638975,-0.09839182,0.1967355,1.17391,0.7207993,284.7413,358.2072,344.4475
6,0.3555556,-0.2754828,0.5614586,-1.156916,-1.185922,3.352342,-2.858644,-1.966864,1.141111,0.8417813,-1.226829,3.483175,1.615577,0.2023315,-0.1198057,0.3873785,-0.468286,3.73486,-0.418071,-0.02756322,-0.0615198,-0.009718051,-0.8211048,1.636703,-0.09728527,0.198874,1.184961,0.7235231,283.1714,358.2349,344.0031
6,0.3666667,-0.3710917,0.6568949,-1.210399,-1.174257,3.336411,-2.845111,-2.10146,1.260203,0.9536548,-1.209776,3.467,1.648916,0.1622735,-0.2159476,0.460764,-0.4591061,3.730003,-0.4139953,0.0007149801,-0.1071292,-0.07294864,-0.8238809,1.632184,-0.09532625,0.2025848,1.197773,0.7267258,281.6064,356.0264,345.9556
6,0.3777778,-0.3710917,0.6568949,-1.210399,-1.174257,3.336411,-2.845111,-2.10146,1.260203,0.9536548,-1.209776,3.467,1.648916,0.1622735,-0.2159476,0.460764,-0.4591061,3.730003,-0.4139953,0.0007149801,-0.1071292,-0.07294864,-0.8238809,1.632184,-0.09532625,0.2025848,1.197773,0.7267258,281.6064,356.0264,345.9556
6,0.3888889,-0.5664831,0.8092049,-1.341532,-1.160101,3.315239,-2.823929,-2.196845,1.367633,1.035411,-1.192667,3.45042,1.682123,0.1092817,-0.3375887,0.5245552,-0.44852,3.720316,-0.4045853,0.02046855,-0.1569961,-0.1265957,-0.8269062,1.626913,-0.09272967,0.2050699,1.210141,0.7294711,279.9088,352.1146,349.886
6,0.4,-0.6621184,0.8684226,-1.39362,-1.147414,3.297347,-2.806267,-2.262709,1.441038,1.072168,-1.175956,3.433743,1.715946,0.04659039,-0.4132545,0.5641662,-0.4387483,3.712478,-0.3957697,0.03198973,-0.1750246,-0.1512481,-0.8290394,1.623366,-0.09095681,0.2088228,1.223207,0.7323374,278.2787,346.9083,355.227
6,0.4111111,-0.8034736,0.9349645,-1.464082,-1.134284,3.277392,-2.784289,-2.342557,1.547458,1.097323,-1.157896,3.41663,1.751056,0.01148596,-0.4505314,0.5802716,-0.4305895,3.705713,-0.3886151,0.03507312,-0.1780447,-0.1832409,-0.8321089,1.620025,-0.08928753,0.2113319,1.236501,0.7348552,276.5882,337.4196,5.222298
6,0.4222222,-0.9235808,0.9696226,-1.524573,-1.121038,3.257738,-2.761763,-2.380891,1.604899,1.111485,-1.141334,3.398807,1.786014,-0.0002470016,-0.4643623,0.5824391,-0.4224141,3.699033,-0.3821405,0.03617483,-0.177039,-0.1747162,-0.8335513,1.617343,-0.08798019,0.2143642,1.25039,0.7373514,275.0208,325.7904,17.35022
6,0.4333333,-1.033105,0.9883636,-1.577415,-1.107855,3.237767,-2.737822,-2.419124,1.682611,1.135316,-1.123833,3.378962,1.82226,-0.02884299,-0.4867857,0.607088,-0.4131623,3.691766,-0.3741984,0.03190856,-0.1845617,-0.159839,-0.8345851,1.614095,-0.08600199,0.2182541,1.264707,0.7400208,273.6427,309.7913,33.79623
6,0.4444444,-1.108586,1.010468,-1.610966,-1.095189,3.216573,-2.713201,-2.440254,1.755007,1.166454,-1.10621,3.357157,1.859859,-0.08175409,-0.4815114,0.6459535,-0.4035493,3.688636,-0.3685242,0.03086703,-0.1835227,-0.1545029,-0.8359402,1.611189,-0.08436761,0.222851,1.279296,0.7425877,272.7846,283.8007,60.04796
6,0.4555556,-1.227756,1.069891,-1.640784,-1.08377,3.192971,-2.68456,-2.445237,1.793328,1.217645,-1.09026,3.333298,1.898375,-0.133254,-0.4732256,0.7231672,-0.3921196,3.687655,-0.3642616,0.03306032,-0.1739658,-0.1544457,-0.8375067,1.608565,-0.08307385,0.2270163,1.29396,0.7452295,272.6007,248.1406,95.9816
6,0.4666667,-1.3587,1.150765,-1.65595,-1.073943,3.16747,-2.653184,-2.440629,1.809273,1.26136,-1.076198,3.308826,1.936607,-0.160525,-0.4691314,0.7692458,-0.3807867,3.684442,-0.3586151,0.0350323,-0.1866057,-0.1800976,-0.8401453,1.604719,-0.0810051,0.2317395,1.308913,0.747815,273.5182,223.3644,121.1206
6,0.4777778,-1.489722,1.227586,-1.650819,-1.065998,3.140999,-2.619667,-2.415731,1.812476,1.313371,-1.063428,3.282875,1.975087,-0.1962167,-0.4767919,0.8323936,-0.3681767,3.682086,-0.3526616,0.03492936,-0.1853074,-0.2163125,-0.843585,1.601707,-0.07937791,0.236015,1.323248,0.7501996,274.9656,212.2243,132.8768
6,0.4888889,-1.599467,1.296913,-1.64446,-1.059188,3.113939,-2.585274,-2.366421,1.808284,1.34922,-1.051621,3.256652,2.012732,-0.2279083,-0.5013965,0.8687784,-0.3556092,3.6754,-0.34271,0.02207625,-0.1775477,-0.2524397,-0.8472144,1.59894,-0.07742022,0.2407046,1.338284,0.7526324,276.5668,207.694,138.1153
6,0.5,-1.65915,1.323655,-1.636435,-1.052607,3.087462,-2.551781,-2.325817,1.800872,1.363818,-1.040703,3.230138,2.0507,-0.2783802,-0.5314923,0.9511262,-0.3403328,3.669561,-0.3322823,0.006147683,-0.1634984,-0.2672177,-0.8505801,1.596755,-0.07552565,0.2448532,1.352454,0.7550536,278.1564,204.4014,142.1248
