loc,t,aDotS,bDotS,gDotS,aS,bS,gS,aDotE,bDotE,gDotE,aE,bE,gE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
0,0,-1.117971,0.02777759,-0.3137133,-1.316936,3.422251,-2.99748,-0.1102162,0.3629404,0.0344225,-1.377839,3.5419,1.362772,-0.4644189,0.05119902,0.1267262,-0.4896616,3.534267,-0.2722185,-0.04956508,0.139035,0.09075284,-0.8955918,1.597684,-0.09755186,0.1931048,1.097654,0.6677219,292.9847,332.4055,15.36274
0,0.01111111,-1.058407,-0.02855232,-0.293894,-1.313957,3.424299,-2.988217,-0.1041483,0.3565531,-0.01142617,-1.374586,3.544509,1.363136,-0.4989692,0.1283159,0.05710421,-0.492444,3.541494,-0.2718131,-0.05372866,0.1517917,0.09831031,-0.8944439,1.600589,-0.09862191,0.1917699,1.098181,0.6714503,292.1596,333.7576,13.34482
0,0.02222222,-1.017,-0.07412145,-0.2593087,-1.31191,3.426533,-2.978959,-0.0829771,0.3331603,-0.03608498,-1.372133,3.54642,1.362877,-0.5186407,0.2288958,-0.0221258,-0.4970849,3.552307,-0.2750452,-0.07580823,0.1890572,0.1210008,-0.8926362,1.605388,-0.09994844,0.1901805,1.098489,0.6750235,291.1859,335.6959,10.89178
0,0.03333334,-0.9863045,-0.1099698,-0.2067271,-1.311001,3.428946,-2.969806,-0.0544349,0.2916695,-0.07784163,-1.371098,3.549105,1.361796,-0.5188373,0.2887339,-0.05804873,-0.5002977,3.561857,-0.2777547,-0.08746718,0.1932751,0.1370391,-0.8907896,1.608443,-0.1004875,0.1889358,1.098777,0.6782666,290.465,337.0566,9.163006
0,0.04444445,-0.9672678,-0.1235892,-0.1724538,-1.310073,3.430576,-2.959946,-0.02800534,0.2267358,-0.124907,-1.371514,3.552205,1.360462,-0.4985117,0.3611669,-0.06639616,-0.5030147,3.573809,-0.2837665,-0.08959461,0.1911128,0.1434212,-0.8892007,1.611226,-0.1011988,0.1879302,1.098863,0.68142,290.2333,336.9767,8.986208
0,0.05555556,-0.9387143,-0.1242639,-0.1169381,-1.310474,3.432087,-2.95092,-0.02066777,0.2043806,-0.1473303,-1.370423,3.554866,1.35995,-0.4705747,0.3823097,-0.03988974,-0.5037689,3.584857,-0.2884851,-0.0950284,0.1751974,0.1390619,-0.8879032,1.613095,-0.1011647,0.186908,1.09918,0.6845769,290.2951,336.1315,9.701303
0,0.06666667,-0.9132676,-0.1261609,-0.08486995,-1.310297,3.433514,-2.942008,-0.01008718,0.1948079,-0.1601868,-1.369016,3.557295,1.359207,-0.453229,0.3554496,0.0003130026,-0.5027905,3.591276,-0.2897655,-0.09946956,0.1540535,0.1197482,-0.8873488,1.614418,-0.1007492,0.1860838,1.099441,0.6875485,290.9563,333.4413,12.63456
0,0.07777778,-0.8920242,-0.1303312,-0.06876808,-1.309861,3.435181,-2.933198,0.01110721,0.1831329,-0.178455,-1.367992,3.560275,1.357747,-0.4455111,0.3520917,0.03326233,-0.5025028,3.600474,-0.2926356,-0.1090226,0.1605332,0.1155551,-0.8865227,1.616673,-0.1008686,0.1851818,1.099698,0.6905357,291.4559,330.9124,15.37326
0,0.08888889,-0.8495136,-0.128013,-0.04198909,-1.310084,3.436642,-2.925653,0.03889079,0.1789251,-0.1690812,-1.366622,3.562225,1.355944,-0.4293177,0.3508736,0.05761649,-0.5021342,3.608838,-0.295715,-0.1026602,0.1584148,0.1080534,-0.8861237,1.618828,-0.1014116,0.1843196,1.099553,0.6931871,291.7959,328.1666,18.3101
0,0.1,-0.8101528,-0.09807476,-0.02607971,-1.310303,3.436751,-2.918066,0.09347585,0.1566741,-0.1417871,-1.365802,3.563068,1.352948,-0.4262947,0.3211245,0.04787247,-0.5028331,3.615634,-0.2964256,-0.08680896,0.1413443,0.09830505,-0.8854765,1.620328,-0.101929,0.1838199,1.099415,0.6957548,291.7965,326.4193,19.98993
0,0.1111111,-0.7739691,-0.05538336,-0.01453784,-1.310503,3.435889,-2.910418,0.1311051,0.1109585,-0.1111506,-1.365964,3.562996,1.350064,-0.4307649,0.2583395,0.03801809,-0.5030381,3.617465,-0.2931347,-0.06249662,0.1135565,0.09057592,-0.8850776,1.620984,-0.10254,0.1831172,1.098856,0.6982217,291.6605,325.4259,20.75094
0,0.1222222,-0.7313868,-0.04469637,-0.006984591,-1.310697,3.436194,-2.903813,0.1977535,0.03973141,-0.05304612,-1.367711,3.561099,1.345817,-0.4169775,0.1794258,0.04815277,-0.5021182,3.617021,-0.288712,-0.05505636,0.1070746,0.09690238,-0.8838952,1.622392,-0.1032342,0.1821486,1.097926,0.7004228,291.5097,325.2776,20.54164
0,0.1333333,-0.6888558,0.03962645,0.01813097,-1.312585,3.433044,-2.896818,0.2419181,-0.01127898,-0.003284127,-1.368628,3.558965,1.342041,-0.3915282,0.1101254,0.05077811,-0.5013028,3.615809,-0.2841388,-0.05932786,0.1049629,0.09796367,-0.8828821,1.62392,-0.1033951,0.1815593,1.097117,0.7027005,291.4397,325.2073,20.30789
0,0.1444445,-0.6516445,0.1015441,0.039131,-1.314523,3.430325,-2.889966,0.2635239,-0.04106079,0.02745187,-1.369748,3.557366,1.338771,-0.3472011,0.003612697,0.02747659,-0.5009353,3.608379,-0.2754047,-0.06468999,0.09967326,0.09792895,-0.8821157,1.625272,-0.1032593,0.1811307,1.096027,0.7043638,291.3504,326.2731,18.9646
0,0.1555556,-0.5717798,0.1047907,0.04793142,-1.315597,3.429205,-2.886094,0.2529562,-0.06983581,0.03073739,-1.371145,3.556602,1.33653,-0.3529956,-0.08249632,-0.005924236,-0.5011233,3.600482,-0.2644777,-0.05839838,0.09125631,0.07761314,-0.8820773,1.626175,-0.1034814,0.1809477,1.095173,0.7056113,291.3663,328.0089,17.16439
0,0.1666667,-0.4503527,0.0525636,0.04986005,-1.316051,3.430805,-2.885468,0.1963791,-0.08594424,0.01093008,-1.372773,3.556747,1.336349,-0.3670298,-0.1015608,-0.0229377,-0.501412,3.596826,-0.2567532,-0.06252083,0.1169286,0.06713793,-0.8821551,1.629191,-0.1046066,0.1808482,1.094814,0.7063584,291.6169,329.5414,15.91626
0,0.1777778,-0.3587697,0.01105696,0.05796812,-1.316536,3.432486,-2.885054,0.1332805,-0.07542688,-0.01842263,-1.373421,3.557881,1.336947,-0.3557767,-0.06932485,-0.08360405,-0.5044134,3.596157,-0.2527223,-0.06768514,0.1436051,0.06520181,-0.8818946,1.632459,-0.1058085,0.1807747,1.094547,0.7070756,291.8663,330.8428,14.90312
0,0.1888889,-0.2192717,-0.02296193,0.07261319,-1.317669,3.434377,-2.887758,0.02969999,-0.05221618,-0.04427707,-1.373432,3.55939,1.340122,-0.3052551,0.01516172,-0.1731216,-0.50977,3.599242,-0.2538033,-0.07492651,0.1744776,0.07502365,-0.8810749,1.636598,-0.1073528,0.1809818,1.094786,0.7066697,291.9991,332.7661,13.51856
0,0.2,-0.07869215,-0.0367724,0.0828464,-1.318839,3.435693,-2.891792,-0.05772066,-0.05453291,-0.05320336,-1.374211,3.560062,1.343738,-0.2882779,0.04182759,-0.1869891,-0.5125584,3.6006,-0.2523667,-0.08217208,0.2042633,0.08909532,-0.8800357,1.641338,-0.1090583,0.1809683,1.094706,0.7071398,292.0244,334.1015,12.39692
0,0.2111111,-0.04564981,-0.002709631,0.07952268,-1.319871,3.434635,-2.891978,-0.04790872,-0.1237604,-0.04368524,-1.378011,3.559325,1.343925,-0.1804325,0.1619748,-0.1873519,-0.5157195,3.60997,-0.2619557,-0.1022114,0.2352525,0.09362291,-0.8792346,1.646331,-0.1104056,0.181683,1.095361,0.7064452,291.4776,336.4638,10.10544
0,0.2222222,-0.001023047,0.09659456,0.1130557,-1.323386,3.431025,-2.892461,-0.02814767,-0.1972248,0.01264418,-1.382273,3.556028,1.343851,-0.06803717,0.2819641,-0.1557892,-0.5183763,3.622806,-0.2760574,-0.1321514,0.2216689,0.08295408,-0.878808,1.649116,-0.1096908,0.1825139,1.095611,0.7064843,291.0607,338.3266,8.191351
0,0.2333333,0.04689541,0.1893282,0.1210749,-1.326223,3.426248,-2.893188,-0.07529002,-0.2452544,0.104626,-1.385353,3.550973,1.347177,0.00391455,0.3412212,-0.1049944,-0.519513,3.633878,-0.2879913,-0.1365387,0.1906183,0.1093827,-0.87689,1.650782,-0.1090226,0.1834852,1.096104,0.7061247,290.3505,339.7084,6.52259
0,0.2444444,0.2779793,0.2885489,0.1467917,-1.330395,3.42067,-2.902982,-0.1947541,-0.226299,0.2323077,-1.385222,3.543823,1.354658,0.09722201,0.3534657,-0.03651078,-0.5189393,3.642861,-0.2997862,-0.1324456,0.1498759,0.1431839,-0.8740851,1.651651,-0.1081752,0.1847726,1.096804,0.7059482,289.9396,339.5592,6.390097
0,0.2555556,0.3346637,0.3871796,0.08875487,-1.331347,3.413099,-2.906667,-0.2111743,-0.2934399,0.2963607,-1.389522,3.537325,1.358613,0.1028476,0.3042292,0.007942095,-0.518053,3.646913,-0.3046832,-0.1294185,0.1145806,0.1599729,-0.8717917,1.652011,-0.1071888,0.1864122,1.097996,0.7060713,289.9309,338.1447,7.647779
0,0.2666667,0.379616,0.4475028,0.03628346,-1.331754,3.406186,-2.91043,-0.166604,-0.2965242,0.4132201,-1.391229,3.528205,1.360147,0.0564902,0.26884,0.07422453,-0.5159811,3.652038,-0.3081381,-0.1072306,0.07596841,0.1777506,-0.8692941,1.651837,-0.1068207,0.1883783,1.099329,0.7064064,289.9048,336.9225,8.732481
0,0.2777778,0.3522989,0.5000386,-0.06328301,-1.329657,3.398125,-2.911497,-0.1908674,-0.2273239,0.4655936,-1.390042,3.521442,1.364526,0.09596561,0.2644716,0.08024913,-0.5159129,3.658447,-0.31622,-0.08601386,0.05658047,0.1892794,-0.8667636,1.652075,-0.1068135,0.1906227,1.100434,0.7069792,289.4482,336.3645,9.124976
0,0.2888889,0.2962688,0.5236887,-0.1787196,-1.325868,3.390283,-2.911124,-0.2174128,-0.1325644,0.5041326,-1.386781,3.514876,1.369143,0.1543862,0.2495157,0.06368406,-0.5164642,3.663024,-0.323903,-0.05629553,0.02962838,0.2081884,-0.8639182,1.651754,-0.1071728,0.1931144,1.102284,0.7075451,288.9799,336.0719,9.382565
0,0.3,0.2286054,0.5003183,-0.3151624,-1.319666,3.383617,-2.910093,-0.2909818,0.06652665,0.5504874,-1.377457,3.508591,1.376028,0.2151018,0.2024676,0.07356741,-0.5156679,3.665181,-0.3301425,-0.02334775,0.01555961,0.2111988,-0.8615054,1.651857,-0.1081398,0.1955699,1.104237,0.7083958,288.46,335.9361,9.80971
0,0.3111111,0.1767237,0.4677221,-0.4014028,-1.313836,3.377872,-2.909015,-0.319975,0.1548735,0.5464586,-1.372121,3.503345,1.381703,0.2182853,0.11395,0.0922741,-0.51367,3.663359,-0.3310347,-0.0009418391,0.02292174,0.2058672,-0.8596252,1.65327,-0.1096274,0.199471,1.107319,0.7099833,288.0749,335.6361,10.70387
0,0.3222222,0.1142835,0.3976639,-0.5129813,-1.305397,3.373419,-2.907084,-0.3863503,0.2921511,0.5427043,-1.363418,3.498745,1.389388,0.2021917,-0.007541999,0.1077965,-0.5108353,3.656875,-0.3270314,0.01180291,0.01754182,0.2026025,-0.8574809,1.653604,-0.1105129,0.202784,1.11012,0.7110738,287.7495,335.2283,11.68056
0,0.3333333,0.04542971,0.3382959,-0.6182769,-1.295951,3.369115,-2.904283,-0.4685555,0.4389872,0.5593179,-1.352631,3.493485,1.398572,0.1946571,-0.06827329,0.1128856,-0.5087543,3.652692,-0.3253254,0.01473354,-0.001238982,0.1438665,-0.8578489,1.652685,-0.1101563,0.207985,1.114645,0.7137843,287.3422,334.8163,13.09573
0,0.3444445,-0.01293227,0.3421254,-0.6781833,-1.287796,3.362669,-2.900548,-0.522653,0.5326202,0.6161866,-1.342586,3.486177,1.407699,0.1751878,-0.1448653,0.09776618,-0.5068816,3.645034,-0.3199165,0.01253397,-0.002116562,0.119366,-0.8572923,1.652839,-0.1102732,0.2111989,1.117938,0.7156945,286.8295,334.7623,13.7309
0,0.3555556,-0.1021478,0.409782,-0.7493347,-1.279081,3.353057,-2.893741,-0.5445551,0.5549496,0.6845313,-1.334129,3.477203,1.416556,0.1155994,-0.1930336,0.1254956,-0.5044901,3.639922,-0.3157992,-0.0004610317,0.0007043304,0.03206389,-0.8599171,1.652614,-0.1096306,0.21661,1.122711,0.7189062,286.1711,335.1021,13.99623
0,0.3666667,-0.209535,0.5479026,-0.8018981,-1.271668,3.339608,-2.88431,-0.5745434,0.5602012,0.8062406,-1.326157,3.464569,1.426882,0.06825109,-0.2026086,0.1857831,-0.4989906,3.637158,-0.311641,-0.01226961,0.003202608,-0.009437063,-0.8612823,1.652748,-0.1092652,0.2215208,1.127382,0.7220615,285.5007,335.224,14.49228
0,0.3777778,-0.3169191,0.6860346,-0.8544509,-1.264053,3.324422,-2.872953,-0.6332605,0.5856328,0.9356087,-1.316958,3.450715,1.439142,0.01443318,-0.1905861,0.3621016,-0.4889148,3.640017,-0.3123938,-0.03261206,-0.005062081,-0.02862171,-0.8620908,1.65212,-0.107849,0.2270198,1.132366,0.7254636,284.8602,335.2264,15.18258
0,0.3888889,-0.4232531,0.8135052,-0.9047995,-1.256307,3.307992,-2.86,-0.7037262,0.6099916,1.062916,-1.307348,3.435114,1.453328,-0.001979738,-0.1674443,0.4284079,-0.4823134,3.642023,-0.3137598,-0.04961394,-0.00507715,-0.01153345,-0.8616125,1.652045,-0.1066844,0.2326006,1.137817,0.7293052,284.1264,335.7232,15.47621
0,0.4,-0.5189571,0.9176103,-0.9474746,-1.248662,3.290767,-2.846033,-0.7647408,0.623703,1.168858,-1.298175,3.418915,1.468196,-0.03769755,-0.1569939,0.483109,-0.4751804,3.64343,-0.3134541,-0.05580151,0.02365529,-0.001734348,-0.8615928,1.6536,-0.1069376,0.2381922,1.143512,0.733411,283.3145,336.9949,15.00295
0,0.4111111,-0.6126101,1.000517,-0.9718761,-1.241628,3.273493,-2.830917,-0.8130583,0.6246525,1.260843,-1.289718,3.402008,1.483435,-0.0973182,-0.1547553,0.4868376,-0.469526,3.643641,-0.3106564,-0.0587757,0.05339936,0.013394,-0.8611502,1.655717,-0.1075347,0.2448541,1.149791,0.7378594,282.4449,338.8229,14.09717
0,0.4222222,-0.6775616,1.049473,-0.9799376,-1.235139,3.256497,-2.81585,-0.8414537,0.6256586,1.308997,-1.281429,3.385816,1.498244,-0.1529453,-0.1609249,0.4627879,-0.4647978,3.64189,-0.3056054,-0.06302126,0.05772262,0.009172569,-0.8613249,1.656846,-0.1074362,0.251149,1.155861,0.7421378,281.555,340.5767,13.41014
