loc,t,aDotS,bDotS,gDotS,aS,bS,gS,aDotE,bDotE,gDotE,aE,bE,gE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
5,0,-1.588029,-0.02750854,-0.2885955,-1.334939,3.467393,-3.005818,-0.3392398,0.382123,-0.06771465,-1.389266,3.580904,1.467582,-0.6307003,0.1943872,0.151344,-0.4929921,3.53554,-0.2921504,-0.112907,0.1759269,0.1720999,-0.8454524,1.560387,-0.08488107,0.1699374,1.126861,0.6640334,279.0441,353.8622,355.2309
5,0.01111111,-1.610553,-0.06860356,-0.2487799,-1.333253,3.469554,-2.987931,-0.2180347,0.3597486,-0.1078493,-1.386187,3.583712,1.465775,-0.652186,0.190285,0.1366447,-0.4925186,3.540196,-0.2883045,-0.1183002,0.1696009,0.1667622,-0.8439164,1.562792,-0.0849788,0.1693701,1.126575,0.6697551,279.4915,351.099,359.1414
5,0.02222222,-1.618165,-0.0882973,-0.210248,-1.331833,3.47078,-2.970005,-0.06474684,0.2958426,-0.1279459,-1.385094,3.585942,1.461523,-0.6430448,0.162681,0.10659,-0.4925857,3.542138,-0.2832133,-0.1310996,0.1664674,0.167879,-0.8419238,1.564872,-0.08455643,0.1685266,1.126,0.6753967,279.8791,350.5583,0.5195866
5,0.03333334,-1.61509,-0.09652475,-0.1749423,-1.331045,3.471977,-2.95231,0.04602771,0.2468497,-0.1318041,-1.38414,3.587725,1.457011,-0.6409538,0.1360101,0.1128323,-0.491448,3.544259,-0.2782058,-0.1554404,0.1793514,0.1861344,-0.8393799,1.568444,-0.08432074,0.1677724,1.12523,0.6810561,280.1631,350.5486,1.198535
5,0.04444445,-1.54704,-0.04591589,-0.1241419,-1.331669,3.470809,-2.937337,0.2038618,0.1712357,-0.106109,-1.384701,3.587821,1.449665,-0.6599809,0.1029489,0.1395251,-0.4890618,3.545664,-0.2715378,-0.1807883,0.2072074,0.188486,-0.837447,1.572671,-0.08431701,0.1668813,1.123808,0.6866704,280.3354,352.9017,359.0328
5,0.05555556,-1.473568,-0.01382168,-0.1082832,-1.331146,3.469717,-2.92292,0.2786251,0.1105277,-0.07565624,-1.385592,3.587506,1.44391,-0.6981038,0.09234685,0.1643998,-0.4866139,3.548742,-0.2652221,-0.2092156,0.2500061,0.1909248,-0.8355215,1.578259,-0.08487681,0.1655475,1.122574,0.6922409,280.5382,356.4743,355.3515
5,0.06666667,-1.301124,-0.02093375,-0.06821966,-1.331669,3.470254,-2.914206,0.2501434,0.04235367,-0.03072529,-1.387225,3.586054,1.442589,-0.7247273,0.1340802,0.1488996,-0.4862112,3.555253,-0.2619701,-0.239711,0.3013631,0.1934048,-0.8336994,1.585343,-0.08590931,0.1639399,1.121393,0.6970948,281.129,2.12919,349.4601
5,0.07777778,-1.128631,-0.01431025,-0.03896821,-1.332051,3.470154,-2.907478,0.139286,0.04340353,-0.04177598,-1.386622,3.58721,1.444514,-0.7409096,0.2398843,0.08885049,-0.4885015,3.566986,-0.2636077,-0.2765558,0.3548551,0.2023049,-0.8316998,1.592927,-0.08686752,0.1627498,1.120919,0.70187,282.1024,8.330523,343.0804
5,0.08888889,-1.037061,0.006084919,-0.02078831,-1.33243,3.469418,-2.898916,0.03269522,0.02634607,-0.05177823,-1.386963,3.588085,1.447343,-0.7611174,0.3434769,0.05118652,-0.4910826,3.581316,-0.2671321,-0.3187345,0.4008678,0.22717,-0.8289046,1.601332,-0.08762812,0.1608507,1.120452,0.7059316,283.3188,13.17737,338.1636
5,0.1,-0.9434502,0.05452991,0.02904502,-1.334983,3.467559,-2.891299,-0.01841132,-0.009883557,-0.04933293,-1.388367,3.588465,1.448615,-0.7768854,0.5312974,-0.001024075,-0.49574,3.605546,-0.2787616,-0.348221,0.4318322,0.2551102,-0.8257312,1.60904,-0.08827473,0.1589456,1.120273,0.7101202,284.3057,14.67871,336.8519
5,0.1111111,-0.874388,0.07752919,0.08866999,-1.338219,3.466719,-2.883405,-0.07384531,-0.07167735,-0.05644105,-1.391326,3.588949,1.451223,-0.7487058,0.6473025,-0.002936564,-0.4991083,3.628097,-0.2912513,-0.376563,0.4734538,0.2852357,-0.8221317,1.618662,-0.08965772,0.1571267,1.120494,0.7139003,285.0381,14.72951,336.9086
5,0.1222222,-0.7829441,0.0493132,0.1425534,-1.34121,3.468137,-2.877533,-0.1102178,-0.1036473,-0.082852,-1.393756,3.590627,1.453003,-0.6473544,0.7616155,0.06251678,-0.4998887,3.653891,-0.3104037,-0.4051728,0.4917342,0.2896952,-0.8192176,1.626725,-0.08984653,0.1549047,1.12135,0.7174751,285.2103,13.13583,338.4798
5,0.1333333,-0.6605761,-0.007920265,0.1755609,-1.343685,3.470839,-2.874897,-0.1723052,-0.136687,-0.132538,-1.39682,3.593579,1.456577,-0.5224617,0.7925479,0.16996,-0.497724,3.677244,-0.3296943,-0.4403544,0.4909543,0.2834151,-0.8169316,1.634098,-0.0890324,0.1527756,1.122417,0.7208385,285.1877,12.58734,338.9564
5,0.1444445,-0.5296406,-0.09519771,0.1897596,-1.345059,3.475291,-2.874043,-0.2738509,-0.114343,-0.190529,-1.39782,3.597823,1.461997,-0.5116384,0.7305278,0.2111061,-0.4960185,3.690941,-0.3361865,-0.4745504,0.4741391,0.2898437,-0.8139206,1.641036,-0.08738231,0.1509656,1.124999,0.723967,284.313,13.03137,338.3942
