loc,t,aDotS,bDotS,gDotS,aS,bS,gS,aDotE,bDotE,gDotE,aE,bE,gE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
5,0,-1.366024,-0.07446776,-0.08831695,-1.355116,3.418985,-2.967095,-0.05840912,0.127318,-0.1310353,-1.408795,3.529545,1.492531,-0.5595762,0.4648072,0.1209519,-0.5091341,3.524592,-0.3017641,-0.1641664,0.1877538,0.1423682,-0.8373479,1.528017,-0.08162749,0.1749537,1.134778,0.6621807,276.5805,19.09399,328.7725
5,0.01111111,-1.400143,-0.03593284,-0.07609266,-1.3548,3.417804,-2.949649,0.04701043,0.1379663,-0.1391078,-1.407124,3.531504,1.488261,-0.5349992,0.5570835,0.1882182,-0.5078754,3.546663,-0.3159902,-0.139658,0.187572,0.1422892,-0.8359332,1.531057,-0.08304881,0.1744289,1.134684,0.6668884,276.2771,12.50255,336.0223
5,0.02222222,-1.433153,-0.08509104,-0.08945268,-1.352976,3.420252,-2.93313,0.112827,0.1720543,-0.1799786,-1.404168,3.535364,1.48455,-0.5488107,0.4307662,0.3380322,-0.4992458,3.553809,-0.3157218,-0.1325692,0.1482153,0.1175688,-0.8355966,1.531388,-0.08207703,0.1741125,1.135028,0.6714385,276.1233,1.464736,347.9588
5,0.03333334,-1.435264,-0.1385507,-0.1058648,-1.350556,3.42328,-2.91777,0.2051973,0.2104003,-0.2337836,-1.400906,3.540202,1.478237,-0.5700709,0.2558225,0.4109842,-0.4912195,3.551349,-0.3063858,-0.13158,0.1407815,0.1111378,-0.8347045,1.533222,-0.08189274,0.1738571,1.134765,0.6757269,276.4338,343.8242,6.821652
5,0.04444445,-1.405496,-0.2099092,-0.1016933,-1.348578,3.428123,-2.90425,0.2913528,0.2167891,-0.2577305,-1.398758,3.544201,1.471696,-0.6061876,-0.01789737,0.430384,-0.4823624,3.531509,-0.2806293,-0.1462843,0.1761164,0.09643942,-0.8343897,1.537706,-0.08266239,0.1729507,1.134379,0.6796345,276.7741,331.9144,19.62776
5,0.05555556,-1.325595,-0.272979,-0.1145052,-1.345848,3.432915,-2.893417,0.3722451,0.205067,-0.2699208,-1.397316,3.547775,1.464403,-0.6278315,-0.1918161,0.2742829,-0.4822005,3.512156,-0.2558038,-0.1768595,0.2221923,0.08823749,-0.8340451,1.543182,-0.08337958,0.1721539,1.133782,0.6836116,276.77,326.2831,25.74523
5,0.06666667,-1.198892,-0.2215502,-0.08273205,-1.345767,3.433627,-2.884419,0.406455,0.1422133,-0.2488275,-1.397956,3.550132,1.45854,-0.6184449,-0.1849367,0.1570137,-0.4841643,3.507159,-0.2447493,-0.208539,0.256483,0.09702625,-0.8329995,1.548823,-0.0837391,0.1713959,1.133288,0.6876265,276.4735,325.1707,27.08352
5,0.07777778,-1.087161,-0.1848892,-0.04016089,-1.346689,3.434432,-2.876206,0.3949568,0.07510042,-0.2104087,-1.399451,3.551021,1.454538,-0.5865731,-0.08642399,0.01434952,-0.4894624,3.509588,-0.2415122,-0.2264116,0.2788886,0.1184976,-0.8313339,1.554141,-0.08432287,0.1701666,1.132439,0.6912221,275.7851,334.1758,17.76529
5,0.08888889,-0.907252,-0.09807737,0.01267964,-1.349108,3.432848,-2.871957,0.3388402,-0.00160037,-0.1514938,-1.402072,3.550483,1.452793,-0.5603801,0.05770421,-0.08117437,-0.4955759,3.521394,-0.2467613,-0.2475322,0.2949188,0.1399481,-0.8294554,1.559387,-0.08443499,0.1691303,1.131805,0.6948309,275.7284,347.0939,4.490059
5,0.1,-0.7571386,-0.02738,0.05390409,-1.35176,3.431171,-2.868178,0.2496131,-0.05699164,-0.1083694,-1.404268,3.550312,1.452805,-0.569346,0.2559873,-0.1014835,-0.4995883,3.539613,-0.2562571,-0.2836801,0.3004688,0.1507438,-0.8277888,1.564374,-0.08353617,0.1678912,1.130983,0.6981979,276.2568,356.255,355.0822
5,0.1111111,-0.6858188,-0.005872756,0.07413197,-1.35338,3.430889,-2.862915,0.1538425,-0.07403147,-0.08970135,-1.405685,3.550526,1.45414,-0.5831487,0.3793886,-0.04963695,-0.5004181,3.557007,-0.2648602,-0.306973,0.3155698,0.1572983,-0.826103,1.570876,-0.08398411,0.1667816,1.130521,0.7013984,276.9251,1.660914,349.5134
5,0.1222222,-0.5825571,-0.02171017,0.09279606,-1.354844,3.432289,-2.859859,0.09841108,-0.06231102,-0.09684365,-1.406046,3.55205,1.454314,-0.5998518,0.501182,0.1290222,-0.4955259,3.581428,-0.2786567,-0.3429069,0.352037,0.1618536,-0.8245381,1.57807,-0.08389543,0.1659644,1.130486,0.7043074,277.9115,2.825393,348.254
