loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
4,0,0.05863854,-0.3977912,0.2369719,-1.416498,-4.704871,-3.045651,0.3247704,1.200598,0.4653363,-1.671351,-0.06534249,-0.3071426,0.2881592,-0.03281085,-0.8110678,-3.499022,-0.5781813,0.2809213,1.39839,0.3614185,-0.1854945,0.3015916,0.110345,-0.8153347,0.65322,-0.2754406,0.4247417,1.513986,0.2429619,0.03938434,1.148274,0.3973105,283.6996,241.5388,20.93977,False
4,0.01111111,0.06927022,-0.3807393,0.2337109,-1.418797,-4.700867,-3.047525,0.3243847,1.1999,0.4637911,-1.671653,-0.02718931,-0.2773806,0.2733608,-0.04582776,-0.8131483,-3.496611,-0.5777259,0.2806097,1.397781,0.3602228,-0.170621,0.3133249,0.1049239,-0.815527,0.6590941,-0.2780881,0.4246764,1.5139,0.2422271,0.03944101,1.147559,0.3933416,282.8197,256.8539,4.019692,False
4,0.02222222,0.08414081,-0.3498759,0.2250082,-1.420687,-4.698003,-3.049461,0.3242605,1.199244,0.4625013,-1.67176,-0.009678368,-0.2391324,0.2575325,-0.06637891,-0.8156607,-3.495224,-0.5775675,0.2802056,1.397162,0.3591437,-0.1470781,0.3346042,0.1175557,-0.8150541,0.6658956,-0.2821246,0.4243065,1.513829,0.2417271,0.03979596,1.145912,0.3872101,282.9299,258.9017,0.1815471,False
4,0.03333334,0.09268825,-0.3382203,0.2143162,-1.422393,-4.694488,-3.051342,0.3239576,1.198639,0.4610395,-1.671622,0.01262358,-0.223284,0.2459217,-0.08888729,-0.8185359,-3.493766,-0.5765765,0.279751,1.396482,0.3579369,-0.1159679,0.3452071,0.1450257,-0.8136064,0.6726207,-0.2866017,0.4239148,1.5137,0.2411888,0.04027137,1.143808,0.379977,283.4241,256.8504,0.2121514,False
4,0.04444445,0.1098147,-0.3213251,0.1908312,-1.423241,-4.691548,-3.05374,0.3237266,1.197989,0.4599221,-1.671718,-0.009030631,-0.2107743,0.2567004,-0.1230372,-0.822758,-3.491822,-0.5760458,0.279148,1.395746,0.3568592,-0.07943317,0.3451323,0.1852201,-0.8111264,0.6791784,-0.291696,0.4233991,1.513635,0.2407169,0.04076883,1.141526,0.3726368,283.9715,255.1051,359.9017,False
4,0.05555556,0.1226922,-0.3065941,0.1652183,-1.423818,-4.688584,-3.055962,0.3235274,1.197345,0.4587786,-1.671461,0.02356269,-0.2110891,0.2919189,-0.1517206,-0.8276737,-3.488509,-0.5757579,0.278491,1.394946,0.3557703,-0.05585068,0.3344399,0.2041814,-0.8092985,0.684517,-0.2956466,0.4229757,1.513594,0.2402332,0.04129639,1.139291,0.3660743,284.4912,253.8954,359.2791,False
4,0.06666667,0.1409126,-0.2844322,0.1342361,-1.423848,-4.686338,-3.058609,0.3234116,1.196666,0.4578505,-1.671913,-0.04164778,-0.2208283,0.3366546,-0.1558059,-0.832256,-3.483446,-0.5763493,0.2778987,1.39407,0.3546808,-0.02049869,0.3173451,0.2294434,-0.8066454,0.6896127,-0.3004834,0.422233,1.513572,0.2398698,0.04170996,1.137281,0.3608315,284.9353,253.1152,358.7112,False
4,0.07777778,0.1559189,-0.2654419,0.1064799,-1.42396,-4.684157,-3.061147,0.3231385,1.196119,0.4568324,-1.671656,0.02379798,-0.2198071,0.3547578,-0.1525802,-0.8360643,-3.479329,-0.5764984,0.2771765,1.393198,0.3535798,-0.006459981,0.3279563,0.2538511,-0.8042608,0.6967102,-0.3057826,0.4214251,1.51346,0.2395084,0.04203548,1.13557,0.3572243,285.236,252.5959,358.4063,False
4,0.08888889,0.17305,-0.2390002,0.07865686,-1.423758,-4.682373,-3.06409,0.3228714,1.195615,0.455919,-1.672006,-0.03237079,-0.2145782,0.3803591,-0.1568236,-0.840695,-3.474593,-0.5774961,0.2763622,1.392184,0.3525431,0.008574039,0.3492345,0.2686842,-0.8022528,0.7046666,-0.3119446,0.4205633,1.513351,0.2392533,0.04226923,1.134163,0.3552648,285.4013,252.5096,358.2296,False
4,0.1,0.1923259,-0.224248,0.05307163,-1.423221,-4.680468,-3.067288,0.3226171,1.194954,0.4551599,-1.671798,0.01922733,-0.2095037,0.4049288,-0.1813044,-0.8462167,-3.470664,-0.5778702,0.2755489,1.391282,0.3516104,0.03631458,0.372657,0.2738324,-0.8007593,0.712882,-0.3191034,0.4196165,1.513224,0.2390366,0.04239922,1.133001,0.3547585,285.4587,252.8172,358.1441,False
4,0.1111111,0.2009422,-0.2180041,0.03284294,-1.422908,-4.678196,-3.070141,0.3222326,1.194223,0.454474,-1.672075,-0.02561562,-0.2012983,0.4337942,-0.2132574,-0.8525929,-3.466548,-0.578499,0.2747336,1.390214,0.3508537,0.0587343,0.3982152,0.2790267,-0.7993435,0.7216815,-0.326727,0.4185676,1.513165,0.2388597,0.04233021,1.132019,0.3552949,285.4838,253.541,358.0396,False
4,0.1222222,0.2181225,-0.1905849,-0.005647758,-1.421287,-4.677202,-3.07344,0.3220634,1.193443,0.4539304,-1.672172,-0.008808418,-0.1974407,0.4445851,-0.2654622,-0.859793,-3.464075,-0.5780511,0.2737924,1.389086,0.3500135,0.0938651,0.4077993,0.2755758,-0.7980636,0.7295356,-0.3346286,0.4174701,1.512939,0.2387571,0.0421428,1.131114,0.356405,285.4657,254.3085,358.0799,False
4,0.1333333,0.2181225,-0.1905849,-0.005647758,-1.421287,-4.677202,-3.07344,0.3220634,1.193443,0.4539304,-1.671612,0.05111623,-0.1974407,0.4445851,-0.2654622,-0.859793,-3.464075,-0.5780511,0.2737924,1.389086,0.3500135,0.0938651,0.4077993,0.2755758,-0.7980636,0.7295356,-0.3346286,0.4174701,1.512939,0.2387571,0.04192992,1.130138,0.3576343,285.3993,254.9943,358.1981,False
4,0.1444445,0.2182249,-0.1727135,-0.03348295,-1.420044,-4.675978,-3.076015,0.321766,1.192742,0.4533801,-1.668975,0.2406103,-0.1985927,0.447792,-0.2739713,-0.8653314,-3.460863,-0.5776785,0.2729292,1.388004,0.3492026,0.1226612,0.4013981,0.2806665,-0.7963006,0.7367618,-0.3421033,0.4163983,1.512724,0.2385983,0.04174395,1.129018,0.3586296,285.4603,255.6222,358.1301,False
4,0.1555556,0.2183125,-0.1654203,-0.05272147,-1.418685,-4.674476,-3.078662,0.3215529,1.191934,0.4528246,-1.671864,-0.2660832,-0.2007349,0.4605789,-0.2718028,-0.8709922,-3.456688,-0.578086,0.2720937,1.386713,0.3484321,0.1740485,0.3757656,0.3121765,-0.7929338,0.7432368,-0.3507144,0.415043,1.512531,0.2385719,0.04160186,1.127927,0.3593148,285.7176,256.0079,358.0449,False
4,0.1666667,0.2215615,-0.1602071,-0.066577,-1.417531,-4.67289,-3.081341,0.3212531,1.191056,0.4523203,-1.671419,0.04314317,-0.190115,0.4787089,-0.2686408,-0.8766119,-3.452128,-0.5792754,0.2712195,1.385401,0.3477795,0.1903569,0.3554497,0.3546254,-0.7889306,0.7500393,-0.3580649,0.4138113,1.512269,0.2384651,0.0415462,1.12679,0.3595561,285.7708,255.8943,358.4099,False
4,0.1777778,0.2290397,-0.1581021,-0.07186115,-1.416664,-4.671154,-3.084387,0.3209981,1.189942,0.4519382,-1.671254,0.01441298,-0.1816568,0.4915353,-0.2729423,-0.8826749,-3.447908,-0.5802264,0.2703746,1.384058,0.3471615,0.2108605,0.3575215,0.3885619,-0.785061,0.7583122,-0.3669617,0.4125544,1.512075,0.2384005,0.04152638,1.125502,0.3592712,285.7794,255.7315,358.6949,False
4,0.1888889,0.2300773,-0.1548756,-0.06868713,-1.415918,-4.669538,-3.087263,0.3208812,1.188903,0.4516745,-1.671183,0.006384111,-0.1647679,0.4937716,-0.2954455,-0.8894223,-3.444735,-0.5810291,0.2696735,1.382732,0.3465977,0.2514724,0.3585516,0.4052882,-0.7817938,0.7664021,-0.3770011,0.4113801,1.511793,0.2383044,0.04156736,1.124,0.3584595,285.8226,255.4721,358.8993,False
4,0.2,0.223563,-0.1419817,-0.05390695,-1.415965,-4.66842,-3.089662,0.3208068,1.187967,0.4513147,-1.67144,-0.02370066,-0.16271,0.4703721,-0.3125595,-0.895229,-3.442934,-0.5802088,0.2691396,1.38153,0.3460379,0.2840455,0.3522507,0.3485527,-0.7815504,0.7723371,-0.3855085,0.4106286,1.511492,0.2382567,0.04163899,1.122258,0.3572226,285.9266,255.1043,359.0188,False
4,0.2111111,0.2117284,-0.1153245,-0.04675017,-1.415638,-4.668022,-3.091723,0.320841,1.187078,0.4510059,-1.671234,0.01903864,-0.1550316,0.4299016,-0.2988616,-0.8997202,-3.441091,-0.5799388,0.2687422,1.380508,0.3454924,0.2728349,0.3449113,0.2793887,-0.7821022,0.7775797,-0.391836,0.4099641,1.51121,0.238121,0.04181063,1.120264,0.3557475,286.0807,254.6951,359.0276,False
4,0.2222222,0.1860071,-0.08759587,-0.03540564,-1.415751,-4.66805,-3.092796,0.3209742,1.186414,0.4505908,-1.670742,0.04477232,-0.1323816,0.3809077,-0.2767636,-0.9031301,-3.439815,-0.5798615,0.2684222,1.379621,0.344903,0.2532686,0.3364727,0.2315882,-0.7824889,0.7826703,-0.3974288,0.4092693,1.510906,0.2379122,0.04210732,1.118076,0.3542506,286.3482,254.3997,358.8663,False
