loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
3,0,0.05749741,-0.5786693,0.3885063,-1.506896,1.412806,-2.750787,0.3628746,1.203996,0.434654,-1.239848,-0.04154147,-0.4716186,0.3024228,0.2091505,-0.6597896,-3.694562,-0.5556462,0.3639734,1.413039,0.3409948,-0.3379681,0.4436423,0.03171766,-1.025723,0.4164666,-0.1211001,0.4972972,1.491744,0.189853,0.05652005,1.110198,0.4074805,291.1974,293.6017,334.12,False
3,0.01111111,0.05749741,-0.5786693,0.3885063,-1.506896,1.412806,-2.750787,0.3628746,1.203996,0.434654,-1.240264,-0.03767464,-0.4716186,0.3024228,0.2091505,-0.6597896,-3.694562,-0.5556462,0.3639734,1.413039,0.3409948,-0.3379681,0.4436423,0.03171766,-1.025723,0.4164666,-0.1211001,0.4972972,1.491744,0.189853,0.05483368,1.109964,0.4037958,290.5353,286.4034,340.9525,False
3,0.02222222,0.05860788,-0.558503,0.3745587,-1.509788,1.42692,-2.753222,0.3598537,1.20393,0.433512,-1.239218,0.0959093,-0.4450164,0.2790771,0.1961499,-0.6591654,-3.683368,-0.5552819,0.3617939,1.413408,0.3401258,-0.3313707,0.4180281,0.06254277,-1.024404,0.426911,-0.1192081,0.4968766,1.491747,0.1905317,0.05349655,1.109991,0.40013,290.0925,281.3708,345.4992,False
3,0.03333334,0.06395899,-0.555333,0.3692285,-1.51109,1.434038,-2.754669,0.3583872,1.204004,0.4329927,-1.240754,-0.1413495,-0.4249133,0.3036469,0.1853937,-0.6600048,-3.675996,-0.5570955,0.3607338,1.413601,0.3397255,-0.327081,0.399903,0.06887197,-1.023921,0.4314887,-0.1179921,0.4967862,1.491918,0.190799,0.05241646,1.109854,0.3964075,290.3698,282.9117,342.7024,False
3,0.04444445,0.06611614,-0.5564347,0.3617832,-1.512221,1.441225,-2.755905,0.3570166,1.204092,0.4324079,-1.240096,0.06151251,-0.4151844,0.3206838,0.2098535,-0.6595483,-3.667464,-0.5596012,0.3598764,1.413692,0.3393433,-0.3228002,0.3732611,0.07306582,-1.023329,0.4352569,-0.1165383,0.4966662,1.491885,0.1910937,0.05102423,1.109758,0.3929024,290.4344,281.4354,343.9944,False
3,0.05555556,0.06508979,-0.5628602,0.3564814,-1.513149,1.448901,-2.757216,0.3556771,1.204159,0.4314997,-1.240032,0.005100538,-0.3949116,0.3228564,0.2150402,-0.6593326,-3.660113,-0.561723,0.3589476,1.41388,0.3389788,-0.3239651,0.3604911,0.06132933,-1.023537,0.4393856,-0.1149335,0.4964717,1.491862,0.1914043,0.04970617,1.109768,0.3897041,290.3462,280.5483,344.6293,False
3,0.06666667,0.06403039,-0.5724484,0.3565255,-1.514304,1.456572,-2.758325,0.3542782,1.204193,0.4309878,-1.239786,0.02246646,-0.3789546,0.3101165,0.2085141,-0.6591159,-3.65435,-0.5625869,0.3578945,1.414018,0.3386462,-0.3230338,0.354125,0.04214078,-1.024191,0.4436102,-0.1136677,0.4963602,1.491848,0.1916909,0.04891983,1.109656,0.3868224,290.5242,279.2909,345.589,False
3,0.07777778,0.05874118,-0.5788836,0.3480154,-1.515109,1.463956,-2.75924,0.3530551,1.20411,0.4305804,-1.239786,-0.0001861448,-0.3524071,0.2878443,0.1880562,-0.6592618,-3.649916,-0.5631955,0.3569981,1.414155,0.3383007,-0.3038695,0.3413333,0.04091752,-1.024181,0.4474896,-0.1130464,0.4960961,1.491796,0.1918802,0.04862558,1.109692,0.3851291,290.5558,276.0565,349.1576,False
3,0.08888889,0.05133838,-0.5864269,0.3331241,-1.51558,1.471694,-2.759929,0.3516622,1.204133,0.43011,-1.239584,0.01848448,-0.3406516,0.2623088,0.1836868,-0.6587276,-3.645521,-0.5633004,0.3559435,1.414196,0.3379049,-0.2931777,0.3381239,0.04616347,-1.023837,0.4518041,-0.1125002,0.4959137,1.491786,0.1921015,0.04817332,1.109749,0.3839916,290.5368,276.5629,348.9725,False
3,0.1,0.04395476,-0.5886583,0.3139325,-1.515609,1.478819,-2.760705,0.350196,1.204138,0.4295321,-1.239396,0.01699118,-0.3321945,0.2687274,0.1782852,-0.6588639,-3.639636,-0.5644982,0.355124,1.414208,0.3375037,-0.281404,0.3242567,0.05564492,-1.023184,0.4555289,-0.111705,0.4956292,1.491639,0.1921759,0.04754366,1.109661,0.382757,290.541,277.2111,348.5411,False
