loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
2,0,0.06665039,-0.5482392,0.1865926,-1.485998,-4.651123,3.104552,0.3316706,1.188177,0.5067992,-1.7947,0.001380366,-0.3618653,0.3310782,0.03335583,-0.8883517,-3.534835,-0.4925751,0.2672611,1.383142,0.4137266,-0.1998893,0.3541735,0.1104377,-0.7950015,0.7725113,-0.4127732,0.4072071,1.514583,0.3037601,0.06135921,1.137619,0.4096261,283.9176,270.0038,343.234,False
2,0.01111111,0.06665039,-0.5482392,0.1865926,-1.485998,-4.651123,3.104552,0.3316706,1.188177,0.5067992,-1.795278,-0.05274872,-0.3618653,0.3310782,0.03335583,-0.8883517,-3.534835,-0.4925751,0.2672611,1.383142,0.4137266,-0.1998893,0.3541735,0.1104377,-0.7950015,0.7725113,-0.4127732,0.4072071,1.514583,0.3037601,0.06045354,1.137475,0.4068235,283.9974,268.7378,344.4459,False
2,0.02222222,0.01126338,-0.551547,0.1833146,-1.490481,-4.638973,3.10489,0.3292065,1.187625,0.5023663,-1.794718,0.05185017,-0.3499678,0.3065712,0.05666911,-0.8897706,-3.526392,-0.4903295,0.2656395,1.383002,0.4093847,-0.2397481,0.3404802,0.05104873,-0.798144,0.7814783,-0.4126208,0.4070229,1.514356,0.3010087,0.05995941,1.137193,0.4033966,284.079,267.9594,344.6331,False
2,0.03333334,-0.01326092,-0.545094,0.1928053,-1.495761,-4.627291,3.104924,0.3267386,1.187014,0.4980078,-1.793951,0.06973567,-0.3368581,0.2766912,0.1023446,-0.8891587,-3.517979,-0.4883606,0.2641854,1.382972,0.405061,-0.2485557,0.3363057,0.01275022,-0.8018597,0.7907308,-0.4131045,0.406772,1.514207,0.2979171,0.05972622,1.136851,0.3999478,284.1706,267.6224,344.3064,False
2,0.04444445,-0.05591218,-0.5312369,0.200036,-1.498468,-4.622159,3.106802,0.3254449,1.186777,0.4960544,-1.794231,-0.02596361,-0.3196403,0.2511094,0.123493,-0.8881546,-3.514595,-0.4876192,0.2635192,1.383026,0.4029114,-0.252896,0.3246136,0.004243337,-0.8033601,0.794697,-0.4129186,0.4068022,1.514144,0.2964649,0.05851421,1.136514,0.3955086,284.2352,269.5061,342.8615,False
2,0.05555556,-0.05591218,-0.5312369,0.200036,-1.498468,-4.622159,3.106802,0.3254449,1.186777,0.4960544,-1.794359,-0.01124123,-0.3196403,0.2511094,0.123493,-0.8881546,-3.514595,-0.4876192,0.2635192,1.383026,0.4029114,-0.252896,0.3246136,0.004243337,-0.8033601,0.794697,-0.4129186,0.4068022,1.514144,0.2964649,0.0569995,1.136194,0.3895271,284.3536,270.6795,341.7594,False
2,0.06666667,-0.07615507,-0.5312449,0.202131,-1.501086,-4.616336,3.107916,0.3240785,1.186697,0.49384,-1.795536,-0.107454,-0.3132167,0.247925,0.1277042,-0.8881445,-3.510536,-0.4869065,0.2629594,1.383099,0.4008255,-0.2561822,0.3139842,-0.004280627,-0.8049564,0.7985411,-0.4124315,0.406849,1.514135,0.2949235,0.05640569,1.135929,0.3829223,284.4884,269.0031,341.9231,False
2,0.07777778,-0.1229581,-0.5474179,0.1883528,-1.505513,-4.603857,3.111109,0.3215387,1.18615,0.4897356,-1.792124,0.3130457,-0.3023865,0.2244755,0.1499477,-0.886724,-3.503263,-0.485167,0.2619776,1.38337,0.3966038,-0.2606565,0.2618319,-0.02031179,-0.8076409,0.8035344,-0.4097164,0.4071167,1.513989,0.2917585,0.05656794,1.13583,0.3770166,284.5797,267.2148,341.8569,False
2,0.08888889,-0.1559334,-0.5550806,0.1723697,-1.506958,-4.597371,3.113734,0.3201709,1.186101,0.4877448,-1.793684,-0.1451146,-0.2852924,0.2191615,0.160445,-0.8859122,-3.499238,-0.4849518,0.2614156,1.383559,0.3945441,-0.2563884,0.2383994,-0.01293935,-0.8085054,0.8061849,-0.4087542,0.407323,1.514082,0.2901385,0.05595711,1.136059,0.3713861,284.6466,267.6616,340.6746,False
2,0.1,-0.1867513,-0.567066,0.14794,-1.508148,-4.590901,3.116532,0.3186923,1.186361,0.4857867,-1.794568,-0.07902466,-0.2767152,0.2266195,0.1668355,-0.8854654,-3.494776,-0.4851707,0.2609244,1.383767,0.3925338,-0.2553431,0.2106915,-0.009785473,-0.8089368,0.8078292,-0.4072098,0.4075455,1.514019,0.2885258,0.05541081,1.136577,0.3662256,284.549,267.5374,340.1672,False
2,0.1111111,-0.2176403,-0.5682577,0.1393721,-1.509743,-4.584617,3.119828,0.3171182,1.186278,0.4839256,-1.793728,0.07755012,-0.2627218,0.222342,0.1890886,-0.8840384,-3.490494,-0.485433,0.2606212,1.384096,0.3905725,-0.2575759,0.1702167,-0.01408527,-0.809356,0.808233,-0.4045517,0.4079977,1.513957,0.2873111,0.05487885,1.137347,0.3616682,284.3787,267.2895,339.8187,False
2,0.1222222,-0.2442934,-0.5619187,0.1381829,-1.511317,-4.578629,3.123292,0.3159282,1.186173,0.4820647,-1.79375,-0.00254385,-0.2593227,0.2105809,0.2178085,-0.8818206,-3.486187,-0.4854311,0.2602187,1.38456,0.3885863,-0.2832381,0.1319215,-0.01822361,-0.8096724,0.8082638,-0.400488,0.4083617,1.513892,0.2857375,0.05426623,1.138349,0.3577459,284.2095,267.1242,339.5063,False
2,0.1333333,-0.2581569,-0.5544679,0.1402058,-1.513063,-4.572611,3.126309,0.3144649,1.186188,0.4797885,-1.793604,0.01368996,-0.2633676,0.1956267,0.2486959,-0.8792496,-3.481684,-0.4850538,0.2600378,1.384759,0.3866053,-0.2992681,0.1106493,-0.01920972,-0.8101134,0.8089798,-0.3969063,0.4087054,1.513782,0.2842109,0.05346737,1.139595,0.3543844,284.0099,267.1239,339.1975,False
2,0.1444445,-0.2709251,-0.5513557,0.1337611,-1.514478,-4.566521,3.129336,0.313041,1.186023,0.4779212,-1.793768,-0.0149163,-0.24948,0.17114,0.2496272,-0.8772783,-3.478879,-0.4845944,0.2597399,1.385104,0.3846004,-0.3089018,0.1224009,-0.02764397,-0.8113672,0.8111905,-0.3945359,0.4091956,1.513684,0.2828279,0.05254192,1.141012,0.3514624,283.7016,267.5276,338.6507,False
2,0.1555556,-0.2911005,-0.5495394,0.1049263,-1.514441,-4.56024,3.132833,0.3115982,1.185975,0.4758165,-1.794535,-0.06980073,-0.2452849,0.1733024,0.2400109,-0.876335,-3.475084,-0.4844024,0.2595209,1.385369,0.3826435,-0.2940708,0.1351768,-0.04370038,-0.8130652,0.8131335,-0.3932674,0.4096591,1.51372,0.2813525,0.05166274,1.142518,0.3487945,283.3583,268.3077,337.9027,False
2,0.1666667,-0.3080594,-0.5499145,0.06866933,-1.51372,-4.553963,3.136461,0.3101202,1.186335,0.4740109,-1.794846,-0.02763687,-0.2537551,0.1743408,0.2485853,-0.8745437,-3.470907,-0.4838894,0.2591514,1.385764,0.3805654,-0.2866668,0.1191954,-0.04590894,-0.8139493,0.8139176,-0.3907196,0.4101707,1.513718,0.2798312,0.05073713,1.144032,0.3460899,283.0031,269.1586,337.1458,False
2,0.1777778,-0.3165524,-0.5458265,0.05260913,-1.513787,-4.547857,3.139922,0.308747,1.186391,0.4721169,-1.794592,0.02349259,-0.2823685,0.1934381,0.2764945,-0.8722668,-3.465026,-0.4833454,0.2588948,1.386183,0.3785162,-0.2898773,0.1053479,-0.0458953,-0.8144575,0.8144545,-0.3878335,0.4106223,1.513665,0.2783682,0.04986813,1.145431,0.3431972,282.6291,269.7457,336.5343,False
2,0.1888889,-0.333597,-0.529978,0.04176515,-1.513782,-4.542443,-3.139162,0.3073471,1.186844,0.4704537,-1.79463,-0.003403638,-0.3108987,0.2295437,0.3214744,-0.8694528,-3.457334,-0.4836423,0.258659,1.386812,0.3766012,-0.3038214,0.09579557,-0.05752746,-0.8156533,0.8147998,-0.3841059,0.411157,1.513573,0.2770691,0.04904252,1.146668,0.3399957,282.3428,269.7067,336.3969,False
2,0.2,-0.3464122,-0.5203453,0.04910357,-1.514656,-4.53692,-3.135111,0.306075,1.187047,0.468677,-1.795004,-0.0340558,-0.3150008,0.2593149,0.3524437,-0.8668701,-3.449694,-0.484956,0.2585632,1.387417,0.3747387,-0.3166581,0.1064801,-0.06700687,-0.8171974,0.8162269,-0.3809862,0.411777,1.513533,0.275646,0.04829089,1.1478,0.3365206,282.1732,269.1317,336.5946,False
2,0.2111111,-0.3464122,-0.5203453,0.04910357,-1.514656,-4.53692,-3.135111,0.306075,1.187047,0.468677,-1.794625,0.03497479,-0.3150008,0.2593149,0.3524437,-0.8668701,-3.449694,-0.484956,0.2585632,1.387417,0.3747387,-0.3166581,0.1064801,-0.06700687,-0.8171974,0.8162269,-0.3809862,0.411777,1.513533,0.275646,0.047643,1.148868,0.3328633,282.0559,268.6388,336.5949,False
2,0.2222222,-0.3933848,-0.4882451,0.07211845,-1.516206,-4.532614,-3.129242,0.3049003,1.1877,0.4671242,-1.799039,-0.403816,-0.2838929,0.2635677,0.3863357,-0.8635289,-3.442704,-0.4874519,0.2586501,1.388137,0.3731213,-0.3189579,0.09586737,-0.08937432,-0.8190904,0.8162888,-0.3773984,0.4123771,1.513621,0.2742288,0.04728566,1.149958,0.3293317,281.9804,267.5784,336.8554,False
2,0.2333333,-0.454184,-0.4626524,0.08451022,-1.518122,-4.52284,-3.117945,0.3021719,1.188461,0.4639623,-1.795106,0.3630076,-0.1994997,0.206131,0.4101838,-0.8563735,-3.433085,-0.4919189,0.2590658,1.389748,0.3701539,-0.3280143,0.01073027,-0.1459027,-0.8226994,0.8103591,-0.3659202,0.4137902,1.513649,0.2712371,0.0475611,1.15093,0.3266141,281.7308,266.7971,336.8073,False
2,0.2444444,-0.5096202,-0.4466925,0.09168405,-1.519203,-4.518425,-3.110356,0.3009109,1.189041,0.4624631,-1.787476,0.6943491,-0.1418551,0.1028823,0.4064471,-0.8512214,-3.433554,-0.4921458,0.2595276,1.390635,0.3688858,-0.3388831,-0.03184566,-0.1661348,-0.8243629,0.8064211,-0.3589006,0.4146405,1.513644,0.2696559,0.0470465,1.151921,0.3241166,281.6939,267.8206,335.8072,False
2,0.2555556,-0.5767791,-0.4159683,0.08483838,-1.519639,-4.514867,-3.10136,0.2997827,1.189519,0.4611015,-1.792922,-0.5030926,-0.08222444,0.009266511,0.3824698,-0.8467499,-3.43521,-0.4923162,0.2601064,1.39149,0.3678277,-0.3165348,-0.09475312,-0.153595,-0.8241994,0.8016995,-0.3530158,0.4154199,1.513687,0.2680416,0.04522975,1.15348,0.3210015,281.9697,268.7888,335.2198,False
2,0.2666667,-0.5767791,-0.4159683,0.08483838,-1.519639,-4.514867,-3.10136,0.2997827,1.189519,0.4611015,-1.792583,0.03637204,-0.08222444,0.009266511,0.3824698,-0.8467499,-3.43521,-0.4923162,0.2601064,1.39149,0.3678277,-0.3165348,-0.09475312,-0.153595,-0.8241994,0.8016995,-0.3530158,0.4154199,1.513687,0.2680416,0.04364293,1.155676,0.3175992,281.8597,268.5164,335.3294,False
2,0.2777778,-0.6417962,-0.3841766,0.07798623,-1.519952,-4.511742,-3.091997,0.2986007,1.190327,0.4597189,-1.800482,-0.7227868,-0.05353928,-0.01835944,0.3641307,-0.8432527,-3.434325,-0.4933479,0.2606254,1.392366,0.3664687,-0.312178,-0.1480673,-0.1270728,-0.823312,0.796903,-0.3464282,0.4162481,1.513804,0.2664018,0.04285368,1.158423,0.3143721,281.4398,267.7682,335.3497,False
2,0.2888889,-0.7206361,-0.3355841,0.04962501,-1.519514,-4.505386,-3.074046,0.2962977,1.191723,0.4570508,-1.79221,0.7625131,0.005106315,-0.07366735,0.360472,-0.8347263,-3.433137,-0.4961397,0.2621256,1.394282,0.3643463,-0.2867671,-0.2237518,-0.1316318,-0.8236817,0.7859303,-0.3333186,0.4181289,1.51381,0.2631216,0.04324853,1.161222,0.3120429,280.5515,267.4732,334.7663,False
2,0.3,-0.7653998,-0.290054,0.02777037,-1.518699,-4.503985,-3.064006,0.2952498,1.192637,0.455858,-1.782053,0.9218091,0.05218022,-0.115179,0.3824729,-0.8288119,-3.433172,-0.4986388,0.2630132,1.395301,0.3635325,-0.2701041,-0.2897684,-0.1702002,-0.8249354,0.7771312,-0.3248721,0.419213,1.513732,0.2614322,0.04296723,1.164112,0.3100576,279.9754,268.7952,333.2867,False
2,0.3111111,-0.7653998,-0.290054,0.02777037,-1.518699,-4.503985,-3.064006,0.2952498,1.192637,0.455858,-1.792058,-0.9211345,0.05218022,-0.115179,0.3824729,-0.8288119,-3.433172,-0.4986388,0.2630132,1.395301,0.3635325,-0.2701041,-0.2897684,-0.1702002,-0.8249354,0.7771312,-0.3248721,0.419213,1.513732,0.2614322,0.04118127,1.167763,0.3076446,279.8522,269.4912,332.8873,False
2,0.3222222,-0.7984403,-0.2392571,-0.001557916,-1.517451,-4.503189,-3.053984,0.2943167,1.193448,0.4548814,-1.802742,-0.9677521,0.1098711,-0.196063,0.3915616,-0.8223703,-3.436245,-0.4998527,0.2641829,1.39667,0.3625801,-0.2628973,-0.3248911,-0.1980052,-0.8264667,0.7693343,-0.3170016,0.4203001,1.513818,0.2597945,0.03985799,1.172043,0.3052953,279.2297,269.08,333.1488,False
