loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
3,0,-0.04746227,-0.3781619,0.3120485,-1.376614,-4.128374,-2.953386,0.2639713,1.221488,0.4269731,-1.310143,-0.007976818,-0.2278472,0.1148888,-0.02733564,-0.6330361,-3.166215,-0.6947876,0.2983273,1.42242,0.3258615,-0.05251177,0.2133906,0.08056285,-0.8716665,0.6912756,-0.1203664,0.4766012,1.508058,0.2296746,0.05544081,1.108645,0.2408651,293.3429,214.5839,21.23539,False
3,0.01111111,-0.04746227,-0.3781619,0.3120485,-1.376614,-4.128374,-2.953386,0.2639713,1.221488,0.4269731,-1.310806,-0.06027642,-0.2278472,0.1148888,-0.02733564,-0.6330361,-3.166215,-0.6947876,0.2983273,1.42242,0.3258615,-0.05251177,0.2133906,0.08056285,-0.8716665,0.6912756,-0.1203664,0.4766012,1.508058,0.2296746,0.05564489,1.108566,0.2397288,294.0076,213.1215,22.94265,False
3,0.02222222,-0.08040082,-0.3645871,0.2946558,-1.381042,-4.119126,-2.952811,0.2623097,1.220804,0.4246464,-1.312025,-0.1107291,-0.2617676,0.1562658,0.01135646,-0.6351597,-3.158845,-0.6939297,0.2972887,1.422029,0.3246987,-0.08353842,0.2240808,0.06271988,-0.8711408,0.6980935,-0.12207,0.4761927,1.508333,0.2299278,0.05588302,1.10858,0.2387891,294.5758,211.8696,24.42692,False
3,0.03333334,-0.1100553,-0.3691158,0.2720916,-1.38469,-4.109622,-2.951181,0.2607372,1.220161,0.4223292,-1.309835,0.2013531,-0.2778963,0.236105,0.02125121,-0.639663,-3.148072,-0.6957327,0.2964194,1.42174,0.3235095,-0.09335381,0.245458,0.03087445,-0.8721304,0.706225,-0.1249864,0.4760162,1.508167,0.2298748,0.05595029,1.108614,0.2381957,294.9142,211.5334,24.96326,False
3,0.04444445,-0.144028,-0.3725343,0.2580144,-1.386156,-4.104927,-2.949199,0.2599629,1.219882,0.4210618,-1.310139,-0.02942349,-0.2959037,0.2253886,0.03200563,-0.6404918,-3.144678,-0.6944674,0.2959819,1.421735,0.3228939,-0.09878065,0.2241623,0.01915173,-0.872524,0.7080075,-0.1248304,0.4760848,1.508251,0.2300086,0.05573997,1.108513,0.2368985,295.5258,212.3735,24.70457,False
3,0.05555556,-0.1887103,-0.3748899,0.2513073,-1.387797,-4.100001,-2.946424,0.2591938,1.219671,0.4198041,-1.310735,-0.05364487,-0.3168728,0.1911645,0.06616905,-0.639441,-3.141443,-0.6926981,0.2957335,1.42179,0.3223031,-0.1095806,0.1922448,0.001055732,-0.8733197,0.7090753,-0.1238868,0.4762138,1.50818,0.2300053,0.05534935,1.108461,0.2342024,295.7574,212.3334,25.13244,False
3,0.06666667,-0.2185801,-0.3707179,0.2542473,-1.389836,-4.095484,-2.943704,0.2583429,1.219443,0.4185572,-1.310554,0.01728559,-0.3122592,0.1623318,0.1054788,-0.63812,-3.137462,-0.6924973,0.2954161,1.421914,0.3217762,-0.1267432,0.1826995,-0.01375335,-0.8741927,0.7113666,-0.1232362,0.4763178,1.507915,0.2298281,0.05566391,1.108299,0.2322799,297.0316,209.8623,27.87478,False
3,0.07777778,-0.2463697,-0.3643665,0.2635871,-1.392337,-4.090969,-2.940705,0.2575566,1.219286,0.4172385,-1.310057,0.04545878,-0.2992878,0.1314366,0.1202265,-0.6368018,-3.135005,-0.6916104,0.2951593,1.421989,0.3212767,-0.1374586,0.1859167,-0.02218895,-0.8750199,0.7141317,-0.1230431,0.4764405,1.507835,0.2298393,0.05583509,1.108423,0.2308494,298.0213,208.7059,29.37085,False
3,0.08888889,-0.2581853,-0.3632532,0.276261,-1.394867,-4.086355,-2.938234,0.2568128,1.219175,0.4159834,-1.310521,-0.0425475,-0.2725594,0.0931592,0.119935,-0.635688,-3.134234,-0.6902402,0.2949827,1.422215,0.3206813,-0.1599,0.1944787,-0.03265393,-0.8760878,0.7175242,-0.1226689,0.476746,1.507549,0.2299445,0.05533119,1.108736,0.2288512,297.9167,208.5806,29.47359,False
3,0.1,-0.2646983,-0.3589241,0.2900228,-1.397663,-4.081755,-2.935802,0.2561682,1.219109,0.4147501,-1.310675,-0.01346642,-0.252315,0.05383533,0.1069073,-0.6347858,-3.134472,-0.6879017,0.2949192,1.422309,0.3202288,-0.1728504,0.1742763,-0.05282679,-0.877388,0.7186776,-0.1209467,0.4772037,1.507602,0.2301426,0.0547274,1.108884,0.2267038,297.6694,209.0062,29.10401,False
