loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
5,0,0.08555974,-0.3779175,0.2720432,-1.490674,-4.522965,-3.057044,0.3056867,1.187866,0.5461223,-1.630356,0.004814562,-0.3160684,0.4394076,-0.1344096,-0.8116958,-3.492697,-0.4908025,0.2764497,1.392458,0.4564729,0.08052814,0.3938381,0.2744854,-0.9795916,0.7632429,-0.3243352,0.4330832,1.511227,0.3549335,0.04410028,1.122402,0.4134126,286.1115,262.2561,343.6421,False
5,0.01111111,0.0909802,-0.408861,0.264852,-1.492751,-4.51715,-3.058748,0.3044928,1.187354,0.5435205,-1.630329,0.002827245,-0.2343477,0.2979949,-0.0978416,-0.8111568,-3.494033,-0.4897023,0.2751878,1.392293,0.4542599,0.08816028,0.3309472,0.2988097,-0.9763617,0.7668066,-0.3277249,0.4318304,1.511253,0.3531497,0.04405368,1.121702,0.4106393,286.4012,260.5645,344.6029,False
5,0.02222222,0.1070084,-0.4301285,0.2661309,-1.497694,-4.506377,-3.0625,0.3019844,1.186668,0.5383511,-1.631413,-0.0990296,-0.1954927,0.2692989,-0.03422647,-0.8131233,-3.487057,-0.4911407,0.2725399,1.391796,0.4495244,0.04461905,0.2371896,0.3246227,-0.9696867,0.7731091,-0.3311446,0.4294509,1.511195,0.3493752,0.04352659,1.121005,0.4075236,286.6031,261.0745,343.847,False
5,0.03333334,0.1070084,-0.4301285,0.2661309,-1.497694,-4.506377,-3.0625,0.3019844,1.186668,0.5383511,-1.633856,-0.2223944,-0.1954927,0.2692989,-0.03422647,-0.8131233,-3.487057,-0.4911407,0.2725399,1.391796,0.4495244,0.04461905,0.2371896,0.3246227,-0.9696867,0.7731091,-0.3311446,0.4294509,1.511195,0.3493752,0.04237743,1.120302,0.4036314,286.688,262.3599,342.9163,False
5,0.04444445,0.1027639,-0.4386154,0.2715111,-1.500389,-4.501079,-3.064016,0.3008514,1.186604,0.5357828,-1.631349,0.2311361,-0.2080866,0.2883648,0.008490752,-0.8135691,-3.481462,-0.492255,0.2713621,1.391741,0.4471738,0.002656266,0.2032042,0.2812633,-0.9684356,0.7749969,-0.3308336,0.4286342,1.511166,0.3475437,0.04138583,1.119478,0.3984599,286.7302,262.8577,342.4472,False
5,0.05555556,0.09742611,-0.4364799,0.2736099,-1.503105,-4.496125,-3.065227,0.2997414,1.186358,0.5331807,-1.632479,-0.1055046,-0.2025954,0.3128306,0.04897141,-0.8140516,-3.475239,-0.4945405,0.2702957,1.391584,0.444768,-0.02538909,0.1958148,0.2452782,-0.9676505,0.7777234,-0.3310416,0.4277628,1.511049,0.3456883,0.04167215,1.118647,0.3933314,286.9532,261.4807,342.4919,False
5,0.06666667,0.03448603,-0.4152679,0.2807006,-1.508623,-4.487108,-3.064743,0.2975199,1.186128,0.5281222,-1.632406,0.007869909,-0.1758851,0.373583,0.1010968,-0.8156389,-3.460653,-0.5012128,0.2684608,1.391632,0.4402051,-0.1019002,0.2226662,0.1458471,-0.9692287,0.7844594,-0.330249,0.4266011,1.511105,0.3420787,0.04207323,1.117932,0.3884203,287.1982,260.9135,341.9679,False
5,0.07777778,-0.003893426,-0.4173952,0.2923186,-1.511773,-4.482128,-3.063735,0.2963918,1.18607,0.5256166,-1.632098,0.02797138,-0.1725238,0.3490763,0.1127589,-0.8156719,-3.456048,-0.502563,0.2676767,1.391853,0.4380202,-0.1127854,0.2141839,0.1203546,-0.9694833,0.7867729,-0.3299627,0.4260566,1.511088,0.3401179,0.04205892,1.117393,0.383563,287.4386,261.4594,341.1048,False
5,0.08888889,-0.04540583,-0.4376725,0.2998224,-1.514816,-4.476336,-3.062357,0.2952161,1.186112,0.5230997,-1.630309,0.1633613,-0.1778337,0.333095,0.1074219,-0.8165444,-3.451775,-0.50309,0.2669336,1.392056,0.4358363,-0.1321046,0.1620074,0.1108589,-0.9684585,0.7869089,-0.3278096,0.4257413,1.511096,0.338145,0.04135549,1.117028,0.3780809,287.6024,262.4111,340.2644,False
5,0.1,-0.08153709,-0.4506133,0.307104,-1.51792,-4.470891,-3.061053,0.2940198,1.186079,0.5205522,-1.630053,0.02224713,-0.1733863,0.2947505,0.1137322,-0.8161651,-3.448455,-0.5036045,0.2663697,1.392422,0.4336963,-0.1566418,0.09277411,0.1130928,-0.9667647,0.785645,-0.3245424,0.4255257,1.511117,0.3360081,0.04088461,1.116906,0.3724804,287.7301,262.1667,339.9001,False
5,0.1111111,-0.11038,-0.4568899,0.3136338,-1.521116,-4.465069,-3.058856,0.2927184,1.186268,0.517988,-1.629948,0.009732365,-0.1581618,0.2404738,0.1305976,-0.8150439,-3.445946,-0.5040174,0.265924,1.392999,0.4315729,-0.1748824,0.04060361,0.103597,-0.9653911,0.7845937,-0.3214095,0.4253623,1.511206,0.3339272,0.04069479,1.11714,0.3671822,287.8187,261.7343,339.4161,False
5,0.1222222,-0.1625813,-0.4548981,0.3123936,-1.524049,-4.459731,-3.055545,0.2914155,1.186435,0.5155239,-1.630353,-0.03679442,-0.1353723,0.1915098,0.167668,-0.8127286,-3.443158,-0.5051764,0.2654668,1.393615,0.4295633,-0.1973954,0.007619277,0.09095795,-0.9645756,0.7838011,-0.3180179,0.4253311,1.511327,0.3319597,0.04061873,1.117773,0.3623632,287.8175,261.5815,338.7935,False
5,0.1333333,-0.2180062,-0.4528241,0.3218006,-1.527457,-4.454391,-3.051558,0.2901475,1.186657,0.5129719,-1.629805,0.05058677,-0.1062359,0.1532214,0.2057846,-0.8098582,-3.440153,-0.5069237,0.2651985,1.394288,0.427547,-0.2083047,-0.006180733,0.06333476,-0.9645948,0.783089,-0.3149287,0.4253634,1.511433,0.3300231,0.04045427,1.118764,0.3580229,287.6982,261.7834,338.1004,False
5,0.1444445,-0.2542208,-0.4561026,0.3227804,-1.530449,-4.449002,-3.047829,0.2887845,1.186827,0.5105405,-1.629012,0.0722573,-0.09321041,0.1159744,0.2205631,-0.8076808,-3.437957,-0.5079245,0.2648253,1.394859,0.4256012,-0.2181396,-0.008271188,0.03678441,-0.9648857,0.7827288,-0.3119552,0.4254831,1.511518,0.3280704,0.04005118,1.120077,0.3540389,287.5251,262.1933,337.4189,False
5,0.1555556,-0.3042588,-0.4721954,0.3238272,-1.533411,-4.442844,-3.042967,0.2873908,1.187235,0.5080221,-1.628692,0.02901232,-0.09950184,0.09996186,0.2269717,-0.8055689,-3.435432,-0.5083681,0.2644132,1.395459,0.4236572,-0.2322009,-0.01461506,0.01346163,-0.9653666,0.782072,-0.3085365,0.4255531,1.511579,0.3261642,0.03938538,1.121685,0.3503051,287.3058,262.6966,336.7467,False
5,0.1666667,-0.354262,-0.4947639,0.3142821,-1.535905,-4.436223,-3.037492,0.28587,1.187575,0.5055313,-1.629381,-0.0628117,-0.1174816,0.09772921,0.2462587,-0.8030996,-3.431879,-0.5089112,0.264084,1.396167,0.4216621,-0.2559254,-0.02307963,-0.01831488,-0.9664761,0.7807648,-0.3041719,0.4258265,1.51152,0.3242397,0.03853248,1.123578,0.3467068,287.0414,263.3429,335.9894,False
5,0.1777778,-0.4074256,-0.5226838,0.3037038,-1.538144,-4.429169,-3.031508,0.2842074,1.188091,0.5030899,-1.62875,0.05851727,-0.1225633,0.08489095,0.2824811,-0.7997814,-3.428292,-0.5095479,0.2640192,1.397087,0.4197123,-0.2688572,-0.03156674,-0.03419354,-0.9671807,0.7796788,-0.3001209,0.4260497,1.511554,0.3223352,0.0376182,1.125687,0.3431479,286.7097,264.0327,335.1921,False
5,0.1888889,-0.4574222,-0.5356863,0.2919481,-1.540243,-4.422564,-3.025193,0.2824731,1.188699,0.5005813,-1.628513,0.02143198,-0.1255196,0.08376165,0.3208492,-0.7959672,-3.423888,-0.5111261,0.2637627,1.397882,0.417829,-0.2733652,-0.05389318,-0.05975676,-0.9682284,0.7775722,-0.2958077,0.4263117,1.511674,0.3203897,0.0367068,1.12798,0.3394767,286.3802,264.702,334.4076,False
5,0.2,-0.5213668,-0.5230712,0.2905815,-1.54265,-4.416863,-3.017597,0.2806647,1.189255,0.4981289,-1.628481,0.00321694,-0.1221775,0.109288,0.3602819,-0.7923074,-3.417568,-0.5143408,0.2635862,1.398752,0.4159522,-0.2788764,-0.07409485,-0.07891557,-0.9693081,0.7753521,-0.2913235,0.4266821,1.511659,0.3184705,0.03580892,1.130431,0.335563,286.0308,265.222,333.6847,False
5,0.2111111,-0.5672348,-0.51246,0.2977974,-1.545268,-4.411267,-3.009908,0.2789134,1.189906,0.4956522,-1.628674,-0.01732768,-0.1156521,0.1465523,0.4082257,-0.7886217,-3.409598,-0.5186543,0.2634041,1.39982,0.414119,-0.2822511,-0.1060283,-0.0949087,-0.9700042,0.7722571,-0.2861399,0.4271684,1.511671,0.3165696,0.03491541,1.133049,0.3313469,285.6927,265.574,332.9962,False
5,0.2222222,-0.6471938,-0.5050971,0.3081461,-1.548136,-4.40538,-3.000165,0.2768528,1.190542,0.4931395,-1.627964,0.06548304,-0.1157031,0.1614746,0.4114299,-0.7859303,-3.403686,-0.5213553,0.263335,1.400869,0.4122593,-0.2834504,-0.1390315,-0.1066651,-0.9707137,0.7687913,-0.2809545,0.4276397,1.511745,0.3146605,0.03398965,1.135843,0.3268647,285.3354,265.8191,332.2737,False
5,0.2333333,-0.7271169,-0.4988306,0.3185189,-1.551226,-4.399457,-2.989718,0.2746762,1.191307,0.4905984,-1.628337,-0.03430324,-0.1017901,0.1498053,0.4145253,-0.7824932,-3.398741,-0.5241703,0.2632931,1.401876,0.410506,-0.282467,-0.1805707,-0.1120647,-0.9711201,0.764394,-0.2753346,0.428156,1.511804,0.3127122,0.0329757,1.138836,0.3222439,284.9721,266.1114,331.4103,False
5,0.2444444,-0.8037605,-0.514,0.3109524,-1.55326,-4.392804,-2.978602,0.2724201,1.192107,0.4879498,-1.626921,0.1301648,-0.08469206,0.1211577,0.4079834,-0.7793245,-3.394764,-0.5263669,0.2634267,1.402768,0.4085889,-0.280399,-0.2050743,-0.1163832,-0.9716117,0.7603314,-0.269905,0.4288051,1.511774,0.3107641,0.03189378,1.142057,0.3176133,284.5756,266.5461,330.4095,False
