loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
7,0,0.1649556,-0.2565478,0.5522876,-1.489496,1.265981,-2.642671,0.366048,1.233934,0.3754323,-1.109536,0.007143443,-0.3399425,0.2607471,-0.01132107,-0.4935972,-3.70692,-0.6961548,0.3739851,1.438507,0.2692962,-0.146496,0.3434201,0.06772181,-1.025766,0.1025529,0.0141776,0.4748778,1.493304,0.09320426,0.05193073,1.131353,0.3942081,292.2024,287.625,347.7122,False
7,0.01111111,0.1564406,-0.2491101,0.5501161,-1.493597,1.271217,-2.644598,0.3649305,1.233325,0.3745835,-1.10922,0.02875202,-0.318818,0.2523505,-0.03919178,-0.4963925,-3.70457,-0.6953753,0.3730056,1.438375,0.2691717,-0.1126262,0.3370435,0.04080702,-1.026229,0.1066953,0.0121022,0.4746001,1.493368,0.09339929,0.0510194,1.130908,0.3924778,292.0281,289.6266,345.7629,False
7,0.02222222,0.1521898,-0.2438118,0.5468808,-1.497422,1.276328,-2.646599,0.3637351,1.232702,0.373697,-1.109537,-0.0291764,-0.3166365,0.2406349,-0.03709827,-0.4980862,-3.701402,-0.6947415,0.372098,1.438297,0.2690418,-0.1020387,0.3306538,0.03325238,-1.02603,0.1106512,0.01091337,0.4742493,1.493463,0.09359694,0.04989968,1.130131,0.389743,292.1588,290.4188,344.6618,False
7,0.03333334,0.1447219,-0.2384857,0.5489736,-1.501667,1.281389,-2.648265,0.3626812,1.232215,0.3728666,-1.109047,0.04511551,-0.308982,0.2161334,-0.02121522,-0.498678,-3.698316,-0.6942829,0.3712471,1.438344,0.2689285,-0.09778149,0.3167994,0.03426029,-1.025583,0.1141167,0.01003506,0.4739076,1.493521,0.09379292,0.04858354,1.129064,0.3861716,292.3891,290.4208,344.0591,False
7,0.04444445,0.1393728,-0.2331416,0.5595982,-1.506365,1.286706,-2.65013,0.3616893,1.231904,0.3719873,-1.109107,-0.005939832,-0.2927876,0.1841915,-0.005414099,-0.4988607,-3.696165,-0.6934879,0.3704727,1.438406,0.2687995,-0.09555143,0.3018484,0.04806734,-1.02447,0.117233,0.009413475,0.4735242,1.493639,0.09395313,0.04716752,1.127797,0.382027,292.665,290.2277,343.4339,False
7,0.05555556,0.1371949,-0.2373821,0.5745139,-1.511084,1.29255,-2.651977,0.3606439,1.231539,0.3710363,-1.108845,0.02405499,-0.2714045,0.1576403,-0.006684221,-0.4996372,-3.69468,-0.6925707,0.3697608,1.438508,0.2686574,-0.09017402,0.2719928,0.05756442,-1.023456,0.1194918,0.009034508,0.4732042,1.493693,0.09407067,0.04573593,1.126439,0.3776203,292.9841,289.9869,342.7445,False
7,0.06666667,0.1318466,-0.2341708,0.5861942,-1.515882,1.297956,-2.65382,0.3595823,1.231129,0.3701069,-1.109062,-0.02001473,-0.265016,0.1533985,-0.008874442,-0.5008016,-3.692504,-0.6917521,0.3690252,1.438627,0.2685211,-0.08714096,0.2326011,0.0414935,-1.023506,0.1209459,0.009131979,0.4729199,1.49372,0.0940907,0.04443508,1.125152,0.3732333,293.3775,289.8229,341.9892,False
7,0.07777778,0.1264915,-0.2309436,0.5957665,-1.521057,1.303405,-2.655365,0.3585193,1.230775,0.3692002,-1.109103,-0.003462257,-0.2456284,0.1534057,0.01868267,-0.5010114,-3.688051,-0.6936842,0.368497,1.438703,0.2683647,-0.07982739,0.2049229,0.02540408,-1.023874,0.122491,0.008875517,0.4726039,1.493735,0.09413838,0.0433227,1.124083,0.369059,293.7616,289.7967,341.2515,False
7,0.08888889,0.1073035,-0.2320086,0.5999601,-1.525841,1.308898,-2.656171,0.3574437,1.2305,0.3682933,-1.10918,-0.007079263,-0.2274435,0.1417337,0.02278874,-0.5014519,-3.6855,-0.6941268,0.367924,1.438735,0.2681389,-0.07139716,0.1804243,0.01676805,-1.02407,0.1237993,0.008743424,0.4722461,1.493809,0.09418416,0.04232372,1.123282,0.3651953,294.0344,289.8869,340.5822,False
7,0.1,0.09559109,-0.2352099,0.5988629,-1.530418,1.314388,-2.65705,0.3563479,1.23021,0.3674433,-1.108943,0.02176476,-0.2188929,0.1268489,0.02056837,-0.5019084,-3.68396,-0.6933444,0.3672578,1.438859,0.2679303,-0.06483515,0.1867775,0.03697176,-1.022849,0.1266235,0.007754326,0.4718426,1.493934,0.0942831,0.04135787,1.122743,0.3617019,294.1912,290.1105,339.903,False
