loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,qE,qDotE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
2,0,0.1255434,-0.3327378,0.1498318,-1.466712,1.311813,-3.051323,0.3491776,1.165334,0.3823538,-1.79069,0.02369063,-0.2250762,0.3166306,-0.03862951,-0.895269,-3.689786,-0.5865873,0.2814188,1.367388,0.3045437,-0.0683964,0.2491032,0.250141,-0.8701516,0.5486702,-0.4193387,0.387621,1.496404,0.1657021,0.05930858,1.156161,0.382285,274.3445,252.3115,24.48059,False
2,0.01111111,0.1170156,-0.3284869,0.1508955,-1.468111,1.315458,-3.052769,0.3483288,1.164788,0.3819482,-1.790335,0.03223125,-0.2272622,0.3240853,-0.041804,-0.8979892,-3.6861,-0.5861298,0.2804724,1.367012,0.3041477,-0.06525588,0.2459176,0.2437145,-0.8689873,0.5531667,-0.421601,0.3870618,1.496288,0.1657636,0.05781648,1.154633,0.3789639,274.4186,286.4418,348.4176,False
2,0.02222222,0.1138129,-0.3253149,0.1466332,-1.469297,1.319323,-3.054364,0.3475909,1.164253,0.381357,-1.78972,0.05588241,-0.2346358,0.3219071,-0.03215972,-0.8998843,-3.682371,-0.5856805,0.2797004,1.366538,0.3036158,-0.05688241,0.23636,0.2265778,-0.8682214,0.5569969,-0.4237859,0.3866727,1.496244,0.1658714,0.05595651,1.151803,0.3737354,275.2197,287.168,345.7399,False
2,0.03333334,0.1074136,-0.3189347,0.1444898,-1.47048,1.322709,-3.055799,0.3467662,1.163893,0.3808987,-1.789871,-0.01419002,-0.2472901,0.3154609,-0.01716087,-0.9015716,-3.678323,-0.5849063,0.278814,1.366199,0.3031046,-0.05918562,0.2246778,0.2074032,-0.867529,0.5605065,-0.4253012,0.3862794,1.49613,0.165936,0.05388794,1.148412,0.3676778,276.2509,281.2562,349.6346,False
2,0.04444445,0.1116684,-0.3135998,0.1519354,-1.472192,1.326488,-3.057536,0.3460832,1.163442,0.3804538,-1.790068,-0.01784218,-0.2546093,0.3249773,0.004223637,-0.9030337,-3.673561,-0.5848086,0.2780899,1.365852,0.3026681,-0.07200426,0.2236229,0.2032477,-0.8666187,0.5646442,-0.4267708,0.3859769,1.496023,0.1660769,0.05193456,1.144997,0.3616855,277.3231,277.4919,351.4964,False
2,0.05555556,0.1138013,-0.3082457,0.161509,-1.473992,1.329859,-3.059292,0.3454098,1.163121,0.3800061,-1.790007,0.005787836,-0.2534603,0.3387939,0.0212982,-0.9046518,-3.668379,-0.5851932,0.2775119,1.365589,0.3022175,-0.07845116,0.2236406,0.1958388,-0.8659886,0.568651,-0.4283857,0.3856847,1.495989,0.1661825,0.05031944,1.141973,0.3564229,278.2678,275.3235,352.0802,False
2,0.06666667,0.1169954,-0.3071734,0.1657701,-1.475719,1.33349,-3.060974,0.3447959,1.16273,0.379653,-1.790281,-0.02513643,-0.2427216,0.3292212,0.02970988,-0.9060713,-3.664595,-0.5850965,0.2769173,1.365245,0.3018906,-0.07749447,0.2193966,0.1851741,-0.8653191,0.5722994,-0.4298273,0.3853608,1.495819,0.166255,0.04905679,1.139664,0.3523834,278.9842,274.1435,352.0962,False
2,0.07777778,0.1202247,-0.3178036,0.1753644,-1.477473,1.337559,-3.062889,0.3442135,1.162389,0.3791451,-1.790377,-0.008537506,-0.213878,0.3026764,0.02837626,-0.9071046,-3.661727,-0.5855489,0.2763835,1.364897,0.3014946,-0.0765481,0.2108979,0.1712961,-0.8649127,0.5754724,-0.4311514,0.3851314,1.495738,0.166316,0.04823397,1.138197,0.3497449,279.381,274.0136,351.577,False
2,0.08888889,0.1255691,-0.3241772,0.1764333,-1.47912,1.341456,-3.064922,0.3437521,1.162049,0.3786981,-1.790277,0.009195408,-0.1904825,0.2665791,0.008939326,-0.908727,-3.660019,-0.5850656,0.2758279,1.364588,0.3011289,-0.08085257,0.2109092,0.1670716,-0.8643044,0.5792992,-0.4325064,0.3848402,1.495701,0.1663084,0.0477826,1.137557,0.3484526,279.4652,274.6664,350.7798,False
2,0.1,0.1245102,-0.3338073,0.1594139,-1.48014,1.34576,-3.066661,0.3432178,1.161707,0.3782356,-1.790447,-0.0156848,-0.1830912,0.2389447,-0.01140979,-0.9103079,-3.658655,-0.5841646,0.2752942,1.364278,0.3008707,-0.08619405,0.208785,0.16498,-0.8636594,0.5829386,-0.4337576,0.3846081,1.495643,0.1663885,0.04763997,1.137577,0.3482234,279.2813,275.9896,349.7372,False
2,0.1111111,0.1170436,-0.3349106,0.144504,-1.480919,1.349468,-3.068036,0.3426818,1.161366,0.3778083,-1.790582,-0.01219572,-0.1714708,0.1953718,-0.04035007,-0.9119505,-3.658575,-0.5824855,0.2746904,1.363961,0.3004923,-0.08193961,0.206654,0.1649339,-0.8629531,0.5866091,-0.4353081,0.3843614,1.495605,0.1664271,0.04773198,1.138016,0.3486027,278.9355,277.8555,348.4326,False
2,0.1222222,0.1063596,-0.3232706,0.1189211,-1.481222,1.352866,-3.069378,0.3420535,1.161016,0.3772957,-1.790239,0.03147092,-0.191646,0.1835827,-0.03594979,-0.9130099,-3.656691,-0.5807646,0.273892,1.363702,0.3000925,-0.06911671,0.2034444,0.169073,-0.862086,0.5902563,-0.437389,0.3841465,1.495499,0.1664851,0.04794784,1.138595,0.3491399,278.5227,279.8634,347.0557,False
2,0.1333333,0.1031265,-0.3105252,0.1029186,-1.481604,1.355964,-3.070692,0.3415195,1.160686,0.3769624,-1.78989,0.03164314,-0.2192391,0.2111438,-0.01117735,-0.914212,-3.652802,-0.5797976,0.2732189,1.363334,0.2997551,-0.07127284,0.1917351,0.1669402,-0.8612098,0.5933788,-0.4385464,0.3838369,1.495459,0.166635,0.04809221,1.139072,0.349447,278.1401,281.574,345.8774,False
2,0.1444445,0.1094851,-0.2966695,0.09862617,-1.482417,1.358906,-3.072338,0.3410595,1.160342,0.3765776,-1.789881,0.0005645544,-0.235189,0.2557905,0.009290203,-0.9158185,-3.647649,-0.579963,0.2725615,1.363041,0.2995355,-0.09146252,0.1959964,0.1724495,-0.8603193,0.597355,-0.4394178,0.383563,1.495374,0.1668282,0.04801982,1.139286,0.3492896,277.8647,282.742,345.0257,False
2,0.1555556,0.1190782,-0.2977118,0.09969855,-1.483525,1.36234,-3.074288,0.3405246,1.160095,0.376368,-1.789923,-0.003814193,-0.2501363,0.3196253,0.02870647,-0.9182931,-3.641063,-0.5808964,0.27221,1.36237,0.2991812,-0.09783094,0.2002541,0.1757069,-0.8594937,0.6013152,-0.4405667,0.3833641,1.49529,0.1670547,0.04769489,1.139141,0.3485609,277.7314,283.1992,344.6261,False
2,0.1666667,0.122274,-0.293427,0.106077,-1.484686,1.36546,-3.076082,0.3401186,1.15976,0.376194,-1.790301,-0.03448863,-0.2352641,0.33778,0.02970733,-0.9202489,-3.636349,-0.5818328,0.2717273,1.362058,0.298753,-0.065795,0.2289926,0.1829317,-0.8589941,0.606773,-0.444599,0.3831313,1.495165,0.1672778,0.04722933,1.138618,0.3472979,277.7621,283.1447,344.4711,False
2,0.1777778,0.1062931,-0.2913279,0.1082144,-1.485728,1.368772,-3.077034,0.3397233,1.159477,0.3760293,-1.790599,-0.02698413,-0.2098674,0.3474842,0.01142031,-0.9229931,-3.632321,-0.5829018,0.2713644,1.361642,0.2984521,-0.0466668,0.2513672,0.1764114,-0.8590106,0.6120466,-0.4482212,0.3829771,1.495096,0.1674056,0.04672547,1.137764,0.3456172,277.9355,282.9347,344.3004,False
2,0.1888889,0.08288611,-0.3062994,0.1008019,-1.486272,1.372657,-3.0776,0.3392636,1.159194,0.3758903,-1.790471,0.01194022,-0.1981826,0.3294446,-0.0004151538,-0.9249696,-3.629285,-0.5829124,0.2710174,1.361582,0.2981498,-0.02451891,0.2556648,0.1506615,-0.8596098,0.6159756,-0.4512148,0.3829619,1.494995,0.167419,0.04621561,1.136671,0.3436829,278.2023,282.5793,344.1644,False
2,0.2,0.06265952,-0.317018,0.08806562,-1.486737,1.376587,-3.078034,0.3389055,1.158918,0.3756676,-1.78959,0.08036554,-0.1924829,0.2761331,0.02500828,-0.924478,-3.627256,-0.5823702,0.2708481,1.36144,0.2979026,-0.03557017,0.2141978,0.1070067,-0.8603401,0.616928,-0.4511296,0.3831173,1.494876,0.167325,0.04577282,1.135435,0.3416802,278.5028,282.1049,344.111,False
2,0.2111111,0.05413977,-0.3234431,0.07742935,-1.486963,1.380341,-3.07866,0.338608,1.158723,0.3754389,-1.789124,0.04196006,-0.1654974,0.2229066,0.04918244,-0.9238831,-3.625564,-0.5824269,0.2707649,1.361319,0.2976277,-0.05491652,0.1918649,0.09009036,-0.8604854,0.6188968,-0.4509432,0.3831837,1.494758,0.1672685,0.04536033,1.134201,0.3397678,278.824,281.597,344.1418,False
2,0.2222222,0.043476,-0.3224286,0.06358689,-1.486994,1.383945,-3.079161,0.3382499,1.15868,0.3753147,-1.789072,0.004624904,-0.1259287,0.1740185,0.04666418,-0.9234298,-3.624842,-0.5830736,0.2707396,1.361243,0.2973692,-0.07326508,0.1716753,0.06464306,-0.8611672,0.6203838,-0.4504164,0.3833471,1.494704,0.1670752,0.04497091,1.133112,0.3380201,279.1155,281.0857,344.2681,False
2,0.2333333,0.04134988,-0.3234957,0.06145669,-1.487362,1.387485,-3.079919,0.3379577,1.158587,0.3751285,-1.789409,-0.03070617,-0.098143,0.1187396,0.0335456,-0.9234501,-3.625279,-0.5828123,0.2704899,1.361142,0.297214,-0.06802471,0.142925,0.0560248,-0.8611683,0.6213019,-0.4504284,0.383498,1.494712,0.1668582,0.04468051,1.132268,0.3364512,279.3454,280.7071,344.3516,False
2,0.2444444,0.03707523,-0.3160582,0.05931383,-1.487758,1.390876,-3.0805,0.3376391,1.158489,0.3748527,-1.789444,-0.002887181,-0.09156746,0.0835761,0.04089496,-0.9224902,-3.625022,-0.5824264,0.2704051,1.361053,0.2968752,-0.06481348,0.1056348,0.05912537,-0.8604567,0.6216153,-0.4500841,0.3836032,1.494784,0.166805,0.04449334,1.131725,0.3350709,279.494,280.3895,344.4282,False
2,0.2555556,0.02853783,-0.3054096,0.0646289,-1.48851,1.393928,-3.08084,0.3372458,1.158568,0.3747091,-1.789793,-0.03187764,-0.07324156,0.0516487,0.05452187,-0.9215618,-3.624776,-0.5824565,0.2702252,1.36111,0.2967014,-0.07643671,0.05980819,0.07299864,-0.8587981,0.6213072,-0.448553,0.3836864,1.494776,0.1666217,0.04434796,1.131506,0.3338923,279.5556,280.1653,344.4497,False
2,0.2666667,0.02211864,-0.2905023,0.06566492,-1.48905,1.396674,-3.081135,0.3369815,1.15875,0.3745649,-1.789735,0.005625656,-0.06026509,0.03672937,0.07145011,-0.9201381,-3.623828,-0.5830392,0.2701538,1.361191,0.296474,-0.0859322,0.05233724,0.08478988,-0.857777,0.6227027,-0.4480734,0.3838397,1.494888,0.1664085,0.04426521,1.131556,0.332876,279.5031,280.2571,344.2285,False
2,0.2777778,0.0135837,-0.2841398,0.06140374,-1.489512,1.399758,-3.0813,0.3367263,1.158906,0.3744354,-1.789578,0.01439937,-0.04308141,0.03569227,0.08836038,-0.9192673,-3.622169,-0.5842219,0.2702114,1.361507,0.2957845,-0.08058417,0.04806815,0.08685867,-0.8571144,0.6236454,-0.4480239,0.3840557,1.494853,0.1660438,0.04417481,1.131795,0.3319636,279.394,280.5497,343.8523,False
2,0.2888889,-0.001325455,-0.2863115,0.05395834,-1.489637,1.402981,-3.081191,0.3364474,1.159085,0.3743229,-1.789616,-0.00351115,-0.06110325,0.0728761,0.11413,-0.918912,-3.618742,-0.5850139,0.2703294,1.361614,0.2954183,-0.0818546,0.0480734,0.0666371,-0.85692,0.6247376,-0.4476736,0.3842871,1.494762,0.1658835,0.04401691,1.132178,0.3311275,279.3045,280.8682,343.4371,False
2,0.3,-0.01518919,-0.2810411,0.04330752,-1.489622,1.406064,-3.080854,0.3361797,1.159226,0.3741348,-1.789544,0.006644486,-0.07282934,0.1079616,0.1249616,-0.9185615,-3.615078,-0.5862454,0.2703704,1.361736,0.2949836,-0.09368,0.04600786,0.05180705,-0.8575054,0.6249394,-0.4463924,0.3846925,1.494734,0.1655228,0.04387976,1.132648,0.3303312,279.2212,281.0563,343.1482,False
2,0.3111111,-0.04289338,-0.2789762,0.03586271,-1.489526,1.409064,-3.079724,0.3358998,1.159568,0.3739657,-1.789338,0.01878491,-0.07908817,0.1238972,0.1484719,-0.9179522,-3.611166,-0.5874784,0.2705652,1.362162,0.294584,-0.1089094,0.03329115,0.01676161,-0.8583549,0.6242937,-0.444158,0.3851757,1.49471,0.1652002,0.04378693,1.133143,0.3295265,279.1216,281.1802,342.9276,False
2,0.3222222,-0.07484032,-0.2833019,0.03802534,-1.489825,1.412531,-3.078108,0.3356168,1.159846,0.3737986,-1.789207,0.01191318,-0.07023188,0.115311,0.186746,-0.9155644,-3.607828,-0.5891836,0.270805,1.362555,0.2942595,-0.1134579,0.02482778,-0.01624297,-0.8595731,0.6235403,-0.4422914,0.3856974,1.494883,0.1649318,0.04370761,1.133618,0.328669,279.0162,281.1949,342.8108,False
2,0.3333333,-0.1088962,-0.2929339,0.05191774,-1.490623,1.416199,-3.076206,0.3353198,1.160235,0.3736548,-1.788551,0.0600587,-0.05197968,0.09514624,0.199343,-0.9140539,-3.604947,-0.5906929,0.2711526,1.363058,0.2938857,-0.1104094,0.01313505,-0.03227149,-0.8602415,0.6227579,-0.4406621,0.3861278,1.494919,0.1645985,0.0436133,1.13405,0.3277311,278.944,281.118,342.7658,False
2,0.3444445,-0.1290999,-0.3078694,0.06155002,-1.491378,1.42021,-3.074384,0.3349583,1.160623,0.3736024,-1.788153,0.0360086,-0.04117275,0.07171905,0.2098645,-0.9118339,-3.603057,-0.5917544,0.2714872,1.363554,0.2936268,-0.1136923,-0.006025441,-0.04187095,-0.8607502,0.6212842,-0.4383717,0.3866915,1.495076,0.164228,0.04345771,1.134493,0.3267087,278.9484,280.9542,342.7762,False
