loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,aDotE,bDotE,gDotE,aE,bE,gE,xE,yE,zE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand
7,0,0.20892,-0.2539608,0.0901136,-1.46143,1.481643,-2.805432,0.4883036,1.205969,0.4673574,-0.06473025,-0.04067621,-0.2625441,-1.506432,-4.670943,1.673186,0.3167126,1.11138,0.4855411,-0.1382753,0.1401266,-0.05573368,-0.5459784,1.406653,0.3631095,0.4927854,1.431054,0.3874321,-0.04902477,0.09723388,0.02518152,-0.9604073,0.1464842,0.08441182,0.5760792,1.496315,0.1980617,0.07023196,1.156451,0.3930683,277.5331,208.2886,59.93963
7,0.01111111,0.182592,-0.2391501,0.1038506,-1.462259,1.484127,-2.80476,0.4877196,1.205923,0.4671924,-0.06910262,-0.05193038,-0.2512673,-1.507403,-4.668416,1.671888,0.3160512,1.111245,0.4849885,-0.127313,0.1368846,-0.02709231,-0.5448801,1.408897,0.3622823,0.4926443,1.431078,0.3872802,-0.03757542,0.1004866,-0.0005000257,-0.9612009,0.1481811,0.08349063,0.5762127,1.496335,0.197998,0.06975893,1.156157,0.3920511,277.6988,208.4342,59.79655
7,0.02222222,0.1601692,-0.2318021,0.1098864,-1.462767,1.48714,-2.80449,0.4870871,1.205879,0.4669399,-0.06462566,-0.05945867,-0.2525991,-1.508038,-4.665751,1.670575,0.3152745,1.111021,0.4843435,-0.1163718,0.109218,-0.01772298,-0.5446606,1.409256,0.3628618,0.4924502,1.431103,0.3871551,-0.03972159,0.0823781,-0.001583078,-0.9611375,0.1484548,0.08378997,0.5762179,1.496285,0.1979406,0.06910658,1.15565,0.391259,277.7268,208.9957,59.13701
7,0.03333334,0.1261506,-0.2200877,0.1029771,-1.463379,1.489809,-2.804114,0.4865106,1.205802,0.4667659,-0.06224598,-0.06281485,-0.2476817,-1.508268,-4.66352,1.670151,0.314629,1.110876,0.4838054,-0.1096858,0.08045931,-0.008321462,-0.5444998,1.408965,0.3640776,0.4923293,1.431146,0.387054,-0.04928349,0.06319909,0.001667563,-0.9610257,0.1485128,0.08461875,0.5762742,1.496321,0.1978803,0.06862614,1.15535,0.3902327,277.6523,208.4917,59.48427
7,0.04444445,0.1160428,-0.2097593,0.1111185,-1.464106,1.492082,-2.803451,0.4859721,1.205801,0.4665437,-0.06578225,-0.06697105,-0.2348966,-1.509105,-4.661111,1.669073,0.3139417,1.110627,0.4829807,-0.09893267,0.06456279,-0.009558602,-0.5445285,1.409747,0.3641633,0.4922042,1.431231,0.3869126,-0.05025877,0.06636679,0.01020061,-0.9606683,0.1494326,0.08470716,0.5763358,1.496373,0.1978502,0.06821369,1.155025,0.3892931,277.5403,207.7829,60.04131
7,0.05555556,0.1056269,-0.1998651,0.1172234,-1.464648,1.494157,-2.802467,0.4854457,1.205763,0.4663184,-0.07465885,-0.06365471,-0.2232739,-1.510051,-4.658838,1.668055,0.3132985,1.110524,0.4824057,-0.09572098,0.04970632,-0.01817522,-0.5449765,1.410179,0.3647639,0.4920639,1.431255,0.3868012,-0.05021055,0.07381355,0.01447951,-0.9602672,0.150714,0.08453725,0.5763796,1.496424,0.1978071,0.06784984,1.154898,0.3881928,277.5284,206.8337,60.8884
7,0.06666667,0.08908781,-0.1943465,0.1073658,-1.465524,1.496273,-2.801555,0.4849271,1.205669,0.4660978,-0.08090454,-0.0645902,-0.2143311,-1.510262,-4.656679,1.667414,0.3128087,1.1104,0.4817889,-0.0957515,0.03698177,-0.03101295,-0.5457104,1.410913,0.3650645,0.4918632,1.431341,0.3866813,-0.05007568,0.08230618,0.02728261,-0.9594347,0.1521463,0.08430263,0.5764979,1.496418,0.1977749,0.06738596,1.154601,0.3867093,277.5383,206.1228,61.49053
7,0.07777778,0.07440832,-0.1957018,0.1020232,-1.465679,1.498529,-2.80102,0.4843397,1.20562,0.465812,-0.07663498,-0.05546197,-0.2121192,-1.510463,-4.654227,1.666855,0.3121269,1.110243,0.4810803,-0.1064406,0.0443584,-0.02980921,-0.5456908,1.412405,0.3653037,0.4916644,1.431433,0.3865809,-0.06504378,0.07807174,0.02210308,-0.9593111,0.1530768,0.08500358,0.5765302,1.49648,0.1977458,0.06701384,1.154551,0.3856124,277.5716,205.0232,62.47901
7,0.08888889,0.05180301,-0.1954045,0.1015836,-1.466037,1.500848,-2.800535,0.4837672,1.205648,0.4655368,-0.0723619,-0.05427305,-0.2093481,-1.510791,-4.6518,1.66684,0.3115264,1.110258,0.4804685,-0.1169833,0.05486372,-0.01154728,-0.5448726,1.413832,0.3657644,0.4914576,1.431551,0.3864439,-0.06631393,0.05787093,0.003960398,-0.9598581,0.1530465,0.08584353,0.5766028,1.496468,0.1977313,0.06667424,1.154621,0.384455,277.6606,204.1377,63.25328
7,0.1,0.03735653,-0.1962066,0.1080133,-1.466738,1.503524,-2.800683,0.483191,1.205633,0.4653428,-0.06008126,-0.06203167,-0.2153653,-1.511446,-4.649257,1.666671,0.3109207,1.110388,0.4799345,-0.1211377,0.0558507,0.0002186652,-0.5442691,1.414658,0.3665625,0.4912598,1.431598,0.3863351,-0.07094326,0.04516793,-0.03012323,-0.9615274,0.1532191,0.08671173,0.5766814,1.496451,0.1976724,0.06633065,1.154621,0.3829667,277.7585,204.0518,63.25038
7,0.1111111,-0.008031137,-0.2060916,0.1144773,-1.467069,1.506828,-2.800992,0.482637,1.20564,0.4651766,-0.04375328,-0.06220287,-0.2345048,-1.511816,-4.646178,1.668075,0.3104541,1.110547,0.4793091,-0.1094155,0.05061826,-0.003116818,-0.5442729,1.415474,0.3666339,0.4910663,1.431623,0.3862238,-0.07087554,0.07711511,-0.02472179,-0.9614448,0.155645,0.08614793,0.5767455,1.496487,0.1976957,0.06607119,1.154888,0.3817192,277.806,204.5363,62.64303
7,0.1222222,-0.03967131,-0.2175582,0.1086564,-1.467283,1.509774,-2.801137,0.482195,1.205572,0.4649844,-0.03231496,-0.06001914,-0.2415949,-1.511652,-4.643183,1.669098,0.3098347,1.110579,0.4785035,-0.1159852,0.05595912,-0.01687836,-0.5446335,1.417396,0.3665407,0.4908282,1.431596,0.3861687,-0.07275792,0.1036937,-0.002264137,-0.9604771,0.1580257,0.08564965,0.5768113,1.496445,0.1976829,0.06590804,1.155105,0.3805994,277.7503,205.4018,61.59875
