loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,aDotE,bDotE,gDotE,aE,bE,gE,xE,yE,zE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand
4,0,0.415177,-0.5009899,0.01914734,4.670246,1.509804,-2.748914,0.4675249,1.210542,0.465836,-0.3750639,0.08380714,-0.4970463,4.644723,-4.624863,1.748553,0.2904727,1.125773,0.4631932,-0.1219899,0.07640499,-0.06574935,-0.5621267,1.34563,0.3564244,0.4887631,1.443905,0.4059591,0.03773127,0.02562176,0.02301425,-1.053153,0.1221086,0.1367517,0.5637304,1.496934,0.21468,0.09093986,1.154058,0.3933924,279.8912,187.9557,75.17791
4,0.01111111,0.4763947,-0.5098871,0.03764552,4.671184,1.515218,-2.742991,0.4657077,1.210573,0.4660804,-0.4073236,0.09086809,-0.5044365,4.645172,-4.61937,1.741503,0.2877862,1.125269,0.4626245,-0.1433225,0.05295876,-0.0837993,-0.5635302,1.346159,0.3581283,0.4887754,1.443674,0.4058614,0.04520203,0.02350053,0.02397534,-1.053033,0.1224348,0.13583,0.5638368,1.496901,0.214751,0.08870786,1.152539,0.392233,280.6496,188.998,74.08414
4,0.02222222,0.534936,-0.5045499,0.07409105,4.67229,1.52038,-2.735952,0.4636606,1.210485,0.4662638,-0.4474708,0.1015266,-0.5046849,4.644546,-4.61387,1.733871,0.2850575,1.124721,0.4619329,-0.1359072,0.01586355,-0.1107012,-0.5658221,1.345769,0.3597142,0.488664,1.443363,0.4057665,0.04294215,0.01291559,0.01115751,-1.053362,0.1222279,0.1355347,0.5638755,1.496924,0.2147763,0.08643332,1.150917,0.3906604,281.4686,189.9191,73.11192
4,0.03333334,0.5572784,-0.4935185,0.0984608,4.673037,1.52586,-2.729061,0.4617889,1.210387,0.4664278,-0.4750895,0.1022029,-0.5103819,4.644156,-4.608689,1.727282,0.2824018,1.124336,0.4613461,-0.1176917,-0.02763986,-0.1249551,-0.5681556,1.34407,0.3618269,0.4883932,1.443045,0.4057586,0.02995401,0.009818777,-0.007894468,-1.054094,0.1224223,0.1356066,0.5639016,1.496832,0.2150328,0.08414284,1.149367,0.3888919,282.1542,190.6109,72.28477
4,0.04444445,0.5423197,-0.4988594,0.1087413,4.673706,1.530892,-2.722886,0.4598467,1.210293,0.4666092,-0.4832962,0.1009263,-0.5037061,4.644442,-4.603044,1.721865,0.2799848,1.123986,0.4606259,-0.129489,-0.02871054,-0.1344502,-0.5699703,1.344795,0.3630682,0.4880809,1.442837,0.4057772,0.01178019,0.01728877,-0.01298405,-1.054324,0.1229925,0.1358398,0.5639249,1.496871,0.2151458,0.08208171,1.148278,0.3876279,282.8591,191.5496,71.09177
4,0.05555556,0.4990318,-0.4932833,0.0959058,4.674815,1.535953,-2.717605,0.4580221,1.210268,0.4665492,-0.472208,0.1001414,-0.4979528,4.645729,-4.598161,1.717834,0.2775346,1.123787,0.4598699,-0.1758034,0.03931148,-0.1507141,-0.5711479,1.350937,0.3615491,0.4876785,1.442634,0.4057791,-0.005008172,0.02778874,0.01175734,-1.053279,0.123538,0.1361509,0.5639504,1.496951,0.2153058,0.08022194,1.147603,0.3868643,283.6432,192.2203,70.38761
4,0.06666667,0.4609652,-0.4871788,0.09086841,4.675676,1.540544,-2.711941,0.4563444,1.210335,0.4664848,-0.4671772,0.1050821,-0.4812761,4.646718,-4.593108,1.713822,0.2753471,1.123855,0.4593379,-0.2200381,0.1275594,-0.1594052,-0.5715575,1.360146,0.3577973,0.4871986,1.442574,0.4057281,-0.01428588,0.04359256,0.04284637,-1.051564,0.1244579,0.1362907,0.5638968,1.497212,0.2154534,0.0784,1.146992,0.3859008,284.585,192.5748,70.1885
4,0.07777778,0.4258697,-0.4115212,0.08492865,4.676171,1.544229,-2.70677,0.4549569,1.210361,0.4663181,-0.4553429,0.09591195,-0.4423411,4.646444,-4.590923,1.710139,0.2732936,1.123817,0.4589968,-0.2446916,0.1922968,-0.1396777,-0.5709743,1.367902,0.3548247,0.4867527,1.442567,0.4056532,-0.0212133,0.05292026,0.08984223,-1.049042,0.1251375,0.1359658,0.5637289,1.497542,0.2153735,0.07675079,1.147147,0.3855258,286.0384,191.9942,71.3563
4,0.08888889,0.3606845,-0.3205679,0.07528072,4.676568,1.545976,-2.701168,0.4535877,1.210432,0.4661448,-0.460394,0.09665868,-0.3773697,4.646075,-4.589937,1.708024,0.271539,1.124085,0.4585233,-0.2253425,0.2156444,-0.1056407,-0.5702105,1.373266,0.3521266,0.4864248,1.44259,0.4054842,-0.02747669,0.06350091,0.1016782,-1.047623,0.1260458,0.1358452,0.5637184,1.497545,0.2153816,0.07532122,1.147547,0.385235,287.4748,191.1351,72.7923
4,0.1,0.233998,-0.1931252,0.05810041,4.675557,1.544836,-2.696108,0.4528352,1.210527,0.4657755,-0.4603384,0.06928015,-0.2616604,4.645455,-4.591478,1.709334,0.2705401,1.124646,0.458277,-0.1946911,0.1717499,-0.03797105,-0.5685151,1.373088,0.3535365,0.4861429,1.442702,0.4053726,-0.02780017,0.1264949,0.07645647,-1.04714,0.13007,0.1341309,0.5634623,1.497669,0.2154498,0.07425907,1.149857,0.3864896,289.2555,188.3987,76.31638
