loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,aDotE,bDotE,gDotE,aE,bE,gE,xE,yE,zE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand
7,0,-0.1185697,-0.2323383,0.08872371,-1.526187,1.539322,-2.803856,0.4777248,1.202624,0.4696624,-0.1112519,-0.01772486,-0.2220665,-1.562862,-4.61374,1.682228,0.3050266,1.108002,0.4707451,-0.0649083,0.06797344,-0.01098342,-0.5853745,1.397775,0.323161,0.4878738,1.430923,0.4022124,-0.03096658,0.04610183,0.02273124,-0.9888658,0.1503685,0.05791124,0.5634772,1.497355,0.2131679,0.05908374,1.153462,0.370004,276.1091,234.2727,30.26506
7,0.01111111,-0.1523056,-0.22306,0.0776407,-1.525911,1.541032,-2.801669,0.4773623,1.202729,0.4695499,-0.1308699,-0.005288333,-0.2080594,-1.56223,-4.611406,1.684951,0.3044329,1.108542,0.4703169,-0.07129567,0.07748287,-0.003417775,-0.584762,1.399749,0.3225671,0.4877728,1.430874,0.4021437,-0.03100755,0.04823674,0.0195412,-0.9886778,0.1510452,0.05802123,0.5634406,1.497318,0.2131481,0.05893988,1.15452,0.3689895,276.0392,233.5269,30.84418
7,0.02222222,-0.1849343,-0.2116827,0.06609886,-1.525282,1.542476,-2.799029,0.47698,1.20288,0.4695268,-0.1530698,0.01181628,-0.193423,-1.561549,-4.609254,1.687711,0.3038062,1.109102,0.469898,-0.07438976,0.07210458,0.002980681,-0.5843114,1.400684,0.3227432,0.4876463,1.430897,0.4020913,-0.02678446,0.04717706,0.01630479,-0.9884983,0.1515891,0.05791363,0.5633438,1.497305,0.2131429,0.05876592,1.156042,0.3682818,276.0126,232.8015,31.42723
7,0.03333334,-0.2236225,-0.2011887,0.05871616,-1.524751,1.543565,-2.796409,0.4764671,1.203062,0.4694214,-0.1727137,0.02551809,-0.1748984,-1.560778,-4.607208,1.691341,0.3032471,1.10989,0.4695618,-0.06127427,0.05505382,0.02407713,-0.5833255,1.40023,0.3234042,0.4876807,1.431022,0.4020824,-0.02258369,0.03973024,0.01091632,-0.9885398,0.1518138,0.05790059,0.5633247,1.497302,0.21313,0.05859831,1.157424,0.3674048,275.9604,231.9569,32.13493
7,0.04444445,-0.3154119,-0.1864028,0.01868621,-1.524073,1.547616,-2.797528,0.4755498,1.203295,0.4693429,-0.1098878,0.01971787,-0.2182784,-1.558457,-4.605844,1.69766,0.3029019,1.110742,0.4694414,-0.05049531,0.0348949,0.02174209,-0.5833505,1.399641,0.3239725,0.4876516,1.431167,0.4020193,-0.02261966,0.03974115,0.007726541,-0.988437,0.1524132,0.0578649,0.5632164,1.497348,0.2130797,0.0583514,1.1591,0.3663863,275.9139,231.256,32.73108
7,0.05555556,-0.414979,-0.1947328,-0.003759973,-1.52172,1.551139,-2.798705,0.4749217,1.203574,0.4693561,-0.05471468,0.05130541,-0.2457772,-1.555781,-4.603524,1.705726,0.3023189,1.111614,0.4691966,-0.03751357,0.009408185,0.02362342,-0.5832983,1.398109,0.3251733,0.4876471,1.431252,0.4019585,-0.01951842,0.03123707,-0.0008488986,-0.988755,0.1525529,0.05787076,0.5632211,1.497391,0.2130084,0.05822991,1.161093,0.3656657,275.9621,230.3509,33.60072
7,0.06666667,-0.4181347,-0.1895681,0.006424397,-1.520198,1.552578,-2.795963,0.4745497,1.203846,0.4690821,-0.09698277,0.07088688,-0.2273199,-1.555156,-4.601147,1.710045,0.3015559,1.112397,0.4690552,-0.02557567,-0.008658301,0.03300238,-0.5829095,1.396743,0.3262668,0.487639,1.43131,0.4018536,-0.01205751,0.01844715,0.0001079375,-0.9887406,0.1522757,0.05790272,0.5632008,1.497429,0.2129571,0.0581216,1.163419,0.3650107,276.0986,229.3623,34.61353
7,0.07777778,-0.4259684,-0.1787339,-0.005276889,-1.520073,1.552974,-2.791201,0.4741756,1.20415,0.4690232,-0.177033,0.06949501,-0.1872863,-1.553532,-4.599656,1.714802,0.3007727,1.113438,0.4687927,-0.04043271,-0.01835093,0.03203894,-0.5828195,1.395565,0.3281933,0.4875863,1.431435,0.4017928,-0.01307128,0.009912901,0.005425464,-0.9885159,0.1520347,0.05821217,0.5631968,1.49747,0.2128837,0.0578281,1.165624,0.3639566,276.0475,229.1057,34.79641
7,0.08888889,-0.4388734,-0.170203,-0.01061971,-1.519064,1.553496,-2.786829,0.473753,1.204428,0.4689949,-0.2308124,0.08147009,-0.159186,-1.552004,-4.598089,1.719797,0.3000296,1.114316,0.4683871,-0.05536314,-0.01951811,0.03005547,-0.582657,1.39494,0.3299276,0.4875973,1.431572,0.4017169,-0.01410659,0.00564504,0.008624012,-0.9882799,0.1519144,0.05849793,0.5632095,1.497501,0.2127957,0.05756795,1.167796,0.36325,275.7902,229.0486,34.67802
7,0.1,-0.4650969,-0.1611289,-0.01188006,-1.518318,1.554926,-2.783869,0.4731818,1.204686,0.468945,-0.2404856,0.08270121,-0.1565738,-1.550547,-4.59657,1.725665,0.2992859,1.115382,0.4681425,-0.06493964,-0.002600387,0.04301469,-0.5815992,1.395377,0.3306261,0.4875824,1.431745,0.4016423,-0.01413195,0.0003235536,0.006481121,-0.9882953,0.1516898,0.05877117,0.5632263,1.497523,0.2127235,0.05726506,1.170069,0.3626412,275.2764,229.4224,34.02949
