loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,aDotE,bDotE,gDotE,aE,bE,gE,xE,yE,zE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand
7,0,0.130785,-0.4480726,0.1828539,4.679223,-4.676719,-2.7882,0.449508,1.191704,0.4587889,-0.1068108,-0.0836173,-0.4689224,4.644727,-4.559909,1.713131,0.2434902,1.115651,0.4701931,-0.2238132,0.1000404,-0.0210677,-0.5649715,1.520141,0.3199447,0.4625075,1.428953,0.4065399,-0.1395481,0.1496756,-0.04082222,-0.9359158,0.2286557,0.05146479,0.5593715,1.499017,0.2207184,0.05085488,1.155179,0.3810218,283.5247,197.1215,68.59241
7,0.01111111,0.1241528,-0.4703646,0.1882519,4.679063,-4.670714,-2.787286,0.4483156,1.191726,0.4587667,-0.09197618,-0.08213654,-0.4842236,4.6446,-4.553426,1.712146,0.2422812,1.115735,0.469281,-0.2421378,0.1308428,-0.0239009,-0.5645465,1.524757,0.3193487,0.4619337,1.428972,0.4065487,-0.1480819,0.1550101,-0.04177134,-0.936205,0.2311254,0.05191247,0.559409,1.498983,0.2210085,0.05014648,1.155044,0.3796178,283.3557,197.6152,67.96905
7,0.02222222,0.1229957,-0.4902337,0.2058462,4.67868,-4.664387,-2.786464,0.4471433,1.191756,0.4586852,-0.07587265,-0.0835658,-0.5066162,4.643892,-4.546737,1.710972,0.2411255,1.115687,0.4679701,-0.2560123,0.1413868,-0.02050601,-0.5640868,1.527923,0.3198555,0.4614003,1.428939,0.4065948,-0.1480677,0.157136,-0.04069264,-0.9364047,0.2333169,0.05221367,0.5594051,1.49893,0.2212515,0.04943995,1.154926,0.3780954,283.1123,198.3207,67.1205
7,0.03333334,0.1048614,-0.4996619,0.2026727,4.678453,-4.657795,-2.786256,0.4460056,1.191785,0.4586475,-0.05172974,-0.0870162,-0.526347,4.643806,-4.540498,1.710373,0.2400277,1.11563,0.4668877,-0.2698312,0.151898,-0.01072077,-0.5632458,1.531441,0.3203745,0.4608854,1.428978,0.4066074,-0.1512997,0.1539472,-0.04385919,-0.9369161,0.23531,0.05281954,0.5594033,1.498882,0.2214787,0.04880789,1.154689,0.3763719,282.7296,199.0257,66.14467
7,0.04444445,0.09737544,-0.4984497,0.2006265,4.678015,-4.651539,-2.785753,0.4448646,1.191847,0.458431,-0.03866596,-0.08796102,-0.536602,4.64377,-4.534688,1.709939,0.2390621,1.115613,0.465857,-0.2686551,0.1486636,-0.002230629,-0.5625502,1.534132,0.3208379,0.4604039,1.429115,0.4066019,-0.1512729,0.1486196,-0.04174656,-0.9373299,0.2372022,0.05335483,0.5594413,1.498838,0.221664,0.04824427,1.154484,0.3749051,282.3001,199.801,65.03969
7,0.05555556,0.09825231,-0.4828465,0.1966685,4.67759,-4.645983,-2.785402,0.4438872,1.191872,0.4583035,-0.03004555,-0.09076869,-0.5247853,4.643451,-4.529427,1.709023,0.2381129,1.11551,0.4648149,-0.2631595,0.1252463,0.0007762425,-0.5621843,1.535238,0.3226678,0.4599907,1.429171,0.4066062,-0.1555192,0.1347678,-0.04066571,-0.937715,0.2385091,0.05443341,0.5594521,1.498774,0.2218552,0.04768069,1.154231,0.3731765,281.9982,200.3951,64.15685
7,0.06666667,0.1086336,-0.4658279,0.2005977,4.676533,-4.641727,-2.784237,0.4430472,1.191698,0.4580011,-0.03813557,-0.09703863,-0.491195,4.642684,-4.524263,1.707752,0.2372082,1.115565,0.464103,-0.2523301,0.1061021,0.005882427,-0.5618173,1.53604,0.3242795,0.4596478,1.429209,0.4066648,-0.1555603,0.1315831,-0.04386565,-0.9382008,0.2403014,0.0551775,0.5594942,1.498743,0.2220345,0.04687145,1.154003,0.3713508,281.8256,200.817,63.44917
7,0.07777778,0.1264035,-0.4316237,0.2140759,4.67522,-4.637781,-2.783353,0.4421598,1.191775,0.4578128,-0.04666088,-0.1076294,-0.4531811,4.641078,-4.519886,1.706048,0.2363815,1.115386,0.4630797,-0.2287337,0.07748868,0.004414879,-0.5618513,1.535854,0.3261778,0.4592265,1.429254,0.406755,-0.1566527,0.1326514,-0.04598231,-0.9386982,0.2422711,0.0558401,0.5595325,1.498653,0.2223351,0.0463292,1.153693,0.3697153,281.8027,200.833,63.14119
7,0.08888889,0.1325491,-0.3917818,0.2115448,4.67387,-4.634262,-2.783138,0.4413989,1.191731,0.4576993,-0.03237927,-0.1154734,-0.4169535,4.639839,-4.516312,1.704773,0.2357936,1.115407,0.4626486,-0.2180196,0.05629972,-0.004337942,-0.5621949,1.535915,0.3279235,0.4587519,1.429362,0.4068015,-0.1556352,0.1294707,-0.05025723,-0.9392506,0.2440176,0.05644171,0.5596398,1.498657,0.2225654,0.04596785,1.153557,0.3683607,281.8048,200.8381,62.85133
7,0.1,0.1274306,-0.3658641,0.2033053,4.672829,-4.630198,-2.783082,0.4405228,1.191717,0.4575181,-0.02104384,-0.1201368,-0.399812,4.639049,-4.512504,1.703862,0.2350819,1.115273,0.4619277,-0.2169726,0.06269231,-0.003239146,-0.5618013,1.537632,0.3287726,0.4582644,1.429374,0.4068522,-0.1556589,0.1369349,-0.05236147,-0.9396697,0.2463071,0.05679777,0.5596728,1.498657,0.2228575,0.04552037,1.153255,0.3668334,281.8846,200.5324,62.86693
7,0.1111111,0.1225605,-0.3599737,0.2037082,4.672143,-4.626799,-2.783599,0.4397875,1.191666,0.4573865,-0.000412723,-0.1159849,-0.3734238,4.638113,-4.508173,1.702912,0.2344574,1.115116,0.4609878,-0.2139581,0.08617301,-0.007388195,-0.5614583,1.540841,0.3283417,0.4577224,1.429381,0.4068892,-0.1513137,0.150767,-0.04492213,-0.939821,0.2489731,0.05675569,0.5596536,1.498648,0.2231696,0.04529022,1.152979,0.3654648,281.9028,200.4448,62.7046
7,0.1222222,0.1116594,-0.3637915,0.2028698,4.671046,-4.622378,-2.783561,0.4390694,1.191625,0.4574316,0.01159128,-0.1146897,-0.378924,4.637438,-4.503369,1.702213,0.2338459,1.114986,0.4598193,-0.2204839,0.1021395,-0.01148851,-0.5611563,1.543922,0.3283534,0.4572073,1.429438,0.406945,-0.1533762,0.1624746,-0.03847326,-0.9398327,0.2517232,0.05696208,0.559639,1.498593,0.2234282,0.04499409,1.152685,0.3632526,281.7653,200.8969,61.99328
7,0.1333333,0.09099267,-0.3731078,0.1961341,4.670704,-4.617196,-2.784423,0.438336,1.191597,0.4573789,0.03555945,-0.1102359,-0.3967605,4.637158,-4.498482,1.702146,0.2333327,1.114905,0.4588628,-0.2291543,0.1149161,-0.01878505,-0.5610263,1.547285,0.3283683,0.4566999,1.42948,0.4069889,-0.1469899,0.1550222,-0.03963225,-0.9402796,0.2536598,0.05718153,0.5596102,1.498581,0.2237451,0.04482227,1.152452,0.3617142,281.4514,201.7169,60.90254
7,0.1444445,0.08201265,-0.385197,0.1890653,4.670237,-4.612092,-2.784804,0.4376135,1.191556,0.4570513,0.04057057,-0.108766,-0.4103102,4.637,-4.493593,1.701634,0.2328106,1.11494,0.4580486,-0.2345921,0.1244965,-0.02400038,-0.5609033,1.550276,0.3286591,0.4562535,1.429433,0.406996,-0.1480888,0.1475688,-0.04176229,-0.9406674,0.2553878,0.05796956,0.5595527,1.49849,0.2240143,0.04454809,1.152131,0.3598588,281.063,202.636,59.69783
7,0.1555556,0.06317697,-0.3882602,0.1860809,4.670177,-4.607219,-2.785487,0.4370084,1.191529,0.4569783,0.05274009,-0.09949344,-0.4148673,4.636732,-4.48877,1.701815,0.2324637,1.114871,0.4571695,-0.2133219,0.1182808,-0.03169653,-0.5610194,1.552637,0.3283393,0.4558158,1.429396,0.4070277,-0.1417469,0.1369294,-0.04610571,-0.9410439,0.2569484,0.05845426,0.5594974,1.498427,0.2242355,0.0444943,1.152022,0.3584712,280.763,203.5914,58.49331
7,0.1666667,0.0536724,-0.3867512,0.1766975,4.670349,-4.602991,-2.786106,0.4363465,1.191451,0.4567091,0.06255064,-0.08713812,-0.4069776,4.636526,-4.484262,1.701707,0.2319545,1.114768,0.4564593,-0.1941305,0.1056604,-0.03942237,-0.5615312,1.554364,0.3281678,0.4553362,1.429303,0.4070871,-0.1374742,0.1475802,-0.04506491,-0.9413811,0.25942,0.05837543,0.5594554,1.498387,0.2244809,0.04421505,1.151792,0.3567624,280.5979,204.3112,57.54861
