loc,t,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
2,0,-0.9244205,-0.7029918,0.03394809,-1.329717,-5.305572,-2.876558,-0.3789738,0.1008868,0.1096376,-0.5095165,-4.981203,-0.4521526,-0.08233793,0.1006909,-0.05146907,-0.908808,-0.8402786,-0.03872529,-0.6389135,1.130104,-0.2822966,290.1015,180.7519,40.18491
2,0.01111111,-0.9361372,-0.7019801,0.03072192,-1.327639,-5.298047,-2.867797,-0.3991402,0.1193729,0.08857667,-0.5101376,-4.976942,-0.4507658,-0.08340963,0.1081365,-0.04928778,-0.9092916,-0.8384148,-0.0387916,-0.6396412,1.127626,-0.2860691,290.8812,181.3665,39.95983
2,0.02222222,-0.9724991,-0.6615801,0.04980037,-1.327086,-5.291823,-2.857344,-0.4412059,0.1698095,0.09663375,-0.5105573,-4.969207,-0.451185,-0.08551515,0.1208829,-0.04281408,-0.9095867,-0.8361663,-0.03915859,-0.6404862,1.125389,-0.2899057,291.7993,181.4792,40.1035
2,0.03333334,-1.008928,-0.5998593,0.07306714,-1.327194,-5.287128,-2.846234,-0.4530763,0.2399606,0.1366528,-0.5101733,-4.956959,-0.4565207,-0.08337287,0.1208775,-0.04069898,-0.9099904,-0.8345221,-0.03926112,-0.6413669,1.123075,-0.2937588,292.7032,181.6786,40.17859
2,0.04444445,-1.073156,-0.5115618,0.1154656,-1.329087,-5.283967,-2.832775,-0.449416,0.270592,0.1666974,-0.509394,-4.946875,-0.4604736,-0.07597883,0.1145498,-0.05037753,-0.9109268,-0.8332663,-0.0394502,-0.6421975,1.120479,-0.2977282,293.0307,182.1178,39.65901
2,0.05555556,-1.111693,-0.4551256,0.1611245,-1.331093,-5.279791,-2.820386,-0.4289097,0.2775779,0.201804,-0.5078126,-4.938036,-0.4644241,-0.06643125,0.09225418,-0.06228694,-0.9120911,-0.8331256,-0.03923342,-0.6431531,1.117359,-0.3017393,292.8093,182.9207,38.48455
2,0.06666667,-1.133096,-0.4295765,0.18343,-1.332359,-5.275069,-2.808222,-0.4026211,0.2378251,0.2120234,-0.5060123,-4.933039,-0.46521,-0.0493972,0.06356955,-0.07109015,-0.9131585,-0.83356,-0.03901105,-0.6442634,1.114265,-0.3056372,291.6686,184.8789,35.44769
2,0.07777778,-1.126637,-0.4487441,0.1812999,-1.331927,-5.268962,-2.797463,-0.3664509,0.1482791,0.1706735,-0.5049476,-4.935093,-0.460537,-0.04307099,0.05405281,-0.08184204,-0.9144257,-0.8331732,-0.03895672,-0.6451334,1.111577,-0.3095717,291.6549,186.3136,33.75184
2,0.08888889,-1.103141,-0.4678492,0.1738851,-1.331469,-5.262704,-2.787436,-0.3461448,0.07279631,0.1231272,-0.5043345,-4.938129,-0.4547204,-0.02495521,0.05089353,-0.08200067,-0.9153684,-0.8326612,-0.03966299,-0.6456525,1.109627,-0.3129944,292.4459,187.2124,33.1796
2,0.1,-1.047628,-0.5071123,0.1452006,-1.329556,-5.255848,-2.779262,-0.3369429,-0.01705626,0.01798989,-0.5059969,-4.947803,-0.4428613,-0.01322357,0.06154058,-0.07777704,-0.9160805,-0.8314149,-0.04068831,-0.6460102,1.10839,-0.3161146,293.5864,187.438,33.47953
2,0.1111111,-0.9804545,-0.5261426,0.1111035,-1.327023,-5.249633,-2.772003,-0.3495214,-0.04810038,-0.08763916,-0.5092241,-4.954368,-0.4327591,-0.01110304,0.09665746,-0.07015885,-0.916724,-0.8286263,-0.04230698,-0.6466156,1.107658,-0.3188151,294.3174,187.6621,33.41993
2,0.1222222,-0.9037619,-0.5248956,0.07380608,-1.324535,-5.244216,-2.765917,-0.3503222,0.01531151,-0.1595936,-0.5140598,-4.953894,-0.4292494,-0.02708275,0.1476934,-0.05698855,-0.9170632,-0.8243363,-0.04408597,-0.6470438,1.107486,-0.3212253,294.4763,188.1151,32.81189
2,0.1333333,-0.8505183,-0.5205023,0.05561972,-1.322091,-5.238842,-2.759385,-0.3567676,0.1155091,-0.1588056,-0.5174676,-4.946725,-0.4313128,-0.03453886,0.1763998,-0.04932939,-0.9175394,-0.8207862,-0.04558107,-0.6475774,1.107127,-0.3239549,294.3699,188.7907,31.90344
2,0.1444445,-0.7569424,-0.4733275,0.0416455,-1.32071,-5.235395,-2.755211,-0.3600073,0.1875551,-0.1017755,-0.5187486,-4.937958,-0.4347914,-0.0526318,0.1891194,-0.04379541,-0.9179133,-0.8175185,-0.04639094,-0.6477349,1.108166,-0.3258402,293.7162,189.9104,30.40586
2,0.1555556,-0.6336374,-0.3961867,0.04455011,-1.319975,-5.233573,-2.752816,-0.3575088,0.209682,-0.07393148,-0.5198203,-4.933009,-0.4351933,-0.06652737,0.1816765,-0.05225041,-0.9189445,-0.8155456,-0.04648255,-0.647891,1.108882,-0.3281514,293.1243,191.2943,28.73791
2,0.1666667,-0.4943742,-0.3158103,0.03260513,-1.319453,-5.232897,-2.752105,-0.3295312,0.2230397,-0.04627379,-0.5206767,-4.927204,-0.4374985,-0.07815529,0.1869139,-0.03934808,-0.9190792,-0.8127256,-0.04690865,-0.6472818,1.112518,-0.3288558,292.007,194.0531,25.71074
2,0.1777778,-0.3859872,-0.2377193,0.01424277,-1.318373,-5.232884,-2.751517,-0.2802355,0.2426414,-0.02720047,-0.5218768,-4.921124,-0.4411905,-0.07902195,0.1942335,-0.01266855,-0.9183746,-0.8096322,-0.04799709,-0.6467901,1.116157,-0.3299228,291.491,196.3642,23.52662
2,0.1888889,-0.2373233,-0.101854,0.03940314,-1.319752,-5.235148,-2.753042,-0.2373725,0.2623891,-0.0187394,-0.5233612,-4.914681,-0.4455053,-0.08532338,0.1909703,-0.001982208,-0.9181141,-0.8070818,-0.0483646,-0.6461942,1.120005,-0.3304421,291.1572,198.0778,21.96225
2,0.2,-0.1228109,0.04766044,0.02094993,-1.321499,-5.240349,-2.754118,-0.1925346,0.2607108,0.002325155,-0.5240046,-4.908934,-0.4498111,-0.09379324,0.1696299,0.0001004934,-0.9181983,-0.8057393,-0.04775714,-0.6460581,1.125373,-0.330413,290.6273,199.5056,20.61542
2,0.2111111,-0.04645891,0.1490099,-0.02301285,-1.320667,-5.245238,-2.754848,-0.1509708,0.2505366,0.02440681,-0.5242012,-4.903699,-0.453975,-0.09273241,0.1526107,-0.00532323,-0.9185642,-0.8044086,-0.04763889,-0.6461421,1.131211,-0.3297584,289.6256,200.8327,18.9827
2,0.2222222,0.05425459,0.2845476,-0.07764149,-1.321065,-5.253816,-2.756818,-0.07583234,0.1975213,0.03107639,-0.5238938,-4.902558,-0.456514,-0.09168331,0.1270896,-0.0139844,-0.9190452,-0.8037953,-0.04703356,-0.6466619,1.137643,-0.3288776,288.374,202.0092,17.34098
2,0.2333333,0.1072346,0.3634654,-0.1246995,-1.320741,-5.260989,-2.757743,-0.03158579,0.1545566,0.017742,-0.5241676,-4.902446,-0.4578024,-0.08729176,0.1057345,-0.002409325,-0.9186696,-0.8031327,-0.04656031,-0.6472223,1.143781,-0.3280668,287.3915,203.04,16.02731
2,0.2444444,0.1909402,0.4902468,-0.2538857,-1.317682,-5.272913,-2.759611,0.02970043,0.1189941,-0.01054218,-0.5252132,-4.903482,-0.4594762,-0.06789403,0.0652004,0.01534226,-0.9178643,-0.8039442,-0.04599519,-0.6481506,1.151592,-0.326404,286.3405,203.4242,15.49628
2,0.2555556,0.2238423,0.5264472,-0.3210892,-1.31477,-5.28191,-2.760786,0.09008768,0.09828997,-0.02494682,-0.527455,-4.903545,-0.461496,-0.05924811,0.05023739,0.02691311,-0.9172491,-0.8038635,-0.04569052,-0.6485899,1.159384,-0.3247045,285.4657,204.3454,14.55257
2,0.2666667,0.2579121,0.5337889,-0.4265644,-1.309641,-5.290736,-2.762413,0.1484823,0.07528372,-0.01902661,-0.5274827,-4.903452,-0.4652396,-0.04622985,0.03308859,0.05229153,-0.9157801,-0.8040565,-0.04551928,-0.6497442,1.168585,-0.3222657,284.6064,205.6689,13.34131
