loc,t,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
3,0,-0.08200064,-0.2746281,0.04708511,-1.323661,-2.637801,-1.446457,-0.2566011,-0.00180757,0.1360672,-0.5315638,-1.109731,0.06665733,-0.147836,0.2321019,-0.09292425,-0.9818015,1.706768,1.927207,0.06581338,1.099034,0.7214144,290.0451,321.0594,23.11981
3,0.01111111,-0.08423348,-0.2624404,0.05923469,-1.321266,-2.633375,-1.436587,-0.2544161,-0.006460667,0.1212836,-0.5287504,-1.104706,0.06590205,-0.1328982,0.2309731,-0.09202454,-0.9818361,1.710049,1.926227,0.06281617,1.098026,0.7234297,290.2256,320.3749,23.69092
3,0.02222222,-0.104792,-0.252067,0.03211532,-1.318222,-2.628631,-1.426883,-0.2341951,-0.02864626,0.1410055,-0.5249436,-1.10191,0.06779076,-0.1428522,0.204479,-0.1154649,-0.9830484,1.712593,1.926727,0.05995341,1.097961,0.7266396,290.5981,320.3236,23.71766
3,0.03333334,-0.1431999,-0.265018,0.01366367,-1.315343,-2.623905,-1.417617,-0.2409776,-0.06092897,0.1707187,-0.5225996,-1.100875,0.07197672,-0.1603629,0.2015268,-0.156838,-0.9849792,1.716266,1.926987,0.05685124,1.098552,0.7304127,290.9792,320.3083,23.60466
3,0.04444445,-0.1705605,-0.2826786,0.00953389,-1.312748,-2.619557,-1.408731,-0.2573011,-0.08016735,0.1909406,-0.521995,-1.102341,0.07979949,-0.1734134,0.2112826,-0.1854088,-0.9864498,1.72015,1.926956,0.0535331,1.099453,0.7333838,291.2591,321.5849,22.39813
3,0.05555556,-0.1836188,-0.2932125,0.02067354,-1.310634,-2.615527,-1.399914,-0.2740405,-0.08816192,0.1929926,-0.5218411,-1.099143,0.08193375,-0.1734803,0.226246,-0.1970639,-0.9877777,1.724439,1.92652,0.0504992,1.100127,0.7352107,291.2911,323.5059,20.5713
3,0.06666667,-0.2013557,-0.3045314,0.03488347,-1.309449,-2.612822,-1.391678,-0.2943354,-0.1007584,0.1942028,-0.5219103,-1.094308,0.08223096,-0.1714328,0.2444133,-0.21301,-0.989457,1.729249,1.925473,0.04740965,1.101166,0.7376693,291.2835,325.2191,18.9254
3,0.07777778,-0.2124198,-0.3076938,0.03662923,-1.307466,-2.608936,-1.384019,-0.2995165,-0.1101478,0.198234,-0.5198117,-1.08593,0.07925088,-0.172601,0.2476584,-0.2236373,-0.9910746,1.733597,1.925039,0.04465313,1.103043,0.7396903,291.1476,327.3138,16.8594
3,0.08888889,-0.2143933,-0.3205715,0.03473609,-1.306271,-2.605371,-1.378259,-0.3071599,-0.1083824,0.2093878,-0.5183944,-1.077028,0.07605562,-0.1843265,0.2541187,-0.2266816,-0.9924493,1.738121,1.924945,0.04169082,1.105409,0.7424852,291.0848,329.0573,15.17949
3,0.1,-0.2024995,-0.3417899,0.03123508,-1.304938,-2.602346,-1.373233,-0.3161597,-0.09143853,0.2246865,-0.5173159,-1.064882,0.06975458,-0.2054874,0.2637519,-0.2168222,-0.9933394,1.742615,1.925377,0.03847739,1.108518,0.7440573,290.9628,330.7484,13.64854
3,0.1111111,-0.1755485,-0.3562374,0.02762536,-1.304308,-2.600625,-1.366471,-0.3161308,-0.06180874,0.2339369,-0.5165403,-1.0552,0.06614706,-0.2243842,0.2668969,-0.1921023,-0.9937639,1.746228,1.926406,0.03510572,1.111909,0.7451218,290.827,332.6621,11.85807
3,0.1222222,-0.1638911,-0.368759,0.03250564,-1.304654,-2.599996,-1.356642,-0.322776,-0.04757509,0.2396924,-0.517662,-1.045207,0.06172409,-0.2348694,0.2754278,-0.1813175,-0.9944909,1.750875,1.926534,0.0317879,1.116091,0.7460526,290.4817,334.7511,9.776112
3,0.1333333,-0.1517422,-0.3802889,0.04568041,-1.304229,-2.59779,-1.349813,-0.3348401,-0.03263393,0.2378008,-0.5191151,-1.036076,0.0579637,-0.2389302,0.2903051,-0.1684262,-0.9946645,1.75553,1.926754,0.02861213,1.119689,0.7462543,290.0785,336.8841,7.488327
3,0.1444445,-0.1339905,-0.3695642,0.0491908,-1.302747,-2.592142,-1.349425,-0.3246971,-0.01966032,0.226133,-0.5219066,-1.024514,0.05009459,-0.2313001,0.2848646,-0.1493431,-0.9946225,1.759333,1.927178,0.02538354,1.124425,0.7470032,289.4093,339.1986,4.85207
3,0.1555556,-0.1268981,-0.3558641,0.03513494,-1.300429,-2.587471,-1.347636,-0.3034543,-0.01760256,0.2271178,-0.5223716,-1.013383,0.04311445,-0.2313131,0.2645974,-0.1430361,-0.9951237,1.762633,1.927949,0.02296322,1.128854,0.7471402,288.8242,340.5589,3.18006
3,0.1666667,-0.1186,-0.3283643,0.001515727,-1.29774,-2.582873,-1.343344,-0.2588608,-0.01899242,0.2334989,-0.521285,-1.000327,0.03429779,-0.233567,0.2198357,-0.1378771,-0.9961261,1.764526,1.929558,0.01994978,1.133885,0.7479057,288.298,341.4656,2.011034
3,0.1777778,-0.118547,-0.3133286,-0.04165084,-1.294523,-2.578331,-1.33897,-0.2183724,-0.02448571,0.2562752,-0.5202549,-0.9872317,0.02619379,-0.2497818,0.1762461,-0.1432108,-0.9974454,1.766156,1.931875,0.01706345,1.140175,0.7493859,287.7215,340.7453,2.327856
3,0.1888889,-0.1249928,-0.3003591,-0.0581682,-1.290076,-2.573858,-1.334026,-0.1984753,-0.03454125,0.2619862,-0.5199928,-0.9754951,0.0188424,-0.2499451,0.154971,-0.1507773,-0.9990508,1.768462,1.933364,0.01428828,1.145628,0.7493966,287.2622,340.8167,1.851922
3,0.2,-0.1336849,-0.2744327,-0.05870324,-1.28573,-2.569671,-1.32803,-0.1802937,-0.05044764,0.2481537,-0.5212424,-0.9614108,0.009083509,-0.2298451,0.1378715,-0.1574602,-1.000496,1.770424,1.934353,0.0111027,1.152047,0.7501042,286.7126,340.0927,1.93531
3,0.2111111,-0.141897,-0.2376514,-0.04709746,-1.281174,-2.565236,-1.322077,-0.1631849,-0.06878924,0.2178758,-0.5222453,-0.9471437,-0.001283111,-0.1937113,0.1238803,-0.1611235,-1.002075,1.772358,1.934356,0.008084804,1.158784,0.7499356,286.2098,339.8047,1.410844
3,0.2222222,-0.152728,-0.1957306,-0.06074566,-1.274908,-2.559976,-1.314714,-0.1258712,-0.09170286,0.2026657,-0.5234752,-0.9315008,-0.01348518,-0.1684121,0.08760366,-0.1711411,-1.004026,1.773515,1.935236,0.004875524,1.165899,0.7506845,285.6354,339.8242,0.3254409
3,0.2333333,-0.1653453,-0.1721955,-0.08015645,-1.268601,-2.554956,-1.307789,-0.09792975,-0.1111033,0.2036695,-0.524042,-0.9161093,-0.02490695,-0.1601588,0.05886468,-0.1852013,-1.00636,1.774392,1.936318,0.001852475,1.173124,0.7499577,285.045,340.3369,358.7897
