loc,t,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
0,0,-1.058903,-0.2391843,0.1181211,-1.301641,-5.271832,-2.84872,-0.4715049,0.2035556,0.08293876,-0.5258065,-4.948732,-0.4651365,-0.1390602,0.1886835,-0.01744669,-0.893351,-0.8239508,-0.05709125,-0.6502899,1.098438,-0.2915922,293.4049,167.6177,55.56819
0,0.01111111,-1.079313,-0.2083758,0.1222205,-1.302577,-5.270085,-2.836344,-0.4516218,0.1702933,0.08573508,-0.5253133,-4.945805,-0.4634803,-0.1273784,0.1664736,-0.03578607,-0.8944615,-0.8226919,-0.05693013,-0.6516214,1.097685,-0.295122,293.8712,166.7343,56.19951
0,0.02222222,-1.07184,-0.209469,0.1083201,-1.302046,-5.267529,-2.825547,-0.4247119,0.1083425,0.06905815,-0.5247072,-4.947263,-0.4584794,-0.1178135,0.1569746,-0.04443239,-0.8953313,-0.820957,-0.05702094,-0.6529289,1.096807,-0.2986528,294.1629,166.0927,56.53507
0,0.03333334,-1.000125,-0.2710406,0.07774857,-1.300249,-5.262369,-2.818219,-0.4085945,0.04136705,0.0353094,-0.5249618,-4.950772,-0.451246,-0.1125081,0.1580526,-0.04445714,-0.8958932,-0.8186495,-0.05711229,-0.6541935,1.096535,-0.3015382,293.9684,166.098,55.9988
0,0.04444445,-0.8845358,-0.3696634,0.04520765,-1.297198,-5.255346,-2.814069,-0.4100378,0.01928288,0.006341808,-0.5255429,-4.952622,-0.445039,-0.1103963,0.1761291,-0.03901051,-0.8963002,-0.8153891,-0.05799805,-0.6554183,1.096345,-0.3047283,293.7732,166.4349,55.29588
0,0.05555556,-0.762814,-0.4202568,0.0242079,-1.294728,-5.249359,-2.811036,-0.4383588,0.07437551,-0.03883199,-0.5284207,-4.949253,-0.4419995,-0.1263765,0.2047494,-0.02593307,-0.8963982,-0.8112699,-0.05863029,-0.6563874,1.096727,-0.3071526,293.2315,167.8966,53.40044
0,0.06666667,-0.7031643,-0.4178708,0.01252122,-1.293058,-5.245144,-2.806219,-0.461304,0.1249112,-0.05849339,-0.5307494,-4.94465,-0.4400205,-0.133824,0.2301943,-0.0118558,-0.8962266,-0.8068726,-0.05964176,-0.6572376,1.097034,-0.3098901,292.8939,169.2926,51.7634
0,0.07777778,-0.6257258,-0.3535386,0.0143934,-1.292398,-5.243601,-2.802388,-0.4845931,0.2219489,-0.03936177,-0.5328863,-4.934506,-0.4427748,-0.1487442,0.2609403,0.002289047,-0.8960823,-0.8019684,-0.060572,-0.6575247,1.098194,-0.3118366,292.5047,171.7763,49.31201
0,0.08888889,-0.5716705,-0.3021178,0.0184679,-1.292131,-5.24185,-2.798263,-0.4816637,0.2791353,-0.005798865,-0.5339569,-4.924693,-0.4460113,-0.1541104,0.2577907,-0.007296694,-0.8967641,-0.7988462,-0.06076215,-0.6579411,1.099473,-0.3135953,292.1457,173.9604,47.32484
0,0.1,-0.4773053,-0.2121988,0.005322032,-1.291552,-5.242993,-2.79618,-0.4437889,0.3025118,0.06671961,-0.5328224,-4.91469,-0.4512005,-0.1572961,0.242907,-0.01271379,-0.8972083,-0.7961348,-0.06061621,-0.6585954,1.101119,-0.315137,291.653,175.6964,45.70791
0,0.1111111,-0.3872033,-0.1223276,-0.01310106,-1.291319,-5.244889,-2.794528,-0.4203896,0.2924754,0.08570658,-0.5328059,-4.90847,-0.4525813,-0.1615488,0.24076,-0.0116482,-0.8975551,-0.7927334,-0.06080929,-0.659058,1.103391,-0.3163395,290.9169,177.0137,44.29347
0,0.1222222,-0.3300922,-0.03792876,-0.02942652,-1.290991,-5.247785,-2.79195,-0.3812731,0.2631665,0.09485734,-0.5323979,-4.90388,-0.4536703,-0.16043,0.2343249,-0.005309368,-0.8975481,-0.7896698,-0.06099358,-0.6598185,1.105462,-0.317607,290.2049,178.2063,42.98111
0,0.1333333,-0.2227845,0.01696023,-0.02743898,-1.291418,-5.249692,-2.792561,-0.3603141,0.2385401,0.08282762,-0.5327606,-4.899986,-0.4535371,-0.1646956,0.2321905,-0.006378384,-0.8979518,-0.7865019,-0.06094511,-0.6604756,1.108596,-0.3180232,289.3605,178.9005,42.14609
0,0.1444445,-0.09107064,0.09218293,-0.03405868,-1.291781,-5.253384,-2.795141,-0.2988765,0.2156411,0.06211838,-0.5334871,-4.897264,-0.4547153,-0.1700012,0.2289646,-0.004241094,-0.8980536,-0.7834154,-0.06081701,-0.6612579,1.112026,-0.3180571,288.5845,179.3087,41.65336
0,0.1555556,-0.01028977,0.1329486,-0.06505397,-1.291028,-5.256895,-2.796942,-0.2332969,0.1842056,0.03812219,-0.534204,-4.895583,-0.4556362,-0.1784829,0.2172128,-0.002149683,-0.8981996,-0.7807214,-0.06020448,-0.6622971,1.115782,-0.3178349,287.9235,179.2241,41.78158
0,0.1666667,0.07045268,0.1801619,-0.08437241,-1.290565,-5.260913,-2.799114,-0.1899827,0.1560886,0.02915721,-0.5345119,-4.893985,-0.4562032,-0.1720198,0.2086648,0.005198918,-0.8981708,-0.7779061,-0.06036108,-0.6634086,1.119568,-0.3177076,287.3549,179.356,41.69641
0,0.1777778,0.1404783,0.243207,-0.1250673,-1.289455,-5.266566,-2.801394,-0.140066,0.139446,0.03731572,-0.5343867,-4.891607,-0.4583431,-0.1730414,0.1969285,0.007250107,-0.8981234,-0.7756103,-0.0598367,-0.6648523,1.124132,-0.3167581,286.7388,178.9176,42.25679
0,0.1888889,0.1782529,0.3604294,-0.1606967,-1.289302,-5.275165,-2.802019,-0.1102986,0.1315742,0.04564542,-0.534269,-4.88842,-0.4606784,-0.1772137,0.1904331,0.0200125,-0.8975918,-0.7730976,-0.05928383,-0.6664468,1.12902,-0.3155668,286.0634,178.8613,42.40063
0,0.2,0.2268823,0.4413994,-0.2153296,-1.287745,-5.283439,-2.80352,-0.075958,0.1481171,0.05526463,-0.5341817,-4.883986,-0.4649733,-0.1792772,0.1945877,0.03390383,-0.8968855,-0.7701226,-0.05909075,-0.6682066,1.134218,-0.3143257,285.2728,179.3211,42.05634
