loc,t,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
3,0,-1.14387,-0.4822023,0.08319175,-1.294745,-5.302897,-2.814061,-0.5977178,0.2266486,0.1114973,-0.5172999,-4.932039,-0.4752579,-0.1939206,0.2984584,-0.04944712,-0.8964589,-0.8201478,-0.04646018,-0.6556627,1.091954,-0.2983522,292.7961,184.5688,38.52596
3,0.01111111,-1.060682,-0.4956527,0.06411628,-1.292536,-5.297192,-2.806694,-0.592481,0.2278721,0.08697332,-0.5184557,-4.927357,-0.4730208,-0.2035973,0.3197678,-0.05350554,-0.8973734,-0.81479,-0.04712543,-0.65637,1.09158,-0.3023995,293.4366,183.491,39.9765
3,0.02222222,-1.003131,-0.4975211,0.05034187,-1.2907,-5.2916,-2.798948,-0.6065657,0.2285482,0.03271008,-0.5210709,-4.924009,-0.468585,-0.2143207,0.3346889,-0.05866867,-0.898419,-0.8094435,-0.04770121,-0.6568768,1.091775,-0.30632,293.8532,182.6183,41.11275
3,0.03333334,-0.9319182,-0.4683777,0.04387641,-1.289078,-5.28762,-2.791932,-0.6191162,0.2522632,0.01913095,-0.522916,-4.917827,-0.4666322,-0.2228389,0.3516411,-0.04891446,-0.8988179,-0.8036461,-0.04852386,-0.6573186,1.092259,-0.3097565,293.8878,181.9823,41.73008
3,0.04444445,-0.8650501,-0.4264275,0.05663638,-1.289104,-5.283948,-2.785518,-0.5984793,0.2752034,0.04695269,-0.5233111,-4.909241,-0.4679664,-0.2367335,0.3633474,-0.05195342,-0.8997101,-0.7979758,-0.04902666,-0.6578205,1.09281,-0.3131497,293.7134,181.59,41.95211
3,0.05555556,-0.7928779,-0.3812455,0.06936182,-1.289182,-5.280847,-2.779802,-0.5801854,0.2811513,0.07037321,-0.5232515,-4.901828,-0.4686649,-0.2452346,0.3558765,-0.05302826,-0.9005842,-0.7933024,-0.04901681,-0.6580841,1.094556,-0.3161519,292.7657,181.6839,41.13256
3,0.06666667,-0.6823474,-0.3411209,0.09917764,-1.290035,-5.277816,-2.776617,-0.5411877,0.2509378,0.06034563,-0.5236952,-4.898146,-0.4670481,-0.2591232,0.3537671,-0.06149096,-0.9017394,-0.7884198,-0.04868445,-0.6585676,1.095527,-0.3193779,292.3737,181.5706,40.90103
3,0.07777778,-0.5630734,-0.331979,0.09074625,-1.289083,-5.274236,-2.775004,-0.5212098,0.2381186,0.03777626,-0.5250608,-4.894355,-0.4649565,-0.2708382,0.3590363,-0.05818919,-0.9024036,-0.7830887,-0.04861334,-0.6582792,1.099006,-0.321923,291.7515,182.2274,39.76972
3,0.08888889,-0.5312382,-0.3094143,0.09278302,-1.288606,-5.271487,-2.771047,-0.4774641,0.2472717,0.02489668,-0.5264867,-4.889185,-0.4658428,-0.2782275,0.3737855,-0.03780339,-0.9023424,-0.7771713,-0.04896861,-0.6580644,1.101914,-0.3244551,291.4164,182.7061,39.0779
3,0.1,-0.4856448,-0.2760755,0.1140391,-1.289709,-5.26894,-2.767587,-0.4516641,0.2639233,0.03452691,-0.5274183,-4.882066,-0.4676293,-0.2888493,0.3811338,-0.02705276,-0.9026353,-0.7716375,-0.04883385,-0.657303,1.105986,-0.3261222,291.09,183.647,38.06993
3,0.1111111,-0.3226,-0.2879491,0.1217389,-1.289666,-5.264927,-2.770676,-0.4213581,0.2920878,0.05917177,-0.5278662,-4.873365,-0.4717406,-0.3048108,0.3768198,-0.02593168,-0.9030598,-0.7665858,-0.04805834,-0.6568616,1.109836,-0.3281088,290.6983,184.5922,37.03384
3,0.1222222,-0.2169981,-0.3087365,0.104911,-1.288608,-5.260696,-2.773053,-0.3978484,0.2861668,0.09204152,-0.5273645,-4.866418,-0.4740443,-0.3175987,0.3704326,-0.03123847,-0.9038726,-0.7617324,-0.04723835,-0.6559124,1.114722,-0.3293329,290.1914,185.895,35.71549
3,0.1333333,-0.09798893,-0.2548169,0.1059378,-1.289056,-5.259618,-2.775953,-0.38311,0.2645188,0.1088419,-0.5266443,-4.860957,-0.4751961,-0.3303262,0.3586483,-0.02699179,-0.9041927,-0.7572517,-0.04591343,-0.6549594,1.120124,-0.3305111,289.5487,187.2914,34.28473
3,0.1444445,-0.005589798,-0.1989708,0.08883701,-1.289207,-5.259283,-2.778978,-0.3609007,0.2416448,0.1341081,-0.525528,-4.855453,-0.4767306,-0.3473806,0.3586188,-0.02903322,-0.9047978,-0.7521886,-0.04474377,-0.6540055,1.126312,-0.3313322,288.6625,189.316,32.12978
3,0.1555556,0.1091317,-0.1365809,0.08347815,-1.290081,-5.259465,-2.783809,-0.3255133,0.2538368,0.1521807,-0.5250592,-4.847439,-0.481165,-0.365535,0.3745447,-0.02882661,-0.9053986,-0.7462768,-0.04378583,-0.6528216,1.133055,-0.332036,287.6004,192.077,29.1628
