loc,t,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
2,0,-0.9549344,-0.609791,0.03693306,-1.324064,-5.31337,-2.849321,-0.4926046,0.2155254,0.1813872,-0.5149318,-4.926246,-0.4727356,-0.162381,0.1920916,-0.04825364,-0.8909584,-0.8222011,-0.03871198,-0.6508213,1.092631,-0.2857248,295.9397,165.3536,56.23378
2,0.01111111,-0.9430771,-0.6565952,0.05937523,-1.322871,-5.304311,-2.841475,-0.4762143,0.1741251,0.1373428,-0.5150884,-4.924803,-0.4692836,-0.16335,0.1952219,-0.03544458,-0.8909323,-0.81918,-0.03880598,-0.6518661,1.090621,-0.2886608,296.8606,165.5267,56.3259
2,0.02222222,-0.8640945,-0.7096028,0.0625982,-1.318784,-5.287091,-2.828803,-0.4782865,0.1967682,0.1034189,-0.516242,-4.914443,-0.4679006,-0.1674861,0.225983,-0.01182065,-0.8907816,-0.811581,-0.03979828,-0.6537717,1.087304,-0.29504,296.7812,165.5258,56.01332
2,0.03333334,-0.8055922,-0.6838553,0.05721575,-1.316964,-5.280631,-2.823283,-0.4803239,0.2042236,0.1066785,-0.5162255,-4.908676,-0.467499,-0.1706229,0.2301937,-0.003251405,-0.890608,-0.8080783,-0.0399863,-0.6543484,1.086415,-0.2986451,296.1136,165.5889,55.7321
2,0.04444445,-0.8055922,-0.6838553,0.05721575,-1.316964,-5.280631,-2.823283,-0.4803239,0.2042236,0.1066785,-0.5162255,-4.908676,-0.467499,-0.1706229,0.2301937,-0.003251405,-0.890608,-0.8080783,-0.0399863,-0.6543484,1.086415,-0.2986451,296.1136,165.5889,55.7321
2,0.05555556,-0.7186641,-0.5386421,0.1039549,-1.318588,-5.271611,-2.811927,-0.4836417,0.28079,0.1349323,-0.516853,-4.888894,-0.4739617,-0.1687132,0.2282111,-0.03098283,-0.8924689,-0.801565,-0.04018497,-0.6550792,1.085419,-0.3051561,294.5693,166.1111,54.97913
2,0.06666667,-0.7186641,-0.5386421,0.1039549,-1.318588,-5.271611,-2.811927,-0.4836417,0.28079,0.1349323,-0.516853,-4.888894,-0.4739617,-0.1687132,0.2282111,-0.03098283,-0.8924689,-0.801565,-0.04018497,-0.6550792,1.085419,-0.3051561,294.5693,166.1111,54.97913
2,0.07777778,-0.6891043,-0.4511334,0.1251738,-1.32033,-5.269149,-2.805591,-0.4871236,0.2574586,0.1241544,-0.5166271,-4.884346,-0.472539,-0.1580978,0.2133631,-0.03966587,-0.8932903,-0.7992395,-0.04027019,-0.6553224,1.085397,-0.3080432,294.3615,166.4323,54.73134
2,0.08888889,-0.6010019,-0.3390731,0.107929,-1.320349,-5.264118,-2.796135,-0.4480135,0.1854578,0.005189896,-0.5203108,-4.883777,-0.4642665,-0.1518564,0.1985773,-0.06322767,-0.8955199,-0.7945216,-0.04012878,-0.6546977,1.085983,-0.3113254,294.7484,166.7767,54.41067
2,0.1,-0.6010019,-0.3390731,0.107929,-1.320349,-5.264118,-2.796135,-0.4480135,0.1854578,0.005189896,-0.5203108,-4.883777,-0.4642665,-0.1518564,0.1985773,-0.06322767,-0.8955199,-0.7945216,-0.04012878,-0.6546977,1.085983,-0.3113254,294.7484,166.7767,54.41067
2,0.1111111,-0.4511905,-0.2044892,0.06403897,-1.320094,-5.263184,-2.790712,-0.3493744,0.1731589,-0.05401076,-0.5241681,-4.87924,-0.463447,-0.1432205,0.2027684,-0.04729384,-0.8962277,-0.7886569,-0.04083931,-0.6548307,1.090133,-0.3156388,294.1224,166.5096,53.74957
2,0.1222222,-0.4013227,-0.1362211,0.02664702,-1.319452,-5.264381,-2.787674,-0.3097088,0.1252274,-0.1131598,-0.5269565,-4.882776,-0.4582874,-0.1334281,0.1962738,-0.02290846,-0.8957787,-0.7860958,-0.04126781,-0.6543615,1.094449,-0.3170464,293.3784,166.489,53.22169
2,0.1333333,-0.2843269,-0.07416864,-0.01286905,-1.318446,-5.265665,-2.787923,-0.2770364,0.1091557,-0.1475296,-0.5295759,-4.883705,-0.4553632,-0.1215339,0.1717124,-0.007158078,-0.8955417,-0.7847471,-0.04114584,-0.6538182,1.098849,-0.3184792,292.7085,166.7845,52.67258
2,0.1444445,-0.2343892,-0.0292696,-0.006547868,-1.319013,-5.266801,-2.786722,-0.2396842,0.1162439,-0.149809,-0.531592,-4.882373,-0.4551196,-0.1214309,0.1418573,-0.001985144,-0.8953766,-0.7840682,-0.04024409,-0.6533687,1.102962,-0.3197096,292.0392,167.0905,52.13772
2,0.1555556,-0.1077452,0.01375291,0.01891299,-1.320157,-5.267848,-2.789536,-0.20876,0.114817,-0.1414617,-0.5332991,-4.881013,-0.4549465,-0.1140569,0.1536253,-0.009436955,-0.8958256,-0.7813953,-0.04084277,-0.6529889,1.108393,-0.3202722,291.1227,167.5238,51.58512
2,0.1666667,0.0114173,0.06739066,0.03798421,-1.321705,-5.269894,-2.793181,-0.1278161,0.08380346,-0.09098347,-0.5324895,-4.880495,-0.4567199,-0.09905232,0.1504059,0.001081087,-0.89553,-0.7793242,-0.04152587,-0.6526074,1.113649,-0.3207052,290.3025,167.8795,51.10537
2,0.1777778,0.08679947,0.1527973,0.01335423,-1.3227,-5.274701,-2.795398,-0.08668626,0.04182974,-0.08937158,-0.5329385,-4.882658,-0.4550767,-0.09379528,0.1430175,-0.009660356,-0.8961644,-0.7775531,-0.04174186,-0.6524915,1.121272,-0.3196702,289.3985,168.2961,50.65316
2,0.1888889,0.1484422,0.2029923,-0.02189196,-1.322323,-5.279005,-2.797928,-0.06326018,0.04484437,-0.09799986,-0.5344634,-4.882837,-0.4549172,-0.08541176,0.1324862,-0.03002226,-0.8972855,-0.7761868,-0.04191789,-0.652205,1.12795,-0.3191938,288.5523,168.8763,49.96253
2,0.2,0.3079144,0.3120412,-0.07212623,-1.322281,-5.286765,-2.804855,-0.0242227,0.1115671,-0.0977507,-0.5370951,-4.877775,-0.4603226,-0.07351787,0.1451675,-0.00448023,-0.8965495,-0.7734239,-0.04319061,-0.6522688,1.136063,-0.3179666,287.3352,170.0711,48.64774
2,0.2111111,0.3663058,0.3792725,-0.104184,-1.322393,-5.293468,-2.808867,-0.001214638,0.1698785,-0.0910685,-0.5394483,-4.871623,-0.4664087,-0.06588645,0.1546449,0.02001079,-0.8955603,-0.7707216,-0.04441087,-0.6523956,1.144466,-0.316639,285.7409,172.3555,46.21162
2,0.2222222,0.3663058,0.3792725,-0.104184,-1.322393,-5.293468,-2.808867,-0.001214638,0.1698785,-0.0910685,-0.5394483,-4.871623,-0.4664087,-0.06588645,0.1546449,0.02001079,-0.8955603,-0.7707216,-0.04441087,-0.6523956,1.144466,-0.316639,285.7409,172.3555,46.21162
2,0.2333333,0.3956022,0.5569906,-0.2855569,-1.317431,-5.313956,-2.813439,0.06790031,0.2402903,-0.05151597,-0.5428508,-4.858108,-0.4812596,-0.07085869,0.1192914,0.05609106,-0.8932008,-0.768357,-0.04407771,-0.6529756,1.162411,-0.3128539,282.3636,180.5115,37.69817
2,0.2444444,0.3956022,0.5569906,-0.2855569,-1.317431,-5.313956,-2.813439,0.06790031,0.2402903,-0.05151597,-0.5428508,-4.858108,-0.4812596,-0.07085869,0.1192914,0.05609106,-0.8932008,-0.768357,-0.04407771,-0.6529756,1.162411,-0.3128539,282.3636,180.5115,37.69817
2,0.2555556,0.3794635,0.61118,-0.3474264,-1.314522,-5.32455,-2.814428,0.1112076,0.1863771,-0.02336807,-0.5423086,-4.857212,-0.4848762,-0.06014058,0.08309951,0.05475532,-0.8926197,-0.7687258,-0.04353895,-0.6536681,1.172788,-0.3101134,281.1057,186.0042,32.20661
2,0.2666667,0.3482858,0.7057658,-0.4370434,-1.310943,-5.337859,-2.813676,0.1438961,0.136829,0.00699915,-0.5412247,-4.856284,-0.4882773,-0.04616844,0.0521995,0.06300256,-0.8917329,-0.7690749,-0.04321644,-0.6547177,1.183694,-0.3071658,280.1322,190.9958,27.28353
2,0.2777778,0.3054241,0.7885762,-0.5436861,-1.305893,-5.352353,-2.811759,0.1885831,0.01261888,0.03037444,-0.5383554,-4.862232,-0.4867891,-0.02697806,0.003291111,0.05194651,-0.8913915,-0.7712585,-0.04225611,-0.6558537,1.194313,-0.3043132,279.1708,196.3516,21.85288
2,0.2888889,0.2561922,0.8649416,-0.6726993,-1.298762,-5.36822,-2.808672,0.2063134,-0.03348327,0.04592819,-0.5366445,-4.864485,-0.4876666,-0.02175415,-0.01789353,0.03474031,-0.8917579,-0.7718374,-0.04160124,-0.6577164,1.206251,-0.3004518,278.2443,201.1269,16.93429
2,0.3,0.07379782,0.9363903,-0.9774631,-1.278721,-5.400317,-2.796493,0.217305,-0.145997,0.1249151,-0.5303275,-4.87094,-0.4868669,0.01858308,-0.07837364,0.006409884,-0.8922596,-0.7758383,-0.03992185,-0.6618386,1.231022,-0.2925272,276.5697,210.9916,7.052363
2,0.3111111,0.07379782,0.9363903,-0.9774631,-1.278721,-5.400317,-2.796493,0.217305,-0.145997,0.1249151,-0.5303275,-4.87094,-0.4868669,0.01858308,-0.07837364,0.006409884,-0.8922596,-0.7758383,-0.03992185,-0.6618386,1.231022,-0.2925272,276.5697,210.9916,7.052363
2,0.3222222,-0.107529,1.006918,-1.1885,-1.257541,-5.435616,-2.778677,0.2089123,-0.1935397,0.2354109,-0.5209196,-4.872835,-0.4893455,0.01627271,-0.09529555,-0.02240774,-0.893188,-0.779486,-0.03817828,-0.6664654,1.257422,-0.2840843,275.1398,225.5519,352.6242
2,0.3333333,-0.2547623,1.077691,-1.324871,-1.246025,-5.45611,-2.764838,0.187392,-0.2513151,0.3022436,-0.5140279,-4.875703,-0.4881907,0.01624146,-0.103788,-0.03099292,-0.8940205,-0.7815384,-0.03736442,-0.6686748,1.270789,-0.2798474,274.67,231.1868,347.2338
