loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,aDotE,bDotE,gDotE,aE,bE,gE,xE,yE,zE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand
0,0,0.2999141,0.949262,0.3909338,296.3464,229.0498,17.35751
0,0.01111111,0.2987659,0.9480409,0.3875684,296.6283,228.6767,17.38139
0,0.02222222,0.2978194,0.9477808,0.3856863,297.0452,228.288,17.57595
0,0.03333334,0.2967304,0.9473358,0.3832952,297.4829,227.9403,17.72858
0,0.04444445,0.2957194,0.9466451,0.3802635,297.8984,227.6367,17.84671
0,0.05555556,0.2946662,0.9467145,0.3781698,298.2503,227.6419,17.68799
0,0.06666667,0.2938339,0.9466681,0.3757915,298.4511,228.0954,17.06712
0,0.07777778,0.2929365,0.9471732,0.3745001,298.5437,228.7722,16.16792
0,0.08888889,0.2922891,0.9477546,0.3729182,298.3896,229.9954,14.61854
0,0.1,0.291485,0.948333,0.371498,297.9713,231.6936,12.60391
0,0.1111111,0.2907677,0.9489747,0.3700869,297.4601,233.3646,10.76022
0,0.1222222,0.2901071,0.9499756,0.3689632,297.0233,234.7544,9.513849
0,0.1333333,0.2894363,0.951287,0.3683715,296.7294,235.8691,8.658698
0,0.1444445,0.2891149,0.9529927,0.367524,296.3315,236.9217,8.299904
0,0.1555556,0.2886929,0.9549065,0.3675876,295.7861,238.2863,7.655144
0,0.1666667,0.2884839,0.9566176,0.3674118,295.0528,239.9626,6.675977
0,0.1777778,0.2883388,0.958308,0.3674094,294.4033,241.6984,5.501413
0,0.1888889,0.2883209,0.960669,0.367991,293.7636,243.252,4.635246
0,0.2,0.2883201,0.9631066,0.3685572,293.2244,244.5213,4.006383
0,0.2111111,0.2882794,0.9660234,0.3694492,292.6601,245.7362,3.39169
0,0.2222222,0.2882785,0.9693806,0.370432,292.0385,246.8055,2.872123
0,0.2333333,0.2882808,0.9728494,0.371023,291.4422,247.8338,2.401916
0,0.2444444,0.2882816,0.977241,0.372071,290.8419,248.4431,2.356267
0,0.2555556,0.2883078,0.9817063,0.3726807,290.1415,249.213,2.055057
0,0.2666667,0.2882687,0.9865037,0.3737148,289.2936,250.4751,1.178458
0,0.2777778,0.2883301,0.9908614,0.3737848,288.4265,251.9943,0.103948
0,0.2888889,0.2884221,0.9956735,0.3744869,287.6334,253.4056,359.2362
0,0.3,0.2885739,1.000427,0.3745118,286.8513,254.8938,358.386
0,0.3111111,0.2885897,1.004988,0.3744217,285.9984,256.5771,357.3608
0,0.3222222,0.2885505,1.010008,0.3748093,285.1979,257.9643,356.7489
0,0.3333333,0.2885247,1.014703,0.3747788,284.3871,259.6211,355.7787
0,0.3444445,0.2881758,1.019587,0.374792,283.3655,261.8723,354.172
0,0.3555556,0.2879259,1.024147,0.3743258,282.371,264.4626,352.1359
0,0.3666667,0.2871609,1.028801,0.3743537,281.2401,267.1831,349.9062
0,0.3777778,0.2863233,1.032944,0.3734291,280.1284,269.2183,348.4062
0,0.3888889,0.2853104,1.037357,0.3735398,279.0714,271.069,347.1282
0,0.4,0.2840598,1.041319,0.372794,278.0367,271.1113,347.723
0,0.4111111,0.2826785,1.04549,0.3725476,277.1294,269.3988,350.2498
0,0.4222222,0.2806746,1.049399,0.3727196,276.2684,267.5178,352.9459
0,0.4333333,0.2790599,1.053503,0.3726885,275.3929,266.9268,354.2865
0,0.4444444,0.2764394,1.056956,0.3725036,274.7109,266.5941,355.4403
0,0.4555556,0.2742409,1.060177,0.3711445,273.9472,267.6123,355.161
0,0.4666667,0.2712948,1.063597,0.370879,273.2593,272.991,350.3945
0,0.4777778,0.2681851,1.066599,0.3694868,272.5995,282.7694,341.1423
0,0.4888889,0.2649723,1.069924,0.3692527,272.0575,296.8459,327.579
0,0.5,0.2609991,1.072786,0.3684867,271.7607,317.72,307.0566
0,0.5111111,0.257365,1.075904,0.3683357,271.5964,340.0093,285.2288
0,0.5222223,0.2531252,1.078869,0.3688045,271.5319,358.7531,266.9092
0,0.5333334,0.2490825,1.081853,0.3694285,271.5881,17.60258,248.544
0,0.5444446,0.2444982,1.084385,0.3701354,271.5333,34.71003,231.951
0,0.5555557,0.2399222,1.086806,0.3708309,271.5841,52.66468,214.5785
0,0.5666668,0.2350906,1.088987,0.3715366,271.8091,68.35599,199.4333
0,0.577778,0.2303264,1.091232,0.3723758,272.2048,78.1123,190.1998
0,0.5888891,0.225666,1.093359,0.3728644,272.51,87.44965,181.4256
0,0.6000003,0.2210479,1.095668,0.3737186,272.8589,93.39952,175.9827
