loc,t,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
3,0,-0.1152172,-0.1163623,0.002678998,-1.382795,-2.609275,-1.466648,-0.1196116,-0.07725443,0.0809148,-0.5550742,-1.233235,0.1970521,-0.0591714,0.09029953,-0.1231548,-0.9516519,1.737558,1.888116,0.06389753,1.090688,0.709285,289.6849,285.8023,60.39831
3,0.01111111,-0.1672141,-0.113764,-0.04204712,-1.381668,-2.598516,-1.457415,-0.1042272,-0.1306092,0.1214441,-0.5535668,-1.229622,0.1976337,-0.07804918,0.05974954,-0.181684,-0.9551214,1.738767,1.888791,0.05897196,1.088922,0.7108601,289.9185,285.0991,60.7564
3,0.02222222,-0.1917578,-0.1350039,-0.09040305,-1.379069,-2.577786,-1.437972,-0.09658058,-0.1529958,0.1744544,-0.5505878,-1.22227,0.1969732,-0.1190057,0.04091948,-0.2175616,-0.9604893,1.7412,1.891003,0.05081473,1.086044,0.7158586,290.0971,284.4806,60.57111
3,0.03333334,-0.1917578,-0.1350039,-0.09040305,-1.379069,-2.577786,-1.437972,-0.09658058,-0.1529958,0.1744544,-0.5505878,-1.22227,0.1969732,-0.1190057,0.04091948,-0.2175616,-0.9604893,1.7412,1.891003,0.05081473,1.086044,0.7158586,290.0971,284.4806,60.57111
3,0.04444445,-0.1486049,-0.1674035,-0.0797198,-1.375052,-2.558425,-1.420382,-0.1148062,-0.1025585,0.181008,-0.5438489,-1.215469,0.1993504,-0.1429703,0.06643432,-0.177788,-0.9627487,1.744879,1.892468,0.04277278,1.085149,0.7203285,290.4428,286.5946,58.04226
3,0.05555556,-0.1510818,-0.2228373,-0.08688647,-1.372846,-2.55049,-1.412301,-0.1507899,-0.08997989,0.221805,-0.5417445,-1.21098,0.2008418,-0.1876805,0.09759244,-0.1878382,-0.9645192,1.748075,1.893985,0.03876385,1.084998,0.7227022,290.2576,288.5195,55.76495
3,0.06666667,-0.1510818,-0.2228373,-0.08688647,-1.372846,-2.55049,-1.412301,-0.1507899,-0.08997989,0.221805,-0.5417445,-1.21098,0.2008418,-0.1876805,0.09759244,-0.1878382,-0.9645192,1.748075,1.893985,0.03876385,1.084998,0.7227022,290.2576,288.5195,55.76495
3,0.07777778,-0.1759697,-0.3127627,-0.01965541,-1.370398,-2.538257,-1.395544,-0.2626112,-0.08061108,0.231753,-0.5397583,-1.203843,0.2046139,-0.2076209,0.2064317,-0.2084508,-0.9673182,1.757475,1.893744,0.03141887,1.085995,0.7265023,289.5728,292.6537,50.7757
3,0.08888889,-0.1759697,-0.3127627,-0.01965541,-1.370398,-2.538257,-1.395544,-0.2626112,-0.08061108,0.231753,-0.5397583,-1.203843,0.2046139,-0.2076209,0.2064317,-0.2084508,-0.9673182,1.757475,1.893744,0.03141887,1.085995,0.7265023,289.5728,292.6537,50.7757
3,0.1,-0.1741218,-0.3505424,0.05864288,-1.369434,-2.532829,-1.387207,-0.3375311,-0.05921856,0.1979984,-0.5389716,-1.198876,0.2047502,-0.1889658,0.2883057,-0.1944458,-0.967537,1.763881,1.891601,0.02773571,1.088055,0.7282514,289.1429,294.946,48.18596
