loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,aDotE,bDotE,gDotE,aE,bE,gE,xE,yE,zE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand
0,0,0.3024309,0.9420756,0.3863056,289.0428,229.2805,20.9062
0,0.01111111,0.3015871,0.9410675,0.3831955,288.9108,229.53,20.7707
0,0.02222222,0.3007931,0.9403018,0.3808463,288.6096,230.2413,19.9842
0,0.03333334,0.300075,0.9392875,0.3779797,288.3426,230.8769,19.27258
0,0.04444445,0.2995815,0.9387911,0.3763621,288.0894,231.5864,18.31392
0,0.05555556,0.2990148,0.9384228,0.3745398,288.0047,231.9025,17.90863
0,0.06666667,0.2987258,0.9382125,0.3726536,288.0424,232.1272,17.56527
0,0.07777778,0.2985721,0.9386664,0.3714868,288.1521,232.4521,17.15701
0,0.08888889,0.2983861,0.9388468,0.3697668,288.2353,232.9423,16.57687
0,0.1,0.2984449,0.9395636,0.3687486,288.344,233.939,15.48447
0,0.1111111,0.2986313,0.9405097,0.3677299,288.37,235.5084,13.78927
0,0.1222222,0.2988574,0.9416328,0.3671911,288.2906,237.5474,11.58361
0,0.1333333,0.2990561,0.9427561,0.3664957,288.2098,239.5226,9.454459
0,0.1444445,0.2990561,0.9427561,0.3664957,288.2098,239.5226,9.454459
0,0.1555556,0.299566,0.9461976,0.3674461,288.1712,242.558,6.389611
0,0.1666667,0.299566,0.9461976,0.3674461,288.1712,242.558,6.389611
0,0.1777778,0.300248,0.949881,0.3692783,288.0998,245.9066,3.223657
0,0.1888889,0.3003555,0.9520292,0.3704516,287.9865,248.0137,1.257609
0,0.2,0.3006644,0.9543296,0.371649,287.8776,250.2216,359.2101
0,0.2111111,0.3007618,0.9571855,0.3728451,287.7911,252.7233,357.0772
0,0.2222222,0.3007618,0.9571855,0.3728451,287.7911,252.7233,357.0772
0,0.2333333,0.3010736,0.9643207,0.3752151,287.6416,257.3271,353.5961
0,0.2444444,0.3010776,0.9680176,0.3761711,287.5529,259.5375,351.9716
0,0.2555556,0.3010377,0.9722301,0.3770846,287.3371,261.7348,350.4747
0,0.2666667,0.3009357,0.9768698,0.3781156,287.0207,264.0582,348.8832
0,0.2777778,0.3006114,0.9812093,0.3786488,286.6208,266.1545,347.4693
0,0.2888889,0.3001465,0.9862412,0.3795941,286.0704,268.1685,346.1165
0,0.3,0.2996096,0.9905682,0.379676,285.544,270.3183,344.5982
0,0.3111111,0.2988888,0.9957474,0.3803137,284.769,272.3658,343.2261
0,0.3222222,0.2981942,1.000691,0.3804251,283.9506,274.5001,341.7864
0,0.3333333,0.2971249,1.005887,0.3803527,283.066,276.8331,340.0575
0,0.3444445,0.295845,1.011529,0.3806353,282.0832,279.8597,337.5645
0,0.3555556,0.2942783,1.016692,0.3799763,281.0564,283.1813,334.7982
0,0.3666667,0.2926519,1.022214,0.3801151,280.0579,286.4985,332.0977
0,0.3777778,0.2905753,1.027711,0.379323,278.9881,288.284,331.1216
0,0.3888889,0.28843,1.033261,0.3792434,277.912,291.2314,328.9579
0,0.4,0.2858858,1.038315,0.3782333,276.7494,295.5166,325.4897
0,0.4111111,0.2829385,1.043637,0.3778312,275.6163,301.7328,320.0764
0,0.4222222,0.2804426,1.049292,0.3778569,274.6089,310.3436,312.259
0,0.4333333,0.277062,1.054531,0.3772453,273.6682,321.1836,302.3465
0,0.4444444,0.2737961,1.060031,0.3771956,272.9458,336.9234,287.5725
0,0.4555556,0.270144,1.065019,0.3762626,272.6291,0.3316426,265.0603
0,0.4666667,0.2660909,1.069913,0.3760351,272.8729,25.20065,240.9948
0,0.4777778,0.2620114,1.074849,0.3758253,273.5875,42.39153,224.6081
0,0.4888889,0.2576285,1.079529,0.3754438,274.3532,52.32731,215.6252
0,0.5,0.2535616,1.084353,0.3749849,275.0969,59.21868,209.7249
0,0.5111111,0.2491183,1.088509,0.3744115,275.8116,63.28748,206.7013
0,0.5222223,0.2443739,1.092899,0.3745952,276.562,66.37063,204.6407
0,0.5333334,0.2395474,1.096449,0.3741197,277.2513,69.31783,202.7449
0,0.5444446,0.2342413,1.098971,0.374171,277.8592,71.72876,201.3851
0,0.5555557,0.2290478,1.101678,0.3738773,278.4722,74.14372,200.0242
0,0.5666668,0.2236027,1.103224,0.3734152,278.8868,76.39802,198.8092
0,0.577778,0.2182615,1.104946,0.3735095,279.2059,78.41428,197.7133
0,0.5888891,0.212986,1.105981,0.3732454,279.3271,80.63679,196.2132
0,0.6000003,0.2079415,1.107806,0.3736928,279.5221,82.32547,195.0445
0,0.6111114,0.2030393,1.108706,0.3740839,279.5377,83.26458,194.0603
0,0.6222225,0.1982259,1.109831,0.3752821,279.5302,83.63281,193.3503
0,0.6333337,0.193653,1.110694,0.3765763,279.391,84.28771,192.3925
0,0.6444448,0.1893165,1.110848,0.3769256,279.0557,85.68256,190.8889
0,0.655556,0.184799,1.111335,0.3777843,278.801,86.78454,189.8325
0,0.6666671,0.1806143,1.110801,0.3777933,278.507,87.01373,189.5743
0,0.6777782,0.1765122,1.110209,0.3785205,278.319,86.81773,189.7893
0,0.6888894,0.1726253,1.109243,0.3780654,278.1104,85.31686,191.3289
0,0.7000005,0.1688663,1.108696,0.3782783,277.8754,83.68395,192.9945
0,0.7111117,0.1656062,1.107707,0.3778086,277.4603,80.76076,196.0301
0,0.7222228,0.162787,1.106663,0.3776705,276.9694,78.14038,198.7464
0,0.7333339,0.1599165,1.105781,0.3774472,276.5443,74.96127,201.9186
0,0.7444451,0.1574494,1.104872,0.377855,276.1696,71.04536,205.7418
0,0.7555562,0.1550049,1.103827,0.3778837,275.8795,67.25764,209.4129
0,0.7666674,0.1528217,1.102679,0.3777994,275.6216,64.12077,212.4976
0,0.7777785,0.1507391,1.101253,0.3775425,275.3506,61.07863,215.5938
0,0.7888896,0.1489924,1.099895,0.3772759,275.0793,57.90477,218.89
0,0.8000008,0.1472088,1.09852,0.3768868,274.8577,54.03585,222.8995
0,0.8111119,0.1458827,1.097266,0.3765864,274.6637,50.33506,226.8025
0,0.8222231,0.1447135,1.096181,0.3762344,274.3695,46.67444,230.6724
0,0.8333342,0.1435063,1.094951,0.3761389,274.2593,43.76776,233.5506
0,0.8444453,0.1421886,1.093497,0.3759103,274.2068,41.45917,235.7895
0,0.8555565,0.1411779,1.092105,0.3759908,274.0488,41.64914,235.5204
0,0.8666676,0.1403165,1.0908,0.3760248,273.7947,43.04268,234.1716
0,0.8777788,0.1396631,1.089355,0.3758899,273.4866,45.10016,232.2657
0,0.8888899,0.1390325,1.088211,0.3758552,273.245,47.56709,229.9108
0,0.900001,0.1384613,1.08692,0.3754745,273.0996,48.31927,229.1705
0,0.9111122,0.138015,1.085961,0.3754715,273.0329,48.63752,228.7776
