loc,t,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
3,0,-0.796101,-0.4762033,0.1175424,-1.324322,-5.33851,-2.89184,-0.282492,0.1313163,0.1192565,-0.5234907,-4.94709,-0.4353496,-0.07411611,0.08690087,-0.05897651,-0.8881871,-0.7860374,-0.05561532,-0.6496342,1.11142,-0.2901208,291.0219,174.6414,46.60892
3,0.01111111,-0.7979383,-0.538041,0.1027668,-1.322574,-5.330317,-2.88507,-0.2782212,0.10953,0.1648226,-0.5207934,-4.943517,-0.4353501,-0.06135479,0.06467045,-0.07411276,-0.8895805,-0.78611,-0.05533862,-0.649968,1.108802,-0.2933227,290.9865,174.9113,46.33224
3,0.02222222,-0.8021035,-0.5657084,0.1209386,-1.322654,-5.32269,-2.877886,-0.2688945,0.07952651,0.1729996,-0.5189297,-4.941913,-0.4341656,-0.04966555,0.05305716,-0.08491151,-0.8909174,-0.78601,-0.0552795,-0.6502871,1.106386,-0.2964908,291.1001,175.6582,45.6
3,0.03333334,-0.7913003,-0.6008012,0.1252931,-1.321913,-5.314558,-2.87157,-0.2588249,0.04249293,0.1353028,-0.5183603,-4.943264,-0.4305674,-0.03586813,0.05739626,-0.09136619,-0.8923182,-0.7851678,-0.05589736,-0.65046,1.104268,-0.2995718,291.3611,176.5706,44.65798
3,0.04444445,-0.7859515,-0.6018826,0.1103882,-1.320777,-5.307773,-2.864765,-0.2687107,0.04205471,0.08209243,-0.5194789,-4.942681,-0.427669,-0.03803863,0.07547132,-0.08698056,-0.893221,-0.783311,-0.05635915,-0.6505958,1.103078,-0.3027444,291.7976,177.7427,43.25349
3,0.05555556,-0.7903175,-0.5774034,0.09746118,-1.319261,-5.302557,-2.857238,-0.297527,0.08477971,-0.00897716,-0.5235892,-4.941281,-0.4245755,-0.0455127,0.1274958,-0.06316327,-0.8932961,-0.7792235,-0.05817622,-0.6506297,1.101768,-0.3059215,292.0325,178.3216,42.39115
3,0.06666667,-0.7936107,-0.5540009,0.09100188,-1.31852,-5.297029,-2.84971,-0.3099155,0.1211084,-0.00536551,-0.5245282,-4.936257,-0.4250815,-0.05084042,0.1380987,-0.05773199,-0.8938101,-0.776898,-0.05886864,-0.6505937,1.100728,-0.3090784,292.2077,178.6768,41.68313
3,0.07777778,-0.7843198,-0.4931999,0.1025716,-1.319066,-5.293251,-2.842196,-0.317705,0.1632853,0.04942534,-0.5234486,-4.928154,-0.4283471,-0.06149977,0.1465674,-0.05441705,-0.8943667,-0.77443,-0.05936639,-0.6505517,1.100392,-0.3122789,292.2305,178.387,41.54375
3,0.08888889,-0.7706503,-0.4558257,0.1131384,-1.319474,-5.289054,-2.835233,-0.327941,0.1800075,0.09438637,-0.5221756,-4.921257,-0.430362,-0.07004926,0.1423184,-0.06078359,-0.8953601,-0.7728863,-0.05926891,-0.6505764,1.10032,-0.3155859,292.209,177.6192,41.9494
3,0.1,-0.7379183,-0.3949119,0.1236135,-1.319908,-5.286614,-2.828967,-0.3277959,0.1821441,0.09438964,-0.5225133,-4.916997,-0.4321759,-0.06905504,0.1530154,-0.06711277,-0.896452,-0.7703182,-0.06015575,-0.650385,1.100689,-0.3183101,292.0627,176.6634,42.62226
3,0.1111111,-0.6902227,-0.3435371,0.1331266,-1.321015,-5.284205,-2.823733,-0.3227512,0.1760089,0.05268011,-0.5243466,-4.917845,-0.4282784,-0.0754265,0.1582887,-0.06171377,-0.8970512,-0.7679135,-0.06070276,-0.6502264,1.101044,-0.3213004,291.9121,176.0785,43.01051
3,0.1222222,-0.6445425,-0.3177578,0.1352739,-1.321814,-5.280903,-2.818819,-0.3016551,0.1772401,0.01316806,-0.5261837,-4.914969,-0.428023,-0.08071575,0.1731064,-0.04880984,-0.8974027,-0.7648523,-0.0616322,-0.6497557,1.102327,-0.323843,291.6132,175.7606,43.29313
3,0.1333333,-0.6136857,-0.3090987,0.1331779,-1.322272,-5.277389,-2.813957,-0.2719373,0.1718176,-0.008353163,-0.5277528,-4.912463,-0.4290289,-0.08812143,0.183647,-0.03484789,-0.8974448,-0.7618003,-0.06232223,-0.6492796,1.104001,-0.3264643,291.2543,175.8272,43.24791
3,0.1444445,-0.5498523,-0.2885921,0.126815,-1.322566,-5.274491,-2.810716,-0.2582613,0.1557093,-0.008574625,-0.5282721,-4.909964,-0.4286723,-0.09230105,0.1846125,-0.02097756,-0.8975012,-0.7591443,-0.06284501,-0.6486714,1.106183,-0.3288223,290.9108,175.9666,43.1016
3,0.1555556,-0.4977111,-0.2724032,0.1215086,-1.322792,-5.271557,-2.807597,-0.2436032,0.1202092,0.01124285,-0.5276691,-4.909073,-0.4272576,-0.09762721,0.1739776,-0.02634051,-0.8980376,-0.7571491,-0.06284181,-0.6482611,1.108202,-0.3313375,290.5987,176.1561,42.82143
3,0.1666667,-0.5031975,-0.2372884,0.1160746,-1.323272,-5.269685,-2.802076,-0.2317999,0.1231771,0.02293194,-0.5277208,-4.905573,-0.4278949,-0.1030278,0.1687283,-0.0412561,-0.8991674,-0.7551413,-0.06277204,-0.6475955,1.110982,-0.333431,290.0501,176.612,42.14953
3,0.1777778,-0.5215653,-0.1798358,0.1190337,-1.324023,-5.26934,-2.795745,-0.2135427,0.127065,0.04205346,-0.5273448,-4.901783,-0.4293873,-0.1115879,0.1411352,-0.0616233,-0.9006209,-0.754459,-0.0616615,-0.6469975,1.11415,-0.3356631,289.3436,177.2062,41.23927
3,0.1888889,-0.4321109,-0.1719966,0.1116727,-1.324421,-5.267292,-2.794268,-0.1985724,0.1289166,0.0547778,-0.5270497,-4.898175,-0.4302989,-0.1190551,0.1379366,-0.06479236,-0.9014486,-0.7526553,-0.06122181,-0.6462941,1.11754,-0.3375752,288.5768,177.8646,40.26918
3,0.2,-0.3649319,-0.1802657,0.09151027,-1.323569,-5.264997,-2.793049,-0.1813188,0.1251013,0.1004598,-0.5250832,-4.893559,-0.4328862,-0.1339077,0.1325164,-0.0572802,-0.9019061,-0.7510478,-0.06018691,-0.6455479,1.121543,-0.3394715,287.8943,178.7273,39.20966
3,0.2111111,-0.2881564,-0.1916751,0.0799231,-1.323168,-5.262332,-2.793257,-0.1928456,0.1183394,0.1515959,-0.522542,-4.88875,-0.4343443,-0.1327748,0.1218219,-0.04989788,-0.9022129,-0.749678,-0.05950887,-0.64487,1.125562,-0.3413125,287.3027,179.5719,38.2394
3,0.2222222,-0.2476877,-0.1851468,0.06291444,-1.322665,-5.260489,-2.792099,-0.2022665,0.1213742,0.1783118,-0.5205521,-4.883754,-0.4359832,-0.1381076,0.1218123,-0.05093106,-0.9029043,-0.7479856,-0.05881644,-0.6440256,1.131148,-0.3429021,286.6205,180.6065,37.08725
3,0.2333333,-0.2306412,-0.1755767,0.03095604,-1.321448,-5.25904,-2.790389,-0.2007095,0.1486779,0.2179909,-0.5182351,-4.875828,-0.4405968,-0.1552059,0.1218155,-0.05934406,-0.9038625,-0.7462479,-0.0575629,-0.6433941,1.13607,-0.3447708,285.911,181.6255,35.89783
3,0.2444444,-0.2124635,-0.18092,-0.005228836,-1.319524,-5.257331,-2.78893,-0.2013787,0.1729154,0.2469976,-0.5160567,-4.867477,-0.4454265,-0.1658405,0.1238854,-0.05500216,-0.9043557,-0.7444509,-0.05648751,-0.6425365,1.141969,-0.3466814,284.9899,182.9969,34.37529
3,0.2555556,-0.2081532,-0.1873299,-0.02333222,-1.317778,-5.255584,-2.787146,-0.1925189,0.1841593,0.288608,-0.5130697,-4.858628,-0.4512138,-0.1807254,0.1269941,-0.04850017,-0.9047595,-0.7425501,-0.0551301,-0.6416612,1.148571,-0.3488051,284.4435,184.5474,33.06673
3,0.2666667,-0.2091153,-0.2012842,-0.06058888,-1.31495,-5.253634,-2.78511,-0.2040944,0.1883452,0.3089598,-0.5102862,-4.850863,-0.4552163,-0.191289,0.1247364,-0.03354112,-0.9047525,-0.7408549,-0.05365204,-0.640599,1.154902,-0.3507476,283.8737,186.6259,31.16903
3,0.2777778,-0.2281877,-0.2100025,-0.1000281,-1.311485,-5.251969,-2.782482,-0.2222948,0.1724166,0.3238179,-0.5072715,-4.844475,-0.4575708,-0.193368,0.1204276,-0.02716427,-0.9049001,-0.7393135,-0.05235828,-0.6395442,1.162693,-0.3528779,283.0616,190.4843,27.43734
3,0.2888889,-0.2662961,-0.2518416,-0.1457833,-1.307095,-5.249102,-2.778926,-0.2264234,0.1776332,0.3398696,-0.5043916,-4.836668,-0.4616952,-0.1965917,0.1172508,-0.0314288,-0.9055179,-0.73783,-0.05086238,-0.6381623,1.17079,-0.3551655,282.2837,195.0568,22.92702
3,0.3,-0.3129326,-0.2863223,-0.2107117,-1.301887,-5.246394,-2.774684,-0.2308229,0.1605283,0.3503784,-0.5011281,-4.830573,-0.4641714,-0.1998199,0.1236463,-0.03349888,-0.9060511,-0.7358192,-0.04975824,-0.6368036,1.17983,-0.3574352,281.7403,199.2104,18.92604
3,0.3111111,-0.3639961,-0.2909124,-0.2480549,-1.296935,-5.24463,-2.769438,-0.2503057,0.1200201,0.3745853,-0.4968691,-4.826069,-0.4644478,-0.2019512,0.126828,-0.03239769,-0.9064085,-0.7338748,-0.04869137,-0.6356225,1.188756,-0.3598304,281.2709,203.0449,15.23793
3,0.3222222,-0.4716194,-0.2659715,-0.3047732,-1.290903,-5.244838,-2.760691,-0.2546627,0.1028854,0.3893539,-0.4929554,-4.820187,-0.4667169,-0.200873,0.1268176,-0.03027356,-0.9067403,-0.7320892,-0.04758536,-0.6341956,1.198739,-0.3625083,280.7094,206.8315,11.50861
