loc,t,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
1,0,-0.9455777,-0.3632137,0.01226878,-1.29124,-5.275072,-2.875473,-0.530834,0.3110268,0.2081164,-0.50404,-4.944874,-0.4729979,-0.2497191,0.3196211,-0.02462498,-0.8822365,-0.8459948,-0.04299008,-0.6354861,1.112519,-0.2864259,286.9054,189.4237,35.27435
1,0.01111111,-0.9024601,-0.4568184,-0.01296723,-1.288233,-5.267097,-2.868949,-0.5271779,0.2579154,0.1863809,-0.5031723,-4.941171,-0.4707521,-0.2475623,0.3249314,-0.02035679,-0.8825061,-0.8410741,-0.04343323,-0.6369039,1.110203,-0.2901958,287.1976,188.4999,36.47977
1,0.02222222,-0.8563123,-0.5173884,-0.03407004,-1.284731,-5.259717,-2.862932,-0.5404149,0.222029,0.1627524,-0.5026695,-4.936966,-0.4681483,-0.2431011,0.3461086,0.00846882,-0.8816453,-0.8351367,-0.04460795,-0.6383952,1.107922,-0.2937095,287.4617,188.1118,37.05867
1,0.03333334,-0.7834469,-0.5927451,-0.06033278,-1.280763,-5.250963,-2.859221,-0.5716813,0.1958821,0.1403264,-0.5025311,-4.934048,-0.4632491,-0.2590138,0.3641358,0.02040369,-0.8812475,-0.8291333,-0.04506575,-0.6391203,1.106526,-0.2974121,287.6374,187.645,37.67273
1,0.04444445,-0.7524632,-0.6085895,-0.06450735,-1.277833,-5.244195,-2.853775,-0.5832247,0.2119788,0.1426616,-0.502335,-4.926105,-0.4634566,-0.2738898,0.3704785,0.02695354,-0.8809503,-0.8234698,-0.04508226,-0.6397836,1.105546,-0.3010663,287.6533,188.1843,37.09333
1,0.05555556,-0.7099392,-0.6040738,-0.03989901,-1.276357,-5.237496,-2.849354,-0.6049458,0.259854,0.1772497,-0.5016543,-4.914808,-0.4659922,-0.3006005,0.3960185,0.02303307,-0.8810706,-0.8166443,-0.04518159,-0.6400983,1.105387,-0.3045503,287.5101,189.5215,35.5867
1,0.06666667,-0.67173,-0.5889186,-0.01429202,-1.27521,-5.231525,-2.844826,-0.6298733,0.3066673,0.2150487,-0.5006407,-4.902331,-0.4690959,-0.3230396,0.4194368,0.02013293,-0.881207,-0.8095927,-0.04538,-0.6405268,1.104982,-0.308047,287.3699,190.9947,33.94733
1,0.07777778,-0.6111177,-0.5874867,0.02414802,-1.274186,-5.224683,-2.842046,-0.6464676,0.3385803,0.2409662,-0.4997012,-4.890299,-0.4720887,-0.3433422,0.4354004,0.01611448,-0.8814014,-0.8026706,-0.04530437,-0.6402161,1.106428,-0.3113776,287.1375,193.289,31.42028
1,0.08888889,-0.526921,-0.6094118,0.04786812,-1.27328,-5.21684,-2.841251,-0.6627507,0.4035243,0.2639836,-0.4992005,-4.874552,-0.478161,-0.3838571,0.4651619,0.01765811,-0.8814434,-0.7946852,-0.04498399,-0.6398401,1.108554,-0.3149698,287.0046,195.4231,29.17027
1,0.1,-0.4672154,-0.6240262,0.05763594,-1.271873,-5.209248,-2.840235,-0.6687685,0.4365499,0.2717454,-0.4991302,-4.860548,-0.4830441,-0.4019635,0.4789626,0.02213891,-0.8812352,-0.7872204,-0.04470622,-0.6391923,1.110819,-0.3185268,287.1265,197.0236,27.686
1,0.1111111,-0.4461147,-0.5940471,0.0810658,-1.271763,-5.202971,-2.838033,-0.679935,0.4866369,0.281825,-0.4992191,-4.844314,-0.4894997,-0.4317968,0.4927489,0.02458166,-0.8811516,-0.7795306,-0.04383483,-0.6382068,1.114995,-0.3224427,287.1105,198.7243,26.12912
1,0.1222222,-0.4187007,-0.5576109,0.1193577,-1.272272,-5.197433,-2.835579,-0.6776246,0.5014623,0.2883481,-0.4988383,-4.830188,-0.4945373,-0.456343,0.5001842,0.02056102,-0.8812879,-0.7721043,-0.04282363,-0.637658,1.117992,-0.3262316,286.8503,200.1439,24.62961
1,0.1333333,-0.3570272,-0.5306939,0.1162641,-1.271778,-5.192036,-2.835378,-0.6693399,0.4682372,0.3029461,-0.4973917,-4.818896,-0.4974194,-0.4712493,0.4958969,0.02066467,-0.8812661,-0.7651402,-0.04152108,-0.6367441,1.122011,-0.3298566,286.2415,200.9837,23.54697
1,0.1444445,-0.3112942,-0.5198205,0.1216854,-1.271428,-5.18602,-2.835071,-0.6558786,0.4211009,0.3174139,-0.4951354,-4.809241,-0.4990641,-0.4873558,0.4852993,0.002646726,-0.8819857,-0.7587165,-0.03977058,-0.6361415,1.125815,-0.3339053,285.6837,201.4579,22.81881
1,0.1555556,-0.2753182,-0.4801867,0.1430009,-1.272514,-5.181406,-2.834636,-0.6298817,0.3526377,0.3209743,-0.4926848,-4.802827,-0.4988402,-0.4991542,0.4704245,-0.01010896,-0.8827021,-0.7526539,-0.03767121,-0.6352064,1.130913,-0.3374317,284.6384,200.7349,23.06865
1,0.1666667,-0.2637463,-0.4471333,0.1407838,-1.272311,-5.176935,-2.833323,-0.6209124,0.2897106,0.3204149,-0.4901005,-4.796797,-0.4974463,-0.5077623,0.4662091,-0.02178453,-0.8835644,-0.74602,-0.03599449,-0.6341236,1.13565,-0.3411669,283.8557,200.8566,22.57879
1,0.1777778,-0.2510288,-0.435362,0.1428823,-1.272117,-5.171865,-2.832417,-0.6176775,0.2895565,0.3267655,-0.4881505,-4.788093,-0.4986141,-0.5141226,0.4789513,-0.01528007,-0.8837263,-0.7385383,-0.03479606,-0.6332928,1.141172,-0.3449201,282.8,201.1713,21.74795
1,0.1888889,-0.2499574,-0.4353615,0.1407548,-1.272092,-5.166555,-2.831283,-0.6236907,0.3203872,0.3419646,-0.4865835,-4.775038,-0.5030112,-0.5320822,0.502244,0.008433439,-0.8829002,-0.7301606,-0.03358939,-0.632231,1.146828,-0.3484949,281.9169,202.0552,20.41497
1,0.2,-0.2690741,-0.4397415,0.1257733,-1.271225,-5.161288,-2.82914,-0.6424752,0.351356,0.3561625,-0.4851806,-4.761163,-0.5076443,-0.5352322,0.5064696,0.01487148,-0.8827058,-0.7226321,-0.03228417,-0.631426,1.153307,-0.3520855,281.0883,203.2475,18.78103
1,0.2111111,-0.3286647,-0.4368827,0.09789749,-1.269833,-5.156459,-2.824854,-0.6739456,0.3855085,0.3864348,-0.483188,-4.745072,-0.5132138,-0.5426303,0.5042968,0.0223723,-0.8824582,-0.7153534,-0.03047295,-0.6308474,1.160079,-0.3561993,280.3105,204.7939,16.82477
1,0.2222222,-0.4265985,-0.4342112,0.06560579,-1.26766,-5.151941,-2.818207,-0.7224619,0.4057929,0.4380136,-0.4798617,-4.728508,-0.5184546,-0.5383427,0.5000297,0.02550452,-0.8823042,-0.7082418,-0.02902633,-0.6303819,1.166924,-0.360287,279.4579,206.7372,14.46813
1,0.2333333,-0.5469496,-0.4231181,0.0374905,-1.265487,-5.147801,-2.809709,-0.7361991,0.4014735,0.462562,-0.4769098,-4.713883,-0.5230619,-0.5340515,0.4978917,0.02865493,-0.8820272,-0.7010705,-0.02772217,-0.6304843,1.173671,-0.3649293,278.6727,208.0525,12.87762
1,0.2444444,-0.6778715,-0.4248693,0.001956791,-1.262794,-5.143468,-2.799249,-0.7653412,0.363409,0.4613642,-0.473681,-4.702749,-0.5235202,-0.5308474,0.4947094,0.0286161,-0.8818547,-0.6939588,-0.02645398,-0.6308259,1.180561,-0.3697721,278.0155,207.3381,13.56358
1,0.2555556,-0.7693815,-0.4264518,-0.03239302,-1.259815,-5.139029,-2.789388,-0.7892434,0.3200421,0.4515536,-0.4706312,-4.693761,-0.5220885,-0.5212788,0.4798371,0.0231404,-0.8819149,-0.6877373,-0.0249445,-0.6317056,1.187074,-0.3749421,277.3376,205.824,15.16168
1,0.2666667,-0.9065449,-0.4410795,-0.09881258,-1.254695,-5.134923,-2.775791,-0.8350807,0.2086311,0.4498259,-0.465438,-4.690689,-0.5139943,-0.5064642,0.467149,0.009117652,-0.8823314,-0.6814017,-0.02368669,-0.6325181,1.193466,-0.3792963,276.5193,204.9485,16.01451
1,0.2777778,-1.046919,-0.4589075,-0.1535695,-1.249134,-5.130615,-2.761266,-0.8546256,0.1650327,0.4581269,-0.460647,-4.683729,-0.5103596,-0.5044137,0.472519,0.0006028526,-0.8827425,-0.674378,-0.02260331,-0.6338793,1.20008,-0.384804,275.6003,203.4194,17.62048
1,0.2888889,-1.182061,-0.4553977,-0.2114992,-1.243299,-5.127476,-2.74476,-0.8849288,0.1087551,0.4716671,-0.4553941,-4.678594,-0.5042661,-0.5013411,0.4938858,-0.009960229,-0.8832427,-0.6662531,-0.02230344,-0.6350731,1.20458,-0.3891262,274.5658,203.7234,17.43157
1,0.3,-1.271518,-0.4388493,-0.2469682,-1.238031,-5.124926,-2.728983,-0.9171755,0.08029032,0.4716263,-0.450568,-4.67266,-0.4982559,-0.5034516,0.4970687,-0.007791268,-0.8833279,-0.6590277,-0.02134071,-0.6365759,1.210871,-0.3947823,273.5883,206.0409,15.22199
1,0.3111111,-1.389811,-0.402197,-0.2900181,-1.232392,-5.123887,-2.710154,-0.9789143,0.07432246,0.4931991,-0.4454968,-4.664732,-0.4924707,-0.5098281,0.5023924,-0.005603883,-0.8836027,-0.6514081,-0.02033004,-0.638455,1.217119,-0.4010332,272.6041,217.7731,3.701181
1,0.3222222,-1.471947,-0.3653492,-0.3158823,-1.227278,-5.123184,-2.691138,-1.003315,0.07759535,0.5103999,-0.4403473,-4.655756,-0.488502,-0.5108649,0.5055683,-0.0002775267,-0.883697,-0.6439225,-0.01921125,-0.6405298,1.223605,-0.407667,271.9864,245.2821,336.4007
1,0.3333333,-1.591603,-0.2690416,-0.3537109,-1.222682,-5.126101,-2.668391,-1.045789,0.06809008,0.5499701,-0.4340202,-4.646789,-0.4839797,-0.5183659,0.5055803,-0.005542178,-0.8840315,-0.6366591,-0.01779844,-0.6431966,1.229672,-0.4144496,271.905,275.627,306.3205
1,0.3444445,-1.603261,-0.2606541,-0.3846804,-1.216505,-5.126019,-2.650375,-1.072302,0.06599736,0.5767248,-0.4278033,-4.637199,-0.4798052,-0.5279719,0.4885575,-0.01193446,-0.8844917,-0.6302967,-0.01566711,-0.6459707,1.236009,-0.4210776,272.1837,301.6341,280.4975
1,0.3555556,-1.639339,-0.2651567,-0.4199625,-1.20974,-5.125881,-2.631237,-1.102936,0.07130694,0.6152803,-0.4210809,-4.625911,-0.4767825,-0.5354744,0.478992,-0.01937445,-0.885044,-0.6238397,-0.01348998,-0.6495892,1.241885,-0.4279622,272.7929,321.3699,260.8335
1,0.3666667,-1.832536,-0.1872287,-0.4174905,-1.205904,-5.129052,-2.603045,-1.130563,0.07462037,0.6292825,-0.4147,-4.615769,-0.4722123,-0.5494323,0.4875449,-0.02987792,-0.8858531,-0.6163178,-0.01154454,-0.6536018,1.247977,-0.4348093,273.348,335.4557,246.8404
1,0.3777778,-1.971449,-0.1175067,-0.386099,-1.20359,-5.131865,-2.575722,-1.175048,0.1060631,0.6170027,-0.4100592,-4.603668,-0.4689097,-0.5557662,0.5109153,-0.01799819,-0.8857354,-0.6078543,-0.01046809,-0.6576457,1.253693,-0.4418667,273.8134,347.6066,234.9851
1,0.3888889,-2.021653,-0.08367556,-0.3948336,-1.199735,-5.134822,-2.550384,-1.212152,0.129878,0.6099412,-0.4050721,-4.591422,-0.4653072,-0.5608865,0.5320843,0.01197832,-0.8845295,-0.5989445,-0.009640111,-0.6618042,1.258821,-0.4491824,274.2636,0.2736366,222.8895
1,0.4,-2.027105,-0.0496307,-0.4034349,-1.195977,-5.138078,-2.527103,-1.215107,0.146874,0.6218369,-0.3995264,-4.577827,-0.4644686,-0.5650813,0.5309743,0.02052724,-0.884113,-0.5914135,-0.007965781,-0.6659179,1.263991,-0.4565772,274.8156,10.15322,213.6413
1,0.4111111,-2.034932,0.02279347,-0.3940109,-1.194245,-5.143095,-2.502566,-1.205179,0.167873,0.6475278,-0.3935566,-4.562528,-0.4656122,-0.5608183,0.5245951,0.01939659,-0.8839804,-0.5842134,-0.006482667,-0.6709424,1.267656,-0.464291,275.3214,24.73114,200.0931
1,0.4222222,-2.063106,0.1153322,-0.3782811,-1.193903,-5.149028,-2.476952,-1.203845,0.1771898,0.6795836,-0.3868364,-4.54666,-0.467135,-0.5554675,0.5224501,0.02360929,-0.8836007,-0.5768351,-0.005102883,-0.6755391,1.271776,-0.4716828,276.0946,31.83723,193.743
1,0.4333333,-2.081571,0.1802598,-0.3624812,-1.193837,-5.155039,-2.451098,-1.233097,0.1328187,0.6687143,-0.3805167,-4.53857,-0.460056,-0.5512704,0.5288791,0.01721245,-0.8836715,-0.569025,-0.004112986,-0.6805671,1.274826,-0.4794469,276.8369,39.15551,187.4451
1,0.4444444,-2.092659,0.2580142,-0.3434491,-1.194997,-5.16168,-2.425104,-1.25702,0.09161663,0.656787,-0.374074,-4.530816,-0.452245,-0.5503229,0.5353465,0.004443184,-0.8841407,-0.5608703,-0.003157976,-0.6855104,1.277924,-0.4871867,277.4992,43.88272,183.7506
