loc,t,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
1,0,-0.1073977,-0.3219847,0.07165858,-1.306843,-2.55552,-1.462735,-0.3138053,0.03311524,0.1441283,-0.5575344,-1.350197,0.2522035,-0.1717112,0.2846814,-0.09907131,-0.935178,1.686584,1.906922,0.06242968,1.072865,0.7043785,283.1981,297.6218,47.85451
1,0.01111111,-0.1234327,-0.3161415,0.06601625,-1.304008,-2.545099,-1.455666,-0.3123692,0.01589534,0.1473501,-0.5542619,-1.345428,0.251861,-0.1697563,0.2783437,-0.1150947,-0.9357688,1.690735,1.906312,0.05868184,1.0735,0.706427,283.317,297.6138,47.64553
1,0.02222222,-0.1367379,-0.3143341,0.05442849,-1.299722,-2.532364,-1.447279,-0.3092754,0.001552224,0.157518,-0.5500983,-1.33763,0.2506349,-0.1752631,0.269904,-0.1300011,-0.9367265,1.695817,1.906028,0.05402947,1.0743,0.7083814,283.4974,297.4518,47.62571
1,0.03333334,-0.1594948,-0.3138862,0.02733684,-1.296486,-2.523649,-1.441145,-0.3021076,-0.02441317,0.1812331,-0.5481915,-1.331299,0.249515,-0.1883886,0.2530409,-0.158715,-0.9382924,1.699413,1.906193,0.05056272,1.075922,0.7102968,283.5352,297.4719,47.51524
1,0.04444445,-0.1594948,-0.3138862,0.02733684,-1.296486,-2.523649,-1.441145,-0.3021076,-0.02441317,0.1812331,-0.5481915,-1.331299,0.249515,-0.1883886,0.2530409,-0.158715,-0.9382924,1.699413,1.906193,0.05056272,1.075922,0.7102968,283.5352,297.4719,47.51524
1,0.05555556,-0.1606334,-0.3295548,0.01027345,-1.291401,-2.508664,-1.42934,-0.301863,-0.02283996,0.2070557,-0.5465835,-1.320038,0.2478918,-0.2129758,0.2489166,-0.1649146,-0.9400783,1.70636,1.906914,0.04412834,1.079712,0.7138407,283.6424,297.8643,47.11739
1,0.06666667,-0.162242,-0.3408389,0.01065913,-1.289071,-2.502308,-1.422368,-0.3093013,-0.02002019,0.2157293,-0.5460823,-1.313997,0.2467754,-0.222564,0.2553479,-0.1669429,-0.9410056,1.710515,1.907362,0.04029387,1.081989,0.7165257,283.5167,298.2404,46.70346
1,0.07777778,-0.1594087,-0.3566576,0.0226981,-1.286818,-2.496067,-1.415565,-0.3247331,-0.00925985,0.2181596,-0.5454697,-1.305444,0.2438055,-0.2298889,0.2724074,-0.1614816,-0.9413934,1.715305,1.907306,0.03674662,1.084257,0.718649,283.2498,298.2852,46.6271
1,0.08888889,-0.146126,-0.3706146,0.02943053,-1.284787,-2.490725,-1.408604,-0.3313681,0.008337885,0.2229345,-0.5437706,-1.293911,0.237971,-0.2414284,0.282009,-0.1475039,-0.9415611,1.72006,1.907412,0.03320986,1.087318,0.7209615,282.9131,298.2141,46.83269
1,0.1,-0.1451452,-0.3799264,0.03350739,-1.283298,-2.485974,-1.399687,-0.3380611,0.01225984,0.2282507,-0.5420998,-1.282976,0.2326788,-0.2488441,0.2884329,-0.1463459,-0.9419414,1.72466,1.907689,0.02981246,1.09069,0.7228811,282.5192,297.9988,47.23721
