loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
1,0,-0.2368998,-0.6115804,0.5062776,-1.383595,-0.7003267,-2.658149,-1.187157,-0.02363227,0,0,-0.6838391,1.125536,-0.2944825,289.6083,206.1702,2.114054
1,0.01111111,-0.2486859,-0.6000193,0.4859854,-1.384957,-0.6922317,-2.656588,-1.186939,0.02021493,0,0,-0.682844,1.125569,-0.2981004,289.5975,204.9902,2.835513
1,0.02222222,-0.2552355,-0.5693628,0.4474809,-1.385844,-0.6851461,-2.655077,-1.187046,-0.009777163,0,0,-0.6815178,1.125397,-0.3018002,289.6114,204.6611,2.514007
1,0.03333334,-0.2638547,-0.5524971,0.4197041,-1.386634,-0.6781825,-2.653179,-1.18716,-0.01018193,0,0,-0.6799237,1.125119,-0.3054431,289.6776,204.3275,2.099033
1,0.04444445,-0.2683856,-0.5037746,0.3651233,-1.386808,-0.6731629,-2.650952,-1.18759,-0.03910919,0,0,-0.6782629,1.124843,-0.3090184,289.7744,203.894,1.760305
1,0.05555556,-0.2642266,-0.4857795,0.3394602,-1.387183,-0.6670942,-2.64926,-1.187432,0.01493332,0,0,-0.6766928,1.124676,-0.312464,289.8617,203.3657,1.548846
1,0.06666667,-0.261218,-0.4486231,0.3094501,-1.387731,-0.662236,-2.647494,-1.18758,-0.01360581,0,0,-0.6753595,1.124703,-0.3156911,289.916,202.8015,1.405145
1,0.07777778,-0.278461,-0.4114979,0.2922338,-1.38855,-0.6575366,-2.644664,-1.188066,-0.0442354,0,0,-0.6744064,1.12501,-0.3186156,289.9384,202.2607,1.342118
1,0.08888889,-0.3020213,-0.3860548,0.2899894,-1.389594,-0.6527903,-2.641521,-1.188348,-0.02532412,0,0,-0.6739055,1.125627,-0.3212748,289.8899,201.8281,1.329744
1,0.1,-0.3458763,-0.3522102,0.2855459,-1.390352,-0.6486304,-2.637211,-1.187419,0.08513379,0,0,-0.673859,1.12653,-0.3236765,289.7579,201.5632,1.309823
1,0.1111111,-0.4057432,-0.3099389,0.2747153,-1.391621,-0.645229,-2.631689,-1.187126,0.02609275,0,0,-0.6741893,1.127731,-0.325913,289.6079,201.5318,1.258869
1,0.1222222,-0.4559669,-0.2803455,0.2735394,-1.393236,-0.6416594,-2.625772,-1.186255,0.0797074,0,0,-0.6746806,1.12923,-0.3280389,289.4142,201.5845,1.284426
1,0.1333333,-0.5318246,-0.2338108,0.2786751,-1.395435,-0.6389546,-2.618091,-1.185384,0.07912479,0,0,-0.675213,1.131044,-0.3302291,289.2092,201.604,1.37082
1,0.1444445,-0.616122,-0.2065355,0.276445,-1.397026,-0.6359528,-2.609582,-1.185257,0.01127446,0,0,-0.6756993,1.133235,-0.3325721,288.9777,201.6127,1.388367
1,0.1555556,-0.7141142,-0.2092354,0.2594733,-1.397842,-0.6324752,-2.599797,-1.184102,0.1058994,0,0,-0.6760574,1.135839,-0.3351205,288.6759,201.6251,1.319235
1,0.1666667,-0.8248318,-0.228038,0.2276761,-1.397781,-0.6288075,-2.588562,-1.183639,0.04175887,0,0,-0.6763389,1.138934,-0.3380293,288.3493,201.6358,1.185282
