loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
7,0,-0.1818635,-0.5252919,0.6870136,-1.337053,-0.6655783,-2.515947,-1.083417,-0.04688693,0,0,-0.6839119,1.14398,-0.2981822,288.2009,194.5067,12.83973
7,0.01111111,-0.1690383,-0.5264323,0.6358863,-1.338318,-0.657453,-2.516479,-1.083176,0.02241261,0,0,-0.6823843,1.143604,-0.3025294,288.3078,193.3498,13.32403
7,0.02222222,-0.1499014,-0.5094305,0.5932363,-1.339793,-0.6497138,-2.51718,-1.083116,0.005143316,0,0,-0.680394,1.142922,-0.3071069,288.3771,193.0638,12.65837
7,0.03333334,-0.1360997,-0.4934446,0.5718775,-1.341455,-0.6422863,-2.517817,-1.083275,-0.01468547,0,0,-0.6779999,1.142028,-0.3114912,288.5209,192.6338,12.01972
7,0.04444445,-0.1127741,-0.4635969,0.5430296,-1.343166,-0.6356582,-2.518618,-1.083417,-0.01295071,0,0,-0.6755084,1.141046,-0.3155464,288.7277,192.1189,11.46669
7,0.05555556,-0.1032686,-0.4359651,0.5067359,-1.34446,-0.6293945,-2.519251,-1.083296,0.01106847,0,0,-0.6732371,1.140103,-0.3192756,288.9405,191.7714,10.87386
7,0.06666667,-0.1065507,-0.411541,0.4843016,-1.346079,-0.6231797,-2.519323,-1.083481,-0.01714536,0,0,-0.6713221,1.139289,-0.3225915,289.1123,191.5838,10.29676
7,0.07777778,-0.1130374,-0.3818751,0.4330831,-1.346812,-0.6182709,-2.518984,-1.083271,0.01927134,0,0,-0.6698772,1.138667,-0.3254909,289.2296,191.5129,9.808237
7,0.08888889,-0.1162527,-0.3787839,0.4064246,-1.347241,-0.6123385,-2.518852,-1.082576,0.06328427,0,0,-0.668942,1.138274,-0.3280876,289.3331,191.5575,9.421831
7,0.1,-0.1332673,-0.3811687,0.3339837,-1.346263,-0.6075906,-2.518026,-1.082314,0.02331997,0,0,-0.6684279,1.138188,-0.330389,289.4449,191.6918,9.074681
