loc,t,aDotS,bDotS,gDotS,aS,bS,gS,qE,qDotE,tpad,enable,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xHand,yHand,zHand,aHand,bHand,gHand
2,0,-0.03736129,-0.2173932,0.2203263,-1.468104,-0.6911228,-2.640168,-1.13726,0.06586817,0,0,-0.6876362,1.132085,-0.2937099,290.8438,218.2917,348.0233
2,0.01111111,-0.05765215,-0.1728387,0.1892202,-1.468839,-0.6897331,-2.639663,-1.137234,0.002008307,0,0,-0.6871121,1.13168,-0.2952115,290.8965,218.18,347.8962
2,0.02222222,-0.07370217,-0.1431451,0.1667109,-1.469512,-0.6882812,-2.638466,-1.137038,0.01810224,0,0,-0.6864075,1.131246,-0.2968423,291.0353,218.0927,347.6496
2,0.03333334,-0.09401791,-0.1060379,0.1356405,-1.469936,-0.6878828,-2.637017,-1.137368,-0.03026051,0,0,-0.6856046,1.130894,-0.2984679,291.1837,217.8837,347.4738
2,0.04444445,-0.1057898,-0.0848511,0.1153078,-1.470452,-0.6870402,-2.635657,-1.136881,0.0449018,0,0,-0.6848776,1.130664,-0.3000122,291.2506,217.6437,347.3131
2,0.05555556,-0.1261164,-0.05843596,0.07791478,-1.47031,-0.6872703,-2.63366,-1.136867,0.0009749775,0,0,-0.6843316,1.130626,-0.3013882,291.2998,217.4358,347.161
2,0.06666667,-0.1549826,-0.03845672,0.03311866,-1.469696,-0.6876596,-2.631064,-1.137115,-0.02247704,0,0,-0.6841305,1.130824,-0.3025732,291.3049,217.2669,347.0455
2,0.07777778,-0.1678206,-0.02582308,0.007512264,-1.469332,-0.6878663,-2.628897,-1.136808,0.0285016,0,0,-0.6843109,1.131277,-0.3035724,291.2558,217.1991,346.9851
2,0.08888889,-0.1839031,-0.0175817,-0.04045241,-1.467698,-0.6886061,-2.626383,-1.136405,0.03670754,0,0,-0.6848197,1.132003,-0.3042815,291.1667,217.0953,347.0565
2,0.1,-0.1988839,-0.008178193,-0.07243486,-1.466314,-0.6895958,-2.623648,-1.137005,-0.05499849,0,0,-0.6856425,1.133016,-0.3047125,291.0289,217.0105,347.2167
2,0.1111111,-0.2245666,0.005354568,-0.1267963,-1.46391,-0.6913369,-2.620299,-1.136996,0.001489878,0,0,-0.6867003,1.134261,-0.3049533,290.793,217.0099,347.4239
2,0.1222222,-0.2395469,0.01369335,-0.1587727,-1.461757,-0.6930525,-2.617005,-1.136983,0.001189459,0,0,-0.6879005,1.135662,-0.3050382,290.5101,216.9057,347.7678
2,0.1333333,-0.2737492,0.02400109,-0.2162907,-1.458489,-0.695296,-2.612891,-1.136652,0.03042273,0,0,-0.6892268,1.137155,-0.3050791,290.2278,216.7643,348.1409
2,0.1444445,-0.2993823,0.02912688,-0.2503594,-1.455554,-0.6975533,-2.608669,-1.136888,-0.02163821,0,0,-0.690651,1.138717,-0.3050797,289.9846,216.5017,348.5983
2,0.1555556,-0.3527556,0.03623687,-0.3078271,-1.451358,-0.7005509,-2.603093,-1.136388,0.04608638,0,0,-0.6921719,1.140351,-0.3051045,289.785,216.1998,349.0904
2,0.1666667,-0.4189322,0.04328391,-0.3727298,-1.446315,-0.7038047,-2.596462,-1.136477,-0.008410812,0,0,-0.693801,1.142098,-0.3051652,289.6311,215.7388,349.7156
2,0.1777778,-0.490453,0.03537489,-0.4492499,-1.440381,-0.7076812,-2.588544,-1.135524,0.08750223,0,0,-0.6955363,1.143987,-0.305267,289.4411,215.2054,350.4008
2,0.1888889,-0.5651544,0.04240793,-0.520524,-1.433956,-0.7119487,-2.580299,-1.13477,0.06839055,0,0,-0.6974269,1.146066,-0.3053749,289.247,214.4455,351.2655
2,0.2,-0.618522,0.05596694,-0.5694969,-1.428009,-0.7169501,-2.571275,-1.133975,0.07257535,0,0,-0.6995276,1.148448,-0.3054728,289.0854,213.4848,352.338
2,0.2111111,-0.7199064,0.06929332,-0.6567199,-1.420651,-0.7231574,-2.559696,-1.134176,-0.01862316,0,0,-0.7019627,1.151281,-0.3056093,288.9459,212.3435,353.5982
2,0.2222222,-0.8458063,0.07192826,-0.7512955,-1.412139,-0.7300369,-2.545845,-1.134107,0.006972705,0,0,-0.704706,1.154687,-0.3056502,288.7162,211.143,354.9637
