ref,t,emg1,emg2,emg1raw,emg2raw,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH
90,0,657,201,484,495,-0.665428,0.04875895,0.07287915,-1.429006,3.091295,-0.04293495,-0.3947384,0.08997971,0.6678202,-0.3016754,2.740331,2.956762
90,0.01111111,657,201,484,495,-0.6526282,0.050814,0.05690275,-1.429624,3.091454,-0.03606666,-0.3566545,0.08035737,0.64187,-0.2999742,2.719398,2.979726
90,0.02222222,646,240,508,503,-0.6216617,0.03266118,0.03791367,-1.42939,3.09141,-0.02954032,-0.3324403,0.05902907,0.6170952,-0.2989569,2.698972,3.002341
90,0.03333334,646,240,508,503,-0.5811071,0.01359677,0.03385594,-1.429024,3.091677,-0.02426459,-0.3158519,0.0132027,0.5764163,-0.2996216,2.680176,3.023295
90,0.04444445,646,240,508,503,-0.535232,-0.003314674,0.02552877,-1.428877,3.091661,-0.01946824,-0.3023247,-0.00595364,0.5453513,-0.2994959,2.663492,3.042099
90,0.05555556,646,240,508,503,-0.5106913,-0.00865991,0.01175622,-1.428619,3.091407,-0.01444126,-0.2662395,0.004627079,0.5279769,-0.2988205,2.644467,3.06206
90,0.06666667,599,252,534,497,-0.4893308,-0.02041118,-0.004121162,-1.428137,3.090686,-0.009201754,-0.2500726,0.04828689,0.5395535,-0.296526,2.624343,3.083561
90,0.07777778,599,252,534,497,-0.4700266,-0.06079689,-0.005930174,-1.42675,3.090335,-0.004233893,-0.2149932,0.09830385,0.5243446,-0.2938212,2.60584,3.102673
90,0.08888889,599,252,534,497,-0.4486097,-0.09587491,-0.004553907,-1.424689,3.09048,0.0002492719,-0.1941533,0.08766007,0.4783206,-0.2929562,2.591858,3.117598
90,0.1,599,252,534,497,-0.4090414,-0.1415035,0.002244994,-1.421718,3.090767,0.003568636,-0.1720476,0.0759518,0.4535988,-0.292258,2.575976,3.134409
90,0.1111111,599,252,534,497,-0.3418087,-0.1816574,0.01542981,-1.418577,3.091295,0.005429653,-0.1344055,0.05038747,0.3850248,-0.2923304,2.567425,-3.140126
90,0.1222222,625,281,492,489,-0.3161902,-0.1975164,0.02091204,-1.415953,3.091606,0.008303736,-0.09787013,0.01311129,0.3132301,-0.2931416,2.562669,-3.135448
90,0.1333333,625,281,492,489,-0.2703231,-0.2175517,0.02752135,-1.413012,3.092079,0.009955961,-0.04191378,0.01201284,0.2615559,-0.292871,2.556106,-3.130013
90,0.1444445,625,281,492,489,-0.237279,-0.2237434,0.03826962,-1.410472,3.092791,0.0114745,-0.00904841,0.01305393,0.2441661,-0.2926036,2.549203,-3.124209
90,0.1555556,625,281,492,489,-0.1925979,-0.2180392,0.06812011,-1.408161,3.094435,0.01199594,0.01198025,0.01413134,0.2162716,-0.2922319,2.542699,-3.118467
90,0.1666667,600,258,478,496,-0.1554675,-0.1816094,0.08068951,-1.407076,3.095767,0.01280608,-0.0001150072,0.01204631,0.1780197,-0.2922175,2.540331,-3.115837
