loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,qE,qDotE,emgA,emgB,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
1,0,0.08765431,-0.3894333,0.4352909,-1.417636,-4.672672,-2.715842,0.3325493,1.211032,0.5039883,-1.238003,0.02061019,11.19363,13.75616,-0.2960021,0.1580822,0.01306983,-0.5290987,-3.720835,-0.4074495,0.3504505,1.413915,0.4285054,-0.1375731,0.2413109,0.03985578,-1.001844,0.4673211,-0.2079652,0.5080009,1.491475,0.2810252,0.03285909,1.12075,0.4221399,288.718,264.6182,351.8464,False
1,0.01111111,0.08232982,-0.3905329,0.4352998,-1.420248,-4.666409,-2.717549,0.3316105,1.210625,0.5028319,-1.238147,-0.01346643,11.24668,13.88472,-0.3120554,0.1718736,0.009989463,-0.5301507,-3.716505,-0.4072109,0.349744,1.413743,0.4278963,-0.1418204,0.2456079,0.03672831,-1.002339,0.4708862,-0.2081087,0.507835,1.491458,0.2810068,0.03270241,1.120123,0.4193236,288.8176,259.4174,356.797,False
1,0.02222222,0.08020794,-0.392672,0.4353134,-1.422864,-4.660256,-2.719285,0.3307701,1.210183,0.501668,-1.237813,0.03073811,11.29973,14.03471,-0.3238705,0.1867414,0.004757337,-0.5312564,-3.711922,-0.4071632,0.3488673,1.413564,0.4273055,-0.1438898,0.2509271,0.04208913,-1.002267,0.4745259,-0.2083987,0.5076662,1.491376,0.2808931,0.03259713,1.119077,0.4156169,289.0464,258.4103,357.2403,False
1,0.03333334,0.07699641,-0.3883926,0.4385004,-1.42615,-4.654152,-2.721009,0.3298307,1.209867,0.5006661,-1.237731,0.007183221,11.29973,14.16327,-0.3335266,0.2037414,0.004837494,-0.5322312,-3.706895,-0.407523,0.3481115,1.413369,0.4266562,-0.1502702,0.25734,0.04109064,-1.002579,0.4782568,-0.2085916,0.5074596,1.491367,0.2808306,0.0325532,1.117694,0.4112682,289.3656,258.5092,356.317,False
1,0.04444445,0.07590797,-0.3830618,0.4395198,-1.428941,-4.648427,-2.722625,0.3290204,1.209483,0.4995465,-1.237815,-0.007623049,11.29973,14.27041,-0.335649,0.2069274,0.008052245,-0.5329902,-3.702375,-0.4076218,0.3474088,1.413269,0.4260468,-0.153467,0.2594774,0.04112878,-1.002679,0.4817743,-0.2086299,0.5072808,1.491284,0.2807803,0.03254901,1.116137,0.4065738,289.7576,258.3558,355.5172,False
1,0.05555556,0.0822875,-0.3819426,0.4427291,-1.431942,-4.642399,-2.724584,0.3281873,1.209146,0.4984622,-1.237863,-0.004320102,11.27321,14.27041,-0.3248531,0.1995042,0.02394691,-0.5330626,-3.698315,-0.4079044,0.3467844,1.41322,0.4254982,-0.1513565,0.2562818,0.04003194,-1.00291,0.4850525,-0.20875,0.5071511,1.491262,0.2808211,0.03261278,1.114589,0.4018619,290.1637,258.0836,354.7921,False
1,0.06666667,0.08760303,-0.3766153,0.4394994,-1.434731,-4.636773,-2.726528,0.3274393,1.208804,0.4973371,-1.237849,0.001273688,11.24668,14.27041,-0.3151833,0.1867674,0.02813137,-0.5334008,-3.694736,-0.407795,0.3461384,1.413144,0.4249051,-0.1545693,0.248832,0.04004453,-1.002983,0.4880823,-0.2085516,0.5070063,1.491207,0.2807207,0.03268404,1.113217,0.3974204,290.5306,257.9271,354.0242,False
1,0.07777778,0.08759265,-0.3692596,0.4266743,-1.437374,-4.631364,-2.728165,0.3267133,1.208482,0.4962578,-1.238173,-0.02962023,11.19363,14.27041,-0.2979894,0.1623284,0.03546048,-0.5331222,-3.692456,-0.4070144,0.3455814,1.413122,0.4242492,-0.1556878,0.2371154,0.03683173,-1.003136,0.4906188,-0.2082129,0.5068484,1.491057,0.2806711,0.03276344,1.112113,0.393439,290.7938,257.833,353.3815,False
1,0.08888889,0.08227442,-0.3619124,0.4170114,-1.439736,-4.626066,-2.729823,0.3259794,1.208154,0.4951749,-1.238254,-0.00711429,11.14058,14.29184,-0.2926042,0.1463768,0.0343445,-0.5333113,-3.690108,-0.4059771,0.3450278,1.413014,0.4236562,-0.1535987,0.2275274,0.03465763,-1.003316,0.4932545,-0.2079987,0.506644,1.490999,0.2805648,0.03276733,1.111647,0.390545,290.8355,256.0232,355.0531,False
1,0.1,0.0758499,-0.3492705,0.402,-1.442215,-4.62125,-2.730932,0.3252604,1.20783,0.4941938,-1.237977,0.02534294,11.08753,14.33469,-0.2894229,0.1527788,0.03646056,-0.5336021,-3.686215,-0.4061169,0.3443928,1.412934,0.4230597,-0.153578,0.2328521,0.03574155,-1.003385,0.4965718,-0.2080547,0.506455,1.490803,0.2802889,0.03273835,1.111393,0.3880029,290.7771,257.799,352.9371,False
1,0.1111111,0.07264841,-0.336648,0.3859372,-1.444618,-4.616251,-2.732485,0.3244543,1.207462,0.4932435,-1.237986,-0.001125414,11.06101,14.39897,-0.27882,0.1496338,0.02786596,-0.5341625,-3.683245,-0.4059092,0.3437603,1.41285,0.4224513,-0.1492242,0.2392149,0.0442375,-1.003239,0.5000901,-0.2084352,0.5062659,1.490756,0.2801504,0.03274277,1.111188,0.3857517,290.6971,258.2233,352.4304,False
1,0.1222222,0.07156484,-0.3219238,0.3634413,-1.446403,-4.61211,-2.733758,0.3238006,1.20717,0.4923019,-1.237534,0.04143513,11.03448,14.50611,-0.2542696,0.1326849,0.02448966,-0.5343217,-3.681647,-0.4053662,0.3431836,1.412827,0.4219124,-0.1502874,0.2381523,0.04531477,-1.003204,0.5033169,-0.2084195,0.5060954,1.490661,0.2800202,0.03277683,1.111083,0.3839293,290.6797,257.6164,353.1069,False
1,0.1333333,0.0715262,-0.3050336,0.3452047,-1.448409,-4.607947,-2.735,0.3232028,1.206977,0.4913776,-1.237945,-0.03791695,11.03448,14.57039,-0.2542251,0.1230958,0.02555261,-0.5343734,-3.679466,-0.4043416,0.3425133,1.412777,0.421241,-0.149248,0.2274975,0.04527723,-1.003209,0.5059012,-0.2081556,0.5058887,1.4906,0.2798789,0.0326515,1.110996,0.382356,290.5891,257.7178,353.1097,False
1,0.1444445,0.07366526,-0.2987832,0.3270464,-1.449976,-4.603857,-2.736388,0.3225172,1.206753,0.4904652,-1.237858,0.00834339,11.00796,14.65609,-0.2553259,0.1262893,0.02236644,-0.5348464,-3.676638,-0.4039088,0.3418667,1.412709,0.4206183,-0.1630904,0.2253916,0.04753529,-1.003022,0.5088182,-0.2073306,0.5056577,1.490585,0.2797642,0.03246413,1.110875,0.3808723,290.5259,257.8598,353.0799,False
1,0.1555556,0.0758635,-0.2958186,0.299363,-1.45133,-4.599494,-2.738146,0.3216606,1.206437,0.4896047,-1.237832,0.002277201,11.00796,14.7418,-0.2618535,0.1603474,0.02351385,-0.5355436,-3.671115,-0.4054687,0.3412286,1.412397,0.4198551,-0.1672916,0.2285767,0.05397579,-1.002738,0.5120221,-0.2070035,0.5054413,1.490497,0.2795885,0.03239622,1.110779,0.379654,290.5576,257.0911,354.073,False
1,0.1666667,0.07271138,-0.2960258,0.2759213,-1.452089,-4.595567,-2.739313,0.3209315,1.206268,0.4887683,-1.238007,-0.01600675,11.00796,14.76323,-0.2577827,0.1795518,0.007517615,-0.5369721,-3.666754,-0.4064974,0.3405612,1.412257,0.4191823,-0.1757017,0.2520178,0.060498,-1.002607,0.5164272,-0.2071359,0.5052633,1.490425,0.2794099,0.03232625,1.110723,0.3786519,290.5583,256.7233,354.7127,False
1,0.1777778,0.04514131,-0.3008544,0.2226521,-1.451438,-4.591776,-2.739488,0.3201519,1.2064,0.487962,-1.238364,-0.03242676,11.00796,14.80608,-0.2526878,0.2115413,-0.007412202,-0.5388566,-3.661201,-0.4087015,0.339902,1.412143,0.4185593,-0.1661724,0.242415,0.05612724,-1.002631,0.5192329,-0.2071945,0.5050662,1.490312,0.2792039,0.03215362,1.110639,0.377653,290.5128,256.7237,354.9527,False
1,0.1888889,0.03453742,-0.2978964,0.2013119,-1.451784,-4.587853,-2.74032,0.3194421,1.20617,0.4871073,-1.237851,0.04712396,11.00796,14.82751,-0.2516206,0.2147441,-0.005287192,-0.5398068,-3.656716,-0.4097787,0.3392385,1.412093,0.4179065,-0.1598798,0.2211073,0.05069301,-1.002625,0.5213027,-0.2067439,0.5048895,1.490247,0.2790146,0.03196637,1.110521,0.3766997,290.5069,256.058,355.8787,False
1,0.2,0.005795687,-0.2897392,0.1713613,-1.451452,-4.584753,-2.739823,0.3185724,1.206214,0.4864285,-1.236848,0.09132206,11.00796,14.89179,-0.2522846,0.1742285,0.02878167,-0.538652,-3.654779,-0.4085614,0.3387267,1.412196,0.4172688,-0.1598999,0.2200526,0.04962946,-1.00259,0.5243921,-0.2064978,0.5047587,1.490187,0.2788053,0.03181875,1.110472,0.3758506,290.5644,255.3862,356.7176,False
1,0.2111111,0.0004990026,-0.2867084,0.1553729,-1.451741,-4.58102,-2.740303,0.3178498,1.206196,0.4856777,-1.237472,-0.05773893,11.00796,15.02035,-0.2392346,0.1529591,0.05424283,-0.5377966,-3.651838,-0.4088663,0.3381134,1.412166,0.4166279,-0.1608921,0.2317585,0.05605544,-1.002378,0.5280983,-0.2065098,0.50462,1.490109,0.2786326,0.03151175,1.110481,0.374986,290.6006,254.8686,357.4289,False
