loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,qE,qDotE,emgA,emgB,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
4,0,0.3607437,-0.2389209,0.1503069,-1.55013,-4.508431,-2.606937,0.3327055,1.221425,0.5209591,-1.043158,-0.009689231,13.63395,13.86329,-0.2426097,0.3428117,-0.06880488,-0.5430825,-3.550839,-0.4674399,0.3681185,1.425621,0.4889672,-0.07856223,0.3067489,0.2061123,-1.05908,0.5298786,-0.1419041,0.5391871,1.496374,0.3541222,0.04289987,1.128697,0.3967512,287.6614,266.975,347.6807,True
4,0.01111111,0.3382881,-0.2134595,0.1342772,-1.550184,-4.50661,-2.610016,0.3323699,1.221048,0.5196424,-1.042983,0.01603572,13.4748,13.84187,-0.1986046,0.2853425,-0.0479377,-0.543287,-3.548559,-0.4688498,0.3674371,1.425631,0.4881647,-0.07982269,0.2790737,0.1847877,-1.058064,0.5325471,-0.1422695,0.5386643,1.496533,0.3536456,0.04391101,1.12538,0.3909926,290.0508,275.3404,336.7073,True
4,0.02222222,0.2987666,-0.1806158,0.110831,-1.550476,-4.504943,-2.612196,0.3321473,1.220766,0.5190098,-1.042567,0.03800286,13.31565,13.79901,-0.1611943,0.2449465,-0.04618294,-0.5444583,-3.546447,-0.4700575,0.3668188,1.425594,0.4874036,-0.08100015,0.2450057,0.1719734,-1.056812,0.5348014,-0.1423063,0.5381488,1.496822,0.3531971,0.04632219,1.12027,0.3824864,291.7202,273.6164,335.3981,True
4,0.03333334,0.2571252,-0.1595131,0.07886071,-1.549778,-4.504109,-2.61368,0.3318773,1.220499,0.5179398,-1.042288,0.02536823,13.1565,13.75616,-0.1313584,0.2183994,-0.05392757,-0.5459395,-3.544508,-0.4711579,0.3662519,1.425493,0.4865792,-0.08216821,0.2226475,0.1602447,-1.055654,0.5371099,-0.1424661,0.537734,1.496997,0.3526933,0.04929987,1.114521,0.37293,293.5481,269.7698,336.0245,True
4,0.04444445,0.2186757,-0.144803,0.04799226,-1.548864,-4.50293,-2.614728,0.3317147,1.220529,0.5174518,-1.04159,0.06372502,13.07692,13.73473,-0.1100581,0.2003571,-0.05944799,-0.5474202,-3.542088,-0.4725103,0.3655882,1.425386,0.4857635,-0.0758179,0.2066787,0.1559043,-1.054245,0.5395198,-0.1429193,0.5371919,1.497146,0.352191,0.05071998,1.112197,0.367868,292.7359,257.9354,347.435,True
4,0.05555556,0.1941216,-0.1353451,0.02562314,-1.547897,-4.502145,-2.616109,0.3314102,1.220298,0.5164466,-1.041128,0.04197604,13.02387,13.71331,-0.08123305,0.1791185,-0.05864909,-0.5485259,-3.540481,-0.4739543,0.3650864,1.425241,0.4849124,-0.06519578,0.1779308,0.1504381,-1.052936,0.5409527,-0.1432584,0.5367873,1.497263,0.3516238,0.05109581,1.111697,0.3655473,292.9379,259.8742,344.7569,True
4,0.06666667,0.1652655,-0.1227508,-0.009517476,-1.546408,-4.501699,-2.616801,0.331201,1.220529,0.5162377,-1.040987,0.01281484,13.02387,13.73473,-0.07161868,0.1727545,-0.05766439,-0.5498298,-3.537838,-0.4757143,0.3645225,1.42516,0.4842203,-0.05989444,0.1598284,0.1471738,-1.051525,0.5426036,-0.1435122,0.5363842,1.497334,0.3510747,0.05162495,1.110923,0.3634919,293.9047,266.165,337.3824,True
4,0.07777778,0.1374684,-0.1046622,-0.03715034,-1.547253,-4.502115,-2.61622,0.331253,1.226895,0.5312419,-1.041664,-0.06165795,13.0504,13.73473,-0.04806128,0.1536181,-0.04936252,-0.5505756,-3.536145,-0.4774763,0.3641902,1.425088,0.4835188,-0.05459195,0.1236159,0.1417502,-1.050186,0.543056,-0.1432765,0.5361277,1.497312,0.3503473,0.05167998,1.110783,0.3630077,293.87,265.32,338.2695,True
4,0.08888889,0.1129034,-0.08136146,-0.05845027,-1.546463,-4.501995,-2.616886,0.3309996,1.226897,0.5309107,-1.041382,0.02653942,13.07692,13.75616,-0.04158185,0.1386995,-0.04198603,-0.5512525,-3.534607,-0.4783855,0.363812,1.425117,0.4828117,-0.05676179,0.1076459,0.1364223,-1.049003,0.5441908,-0.1431337,0.5358307,1.497357,0.349668,0.05155156,1.110722,0.3631009,293.9779,265.8321,337.8472,True
4,0.1,0.1000362,-0.06228186,-0.07446732,-1.545207,-4.502294,-2.617391,0.3309962,1.22716,0.5305285,-1.040436,0.0864372,13.07692,13.77759,-0.03186552,0.121657,-0.03036962,-0.5514922,-3.533105,-0.4795772,0.3635396,1.425261,0.4820774,-0.05153062,0.08315688,0.1256944,-1.047908,0.5445321,-0.1428261,0.535532,1.497417,0.3490288,0.05200351,1.111118,0.3641391,294.6917,265.1551,336.6676,True
4,0.1111111,0.09250318,-0.03570384,-0.08626026,-1.544278,-4.503292,-2.61817,0.3309217,1.227247,0.5302272,-1.04193,-0.1371157,13.0504,13.79901,-0.009263597,0.1056838,-0.00607723,-0.5510527,-3.531483,-0.4816404,0.3633271,1.425364,0.4814308,-0.05380594,0.07464898,0.1107933,-1.047272,0.5452586,-0.1425084,0.5352837,1.497498,0.3484178,0.05423823,1.112322,0.3680785,296.3548,263.4622,335.3765,True
4,0.1222222,0.08928087,-0.01979036,-0.09478848,-1.543414,-4.503369,-2.619387,0.3307405,1.22732,0.5298479,-1.042256,-0.02824569,12.97082,13.79901,0.001502961,0.0897096,0.004470594,-0.5508088,-3.53019,-0.4829986,0.3631768,1.4257,0.4806914,-0.05502294,0.05761697,0.09480625,-1.04673,0.5454164,-0.1418735,0.5350654,1.497671,0.3477495,0.05429496,1.11363,0.3732028,296.3439,264.0095,335.9146,True
4,0.1333333,0.08495282,0.003602552,-0.1055099,-1.54249,-4.504826,-2.620167,0.3307526,1.227473,0.5296104,-1.042777,-0.04743315,12.89124,13.79901,0.02190085,0.05671186,0.01383,-0.5502123,-3.530752,-0.483388,0.3630557,1.42585,0.4800725,-0.05204668,0.04166588,0.07131436,-1.046812,0.545325,-0.1414354,0.5349121,1.497684,0.3470304,0.05285002,1.114722,0.3780932,295.6186,265.7489,336.9152,True
4,0.1444445,0.07639807,0.01096992,-0.1193549,-1.541037,-4.505523,-2.620732,0.3307878,1.227628,0.5290368,-1.043397,-0.05618355,12.83819,13.75616,0.03263155,0.04606874,0.0211887,-0.5498091,-3.52995,-0.4846543,0.3628871,1.425977,0.4794879,-0.04890629,0.02782571,0.06487776,-1.046228,0.5452233,-0.1409236,0.5347642,1.497803,0.3463366,0.05090463,1.11537,0.3817463,294.9342,267.3833,337.6218,True
