loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,qE,qDotE,emgA,emgB,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
5,0,0.08401831,-0.4161658,0.2111185,-1.450371,-4.596275,-3.032708,0.3509893,1.194268,0.5234258,-1.581596,-0.04680062,12.20159,12.70623,-0.299731,0.3083635,-0.1369155,-0.7251063,-3.769517,-0.3601289,0.3157174,1.393581,0.4563627,-0.07377955,0.4204943,0.197538,-0.959848,0.6197121,-0.3513317,0.4722702,1.501747,0.3210747,0.07767402,1.118948,0.4139899,286.9038,264.2974,346.636,False
5,0.01111111,0.06779811,-0.3822957,0.1875121,-1.451282,-4.59288,-3.033157,0.3501453,1.193865,0.5223722,-1.580485,0.101861,12.12201,12.8348,-0.3180322,0.3519642,-0.1388635,-0.7285376,-3.762841,-0.3608133,0.3145838,1.393223,0.4553552,-0.07814786,0.4194537,0.1879937,-0.9597872,0.6258093,-0.3537541,0.4716591,1.501742,0.3209598,0.07723392,1.118568,0.4113178,286.9203,259.7997,350.9438,False
5,0.02222222,0.06450856,-0.369605,0.1746599,-1.452406,-4.589016,-3.034216,0.3492336,1.193472,0.5213053,-1.579969,0.04636396,12.06897,12.89908,-0.3168166,0.3859985,-0.09832339,-0.7301301,-3.755108,-0.363195,0.3135778,1.392897,0.4542921,-0.09216985,0.4024616,0.1699743,-0.9600185,0.6308029,-0.3551922,0.4711507,1.50168,0.3206391,0.07702615,1.117627,0.4080913,287.1478,258.5642,351.5866,False
5,0.03333334,0.07077807,-0.3493712,0.1691941,-1.453791,-4.585489,-3.035557,0.3482179,1.193093,0.520256,-1.579772,0.01776941,12.01592,12.98479,-0.30801,0.3795846,-0.06110875,-0.7310255,-3.749326,-0.3644373,0.3127647,1.392565,0.4533103,-0.1041125,0.3748169,0.1487232,-0.960158,0.6349739,-0.3559515,0.4706828,1.501579,0.3202715,0.07690462,1.116293,0.4046037,287.5131,258.2299,351.1397,False
5,0.04444445,0.08133093,-0.3280253,0.1679663,-1.455288,-4.582335,-3.037201,0.3473628,1.192789,0.5192833,-1.580438,-0.06086439,11.93634,13.09192,-0.2808585,0.3284854,-0.01449204,-0.7303288,-3.745878,-0.3648637,0.3119639,1.39227,0.4522645,-0.1139059,0.3386558,0.1274163,-0.9604216,0.6382572,-0.3563501,0.4702593,1.501503,0.3198593,0.07679486,1.11478,0.401153,287.9485,257.83,350.7614,False
5,0.05555556,0.07907457,-0.3067787,0.1603877,-1.456535,-4.579398,-3.038263,0.3464814,1.192513,0.5182445,-1.580918,-0.04332386,11.83024,13.17763,-0.2570716,0.2614567,-0.003036734,-0.730324,-3.744697,-0.3638211,0.3111757,1.392029,0.4513302,-0.1203304,0.3141533,0.1252846,-0.9600695,0.6417665,-0.3567224,0.4697691,1.501481,0.3194122,0.07663258,1.113289,0.3979446,288.3687,257.495,350.4346,False
5,0.06666667,0.07151957,-0.2930425,0.1475397,-1.457425,-4.576445,-3.039121,0.3456784,1.192222,0.5172834,-1.581327,-0.03708194,11.72414,13.26334,-0.2484711,0.2210299,-0.01805435,-0.7313418,-3.743311,-0.3626043,0.3102916,1.39187,0.4505928,-0.1277954,0.2981837,0.1242487,-0.9598315,0.6457032,-0.3573754,0.4693524,1.501423,0.3191025,0.07637523,1.111962,0.3951255,288.7264,257.3279,350.0813,False
5,0.07777778,0.04897185,-0.2709347,0.1218969,-1.457586,-4.574018,-3.039152,0.3448228,1.191994,0.516371,-1.580805,0.04796807,11.59151,13.32762,-0.2336844,0.2296312,-0.03199087,-0.7331075,-3.739841,-0.3630773,0.3094805,1.391661,0.4497073,-0.1373318,0.3024296,0.1296753,-0.959604,0.6503218,-0.3581464,0.4688522,1.501323,0.3186862,0.07609151,1.11089,0.3927945,288.989,257.3017,349.7522,False
5,0.08888889,0.03930581,-0.263625,0.1059031,-1.458056,-4.571084,-3.039654,0.3439501,1.191795,0.5153933,-1.580556,0.02240998,11.48541,13.34904,-0.2283817,0.234982,-0.03308538,-0.7344785,-3.735942,-0.3636067,0.3087489,1.391414,0.4486194,-0.1415771,0.3024276,0.1318492,-0.9593548,0.6549538,-0.3590586,0.4684228,1.501295,0.3183386,0.07583382,1.110208,0.3911574,289.2247,256.6329,350.3294,False
5,0.1,0.02645473,-0.2552251,0.09523413,-1.458513,-4.568437,-3.03981,0.3432021,1.191677,0.5144858,-1.579837,0.06558245,11.40584,13.32762,-0.2292805,0.2349402,-0.008576952,-0.7347257,-3.731888,-0.3640187,0.3080045,1.391295,0.4476793,-0.1491089,0.2864675,0.1244259,-0.9592125,0.6584577,-0.3591408,0.4680977,1.501247,0.3178604,0.07558041,1.110024,0.3903635,289.2548,255.4648,351.782,False
5,0.1111111,0.01253495,-0.2479045,0.08350848,-1.458833,-4.565766,-3.039765,0.3425549,1.191664,0.5135577,-1.58028,-0.04095959,11.32626,13.26334,-0.2216503,0.2317408,0.01481795,-0.7346154,-3.727759,-0.3648959,0.3073089,1.39134,0.4466105,-0.1555923,0.2737045,0.1159245,-0.9592834,0.6617869,-0.3590317,0.467898,1.501254,0.3173902,0.07475366,1.110046,0.3896326,289.003,257.25,350.1231,False
5,0.1222222,-0.004621807,-0.2331664,0.06747937,-1.458792,-4.563563,-3.039434,0.3418269,1.191611,0.5126898,-1.580134,0.01379359,11.22016,13.17763,-0.2162517,0.2317438,0.02543371,-0.7349883,-3.723855,-0.3655426,0.3066671,1.391295,0.4456003,-0.1609791,0.2588077,0.1095461,-0.959204,0.6650156,-0.3589478,0.4676862,1.501131,0.3167136,0.07391815,1.110168,0.3887739,288.8699,258.0198,349.4796,False
5,0.1333333,-0.01638346,-0.2290292,0.05683264,-1.458879,-4.561032,-3.039284,0.3410536,1.191633,0.5118487,-1.580016,0.01076662,11.11406,13.0705,-0.2129888,0.231747,0.0360686,-0.7352428,-3.719706,-0.3662853,0.3060498,1.391331,0.4445384,-0.166541,0.2311601,0.08609544,-0.9595311,0.6668971,-0.3580173,0.4674398,1.501086,0.3161364,0.07320351,1.110329,0.3876988,288.7786,258.1351,349.445,False
5,0.1444445,-0.02069865,-0.2248649,0.04403678,-1.458759,-4.558633,-3.039212,0.3403099,1.191645,0.51103,-1.579894,0.01114873,11.06101,12.98479,-0.2053769,0.2232219,0.05411106,-0.7348785,-3.716068,-0.3669197,0.3055122,1.391334,0.4435902,-0.1697806,0.1981484,0.08178354,-0.9591753,0.6686361,-0.3570476,0.4672012,1.501129,0.3156092,0.07269578,1.11052,0.386366,288.7187,258.0612,349.4944,False
5,0.1555556,-0.04855202,-0.2102447,0.01738778,-1.457946,-4.554228,-3.037743,0.3389179,1.191787,0.5093131,-1.580151,-0.02349805,11.03448,12.89908,-0.1720531,0.1775173,0.07191841,-0.7339853,-3.711182,-0.36761,0.3044819,1.39146,0.4418194,-0.170742,0.1842642,0.09241442,-0.9582043,0.6738385,-0.3561674,0.4666877,1.501015,0.3144941,0.07228719,1.110723,0.3847947,288.6688,257.858,349.5331,False
5,0.1666667,-0.04855202,-0.2102447,0.01738778,-1.457946,-4.554228,-3.037743,0.3389179,1.191787,0.5093131,-1.579491,0.06066967,11.03448,12.89908,-0.1720531,0.1775173,0.07191841,-0.7339853,-3.711182,-0.36761,0.3044819,1.39146,0.4418194,-0.170742,0.1842642,0.09241442,-0.9582043,0.6738385,-0.3561674,0.4666877,1.501015,0.3144941,0.07178685,1.110927,0.3829622,288.6316,257.7229,349.5312,False
