loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,qE,qDotE,emgA,emgB,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
7,0,0.2502093,-0.3344015,0.1251873,-1.548448,-4.489051,-2.953396,0.3113423,1.193035,0.4378002,-1.509526,0.06495854,11.08753,15.34176,-0.3796833,0.4276215,-0.1895393,-0.7697164,-3.280422,-0.5351366,0.2831181,1.397383,0.3711655,-0.03443834,0.4983165,0.3044767,-0.8818685,0.9067808,-0.3130003,0.4719556,1.504013,0.2807734,0.04870572,1.126313,0.2895608,287.6112,271.0253,332.2209,True
7,0.01111111,0.2140289,-0.3525528,0.1349297,-1.549329,-4.484349,-2.954666,0.3105394,1.192337,0.4362895,-1.509585,-0.005848976,11.08753,15.40604,-0.3976314,0.4477656,-0.1584837,-0.7731977,-3.273966,-0.5348083,0.2821855,1.396673,0.3698218,-0.04195872,0.4908784,0.2981437,-0.8806232,0.9144299,-0.3171641,0.4711615,1.504016,0.2805917,0.04871058,1.125203,0.2878269,287.6843,270.4238,332.7303,True
7,0.02222222,0.2076734,-0.3578837,0.1371112,-1.550219,-4.479857,-2.956955,0.3097337,1.191504,0.4350076,-1.509072,0.04718449,11.08753,15.42747,-0.402902,0.4498831,-0.1531099,-0.7770747,-3.268831,-0.5341483,0.2812175,1.395804,0.3685398,-0.05696857,0.4866277,0.2897714,-0.8794525,0.9218583,-0.3207476,0.4703166,1.503978,0.2802789,0.04879018,1.123928,0.2855536,287.8285,270.0661,332.8666,True
7,0.03333334,0.1864322,-0.373813,0.1542763,-1.551613,-4.474864,-2.958386,0.3088288,1.190969,0.4334033,-1.508754,0.02880015,11.08753,15.47032,-0.404954,0.4487969,-0.143508,-0.7806508,-3.263739,-0.5332844,0.2803099,1.395169,0.3669822,-0.06335944,0.4834305,0.2908961,-0.8780383,0.9296439,-0.324711,0.4695691,1.50402,0.279824,0.04890111,1.122561,0.2827835,288.0454,269.7595,332.8493,True
7,0.04444445,0.1779618,-0.3844076,0.1681948,-1.552985,-4.469872,-2.960237,0.3080152,1.190338,0.4318063,-1.509981,-0.1122196,11.06101,15.51318,-0.4038305,0.4434871,-0.1403258,-0.7844304,-3.258872,-0.5324405,0.2792862,1.394495,0.365618,-0.06868839,0.4791745,0.2909387,-0.8766754,0.9374238,-0.3287409,0.4687638,1.503958,0.2794919,0.04901166,1.12119,0.2795931,288.2716,269.3058,332.8596,True
7,0.05555556,0.162027,-0.3960806,0.1831983,-1.554635,-4.464687,-2.961549,0.307148,1.189788,0.4302001,-1.509445,0.050136,11.03448,15.55603,-0.4015768,0.4413513,-0.1265035,-0.7877588,-3.253673,-0.5318854,0.2783299,1.393925,0.3640585,-0.07812917,0.4706243,0.304871,-0.8745635,0.9450955,-0.3324416,0.4680849,1.503923,0.2789991,0.04920102,1.119853,0.2761846,288.464,268.836,332.7786,True
7,0.06666667,0.1493112,-0.413112,0.1929072,-1.556144,-4.459021,-2.963026,0.3063322,1.189234,0.4285922,-1.509954,-0.04693894,10.98143,15.59888,-0.4013235,0.4327969,-0.09775244,-0.790121,-3.248376,-0.5311875,0.2775046,1.393436,0.3625762,-0.09187552,0.4493005,0.3156313,-0.8722864,0.9520301,-0.3353386,0.4675024,1.503903,0.2784917,0.04939504,1.118627,0.2726507,288.7007,268.4526,332.644,True
7,0.07777778,0.1333915,-0.4333296,0.2047695,-1.557803,-4.453036,-2.963999,0.3055436,1.188731,0.426935,-1.509643,0.02902734,10.92838,15.66317,-0.4053989,0.4274457,-0.07854101,-0.792618,-3.242853,-0.5305867,0.2766864,1.392976,0.3610814,-0.1047731,0.4237526,0.3050637,-0.8707018,0.9581143,-0.3376124,0.4669165,1.503839,0.2779527,0.04964757,1.117552,0.2691061,288.8858,268.1165,332.4866,True
7,0.08888889,0.124901,-0.4429108,0.2090967,-1.559311,-4.447447,-2.965215,0.3046457,1.188292,0.4253626,-1.509916,-0.02520408,10.8488,15.66317,-0.4082801,0.4220666,-0.0401751,-0.7941131,-3.236755,-0.5302026,0.2758868,1.392576,0.3594584,-0.1219752,0.4099351,0.2903021,-0.8694624,0.9645317,-0.3397909,0.4664194,1.503777,0.277379,0.04991871,1.116655,0.2656169,289.0359,267.8606,332.2798,True
7,0.1,0.1100364,-0.4610296,0.2156138,-1.56087,-4.441138,-2.965952,0.3038281,1.18782,0.4236569,-1.509605,0.02876457,10.71618,15.62031,-0.3983947,0.4114321,-0.008307036,-0.7954867,-3.230824,-0.5303051,0.2753294,1.392094,0.3578866,-0.1350522,0.399328,0.2627179,-0.8688893,0.9704925,-0.3416724,0.4658554,1.503709,0.2768207,0.05024128,1.115932,0.2622206,289.1234,267.6796,332.0478,True
7,0.1111111,0.09408218,-0.4717334,0.2135638,-1.562094,-4.4352,-2.966536,0.3028949,1.187277,0.4218299,-1.509975,-0.03393753,10.61008,15.55603,-0.3843695,0.3922906,0.005411308,-0.7969057,-3.226053,-0.5298415,0.2745846,1.391598,0.3561995,-0.1447804,0.3929706,0.2489483,-0.8682076,0.9767887,-0.3438122,0.4653222,1.503548,0.2763019,0.05056274,1.115374,0.2589005,289.1868,267.547,331.7947,True
