loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,qE,qDotE,emgA,emgB,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
5,0,0.1240409,-0.006049279,0.244317,-1.463248,1.53773,-2.457124,0.3701797,1.268192,0.4772863,-0.8115046,0.0218239,11.48541,15.32033,-0.1627418,0.01785029,-0.03590031,-0.2686357,-3.799756,-0.4505275,0.4246604,1.45166,0.3852935,-0.08810947,0.1790935,0.03172671,-1.074212,0.1756592,-0.08016887,0.5451728,1.489291,0.2146163,0.05704484,1.130476,0.4136789,298.6172,273.8777,346.0725,False
5,0.01111111,0.1251514,-0.00382904,0.258136,-1.465546,1.539882,-2.459099,0.3700265,1.267352,0.4753985,-0.8116889,-0.0170664,11.51194,15.34176,-0.1668728,0.01991998,-0.01669487,-0.2683955,-3.798255,-0.4500588,0.4243062,1.451554,0.3850715,-0.08812889,0.1716366,0.03064293,-1.074046,0.1774978,-0.07999337,0.5451784,1.489237,0.2146304,0.05717626,1.129491,0.4113939,298.6887,271.6294,347.8771,False
5,0.02222222,0.1283831,-0.005873324,0.2677304,-1.468014,1.54206,-2.460857,0.3699244,1.267004,0.4749212,-0.811878,-0.01706055,11.56498,15.34176,-0.1690728,0.04440218,-0.01236349,-0.2690166,-3.793703,-0.4525246,0.4240092,1.451443,0.3848865,-0.0848442,0.1844015,0.03809422,-1.073688,0.180421,-0.08070949,0.5452108,1.489201,0.2146614,0.05731224,1.128374,0.4087656,298.8695,270.9959,348.1492,False
5,0.03333334,0.1400615,0.000583183,0.2708346,-1.470168,1.543872,-2.462836,0.370036,1.266185,0.4729922,-0.8122439,-0.03330843,11.56498,15.29891,-0.1726444,0.09557438,-0.03672283,-0.2713271,-3.786538,-0.4574629,0.4237315,1.451376,0.3846409,-0.07498921,0.206694,0.06575058,-1.07227,0.1839869,-0.08187383,0.5452967,1.489234,0.2146144,0.05755033,1.127226,0.40605,299.1051,271.0142,347.6618,False
5,0.04444445,0.1442742,0.01024053,0.2749845,-1.472761,1.545002,-2.464437,0.3701222,1.266461,0.473659,-0.8120564,0.01741111,11.56498,15.23462,-0.1727212,0.1083609,-0.0398895,-0.2724589,-3.782652,-0.4592651,0.4235677,1.451347,0.3844748,-0.07401358,0.188604,0.05717001,-1.07217,0.1856575,-0.08189113,0.5453988,1.489244,0.2146139,0.05786586,1.126029,0.4032619,299.2847,271.0838,347.2402,False
5,0.05555556,0.1559925,0.01570285,0.2855678,-1.475759,1.546912,-2.466754,0.3701303,1.266045,0.473017,-0.8122742,-0.02010224,11.56498,15.12749,-0.1672955,0.1040949,-0.02821864,-0.2728973,-3.779007,-0.4610861,0.4234125,1.45135,0.3842282,-0.0658036,0.1513848,0.02611239,-1.07294,0.186064,-0.0816147,0.5455039,1.489227,0.2145152,0.05830296,1.124866,0.4005844,299.4792,271.0956,346.8415,False
5,0.06666667,0.1612506,0.03282663,0.2939345,-1.478796,1.548317,-2.468766,0.3699461,1.264974,0.4711993,-0.8119776,0.02729453,11.53846,15.06321,-0.1680374,0.06674458,-0.003799469,-0.2719295,-3.779861,-0.4583596,0.4232694,1.451306,0.3839824,-0.05534699,0.1386461,0.005749264,-1.073576,0.1874008,-0.08195319,0.5455499,1.489284,0.2144258,0.05888059,1.123761,0.3980727,299.7031,271.0518,346.455,False
5,0.07777778,0.166603,0.03400403,0.3056301,-1.482054,1.550365,-2.471021,0.3699272,1.264543,0.4705236,-0.8125592,-0.05349768,11.53846,14.9775,-0.1615619,0.05716877,0.00252529,-0.2718565,-3.778368,-0.4581777,0.4231293,1.451269,0.3837686,-0.04673857,0.1492727,0.01421797,-1.073314,0.1897552,-0.08283736,0.5455995,1.489291,0.214385,0.05953446,1.122891,0.3961411,300.0581,270.9401,345.8832,False
5,0.08888889,0.1656442,0.02242951,0.3270144,-1.485114,1.553141,-2.473065,0.3697779,1.263702,0.4689965,-0.8123344,0.02105614,11.51194,14.89179,-0.1315747,0.0200069,0.003292032,-0.2714837,-3.781482,-0.4547185,0.4228969,1.451203,0.3835778,-0.03467717,0.1651618,0.05037346,-1.071525,0.1928131,-0.0843013,0.5455318,1.489226,0.2143652,0.05998035,1.122149,0.3947439,300.1359,271.2241,345.5318,False
5,0.1,0.1710175,0.01826484,0.3366185,-1.488351,1.555627,-2.475361,0.3698,1.26323,0.4682789,-0.8124383,-0.009782585,11.51194,14.80608,-0.1167467,0.01690581,-0.01066924,-0.2721282,-3.782066,-0.4533113,0.4227135,1.451123,0.383431,-0.04302819,0.1640606,0.06855521,-1.070387,0.1949872,-0.08463659,0.5455533,1.489166,0.2143455,0.06014413,1.121356,0.3935416,300.0497,271.7531,345.3691,False
5,0.1111111,0.1699543,0.02373394,0.3525187,-1.491941,1.557227,-2.477105,0.3699719,1.263239,0.4684389,-0.8121437,0.02702628,11.53846,14.72038,-0.1425174,0.0285683,-0.03284262,-0.2734864,-3.781632,-0.4512479,0.4224666,1.451031,0.3832309,-0.04530356,0.1427941,0.05468468,-1.070207,0.1961177,-0.08456202,0.5456384,1.489128,0.214263,0.06032835,1.12053,0.3923189,300.0236,272.2258,345.2094,False
5,0.1222222,0.1721382,0.01851682,0.3663946,-1.495375,1.559921,-2.47921,0.3698595,1.262469,0.4672124,-0.8123611,-0.02010716,11.56498,14.65609,-0.16079,0.05195186,-0.04224946,-0.2748201,-3.778261,-0.4520631,0.422276,1.450926,0.3830168,-0.04020616,0.1268672,0.03116339,-1.070774,0.1970935,-0.08474764,0.5457196,1.4891,0.2142072,0.06056691,1.119609,0.3908102,300.0567,272.5985,345.0572,False
5,0.1333333,0.1667983,0.02061348,0.3653279,-1.498747,1.562202,-2.48108,0.3698027,1.261975,0.4665349,-0.8118929,0.04296121,11.59151,14.63467,-0.168418,0.07006279,-0.05601116,-0.2764398,-3.775637,-0.4525097,0.4220861,1.450738,0.3826714,-0.03716144,0.124779,0.01515871,-1.071126,0.1987451,-0.08520118,0.5458776,1.489088,0.2141354,0.06107,1.118695,0.3890557,300.2648,272.7344,344.6819,False
5,0.1444445,0.1561964,0.004511286,0.3569468,-1.501298,1.564849,-2.482674,0.3696673,1.261134,0.4649832,-0.8121091,-0.02018095,11.64456,14.63467,-0.1725845,0.06362642,-0.04641197,-0.276875,-3.774572,-0.451487,0.4219612,1.450522,0.3824182,-0.03701956,0.1449904,0.02905959,-1.070499,0.2014741,-0.0861237,0.5459543,1.489081,0.2141221,0.06172554,1.117883,0.3872825,300.5392,272.8493,344.1685,False
5,0.1555556,0.1434258,-0.007394217,0.3400225,-1.503569,1.567234,-2.484027,0.369541,1.260687,0.4643266,-0.8119445,0.01529733,11.69761,14.65609,-0.1672391,0.06045252,-0.04539107,-0.2775669,-3.773376,-0.4509328,0.4217541,1.450353,0.3822372,-0.04437467,0.1471042,0.03978447,-1.069873,0.203527,-0.08639747,0.5460256,1.489058,0.2141421,0.06223037,1.117057,0.3854017,300.6496,273.08,343.8085,False
5,0.1666667,0.1189217,-0.0204746,0.3178024,-1.505147,1.569524,-2.484704,0.3692807,1.259767,0.4627063,-0.8116383,0.02781168,11.72414,14.69895,-0.1716636,0.06474334,-0.06771814,-0.2792159,-3.772869,-0.4495275,0.4216088,1.450132,0.3820281,-0.04126137,0.1439277,0.03122167,-1.069994,0.2052508,-0.08682305,0.5462622,1.489034,0.2140763,0.06260262,1.116197,0.3833742,300.7004,273.3126,343.5221,False
5,0.1777778,0.09016737,-0.02923095,0.3051577,-1.507139,-4.711339,-2.484926,0.3690192,1.259387,0.4621613,-0.8114311,0.01876354,11.75066,14.76323,-0.1920962,0.06047004,-0.0974135,-0.2813204,-3.774149,-0.4454315,0.4213788,1.449996,0.3818746,-0.03608035,0.1386369,0.01517864,-1.070537,0.2067982,-0.08742759,0.5463912,1.489033,0.2140789,0.06281863,1.115288,0.3811422,300.7024,273.3704,343.4124,False
5,0.1888889,0.07635376,-0.0475211,0.2903922,-1.508431,-4.708934,-2.485383,0.3687827,1.258974,0.4611368,-0.8108303,0.05486784,11.77719,14.80608,-0.1911462,0.05093804,-0.1198116,-0.28324,-3.776342,-0.4412434,0.4211873,1.44983,0.3816671,-0.03610789,0.1418373,0.01198978,-1.070645,0.208686,-0.08790962,0.5465251,1.489013,0.2140386,0.06302515,1.115151,0.3797823,300.4402,271.3827,345.6839,False
5,0.2,0.06580491,-0.08831902,0.2544984,-1.508227,-4.706087,-2.48592,0.3683956,1.258783,0.4606347,-0.8104479,0.03460105,11.80371,14.87037,-0.1837179,0.04140368,-0.1294741,-0.2848639,-3.778422,-0.4374668,0.4209812,1.449662,0.3814459,-0.03298791,0.1429228,0.003441607,-1.071018,0.2105471,-0.08854638,0.5466384,1.489003,0.2139754,0.06312339,1.114962,0.3788483,300.3906,271.1367,346.3173,False
5,0.2111111,0.04880652,-0.1142314,0.2206165,-1.507595,-4.703772,-2.486277,0.3679859,1.258589,0.4596601,-0.8108149,-0.03366989,11.80371,14.89179,-0.1792745,0.04029803,-0.1039376,-0.2852176,-3.777348,-0.4366849,0.4207528,1.449533,0.3812454,-0.03722873,0.1482571,0.004563945,-1.070996,0.2127274,-0.08912215,0.5467221,1.488916,0.2139771,0.0631451,1.114936,0.3783558,300.3767,271.079,346.6091,False
5,0.2222222,0.03728812,-0.1506241,0.2006992,-1.507113,-4.700556,-2.486518,0.3675339,1.258589,0.459244,-0.8110647,-0.02237068,11.77719,14.93465,-0.1897812,0.04658754,-0.079344,-0.285525,-3.774962,-0.4365203,0.4204386,1.449461,0.3810127,-0.04474332,0.1536056,-0.001744538,-1.071351,0.2148605,-0.08935758,0.5467495,1.488904,0.2140033,0.06312415,1.114889,0.3778963,300.3987,271.2339,346.7191,False
5,0.2333333,0.01489054,-0.1722865,0.1753089,-1.506157,-4.697656,-2.486455,0.366834,1.25809,0.4576504,-0.8110662,9.675566E-05,11.72414,14.95607,-0.1908016,0.04975699,-0.07080715,-0.2862781,-3.773714,-0.4355286,0.4201398,1.449262,0.3808172,-0.04367055,0.1621232,-0.001732958,-1.071526,0.2171387,-0.09001111,0.5467154,1.48879,0.2140329,0.06306943,1.114894,0.3774278,300.3983,271.0196,347.0878,False
5,0.2444444,-0.01487264,-0.1992474,0.1510764,-1.505069,-4.694735,-2.485636,0.3662472,1.257813,0.4567795,-0.8110071,0.00549398,11.69761,14.99893,-0.1844654,0.0466059,-0.0804365,-0.2874898,-3.77418,-0.4332755,0.4198276,1.449166,0.3806336,-0.04383302,0.1643039,-0.01983528,-1.072518,0.2193459,-0.09061512,0.5467024,1.48873,0.213985,0.06298418,1.114896,0.3768587,300.4043,270.6523,347.6116,False
5,0.2555556,-0.0404402,-0.2101725,0.1309819,-1.504031,-4.692097,-2.484525,0.3656949,1.257871,0.4563842,-0.8108399,0.01526241,11.64456,14.99893,-0.1747895,0.03810345,-0.07306586,-0.2880289,-3.774893,-0.4310046,0.4195397,1.449084,0.380352,-0.05130367,0.1632515,-0.02190215,-1.073036,0.2213469,-0.09083883,0.5467535,1.48864,0.2139378,0.06285123,1.114894,0.37618,300.431,270.2579,348.2036,False
5,0.2666667,-0.07768727,-0.2308525,0.1003278,-1.501818,-4.689221,-2.483064,0.3649729,1.257289,0.4541721,-0.810221,0.05660888,11.56498,15.02035,-0.1672481,0.05406478,-0.05177046,-0.2883367,-3.770836,-0.4332657,0.4192735,1.448997,0.3801968,-0.05775389,0.1600822,-0.02718158,-1.073708,0.2233327,-0.09081219,0.5468624,1.488585,0.2139478,0.06266584,1.114847,0.3752421,300.4758,269.7089,349.0419,False
5,0.2777778,-0.1042927,-0.2514246,0.0728496,-1.49961,-4.686504,-2.481215,0.3641675,1.257497,0.4537618,-0.810082,0.01237916,11.51194,15.08464,-0.1672563,0.06363888,-0.04748828,-0.2891202,-3.768346,-0.4338058,0.419012,1.448906,0.3799195,-0.07065834,0.1473416,-0.03987845,-1.074713,0.224699,-0.09034188,0.5469273,1.48854,0.2139409,0.06243912,1.114879,0.3742668,300.5125,268.7204,350.1709,False
5,0.2888889,-0.1202677,-0.2590871,0.05803239,-1.497772,-4.683705,-2.479833,0.3634149,1.257294,0.4527349,-0.8099408,0.01303023,11.48541,15.12749,-0.1682484,0.06573522,-0.03575808,-0.2895165,-3.766128,-0.4340244,0.4187077,1.448843,0.3797572,-0.07606155,0.1377734,-0.04624203,-1.075504,0.2260092,-0.0898207,0.5470803,1.488433,0.2139952,0.06209743,1.114937,0.3733526,300.6257,268.0037,351.0368,False
5,0.3,-0.1671679,-0.2626352,0.04113582,-1.495852,-4.681377,-2.476652,0.3623638,1.257579,0.4522507,-0.8098001,0.0129422,11.45889,15.17034,-0.1670779,0.05825831,-0.02513004,-0.2896236,-3.764777,-0.4334888,0.4184391,1.448768,0.3795476,-0.08472683,0.1250336,-0.06110832,-1.076777,0.2270145,-0.08910617,0.5471643,1.488421,0.2140625,0.06166528,1.114956,0.3722535,300.7941,267.2934,351.9855,False
5,0.3111111,-0.1937653,-0.2734787,0.03276087,-1.493841,-4.67867,-2.473941,0.361357,1.25777,0.4517586,-0.8104867,-0.06267908,11.43236,15.17034,-0.1626785,0.0284484,-0.02309585,-0.2895431,-3.766893,-0.4297966,0.4181138,1.448609,0.3793309,-0.09551827,0.1282739,-0.07591619,-1.078205,0.2287161,-0.08844624,0.5472593,1.488365,0.2141242,0.06113332,1.115064,0.3712489,300.9935,266.2717,353.0338,False
5,0.3222222,-0.2438112,-0.2898445,0.01383927,-1.491185,-4.675917,-2.469793,0.3603258,1.258121,0.4515829,-0.8090534,0.1317476,11.45889,15.19177,-0.1679727,0.01032946,-0.02841437,-0.2896433,-3.769038,-0.425673,0.417672,1.448563,0.3790989,-0.1083776,0.1357625,-0.08430063,-1.079505,0.2306075,-0.08765875,0.5473016,1.488311,0.2141864,0.06028678,1.115164,0.3703374,301.063,265.4925,353.8518,False
5,0.3333333,-0.2949346,-0.2987487,-0.001927093,-1.488549,-4.67316,-2.465331,0.3590768,1.258177,0.4503584,-0.8096212,-0.0528593,11.45889,15.2132,-0.1925951,0.0272893,-0.03566038,-0.2905839,-3.76705,-0.424702,0.4172069,1.448453,0.3788738,-0.10942,0.149607,-0.08319078,-1.080507,0.2328572,-0.0875421,0.5474133,1.488296,0.2142456,0.05886169,1.115308,0.3695241,301.0473,264.9895,354.4222,False
5,0.3444445,-0.327963,-0.305383,-0.01138744,-1.485824,-4.67057,-2.460884,0.3579911,1.258416,0.4493372,-0.8086028,0.09391415,11.48541,15.2132,-0.2161658,0.05702086,-0.03754566,-0.2915006,-3.76256,-0.4259281,0.416812,1.448413,0.3786662,-0.06762423,0.1836075,-0.05898708,-1.080562,0.2364618,-0.08995013,0.5473959,1.488253,0.2144408,0.05668882,1.115431,0.3680663,300.5908,266.8565,352.336,False
