loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,qE,qDotE,emgA,emgB,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand,enable
2,0,0.5502748,-0.194725,0.3566273,-1.503469,1.531875,-2.923066,0.3402565,1.183047,0.4499412,-1.510007,-0.04892737,11.03448,13.92758,-0.09847954,0.1455221,-0.3471485,-0.7304716,-3.681604,-0.3727072,0.3035635,1.385618,0.3896959,0.1941935,0.297708,0.2542441,-0.950528,0.6989417,-0.3615089,0.4626881,1.496379,0.2673807,0.04341036,1.122322,0.3764909,285.6984,280.3505,337.8287,False
2,0.01111111,0.521633,-0.1999758,0.3908303,-1.508412,1.535478,-2.928028,0.3403634,1.182132,0.4490259,-1.509635,0.03481602,11.03448,14.01328,-0.07381506,0.1253505,-0.3356544,-0.7338164,-3.682468,-0.3721296,0.3030695,1.385002,0.3895884,0.1929419,0.2753854,0.2360861,-0.9495187,0.7024159,-0.3656222,0.4619781,1.496376,0.2674785,0.04430414,1.120749,0.3748467,285.5267,277.347,340.7587,False
2,0.02222222,0.4780495,-0.1989212,0.4250422,-1.513657,1.539025,-2.932216,0.3404031,1.181343,0.4482422,-1.510563,-0.08496507,11.03448,14.07757,-0.07574961,0.1039945,-0.3207632,-0.7367758,-3.683597,-0.3703006,0.3025292,1.384117,0.3892477,0.1854565,0.2508945,0.2350309,-0.9478095,0.7059958,-0.3694481,0.4611983,1.496389,0.2675934,0.04508861,1.119065,0.3728403,285.6641,276.9319,340.9986,False
2,0.03333334,0.4557022,-0.2021616,0.4325801,-1.51811,1.54211,-2.936649,0.3405709,1.180527,0.4474843,-1.510009,0.05154658,11.06101,14.12042,-0.08298568,0.09220544,-0.297293,-0.7393292,-3.684085,-0.3687503,0.3019782,1.383521,0.3890588,0.1736427,0.2274875,0.2265632,-0.9462723,0.7091234,-0.3728356,0.4605883,1.496363,0.2675941,0.04583,1.117192,0.3705126,285.9087,277.5692,340.0555,False
2,0.04444445,0.4291815,-0.222495,0.4381077,-1.522432,1.546239,-2.940714,0.3405245,1.179873,0.4466162,-1.509429,0.05272643,11.03448,14.12042,-0.09324787,0.0931319,-0.2460823,-0.7407092,-3.683146,-0.3681253,0.3015499,1.383074,0.3886096,0.1585716,0.2062263,0.2117359,-0.9451212,0.7117522,-0.3756535,0.4600024,1.496376,0.2676177,0.04650097,1.115162,0.3679283,286.3001,278.2279,339.0182,False
2,0.05555556,0.4079345,-0.247197,0.4212798,-1.525766,1.550465,-2.944739,0.3403616,1.179255,0.4457383,-1.509943,-0.04722721,11.03448,14.12042,-0.0962816,0.09094289,-0.2258199,-0.7428201,-3.682984,-0.3670933,0.3010195,1.3826,0.3882654,0.147753,0.1913588,0.1958188,-0.9441817,0.7144176,-0.3784711,0.4593392,1.496433,0.2676556,0.04709376,1.113104,0.3652101,286.7812,278.6156,338.1833,False
2,0.06666667,0.3866855,-0.271931,0.4001878,-1.528734,1.554965,-2.948565,0.3401811,1.178802,0.4448922,-1.509875,0.006792892,11.00796,14.12042,-0.1109724,0.1004124,-0.1916007,-0.7442262,-3.681513,-0.3664286,0.3004698,1.38225,0.3878191,0.1198966,0.1786335,0.1800703,-0.943419,0.7168762,-0.3802688,0.4588978,1.49645,0.2675548,0.04770036,1.111122,0.3625064,287.235,278.7769,337.5664,False
2,0.07777778,0.3685636,-0.2827811,0.3832577,-1.531662,1.559103,-2.95212,0.3400567,1.178228,0.4439073,-1.510088,-0.01928801,11.00796,14.12042,-0.1289621,0.1162758,-0.1679969,-0.7459237,-3.679733,-0.3657442,0.3000188,1.38192,0.3873672,0.09733093,0.1744366,0.1600367,-0.9429731,0.7195519,-0.3822254,0.4584593,1.496418,0.2674758,0.04824118,1.109305,0.3598686,287.6515,278.9085,337.0555,False
2,0.08888889,0.3387398,-0.2980029,0.3567952,-1.533948,1.563441,-2.955063,0.3397405,1.177888,0.4431014,-1.510158,-0.006083409,11.00796,14.12042,-0.1438813,0.141766,-0.1561182,-0.7480596,-3.677037,-0.3655921,0.2994481,1.381577,0.3868916,0.07381934,0.1659475,0.1527807,-0.9422051,0.7220085,-0.3836763,0.4580039,1.496439,0.267364,0.04858126,1.108016,0.3576974,287.801,278.0478,337.7767,False
2,0.1,0.3057174,-0.303649,0.3323652,-1.536081,1.567244,-2.957454,0.3392819,1.177487,0.4422877,-1.510152,0.0007618292,11.03448,14.14185,-0.15993,0.1928116,-0.1399231,-0.7504538,-3.6722,-0.3668171,0.2988041,1.38151,0.3864398,0.04719254,0.1574332,0.1540745,-0.9410765,0.724391,-0.3846907,0.4575593,1.496466,0.2671151,0.04897541,1.107635,0.3564616,287.3834,276.0536,340.2873,False
