loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,aDotE,bDotE,gDotE,aE,bE,gE,xE,yE,zE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand
6,0,-0.08803376,-0.8737132,0.2990821,-1.449238,-4.520478,-2.978007,0.4630077,1.212493,0.5196526,-0.06952053,-0.182134,-0.8963093,-1.49864,-4.397622,1.598766,0.3132959,1.104322,0.5017195,-0.3143258,0.1790035,-0.01240087,-0.5544025,1.320279,0.2850064,0.4668949,1.433447,0.4365618,-0.186769,0.2130849,-0.08564582,-0.912048,0.07289711,0.1104677,0.5182459,1.50209,0.2427509,0.05491792,1.143534,0.4128463,299.5994,218.154,47.64304
6,0.01111111,-0.07629591,-0.8105582,0.2676701,-1.449709,-4.513436,-2.978273,0.4618158,1.212483,0.5197115,-0.05949818,-0.1540442,-0.8314358,-1.49946,-4.390517,1.598439,0.312304,1.104291,0.5008032,-0.3263733,0.2173223,-0.02170846,-0.5539801,1.327435,0.2830195,0.4660918,1.433503,0.4367254,-0.1922003,0.2419037,-0.1004195,-0.9133023,0.07775405,0.109881,0.5183197,1.502141,0.2431145,0.05441841,1.143676,0.408891,300.3246,216.3482,48.73077
6,0.02222222,-0.07099659,-0.7340043,0.2203099,-1.450339,-4.506872,-2.978352,0.4606588,1.212533,0.5198431,-0.05528588,-0.134426,-0.7720678,-1.499413,-4.38468,1.598295,0.3114701,1.10427,0.500109,-0.3359167,0.2331704,-0.006631862,-0.5527061,1.332733,0.282583,0.4654465,1.433534,0.4369204,-0.1900759,0.2397689,-0.1004488,-0.9141353,0.08107035,0.1098897,0.5184509,1.502128,0.2433977,0.05420185,1.143889,0.4051308,300.7096,214.7519,49.38779
6,0.03333334,-0.05948216,-0.6643891,0.1805183,-1.449959,-4.503534,-2.97858,0.4598119,1.212712,0.5202069,-0.04125713,-0.09359145,-0.6550042,-1.499317,-4.379529,1.597942,0.3107115,1.10435,0.4996569,-0.3389778,0.2415868,0.01261092,-0.5511146,1.337629,0.2822282,0.4648084,1.433633,0.4370809,-0.1815581,0.2099162,-0.09636801,-0.9149391,0.08295187,0.1104027,0.5185677,1.502153,0.2437818,0.05385047,1.1442,0.4017576,301.1568,213.1569,50.00808
6,0.04444445,-0.0490592,-0.6412975,0.16369,-1.449893,-4.497712,-2.979097,0.4586719,1.212836,0.5204906,-0.02846745,-0.07229394,-0.6185723,-1.499703,-4.372742,1.597246,0.3098227,1.104402,0.4989343,-0.3377344,0.2266414,0.02105867,-0.5500333,1.341032,0.2829566,0.4643036,1.433753,0.4372389,-0.1804001,0.1906931,-0.08366445,-0.9153844,0.08479612,0.11131,0.5186681,1.502132,0.2440805,0.0537357,1.144215,0.3983505,301.846,211.5122,50.81773
6,0.05555556,-0.04554817,-0.6131314,0.1156344,-1.449111,-4.491705,-2.979568,0.4577188,1.213054,0.5206735,-0.01960543,-0.04251802,-0.5964462,-1.498543,-4.366955,1.596712,0.3090734,1.104756,0.4986691,-0.3225958,0.19689,0.02504492,-0.5493627,1.343136,0.2842453,0.4638986,1.433873,0.4374478,-0.1717437,0.1703896,-0.06783907,-0.9154717,0.08637191,0.1118807,0.5187908,1.502081,0.2443426,0.05362877,1.14428,0.3954841,302.6513,209.7545,51.83232
6,0.06666667,-0.05229777,-0.6147868,0.07350978,-1.447698,-4.485248,-2.979518,0.4566071,1.213364,0.5210218,-0.02473459,-0.003618956,-0.5904135,-1.49687,-4.36006,1.596421,0.3082784,1.105014,0.4978952,-0.3021826,0.1703762,0.02579761,-0.54878,1.344786,0.285502,0.4634616,1.433848,0.4376178,-0.1652544,0.1660828,-0.05726356,-0.915508,0.08857567,0.1122062,0.5188923,1.501963,0.2445929,0.0536965,1.144428,0.3927693,303.5838,208.3296,52.6956
6,0.07777778,-0.04940605,-0.6191636,0.02296942,-1.445477,-4.478668,-2.979842,0.4556457,1.213735,0.5212755,-0.01689317,0.04190403,-0.5902843,-1.494343,-4.353281,1.595716,0.3075694,1.105312,0.4975834,-0.2645867,0.1215951,0.02629059,-0.5485206,1.344056,0.2877918,0.463113,1.434087,0.4377487,-0.1600215,0.1597067,-0.06586149,-0.9163692,0.090711,0.1124371,0.5190727,1.501938,0.2448084,0.05362645,1.14459,0.3903369,304.3716,207.4057,53.07168
6,0.08888889,-0.02257823,-0.6320359,-0.006876774,-1.443255,-4.471361,-2.981486,0.4547322,1.214176,0.521631,0.01605584,0.07312858,-0.6061611,-1.49245,-4.345957,1.593926,0.3068467,1.105392,0.4971828,-0.2396576,0.07693674,0.04183808,-0.5476993,1.342353,0.2910718,0.4628893,1.434237,0.4377847,-0.1603426,0.1352844,-0.09256822,-0.9181999,0.09177107,0.1136176,0.5192351,1.501911,0.2450163,0.05360717,1.144825,0.3883203,304.8192,206.8609,52.88253
6,0.1,-0.004258789,-0.629815,-0.005974889,-1.441847,-4.464696,-2.982709,0.4538035,1.214414,0.5218291,0.0310188,0.07986465,-0.6044235,-1.491516,-4.339144,1.59233,0.3061965,1.105592,0.4968538,-0.2148249,0.05675803,0.06281941,-0.5463571,1.341648,0.2931802,0.4626312,1.434378,0.437897,-0.1562395,0.114009,-0.1043994,-0.9196929,0.09273566,0.1146179,0.5193828,1.501775,0.2452261,0.05354919,1.144681,0.3863237,304.9994,206.241,52.66177
