loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,aDotE,bDotE,gDotE,aE,bE,gE,xE,yE,zE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand
1,0,-0.01372439,-0.03683514,-0.01694704,-1.456615,-4.580149,-2.866544,0.4868964,1.214098,0.4873314,-0.005050813,0.03124125,-0.02757986,-1.501784,-4.448421,1.623103,0.3254342,1.110048,0.4671905,-0.07317471,0.05204481,-0.008966681,-0.5517292,1.381568,0.3758908,0.4989657,1.438196,0.4063945,-0.04368554,0.05373877,0.009021894,-1.010915,0.1821983,0.05245681,0.5818968,1.501418,0.2210917,0.0864892,1.161952,0.388941,280.451,231.1142,39.18272
1,0.01111111,-0.01013244,-0.04385481,-0.01813845,-1.456241,-4.579517,-2.866689,0.4864514,1.214147,0.4872515,-0.003622128,0.03128584,-0.03399586,-1.501315,-4.447749,1.622967,0.3249924,1.110064,0.4669125,-0.07109893,0.06483015,-0.005762622,-0.551276,1.383326,0.3750919,0.4986334,1.438118,0.4062455,-0.04578105,0.04946312,0.01329769,-1.010649,0.1824284,0.05299184,0.5815685,1.501369,0.2210217,0.08608742,1.161907,0.3887886,280.4539,231.1931,39.08175
1,0.02222222,-0.008398667,-0.04840443,-0.01850922,-1.455959,-4.578685,-2.866744,0.48609,1.21416,0.4871113,-0.001642033,0.02642044,-0.04350743,-1.500974,-4.447083,1.623001,0.324578,1.110051,0.4668269,-0.06898057,0.07015987,-0.003645357,-0.5509553,1.38492,0.3744013,0.4982125,1.438066,0.406183,-0.0479212,0.05053177,0.01225516,-1.010506,0.1831251,0.05324138,0.5812978,1.50136,0.2209449,0.08571335,1.16185,0.3885576,280.4469,231.1748,39.0899
1,0.03333334,-0.003360513,-0.05300101,-0.018186,-1.4556,-4.577898,-2.866823,0.4856693,1.214186,0.4870055,0.00191072,0.02555954,-0.05209889,-1.500609,-4.446437,1.622761,0.3241666,1.11003,0.4666116,-0.05823769,0.06170139,-0.001632346,-0.5507678,1.385441,0.3740423,0.4979146,1.438043,0.4060547,-0.05005943,0.04414041,0.01227226,-1.010294,0.1834236,0.05371356,0.5809867,1.501219,0.2208242,0.08543875,1.161684,0.3884789,280.4254,231.2263,39.0944
1,0.04444445,0.002250092,-0.05383604,-0.01543414,-1.455433,-4.577152,-2.867056,0.4852534,1.214203,0.4868987,0.005851182,0.02145574,-0.05585822,-1.500414,-4.445734,1.622517,0.3237043,1.109884,0.466248,-0.04418632,0.03621409,0.002439788,-0.5507753,1.384511,0.3749619,0.4975838,1.438096,0.405916,-0.04370674,0.03668182,0.009002728,-1.010293,0.1835849,0.0538904,0.580719,1.501236,0.2207069,0.08515953,1.161558,0.3883113,280.4494,231.2278,39.17633
1,0.05555556,0.01234635,-0.05457947,-0.0110783,-1.45514,-4.576216,-2.867692,0.484837,1.214246,0.4868016,0.01839393,0.01662417,-0.06126544,-1.500336,-4.445126,1.621943,0.3233262,1.109813,0.4660161,-0.03665681,0.02560871,0.002345242,-0.5507683,1.384397,0.3752045,0.4971696,1.438113,0.405817,-0.0394062,0.03027862,0.01321408,-1.009978,0.183659,0.05410185,0.5803736,1.501186,0.2206185,0.0848065,1.161375,0.3880607,280.4585,231.4511,38.98133
1,0.06666667,0.01825345,-0.05026697,0.0004317015,-1.455264,-4.575661,-2.868186,0.4844912,1.214267,0.4866359,0.02106481,0.007165086,-0.05420572,-1.500723,-4.444543,1.621548,0.3230042,1.109923,0.4661448,-0.03022806,0.01500343,-0.000935256,-0.5509388,1.384066,0.375632,0.4967356,1.438148,0.4056726,-0.04034142,0.03239215,0.02600467,-1.009318,0.1841262,0.054345,0.5801119,1.501174,0.2205122,0.08441552,1.16107,0.387424,280.4403,231.7535,38.68289
1,0.07777778,0.02037082,-0.03832455,0.01084063,-1.455453,-4.57537,-2.868366,0.4841282,1.214217,0.4865153,0.01829368,-0.001967318,-0.04533056,-1.50123,-4.444395,1.62127,0.3227385,1.109884,0.4659297,-0.03778275,0.0224221,-0.00616843,-0.5509335,1.385147,0.3753678,0.4962525,1.4382,0.4054873,-0.04346853,0.03771214,0.03243667,-1.008706,0.184783,0.05460332,0.5797817,1.501127,0.2203975,0.0841689,1.160962,0.3872619,280.3749,232.474,37.96397
1,0.08888889,0.01835563,-0.02867388,0.01456235,-1.455711,-4.57542,-2.868606,0.4838611,1.214218,0.4863572,0.01788298,-0.007880975,-0.03236303,-1.501544,-4.444246,1.621164,0.3224266,1.109783,0.4656343,-0.05622291,0.05215869,-0.01977604,-0.5510006,1.388558,0.3737558,0.4957883,1.438253,0.4053681,-0.04230773,0.0515512,0.04096928,-1.007857,0.1860538,0.05439933,0.5794353,1.50118,0.2202938,0.08366852,1.16072,0.3868887,280.3358,233.0628,37.36038
1,0.1,0.0188279,-0.01481892,0.0181913,-1.455989,-4.575727,-2.868746,0.4836192,1.214122,0.4861853,0.01919388,-0.01571373,-0.01637171,-1.501937,-4.444444,1.621081,0.3222573,1.109734,0.465436,-0.0776574,0.07863382,-0.01418564,-0.5503385,1.391543,0.3729129,0.4953265,1.43821,0.4052258,-0.03917131,0.05901221,0.03455587,-1.007628,0.1871022,0.05420199,0.579136,1.501195,0.2202513,0.08346248,1.160577,0.3867556,280.2747,233.7763,36.63116
