loc,t,aDotS,bDotS,gDotS,aS,bS,gS,xS,yS,zS,aDotE,bDotE,gDotE,aE,bE,gE,xE,yE,zE,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH,xSH,ySH,zSH,aDotUB,bDotUB,gDotUB,aUB,bUB,gUB,xUB,yUB,zUB,xHand,yHand,zHand,aHand,bHand,gHand
3,0,-0.0117992,0.002625983,0.02874669,-1.462201,-4.562241,-2.882193,0.440193,1.212362,0.5208802,-0.02014351,-0.02084366,-0.003978174,-1.505084,-4.443108,1.679102,0.283963,1.114968,0.4984734,0.01189701,-0.02909272,-0.01421214,-0.4847662,1.420566,0.3863927,0.4645327,1.439067,0.4387147,0.01427053,0.006985154,0.008468865,-0.9362247,0.1569864,0.0913656,0.5504868,1.497671,0.2501595,0.0650663,1.15931,0.3778356,272.2564,178.7578,83.23799
3,0.01111111,-0.01495955,0.001505586,0.01951533,-1.46236,-4.562205,-2.882044,0.4401052,1.212278,0.5208416,-0.01886244,-0.01886551,-0.003630043,-1.504933,-4.443093,1.679356,0.2838489,1.114921,0.4984381,0.004438264,-0.02381826,-0.01093488,-0.4848056,1.42042,0.3867466,0.4645064,1.438991,0.4387267,0.01406596,-0.00361645,-0.008606657,-0.9369235,0.1565397,0.09148145,0.5504609,1.497592,0.2501488,0.06486557,1.159299,0.3777836,272.1873,185.088,76.83465
3,0.02222222,-0.01813329,0.008543403,0.014587,-1.462398,-4.562242,-2.881864,0.4399427,1.212123,0.5208321,-0.02183174,-0.01561564,-0.001286482,-1.50498,-4.443302,1.679772,0.2836637,1.114767,0.4983277,0.004472055,-0.02168815,-0.005601861,-0.4846564,1.420476,0.3866822,0.4643615,1.438907,0.4386985,0.01397619,-0.008921685,-0.01607527,-0.9373507,0.1562433,0.09145375,0.5504105,1.497456,0.2501626,0.06467331,1.159253,0.3779511,272.155,192.0352,69.82329
3,0.03333334,-0.02257765,0.01055756,0.01157046,-1.462207,-4.562627,-2.881336,0.4398687,1.212062,0.5208519,-0.02671075,-0.008300997,0.004653298,-1.505032,-4.443382,1.68031,0.2835282,1.114819,0.498487,0.001287835,-0.02915298,-0.008792253,-0.4851172,1.419616,0.3875571,0.4643143,1.438802,0.4387259,0.01711679,-0.006783141,-0.02249244,-0.9377789,0.1562752,0.09116293,0.5503327,1.497437,0.2501612,0.06441836,1.159223,0.3779756,272.2294,199.8111,62.03178
3,0.04444445,-0.02664283,0.01359713,0.0007919851,-1.461926,-4.562807,-2.880884,0.4397957,1.211965,0.5208187,-0.02886417,0.001510611,0.005724492,-1.504684,-4.4437,1.680743,0.283385,1.114761,0.4985051,0.006655831,-0.0312598,-0.005650523,-0.4852402,1.418749,0.3880817,0.4642699,1.438718,0.4387207,0.01500195,0.002820577,-0.02456969,-0.9380319,0.1567714,0.09074295,0.5502409,1.497363,0.2502112,0.06426322,1.159129,0.377945,272.3981,206.0121,55.80913
3,0.05555556,-0.01918939,0.01890432,-0.003993928,-1.461978,-4.563336,-2.880698,0.4396394,1.211836,0.5207846,-0.02611377,0.001278224,0.01343885,-1.504619,-4.444083,1.68072,0.2832517,1.114658,0.4984658,0.009823205,-0.0312346,-0.008876928,-0.4855806,1.418256,0.3882878,0.4642068,1.438663,0.4387674,0.009770366,0.00494481,-0.01492561,-0.9378748,0.1569744,0.09078477,0.550066,1.497376,0.2501895,0.06396436,1.158845,0.3775365,272.5065,210.4644,51.26675
3,0.06666667,-0.01207897,0.0121533,-0.002784738,-1.461919,-4.563535,-2.880726,0.4395308,1.211768,0.5207548,-0.01849276,0.00253043,0.01414601,-1.504622,-4.444008,1.680636,0.2831466,1.114541,0.4984517,0.0130761,-0.03761251,-0.006791556,-0.4858197,1.41694,0.3891819,0.4641382,1.438605,0.4387476,0.009825943,-0.0067972,-0.005373251,-0.9376431,0.1563856,0.09092058,0.5498325,1.497276,0.2501729,0.06373948,1.158676,0.3775579,272.6447,213.5304,48.08178
3,0.07777778,-0.003700074,0.01043023,-0.003481632,-1.461935,-4.563571,-2.88118,0.4393051,1.211631,0.5207908,-0.005465329,0.002510793,0.01186077,-1.50457,-4.443952,1.680491,0.2829306,1.114271,0.4981689,0.01835063,-0.03543509,-0.01003635,-0.4861952,1.416761,0.3891206,0.4639806,1.438461,0.4387558,0.008788325,-0.007861793,-0.002160102,-0.9374508,0.1563297,0.09086386,0.5496466,1.497191,0.2501936,0.06355731,1.158776,0.3779185,272.776,216.2635,45.283
3,0.08888889,0.007520275,0.003203847,-0.003754149,-1.461778,-4.563222,-2.881577,0.439169,1.211581,0.5207489,0.005073556,0.004040618,-9.57243E-05,-1.504509,-4.443785,1.679985,0.2828062,1.114157,0.4981492,0.01622346,-0.02800511,-0.004671444,-0.4860913,1.416442,0.3893225,0.4638215,1.438456,0.4387424,0.005639281,-0.003598635,0.001079371,-0.9373091,0.1564256,0.09084069,0.5495151,1.497183,0.2501996,0.06339921,1.158602,0.3779433,273.0102,217.4652,44.06623
3,0.1,0.01223983,-0.00274952,-0.005632879,-1.461783,-4.563038,-2.881822,0.4389993,1.211532,0.5208387,0.008551397,0.004196059,-0.004128311,-1.504435,-4.443721,1.67962,0.2827369,1.114208,0.4982965,0.001194293,-0.009981424,-0.005560117,-0.4860706,1.417479,0.3888708,0.4636685,1.438439,0.4387505,0.008859868,0.002783294,0.001068314,-0.9372559,0.1567565,0.09041432,0.5493372,1.497136,0.2502158,0.06318529,1.158382,0.3777575,273.1382,218.4899,43.06578
3,0.1111111,0.0237603,-0.008639577,-0.00395305,-1.461761,-4.562929,-2.881976,0.438907,1.211473,0.520843,0.009649438,0.003288887,-0.006311504,-1.504451,-4.443457,1.678928,0.2825966,1.114102,0.49826,-0.009529784,0.0006044302,-0.006502106,-0.4860865,1.418076,0.3887949,0.4635862,1.438409,0.4387367,0.008846975,0.004920268,-0.001055842,-0.937331,0.1569346,0.09022337,0.5492145,1.497121,0.2502222,0.06304872,1.158184,0.3777824,273.3032,219.2444,42.32162
3,0.1222222,0.0601237,-0.01967063,0.003237548,-1.4615,-4.563179,-2.88094,0.4389569,1.211574,0.5208247,-0.01551111,0.01082416,-0.001788337,-1.504801,-4.442874,1.677023,0.2823301,1.113879,0.4981341,-0.01266349,0.00163691,0.0009891174,-0.4857606,1.417988,0.3891033,0.4634679,1.43844,0.4387035,0.005598535,0.004948845,-0.006347712,-0.9375445,0.1570304,0.0902295,0.5492302,1.497114,0.2501831,0.06297688,1.157926,0.3777865,273.2559,219.1472,42.36844
3,0.1333333,0.1102176,-0.02068569,0.01073398,-1.462068,-4.563841,-2.879323,0.4388532,1.211683,0.5209131,-0.05164675,0.002990621,0.01284937,-1.505585,-4.44262,1.674079,0.2821428,1.113804,0.4982429,-0.01264882,0.001640531,0.002052586,-0.4857089,1.418113,0.3890277,0.4633332,1.438541,0.4386795,0.003426831,-0.001427731,-0.008475967,-0.9377272,0.1567754,0.09035093,0.5491312,1.497143,0.2501249,0.06281786,1.157702,0.3776188,273.2422,218.4987,43.00407
3,0.1444445,0.09554657,-0.005762036,0.002744014,-1.46257,-4.563568,-2.879935,0.438653,1.211664,0.520869,-0.02594437,-0.01068576,0.005409054,-1.505522,-4.443138,1.67354,0.2820697,1.113718,0.4982591,-0.009430133,0.002716935,0.00522176,-0.4855417,1.418106,0.3890183,0.4632312,1.438627,0.438657,0.002390094,0.0007003013,-0.006328786,-0.9377187,0.1568731,0.09030966,0.5490244,1.497195,0.2501013,0.06265954,1.157362,0.3775923,273.211,217.2927,44.17628
3,0.1555556,0.08110379,-0.005559048,-0.002141468,-1.462462,-4.563303,-2.881153,0.4384779,1.211656,0.5209141,0.005803241,-0.009717938,-0.002895992,-1.505287,-4.443174,1.673253,0.281961,1.113607,0.4982603,-0.00299124,0.007002643,0.01262975,-0.4850857,1.418378,0.3885344,0.4631056,1.438607,0.4386249,0.00345304,0.001769895,-0.007398772,-0.9377885,0.1570507,0.09006944,0.5489054,1.497183,0.250036,0.06235451,1.156941,0.3775984,273.0596,214.0844,47.26842
3,0.1666667,0.07160766,-0.001455176,0.007045101,-1.462525,-4.562743,-2.882879,0.4382772,1.211645,0.5208526,0.03910254,-0.01423244,-0.01181594,-1.505786,-4.44324,1.672871,0.2818724,1.113504,0.4982409,0.005585678,0.005974798,0.01787543,-0.4847092,1.418149,0.3883829,0.4630034,1.438634,0.4386084,0.007676509,0.002832534,-0.01169801,-0.938058,0.1571622,0.08976211,0.5487741,1.497228,0.2500353,0.06222611,1.156597,0.3775604,273.0604,210.5524,50.80052
3,0.1777778,0.06570612,0.00108947,-0.0002302248,-1.462497,-4.562901,-2.883323,0.4382074,1.211648,0.5207915,0.04339627,-0.01289349,-0.009171125,-1.505683,-4.443424,1.672294,0.281821,1.113561,0.4985096,0.01310606,-0.002509091,0.01885015,-0.4846687,1.417226,0.3887446,0.4629119,1.438588,0.4386246,0.005599755,0.007089475,-0.00740213,-0.9379312,0.1574534,0.08965372,0.5487463,1.497264,0.2499967,0.06218163,1.156397,0.3773231,273.2784,206.6584,54.80186
3,0.1888889,0.07520106,-0.009806238,-0.004090106,-1.462245,-4.56273,-2.883199,0.4381265,1.211659,0.5207555,0.03155177,-0.004844666,-0.01113624,-1.505536,-4.443027,1.671068,0.2816605,1.113444,0.4984598,0.01197892,-0.01845307,0.001776182,-0.4855161,1.416147,0.3895914,0.4627548,1.43856,0.4386239,0.006645658,0.01029109,-0.0105987,-0.9381416,0.1577438,0.08937702,0.548625,1.497288,0.250011,0.06207109,1.156297,0.3772517,273.4836,204.0048,57.535
3,0.2,0.08775435,-0.01098286,-0.006451358,-1.462014,-4.563252,-2.882195,0.4381391,1.211689,0.5207069,0.002829951,0.003994825,0.001948052,-1.505439,-4.442947,1.66969,0.2815314,1.113302,0.4982758,-0.0009932565,-0.01634349,-0.01834314,-0.4863971,1.416913,0.3893017,0.4625431,1.438512,0.4386137,0.005623342,0.0198856,-0.009493396,-0.9381304,0.1585324,0.08892667,0.5485719,1.4973,0.2500536,0.06196396,1.156108,0.3768975,273.5436,202.4018,59.12312
3,0.2111111,0.09179638,-0.004336563,-0.003570774,-1.462141,-4.563853,-2.881425,0.4380314,1.211679,0.5206263,-0.01612779,0.004226093,0.01460264,-1.505704,-4.443163,1.668572,0.2813905,1.113175,0.4982183,-0.01711099,0.000616746,-0.02241561,-0.4865079,1.418416,0.3887227,0.4623382,1.438513,0.4385879,0.002488479,0.02521078,-0.005185508,-0.9379717,0.1591311,0.08866196,0.5484583,1.497338,0.2500648,0.06184996,1.155868,0.376604,273.4819,200.798,60.59117
3,0.2222222,0.08568212,0.002752118,0.004772355,-1.462588,-4.563738,-2.882023,0.4378816,1.211618,0.5205889,-0.001032976,-0.007397484,0.00874068,-1.506153,-4.443416,1.667919,0.2813359,1.112949,0.4980452,-0.02358925,0.02187115,-0.01804366,-0.4861936,1.420272,0.3875525,0.4621266,1.438517,0.4385645,0.003597756,0.02626029,-0.000936826,-0.937871,0.1595206,0.08835836,0.5483229,1.497362,0.2501082,0.06169222,1.155715,0.3764802,273.3796,198.8731,62.39748
3,0.2333333,0.05709781,0.005910496,0.006490849,-1.462781,-4.563292,-2.883174,0.4377007,1.211538,0.5204866,0.02471689,-0.01296355,-0.001967406,-1.506284,-4.443556,1.668329,0.2812791,1.112847,0.4979715,-0.01608954,0.03679224,-0.004228235,-0.4855262,1.421576,0.3862638,0.4619485,1.438473,0.4385247,0.003599107,0.02945935,-0.00199256,-0.9378855,0.1600701,0.08799377,0.5482023,1.497364,0.2501183,0.06160662,1.155503,0.376219,273.3987,196.9223,64.32705
3,0.2444444,0.03923486,0.005512178,0.01073746,-1.462879,-4.563126,-2.883787,0.4374979,1.211469,0.5203788,0.03203931,-0.01563222,-0.00392754,-1.506674,-4.443483,1.668572,0.2811664,1.113037,0.4985485,-0.010729,0.03788853,-9.135343E-06,-0.4851337,1.422554,0.385299,0.4617417,1.438415,0.4384844,0.002466205,0.02734751,-0.008383954,-0.9382258,0.1603123,0.08788298,0.5480956,1.497364,0.2501256,0.06151417,1.15543,0.3761089,273.4654,194.9406,66.31501
3,0.2555556,0.02720021,-0.001819109,0.01422284,-1.463093,-4.563104,-2.883786,0.4373662,1.211377,0.5203989,0.02753964,-0.01814859,-0.005671049,-1.50684,-4.443236,1.668491,0.2809984,1.113164,0.4987721,-0.002239037,0.03049682,-0.008632407,-0.4855768,1.422881,0.3847136,0.4615842,1.438324,0.4384768,-0.001778672,0.02522806,-0.006213678,-0.9381188,0.1605765,0.08782972,0.5479258,1.497382,0.2501175,0.06146153,1.155465,0.3759795,273.6306,193.8631,67.4763
3,0.2666667,0.02039323,-0.008674598,0.01597668,-1.463281,-4.562909,-2.883774,0.4372278,1.211321,0.5202818,0.02018286,-0.01805571,-0.00835509,-1.506992,-4.442875,1.668472,0.2808685,1.113109,0.4986391,-0.01188179,0.01343719,-0.02563115,-0.4865185,1.422698,0.3853301,0.4614241,1.438258,0.4384811,-0.0007249787,0.03056026,-0.009403901,-0.9382902,0.1612487,0.08740761,0.5478069,1.497398,0.2501338,0.06127512,1.15528,0.3753275,273.7751,193.5405,67.9019
3,0.2777778,0.01334063,-0.01778185,0.0170085,-1.463439,-4.562274,-2.883647,0.4370058,1.211354,0.5202904,0.009897315,-0.01883112,-0.01784991,-1.507031,-4.442288,1.66837,0.2806251,1.112809,0.497931,-0.01618683,0.0006536394,-0.03840315,-0.4874054,1.42239,0.3859695,0.4612899,1.438204,0.4384532,0.000401156,0.03267493,-0.00407415,-0.937984,0.1618348,0.08698071,0.5476012,1.497479,0.2501645,0.06120369,1.155324,0.3751778,273.8427,193.6344,67.84233
3,0.2888889,0.00590475,-0.0211024,0.02048789,-1.463436,-4.561786,-2.883685,0.4368711,1.211296,0.5201623,0.007425345,-0.01551699,-0.02404603,-1.507261,-4.441851,1.668543,0.2804876,1.112776,0.4977067,-0.01299808,-0.001452828,-0.04056817,-0.4879327,1.422626,0.3858033,0.4611125,1.438162,0.4384227,-0.0006550867,0.02947653,-0.001942823,-0.93792,0.1621078,0.08684861,0.547492,1.497485,0.25018,0.06114464,1.155514,0.3750168,273.8069,194.9989,66.48296
