ref,t,emg1,emg2,emg1raw,emg2raw,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH
0,0,123,125,497,498,0.1595437,0.4064184,0.2125726,-1.456119,-2.833533,-1.465269,0.4605014,0.0203498,-0.2910452,-0.6205911,-3.024408,1.44124
0,0.01111111,123,125,497,498,0.1617894,0.3808113,0.2074689,-1.458644,-2.836762,-1.466585,0.4508799,0.03094441,-0.2803914,-0.6235083,-3.024425,1.436415
0,0.02222222,123,125,497,498,0.1619303,0.357318,0.2023464,-1.461069,-2.839779,-1.468387,0.4392964,0.03737968,-0.2505199,-0.6255637,-3.023878,1.431394
0,0.03333334,123,125,497,498,0.1652568,0.3327886,0.1993536,-1.463394,-2.84247,-1.470114,0.4287529,0.0448795,-0.2227919,-0.6273667,-3.02313,1.426315
0,0.04444445,123,125,497,498,0.1663981,0.3167774,0.195232,-1.465761,-2.845404,-1.471705,0.4213704,0.0480867,-0.2067801,-0.6293178,-3.022545,1.421318
0,0.05555556,116,131,496,499,0.1696254,0.3083163,0.2017051,-1.46859,-2.848218,-1.473051,0.4001141,0.05209947,-0.1928241,-0.6314621,-3.023927,1.418694
0,0.06666667,116,131,496,499,0.1696204,0.3039796,0.1964127,-1.470876,-2.850883,-1.474381,0.3851961,0.05728069,-0.186353,-0.6333679,-3.023658,1.414552
0,0.07777778,116,131,496,499,0.1728758,0.2944652,0.2028831,-1.473526,-2.853687,-1.476103,0.3776246,0.06570378,-0.1906099,-0.635704,-3.022648,1.409746
0,0.08888889,116,131,496,499,0.1686506,0.2892097,0.217845,-1.476498,-2.85597,-1.477432,0.3722747,0.06237024,-0.1969477,-0.6381179,-3.023089,1.406323
0,0.1,115,132,495,499,0.1676332,0.2796077,0.2168656,-1.479144,-2.858584,-1.479034,0.3670884,0.05061665,-0.1936525,-0.6401925,-3.023244,1.402523
0,0.1111111,115,132,495,499,0.1622591,0.2774178,0.2137201,-1.481925,-2.861351,-1.479792,0.3641757,0.02824748,-0.1839201,-0.6418527,-3.024543,1.399681
0,0.1222222,115,132,495,499,0.1537751,0.27101,0.2169856,-1.484624,-2.863947,-1.481026,0.3664785,0.006929368,-0.1902106,-0.643996,-3.026009,1.396762
0,0.1333333,115,132,495,499,0.1484282,0.2688286,0.2170336,-1.48747,-2.866318,-1.481982,0.364173,0.01428264,-0.2051502,-0.6466688,-3.026241,1.39298
0,0.1444445,115,132,495,499,0.1452983,0.2582152,0.2235232,-1.490337,-2.868624,-1.483317,0.3576653,0.02588865,-0.2062453,-0.6492201,-3.026638,1.389392
0,0.1555556,107,130,496,499,0.14533,0.2452726,0.2076479,-1.492238,-2.87061,-1.484671,0.3501154,0.03107989,-0.2094464,-0.6519541,-3.027179,1.386402
0,0.1666667,107,130,496,499,0.1453094,0.2462541,0.1980513,-1.494397,-2.873207,-1.486085,0.3406049,0.03212395,-0.1965991,-0.6536702,-3.026904,1.382621
0,0.1777778,107,130,496,499,0.1464654,0.2249315,0.1971519,-1.496379,-2.874772,-1.487331,0.3226374,0.02886331,-0.1730415,-0.6550588,-3.027189,1.380435
0,0.1888889,107,130,496,499,0.1485946,0.2184713,0.1876331,-1.498662,-2.876926,-1.488685,0.3109183,0.03298417,-0.1719126,-0.6573374,-3.027964,1.377556
0,0.2,107,130,496,499,0.1476084,0.2024598,0.1845779,-1.500785,-2.878538,-1.490191,0.304567,0.03295535,-0.1633814,-0.6589805,-3.02773,1.374234
0,0.2111111,111,135,496,498,0.1541029,0.1821892,0.1804676,-1.502477,-2.87959,-1.492002,0.290754,0.03280991,-0.1590248,-0.6606818,-3.02829,1.37176
0,0.2222222,111,135,496,498,0.1605446,0.1704311,0.1731198,-1.50455,-2.88094,-1.493884,0.2790154,0.03482425,-0.1589564,-0.6624917,-3.028151,1.368892
0,0.2333333,111,135,496,498,0.16271,0.1608409,0.1721119,-1.506269,-2.88227,-1.495413,0.2546341,0.03462994,-0.1428261,-0.6638771,-3.028556,1.366884
0,0.2444444,111,135,496,498,0.1605828,0.158676,0.1700192,-1.508426,-2.883782,-1.496989,0.244017,0.03347826,-0.1384869,-0.6653146,-3.028374,1.364309
0,0.2555556,105,137,497,498,0.164899,0.1458869,0.1669187,-1.510162,-2.884925,-1.498763,0.2311716,0.03974432,-0.1384339,-0.6669391,-3.027908,1.361737
