ref,t,emg1,emg2,emg1raw,emg2raw,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH
90,0,559,179,524,497,0.1887325,1.630234,0.804612,-1.328623,3.077186,-0.1626691,-0.4038439,-1.307143,0.2759192,-0.3208188,2.966488,2.873038
90,0.01111111,559,179,524,497,0.1756982,1.60807,0.7372304,-1.331241,3.077078,-0.1444882,-0.381249,-1.267401,0.2820748,-0.3137257,2.93304,2.91038
90,0.02222222,559,179,524,497,0.2231053,1.487934,0.662964,-1.334784,3.076458,-0.1293135,-0.3516075,-1.228275,0.249394,-0.3086918,2.89909,2.948378
90,0.03333334,636,170,528,501,0.2466195,1.390547,0.6106592,-1.338863,3.077238,-0.1153372,-0.3440354,-1.25022,0.3119753,-0.3006261,2.857554,2.993848
90,0.04444445,636,170,528,501,0.2513474,1.248384,0.5724444,-1.342806,3.078709,-0.1043853,-0.3101606,-1.183744,0.3866451,-0.2925706,2.824338,3.029341
90,0.05555556,636,170,528,501,0.2308288,1.2145,0.5553074,-1.346062,3.080248,-0.09088144,-0.2732588,-1.145706,0.3757144,-0.2875138,2.787483,3.068992
90,0.06666667,636,170,528,501,0.1884251,1.183745,0.5425478,-1.348255,3.082328,-0.0778655,-0.2753901,-1.123394,0.2923161,-0.2852821,2.750408,3.110723
90,0.07777778,600,178,465,497,0.1716244,1.17842,0.5210975,-1.350866,3.083623,-0.06441335,-0.2601318,-1.1036,0.3039644,-0.2809582,2.712196,-3.130778
90,0.08888889,600,178,465,497,0.1246718,1.129538,0.4804311,-1.351812,3.085206,-0.05297826,-0.2155156,-1.032647,0.2916826,-0.2779371,2.679119,-3.095695
90,0.1,600,178,465,497,0.09502554,1.048396,0.4250672,-1.352087,3.084817,-0.04282044,-0.1766031,-0.9858141,0.2451547,-0.2769773,2.646051,-3.060165
90,0.1111111,600,178,465,497,0.08684063,0.990183,0.3944759,-1.353774,3.086158,-0.03319737,-0.1657283,-0.9392424,0.2308712,-0.2754065,2.61434,-3.025546
