ref,t,emg1,emg2,emg1raw,emg2raw,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH
90,0,521,183,528,507,0.1693819,1.521256,0.8960514,-1.397749,3.048314,-0.1734932,-0.5078848,-1.279181,0.1857293,-0.3093555,3.057068,2.789298
90,0.01111111,696,186,500,495,0.1093354,1.500857,0.8565333,-1.39876,3.051924,-0.1560506,-0.4974561,-1.268084,0.1946109,-0.3015583,3.021879,2.82988
90,0.02222222,696,186,500,495,0.100132,1.491589,0.8183435,-1.400921,3.055099,-0.1388817,-0.4688386,-1.24741,0.2139247,-0.2938974,2.985863,2.870512
90,0.03333334,696,186,500,495,0.1060412,1.321283,0.7412958,-1.403165,3.058256,-0.1284054,-0.4222488,-1.228779,0.2012146,-0.2881434,2.947614,2.912822
90,0.04444445,696,186,500,495,0.09888661,1.217318,0.6979131,-1.405297,3.062017,-0.1167881,-0.3899843,-1.192771,0.1814172,-0.2835478,2.910699,2.95417
90,0.05555556,696,186,500,495,0.05138278,1.153266,0.6717243,-1.40584,3.066062,-0.1048907,-0.3208472,-1.004791,-0.03527439,-0.2878643,2.889477,2.979562
90,0.06666667,649,184,452,492,0.01145267,1.11719,0.6451496,-1.406002,3.069705,-0.09246389,-0.2575449,-0.8093604,-0.5621101,-0.3064979,2.87634,3.001226
90,0.07777778,649,184,452,492,-0.02482629,1.058203,0.6102533,-1.405861,3.073373,-0.08183628,-0.3325624,-1.13461,-0.0926103,-0.2938361,2.809298,3.072779
90,0.08888889,649,184,452,492,-0.07187676,1.054584,0.5852529,-1.405208,3.077058,-0.06981583,-0.324932,-0.985272,0.1428584,-0.2838642,2.786239,3.097966
90,0.1,649,184,452,492,-0.1338012,1.050968,0.5539628,-1.403216,3.080532,-0.05795518,-0.2291073,-0.8845388,0.06079754,-0.2860304,2.763114,3.122859
90,0.1111111,743,236,483,500,-0.2429174,0.9749149,0.4822811,-1.398458,3.083299,-0.04874224,-0.214278,-0.8501366,-0.02915695,-0.2885961,2.736886,-3.130137
90,0.1222222,743,236,483,500,-0.267136,0.8969957,0.4316676,-1.396043,3.085947,-0.04056421,-0.2406778,-0.807704,-0.04690048,-0.2886478,2.713474,-3.101536
90,0.1333333,743,236,483,500,-0.2855875,0.7825918,0.3741892,-1.392979,3.088085,-0.03484374,-0.2585667,-0.7153931,-0.02949271,-0.2878307,2.699089,-3.083059
90,0.1444445,743,236,483,500,-0.2866635,0.7251179,0.3394574,-1.390445,3.090399,-0.02821406,-0.2402133,-0.6731196,-0.01497889,-0.2873476,2.679382,-3.060328
90,0.1555556,743,236,483,500,-0.2804266,0.664018,0.3118376,-1.388108,3.09252,-0.02249838,-0.2318373,-0.6277979,-0.0335218,-0.2881902,2.662901,-3.04037
90,0.1666667,747,237,453,501,-0.28271,0.6277058,0.2890025,-1.383947,3.093591,-0.01430544,-0.2309971,-0.6101648,-0.02491978,-0.2882201,2.644783,-3.018573
90,0.1777778,747,237,453,501,-0.2798522,0.5792155,0.2723742,-1.381418,3.095736,-0.008865663,-0.180631,-0.5555502,0.0172974,-0.2875628,2.628631,-3.001059
90,0.1888889,747,237,453,501,-0.2571302,0.5045187,0.2599466,-1.379689,3.098125,-0.005245362,-0.1344263,-0.487827,0.03664887,-0.2872033,2.61573,-2.987348
90,0.2,747,237,453,501,-0.2285247,0.4594353,0.2542757,-1.377833,3.100042,-0.0004676511,-0.1143267,-0.4744394,0.00157468,-0.2885578,2.601015,-2.970618
90,0.2111111,857,257,401,498,-0.1505087,0.3905124,0.2435595,-1.378785,3.101819,0.0018738,-0.146195,-0.4225044,-0.0297877,-0.289607,2.593172,-2.959407
90,0.2222222,857,257,401,498,-0.09263685,0.3608758,0.2335662,-1.379659,3.10347,0.005276255,-0.1577541,-0.3683611,-0.0410943,-0.2902148,2.587112,-2.950596
90,0.2333333,857,257,401,498,0.02193183,0.3344504,0.2324169,-1.383568,3.105006,0.008145012,-0.1506755,-0.2978104,-0.04630691,-0.2907165,2.584249,-2.945814
90,0.2444444,857,257,401,498,0.09456795,0.3164405,0.239647,-1.386878,3.107076,0.01084439,-0.130324,-0.2517617,-0.05137723,-0.2903804,2.579855,-2.940131
90,0.2555556,857,257,401,498,0.1759553,0.282298,0.2486241,-1.39122,3.109056,0.01311127,-0.1270992,-0.2152754,-0.09243637,-0.2922873,2.578223,-2.93635
90,0.2666667,986,272,466,502,0.2263258,0.25586,0.2489961,-1.395278,3.110892,0.01520985,-0.126476,-0.1955627,-0.1208412,-0.2941238,2.576639,-2.93248
90,0.2777778,986,272,466,502,0.3008625,0.2135596,0.244908,-1.400967,3.112627,0.01629002,-0.1243619,-0.187658,-0.1114533,-0.2950293,2.57276,-2.926694
