ref,t,emg1,emg2,emg1raw,emg2raw,aDotS,bDotS,gDotS,aS,bS,gS,aDotSH,bDotSH,gDotSH,aSH,bSH,gSH
0,0,78,295,499,497,0.0547567,-0.7545774,-0.3690168,-1.387883,-3.078503,-1.624606,0.1303703,0.09120426,-0.02091645,-1.037203,-2.617482,1.673394
0,0.01111111,78,295,499,497,0.07443392,-0.8060144,-0.4092325,-1.390948,-3.067576,-1.629605,0.07943487,0.09878792,0.005386427,-1.037235,-2.615591,1.672278
0,0.02222222,76,217,499,502,0.1135575,-0.8378178,-0.4620194,-1.394814,-3.056383,-1.635521,0.01571337,0.1266066,0.04831477,-1.03689,-2.612006,1.670092
0,0.03333334,76,217,499,502,0.1474644,-0.8534325,-0.474951,-1.398773,-3.045893,-1.640417,-0.0263047,0.1848893,0.0779838,-1.037562,-2.607474,1.667807
0,0.04444445,76,217,499,502,0.1819319,-0.8661101,-0.4720767,-1.403279,-3.035458,-1.644895,-0.03541154,0.2388565,0.06869754,-1.038985,-2.603131,1.666667
0,0.05555556,76,217,499,502,0.1952081,-0.8693474,-0.4634454,-1.407155,-3.025028,-1.649175,-0.0283448,0.2551774,0.05389516,-1.040575,-2.600219,1.666163
0,0.06666667,80,273,499,492,0.2186274,-0.8528953,-0.452393,-1.411442,-3.015545,-1.653256,0.002253428,0.2512292,0.04449156,-1.042463,-2.598087,1.665515
0,0.07777778,80,273,499,492,0.2391912,-0.8229005,-0.4367867,-1.415717,-3.00685,-1.657126,0.02494557,0.2341046,0.03342054,-1.044295,-2.596575,1.665204
0,0.08888889,80,273,499,492,0.2565061,-0.7712418,-0.4065081,-1.419936,-2.999278,-1.660275,0.06306224,0.2170647,0.02036528,-1.046839,-2.595795,1.665162
0,0.1,80,273,499,492,0.2561106,-0.7322108,-0.383476,-1.423671,-2.991803,-1.663382,0.07542352,0.1805551,0.008456811,-1.048254,-2.595437,1.665286
0,0.1111111,80,273,499,492,0.3037587,-0.666033,-0.3538288,-1.42878,-2.986003,-1.666068,0.08051014,0.1890211,0.02341597,-1.050275,-2.593354,1.664257
0,0.1222222,79,210,499,497,0.3296229,-0.5751496,-0.3212128,-1.433676,-2.981936,-1.668615,0.0773444,0.1525619,0.02793153,-1.051296,-2.592841,1.663664
0,0.1333333,79,210,499,497,0.3450648,-0.4777865,-0.2786714,-1.438131,-2.978987,-1.670397,0.06802312,0.124265,0.004092179,-1.052105,-2.592882,1.664415
0,0.1444445,79,210,499,497,0.3517155,-0.3774914,-0.2382653,-1.442411,-2.977401,-1.671902,0.07305621,0.1111304,-0.007134292,-1.053376,-2.592721,1.664763
0,0.1555556,79,210,499,497,0.3651268,-0.3554324,-0.2266624,-1.447155,-2.973902,-1.673803,0.08027543,0.1023099,-0.01842345,-1.054831,-2.592601,1.66517
0,0.1666667,79,210,499,497,0.3686184,-0.2112954,-0.1691708,-1.451149,-2.976232,-1.674195,0.08498669,0.1090933,-0.002896357,-1.056421,-2.591666,1.664605
0,0.1777778,85,149,499,498,0.3793828,-0.1190317,-0.13113,-1.455637,-2.977032,-1.675011,0.08689415,0.1163229,0.01596066,-1.057954,-2.590395,1.663601
0,0.1888889,85,149,499,498,0.3796901,-0.05870557,-0.1065245,-1.459725,-2.978374,-1.675617,0.07811454,0.1203384,0.03296387,-1.059163,-2.588926,1.662452
0,0.2,85,149,499,498,0.3770111,0.03054458,-0.06616183,-1.463586,-2.981272,-1.675559,0.07454494,0.1083315,0.02225263,-1.060109,-2.588321,1.66246
0,0.2111111,85,149,499,498,0.3678579,0.06884759,-0.04629941,-1.467276,-2.98299,-1.675913,0.07180108,0.09721405,0.02346812,-1.060975,-2.587794,1.662148
0,0.2222222,93,125,500,499,0.3563761,0.1020939,-0.02452184,-1.470721,-2.985413,-1.67578,0.07470474,0.07372133,0.02079799,-1.061844,-2.587961,1.661934
