ref,t,emg1,emg2,emg1raw,emg2raw,aDotS,bDotS,gDotS,aS,bS,gS
90,0,-2.276922,-0.2480561,0.1166571,-1.267446,2.98344,-0.0876212,-0.8004076,0.8342285,0.3239638,-0.1767146,2.159689,-1.197586
90,0.01111111,-2.087653,-0.4028146,0.1838231,-1.259313,2.988363,-0.07092104,-0.7745736,0.8177601,0.199981,-0.1796952,2.110651,-1.141391
90,0.02222222,-1.981165,-0.4674956,0.229704,-1.253075,2.992739,-0.05253937,-0.7366889,0.7922797,0.1173738,-0.1824372,2.068106,-1.092443
90,0.03333334,-1.807458,-0.534793,0.292128,-1.245618,2.998373,-0.03883794,-0.6698689,0.7529195,0.04930544,-0.1850167,2.03034,-1.0497
90,0.04444445,-1.685898,-0.5622523,0.3317217,-1.239486,3.003324,-0.0240345,-0.621739,0.7074048,0.04415479,-0.1886802,2.000813,-1.015139
90,0.05555556,-1.451554,-0.586988,0.3460643,-1.232445,3.008101,-0.0155763,-0.5724515,0.6353427,0.03337422,-0.1918051,1.97885,-0.9885206
90,0.06666667,-1.348342,-0.6045431,0.3410683,-1.22544,3.011999,-0.004139618,-0.5288657,0.5736358,0.07383221,-0.1959373,1.960634,-0.9653708
90,0.07777778,-1.203568,-0.6084241,0.3252317,-1.21867,3.015581,0.004375574,-0.4868641,0.4729739,0.1108102,-0.1999075,1.959129,-0.9602645
90,0.08888889,-1.071288,-0.5492865,0.3046296,-1.214586,3.01898,0.01206039,-0.4607995,0.4088613,0.1375622,-0.2033856,1.953478,-0.9500524
90,0.1,-0.9794,-0.4804486,0.2916121,-1.211082,3.021996,0.01938302,-0.4448555,0.4016128,0.1266972,-0.2068035,1.939379,-0.9317186
90,0.1111111,-0.8050431,-0.3407215,0.2890884,-1.210943,3.025376,0.02253354,-0.427746,0.3592862,0.11007,-0.2092387,1.928556,-0.9164172
90,0.1222222,-0.725752,-0.2387363,0.2806103,-1.210972,3.028335,0.02794242,-0.4042202,0.3317323,0.106357,-0.2118044,1.920596,-0.9045309
90,0.1333333,-0.6056232,-0.06136477,0.2626635,-1.214904,3.031024,0.03055285,-0.3708763,0.2859454,0.1183616,-0.2142833,1.918366,-0.8991471
90,0.1444445,-0.5378564,0.06828317,0.2618222,-1.21882,3.034096,0.03426423,-0.3526652,0.2668519,0.1190644,-0.2169155,1.913075,-0.8905216
90,0.1555556,-0.4352025,0.3190553,0.2805985,-1.229018,3.038211,0.03495346,-0.3300945,0.2349437,0.1270331,-0.219518,1.910039,-0.8841268
90,0.1666667,-0.3994827,0.405106,0.2957215,-1.235411,3.042246,0.03739398,-0.2906299,0.2021832,0.1167609,-0.2209161,1.909133,-0.880733
90,0.1777778,-0.3650824,0.4677684,0.2958141,-1.241765,3.04597,0.03965926,-0.2593792,0.1447016,0.1254646,-0.2223058,1.913984,-0.883428
90,0.1888889,-0.3469732,0.4741583,0.2861241,-1.246978,3.049378,0.04204066,-0.2261304,0.09162949,0.1213898,-0.2228453,1.919494,-0.8868949
90,0.2,-0.3067371,0.4463769,0.2686405,-1.250628,3.052089,0.04368277,-0.1910181,0.05276034,0.08872549,-0.222774,1.921617,-0.8877557
90,0.2111111,-0.2593894,0.3674163,0.2434145,-1.252579,3.054331,0.04462925,-0.1540213,0.04597654,0.04787646,-0.2227452,1.918001,-0.8830349
90,0.2222222,-0.2479559,0.3205745,0.2366313,-1.254782,3.056415,0.04658455,-0.1222948,0.04013199,0.01455214,-0.2225705,1.914997,-0.8793087
90,0.2333333,-0.2250761,0.2577584,0.2042007,-1.255895,3.057968,0.04801253,-0.1115786,0.0315829,0.01968186,-0.2226925,1.916211,-0.8791883
90,0.2444444,-0.2010297,0.2077144,0.1750262,-1.25713,3.059356,0.04923546,-0.1062418,0.04004717,0.0271965,-0.2235511,1.915413,-0.8773134
90,0.2555556,-0.1812267,0.1448283,0.1596664,-1.257439,3.060941,0.05020698,-0.08719862,0.05723713,0.02405073,-0.2244656,1.911539,-0.8727227
90,0.2666667,-0.1666428,0.09899983,0.1476182,-1.257296,3.062338,0.05124508,-0.08827092,0.06992871,0.03272379,-0.2256779,1.909031,-0.869113
90,0.2777778,-0.1552789,0.04998837,0.1366289,-1.25656,3.063547,0.0525202,-0.07330216,0.06780317,0.0389814,-0.2266089,1.908391,-0.8680153
90,0.2888889,-0.1438608,0.01592246,0.119335,-1.255763,3.06444,0.05355724,-0.05500521,0.06548215,0.06332271,-0.2280321,1.91015,-0.8695408
90,0.3,-0.1430109,-0.002108037,0.1011276,-1.255343,3.065177,0.05492077,-0.04312618,0.06952321,0.09098866,-0.2303171,1.910506,-0.8692979
90,0.3111111,-0.119039,-0.04997271,0.06024377,-1.253574,3.064645,0.05579003,-0.04410675,0.06832992,0.1016362,-0.2318527,1.912,-0.8702523
90,0.3222222,-0.1044738,-0.08615543,0.03971011,-1.251967,3.064215,0.05691388,-0.03682512,0.07389423,0.08461261,-0.2329877,1.910387,-0.8681612
90,0.3333333,-0.08791799,-0.1468503,0.01585674,-1.248768,3.063543,0.05763826,-0.02740651,0.07314934,0.06109528,-0.2335251,1.907899,-0.8656834
90,0.3444445,-0.07968566,-0.180895,0.000729816,-1.24617,3.0631,0.05856078,-0.01788226,0.06483678,0.04706068,-0.2337329,1.90639,-0.8641862
90,0.3555556,-0.07968566,-0.180895,0.000729816,-1.24617,3.0631,0.05856078,-0.01788226,0.06483678,0.04706068,-0.2337329,1.90639,-0.8641862
90,0.3666667,-0.07486838,-0.2222544,-0.04211171,-1.240625,3.061014,0.06091928,-0.01920192,0.03229949,0.005225975,-0.2342911,1.906825,-0.8627012
90,0.3777778,-0.0695318,-0.1976861,-0.06119889,-1.239133,3.059642,0.06200425,-0.02154348,0.0219616,-0.0214663,-0.2343337,1.905459,-0.8601621
90,0.3888889,-0.06410503,-0.1731874,-0.06643768,-1.237962,3.058624,0.06289641,-0.01426233,0.006432984,-0.0568592,-0.232919,1.902102,-0.8569179
90,0.4,-0.05865297,-0.1433354,-0.07377647,-1.237628,3.057484,0.06362291,-0.01436169,-0.00824444,-0.07619362,-0.2319603,1.900143,-0.8543224
90,0.4111111,-0.05433214,-0.1177389,-0.08539158,-1.236908,3.05621,0.06467114,-0.01975238,-0.0240159,-0.09657986,-0.2303086,1.897764,-0.8516731
